ordinal,case_hash,batch,request_sha256,subject_relation_group,target_new_sha256,target_true_sha256
1245,d3ccb9a15400bf150310314213bc2737383868d525bbdf3bdbd1f6a67e239511,13,925d9d7bf400a09d8fc0a2e19a5cc31ec9e0ba0f5571d25b52a23aac2fe9b4a7,52b6d73433e94836975c1493aa2210056a9a8ccb3f1e3c18da441ab5a877ac5a,d41fbde735c87143472296b04754feda2cbf470b7b5ad6583ce16c165e5e51c0,507fcbe110c19de6eb08ff4d51083d1b4f1b18e64078ac1956302984c5444923
1246,bf7dd27ae104dee028bbd374d009e7fce4a1b4dc40e14add420d5e10415faaa3,13,e5586d53c62eebb3b480f3508a6a1574e367e0eb5bc13ee2827a2e3748b29ded,b3457418367698bc3eb7a27cb1f38ccf4b82de2512acff07f57223321e517d97,848ccee81b81734e577978fae3d8411f4bf78d76965592ba6ad13a1f8ae91a54,67fc84d2948c4bb6ab87aedc8343cfdc7d4990352858752aa1666dfb083fec35
1247,6f44067acff5824988fce20be6c9eda48b9c744d121cc224ef8aa550466498be,13,4a05bc7de472adbf9b453ed22bacd389c6d011e71a7b056cf08fcd969b3567d8,ceefec94c68d70ce1ecf50ae4635b3016370080d042c76890f022540ad303daf,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973
1248,3dccb562e3d5cc4f8a0da8da234e547d81749f72d155d5ab728148a663f19b61,13,28eeb044c661a4a17196be53ca0a5e443ada1052d68ab986f13809b4a57d11e0,351c633359151af425854898f1730997d123d3cb9ce660612103a930b23e566a,dbdd4f257a013378d8da2bb803a8980f36da70d34212abf28056eb40a7f2f0aa,2e37782710d10fdd269c3d2dc78e31b512ffca3811f91a2c82736d9b77fa1274
1249,de2d0a787b3351763f3c1a45aca2d08ad0b90276a621104fe49ab367e96db632,13,4e0c80b2bea2b1bcf8f55964abc7f36e20994fd0a83c4cfff8bb9d954e6e11bf,c94892b30a697fb04465d22c7950d33bcf25af57e44538306f7e5a9039084a41,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,23087967bc5a97700a208bcdb04e5ca11a423d908ba2b610a39fc5c656806e35
1250,5482018e15cf2b3fcf9ff846f7f0afb42f80f543cf407138050a82c0c518e641,13,79ea0e3645fde031de2f8097248cd21a2d8ca1274c8a28aba6df2994389011c2,9e3b71a0a030bd792743df4b5cc54904edeea7605a9a218a788e8291d4378fe2,9a83c6999cfdb16dd87dd3474e42e43c9183e69a3abeeea5027b0558d18467bd,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2
1251,d4126e09beeb6dbf189ab07feafea0a0bac85bad37c4b415d378512d0502d66a,13,d80391696e81ecc70a2dd5e8e6eb511950d54bb0ec130d56698aa40ea1380129,2716c28b453cc6a71f1ebbea4fdeccf39767d271afe6ed934483c9b1ece14414,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,594711089ec3f4960fb9c0ac8a70f3bda94f20d97ce463c09604ff2fe15cf86c
1252,2c58b3a68ac99f845a207a613ce245b3fd2dd839320355a9778e9319f96363b2,13,e7b58dd1085259def4c955c35c21b560fe6eba51f6b19a49de80cf5a6b5828b9,002391f7445361269df0ff4f32270cd9605721e6d9e01333efdcebf5d850ef08,8c88f25cd8397b8ceccc31ed06ccdd6590d6321b12597806cb46b7d136742be7,3c468968533c46216e4975cc3e1e80405dda2be368393868e73c91c42b0cd41e
1253,39700d452c77592c9710a4a34c6fe97d6150e26d550a5cfa553b0177d7b23e95,13,99e28bc28570899d4cf6318743b1e5017ca530b08a2abd15ec206a1d6cfa27cf,0935d4755e682216be4a60f979e19e82b0a3dc4e042f722652fb5ef18b1906c6,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf
1254,3cb61bd54efffe4667cabc611412d47dd675d7b96eb7913bdf2354b0b4152305,13,bd21d43f982b6618c948596bd1e8be43ab21e0b75eeb51148f217af59c5a97ee,2ebb2956b4741676b648172a533ebd362670a97ee6b50c8d670d242de82811ae,abd351a28e0537454f5c9a8992637a0c3021bc399d9539f937b36bc9b7f3f6f9,40cc737b3be163202b013df87ff28782ed70aad227e5298c353d14fe709d637d
1255,2b5f8c083a5f1233fcdf295cbabc3ba19dc2e25fa7e50f5551abbf8dbb6ed139,13,230e8b5bf330c35ca5b9b46c27e2710a164a792a7b807c291ea25dae57517e79,f219bfcfaff3e36e6b5e3e79323d49678790ed5dce59e9c3652c2a7a3115321f,7d2a47243fddc9ec051e4bcb0645b01c1995501f272bb57a84e654e1e27f5bb7,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973
1256,449bd374c824ff0aff5942269ae9555a3743ef78dfbb21269af4081fb5b48d16,13,96d337a809865c416f4530f787acf4c19f9ea3519d4dabf469d79d75fbb2b97f,aebe0fd4f1af94ead379c2fd041a17c1564c95fdca7a1842842fced905d7552a,4b0d6128f379a6a6e4a52b0c7a6ddfdf2f309e5419b16a1438a88b3f2ad6ac5b,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1
1257,eca38a52423a5a7d3af5c82a3cae984758f8f05bebcf3492d633effc03332172,13,350424c0011c99993381179d5792c783a90b1bc4c2d83d44e8e0b12321325d8a,2feab22465fb5bcbe15abc69aaa3198cd80a424201d169a32f7865223a6d637e,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
1258,db2a50cb2d26bdb919dfc883f8cb590eb24ffcd97af8a927ca7de880653c7378,13,4bc0e56acba32e9602587d5d2a8a11b00b2b4815d1140dd1c131b6e164f7847e,fe84052db4ff938aa3c511963f0290a697ecc3d4cb6642f7661b7b58dd1f2871,9f7ac91429aa024b8a78d54fe6e5bce619d3cc1f5e418d603ff782d5250e228e,722315018683dbff75c077337ebce349dc63a4c70260a2005d87b248575312f2
1259,4b4ae3e06355717c133259c29bedcae45c60b1bf94c611271c29ab4ede26bd22,13,67e13fb10e2702d771c066f09a9256bd6ec1d4ace6bb77255754dd567e804459,0626fb9c48050eba71397c4f0c86772119ebef5e5ff61bf07ba53b6582ccfaac,f9bb845b65df9b4a168953a90ce6766b3beb1bc49cca97e27bb712bdd7bc8075,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609
1260,4935c85011946f59d9113e9a76ca4d0be4178fcfefdff38a80e77bec82cfd7a7,13,3ee3a80c4d3fae0274c53dd0d6c7e194910203e3a4685ddb0bed54b0f9b538ba,53c9f25cf9a6a01b38109cd622163355cea3e080e6917d7f29e373ca4441494f,7d2a47243fddc9ec051e4bcb0645b01c1995501f272bb57a84e654e1e27f5bb7,4b994074aef4dceede07a497be815ba908eb16c86b41bf95a9f57c619f4f586a
1261,a8e0c3c8e84f48cbe3b1520723cbf713dfeeb69aa092a988a788af51150bbe25,13,e6b182d394a02fb5d7b1725a66e9eba93d8680dd22e8367eea63f8d508f8f4d6,971f2a8731fe4cd575fb157723ca2845fb49319a4c3ef73886105f0afcc20bb7,2f66a4d75712bbd97a8071c03fae9784f6b20f8b126d8054fd8613ae7c916da9,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4
1262,4f2b09971390da789d7273d5d34a5ef7566ecf0ee7679f0a839c896bd5cabc3a,13,a6b4e2f3b4c9f9af7a32e3cb353415cd8f0529f82db686971412f6af09886399,b7d8b791918f95f71d62f056a6bb93c567b010780002d93fad843b70c4d895ff,c2ec5c48d6f02fa2ffbf8e15c96b6882c69712ea20c3c1116883b871e24c9dd5,c437b5ccdbb63ff001dbc5d9568c3450a9bc32c124171dadd5bf8670e2859fca
1263,66315ff24583d48c4bc24a5d45d6cfcc13d6f6ff54c3f5ceb7db8694ae75c9d2,13,b8a5f01456525aa6506efd98dfa2dcca8586cccc0c95daa53fd9f92bce1cd61a,bb4a1031ef0c134fe3c37de62df92d481252909b17f8a373ca4f87e690d67cc9,e8562db8cab89901a86103d4986276cd7385a5b381a01a720e452b7b56f95df1,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835
1264,d1069877e7102e0b4c7ad7dad4074e9510420a2e2a1b6996bddf0a1c228e6749,13,e2389219e25cc93e0605fd72927c71c308e67b0872da623e6c1ba3d9250b7378,086d92f6ecaa91d240338d28308c151b2f79dfe30afbec4eca493074fb907dc3,053738024ae2192fc83c2b960f7a681d68fdf32187aa2de11121886e4449920e,41812b462ca56110447c979fafe37eb07484aab6cf4ca5d97a1da795cbbc82ff
1265,ea65024247a2ed0ed69b7b87f78ca7d5b0f959418eb490c92fb54fcea475a202,13,3b4508ae5acaf30cbfa0903774976535f4819a22d9fe629390626b370af7a3af,82b63fce0e49f91743ca45d75af324a8f8d94883cbc869f672e224c5c4e8058e,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d
1266,f1a5b03e2328be2276c0addf890e2cf6bf37bd90769fe9dc214bdddb040ad95b,13,e28c678defd2537810ef6058aa6b517d4c67c33739c36fc8c366969751f46d09,ff8ea0cc6e6dadc82e07440049e76c14d1b186f791e611297953976a6a669921,702b3e9a7ab86bfcd52677b7b4cbcc5bfd32bcde33dfcd687b21ad67d0a25262,de977d77c20c3282d7e8b0d9b95cb673ca19d58706652afd9abf352962a2f09c
1267,489ab4ec5aadc23594c951defeb14186c46d2d201fce1b41ef44561dba838798,13,2bb98303d77eaff44ec34e2819ef83c4d63afc2a8d356a642e2dcf8cb625dbb0,a28ce1863250015a482c7bb466273e987316abc2c26f9565f40d3a0aaa91272d,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
1268,10dc03a53c9fbf15262ffc2c03796513d3d9a3238613985a5658f9dc8afb3219,13,ef460a1cd181766dec95574187a3c0e7fccd29f2274f9515de8a716fbfc8e310,7661557530cc2c55c2d9f610a0e10931de223dce14535d6b319304b1bc6cefdb,084fcc584604795dd3b4bb591dbc7968480a55a1200b35070a9d01273319dba6,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d
1269,0871c8a3bfa762bb93a4fbbae71907b0f037f402f4234ae067279fca644dc09a,13,5c25797518b5f3ebdd462f932a7fcd80b43003cf58bd9d3bd710447808778975,6fcd669af1a5a2988e27f364c188cac5f1885d900b61b9b374ece3a46e927dca,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,98de32d6cb58cdc5098c037b9df4e3e8d61cb9c007244445f4b3ef8210e0a41c
1270,74aa549f2f8a44ee0d462ba7bc8ad02295b1d52ee7c4d6f632c8918cadc430cb,13,88262bc61d156a592d97123912b52bd17e8cf536ace171bd1005de4f4e198820,136d07ef335b1ef12f0200e9c882e76a7298b8ad5a197ae3cc67fff70ebd1ad7,8f9eeb711a17478856b27ed87aea868ee77ab91087c063ea0d72d96fc51a8ca5,2ac785d852f4f0da93e889d65fbadc5149ce8c97859c484337a20905ccee8f24
1271,9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,13,ca4a69fccd8b9a0f36621532daa153a7e42e1ca333f12665d7759ca9dec6237e,3c3e0513652ee80d8d2b3ee766a0243fb242996c4cb81d2c9ab40d0ec66cd70f,b9c4632fcf3426cc87f199d84b1bef9e1f07503f47b665bf7ab2a3cb30a61fdc,06cca844a0ba72b49ce453864b33503dca6bdbae60797aff33c9cc33c1e6f052
1272,deabeb979acb27ef200c462caef0890c1001f80cfe28e7a1bd7d67e0ab47c41a,13,c6e3b879ed1cc4d585d10cdd7fd5469bcc0509ae56624fe591f31c20cafa6c19,46de061219dd57d42b555913ac5434571a30c3590dc986170e7b2e96f931ef94,3f27dcc590efebe0252472f01760569efa2dc5a0f19fd2b2e008dc0d427dae27,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0
1273,07e6a37e4c21374f28a2d0ed902167b6d61fd3c8e939daadf02c376eec7a7493,13,2adc138f8393ce1d1dc5400531813aded3e87ed2d16e20db69ad61bdcdaa42d0,ceaef9c93049ff9f6d0b769582105b1c6ab4ad0097c2ace9837fec5136624748,c437b5ccdbb63ff001dbc5d9568c3450a9bc32c124171dadd5bf8670e2859fca,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d
1274,bf8292a5fdde9fc823311d07c8365edda21f97b5fde4c7f1809c9c8b34c65588,13,868d73ba24daab667e45e1f06b18f0fa7a7a4552608fa05a871b75e9ddd8c0c9,089ae4455c7ef849c3e46dd5d3865363cf86379689f18c5266b46b6480564b72,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c
1275,097f7a6103e61039a9dadac5e7d7eb65aa451121de8b30ad2a147c5aafb440c7,13,1e3e2c128326c3e471eb7785367ca8e5cfaec576c2e3d3577f98cbcb2fa8d43e,6d33723aff870e5ff70a951ed13a7b9d4d26aba1b3cc70258447961c0b9c6c68,a1380eb5e566474129c4b9e24c77ef7a06ab5fe91b23441a68aed56f9d35bb00,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4
1276,7892e55a41b595e6f212dd41694430645d4d2d6b1ab6d4284158d2001a18db3f,13,fa6fbc313b4a7f4cedb4aeea5314ec3836aa4e5228ff5409a644b51e60b8559f,db554ffffdec9ad65ce691dff23c42b717818a9fe1f0b90188ccf03728a58697,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2,e244e124f2c139e98185da2ddf8faa63406dbef58edfbd956e66534cfa81209d
1277,b8b3a9403ceee5e6e0d0ba51773e6195c2227e0e55dbd9aa348b4999feeb8a2d,13,69bd73af12c5505892c1b9ecbe4cb5bffba60e190cbbe76960ca6255f2fac7c2,e6489faec795391404c2104b239e9133ee93783d0b086b13fd746f1b25ae1c51,315428825f647771a586c4ab0a255ededb23ea0e03987ced0eb10495ced68975,843041f46e218724012a57afa24dafb8b71e5cedfca7d1a2cc2e56c1d5c8935d
1278,03d20de87804ff2e46499763642c89b6fecc6abf426f698e2de2464c6f26f79f,13,9b9cc93e3dff7b2791d526a13cb5774d4362efd2de4e961c8684bdd358928b43,2d470a2381243aab40a32f8f59999fd6863402df3d665074290661ffa8dc3c40,9a83c6999cfdb16dd87dd3474e42e43c9183e69a3abeeea5027b0558d18467bd,d7a2946fac2391d07e824cba165df895732ca2bebf636b3b3abfd923a523fd2c
1279,ad0d7f127516cc1330d5d41d6cab963a831fc6d563568f0b8417f6d7e544f13b,13,989f2f7d95c6c46232a81ee2c8aa5d6b1cb9700951758cd76dd2cb7e21eab861,8e11c84743cb191d721387476b9357bab65a76ff35e1f89a2479ffda9b319686,df50b4d243ce3333a539734fc3944d34b1ef54393de3acbe7cfc920565fa08c4,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a
1280,9a89fd0c94aac0a90999a4ccc80c0a2ae8b82d0feedce21c41838a83a8ba9530,13,bad863456202459ea6989dd6cab18b42cd3ae52413a8c26d39288fef9309ace4,32eff5baaffb7e4988ca45f17c27280b4bea930400e13bed4d64a01ed91a73e2,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4883453620c5c8498377be7abf39e7b5e98922d915b4ba0a6bc900b39c109592
1281,6829b6317969d76ff97649501999129b9fdbccc16bcc85af0ea812d5aefacc33,13,5c4b5cf8bfed48c58a343bdf9511349b20329611bd9cf08e4c747042d0917146,8dccd384cbf7800f09dc835a069be675a5c376c82e3b1c24705cc58258221fc7,68373619b22c99dff8e400aad10c691c34acfc724536bf8870ffa339f5862a75,41812b462ca56110447c979fafe37eb07484aab6cf4ca5d97a1da795cbbc82ff
1282,35e3731a0c1d9f1393f6e517250f1541f2d4fd035219b58bfb54893fae9f7acc,13,15e1285448cb94c9ba2578bb6ae25f5226ede236de66bc67027101ec5e568172,8acfcf516d821eeeaaccc17cf19feb1fa078da8cc478a4e886e0a2768a0fb1b7,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,d185ac77a895cd07aa342369d75453e377055ac4b9b9fd35da48d4087d2af9d3
1283,8010bffecf8c21aad81d4f1e0bee59895be480fa376ba01fe806add59629cd19,13,0c62a4b26af3f8cb6684946d13a5310c1f333daf57f9d5e17a67b0fa63df55da,78e01e5ae39018f73413451bbdc8511581c24737ce55835788dc8bdb1967c795,d99999afe2252c09da03df84f98eaeac238fc49d02ec57ce7caa8ca2ddfed0d3,9d4f0195080c44e2ae502b61e2af90d31408621f45105660c5b40f28ac9daa20
1284,b75e60aba09b15375e42f743e42c6e339217a400b6d01a39648894ecdef3974d,13,8778d91fdd327d8444c8536850a2bb42f1d7445501a5d162378ad3578d8b7860,7f170224dc51009e4423140a874b9d50c8d903c73f9db681b8c6d5afe07eb38c,11ef757ec8bb70ef913951124c357ccf51cfcf775cd659d5617f86c81ab1d6b4,28e1feb8b1ed56bb419e14b138ff1c518584d9d6dfede45e6ef428fe9313758a
1285,acfb105825f39d45a772deada53ae292eea6e5b12a16deb742cd456388715139,13,c66e43256036793b19963a3814c8018badc7ab1f3ca157ea1f8d04cdfcfc4e34,1b9d8db2b30097dd9e28c7e576379dcb8c4952d960daa43214a5dc517c684418,de977d77c20c3282d7e8b0d9b95cb673ca19d58706652afd9abf352962a2f09c,702b3e9a7ab86bfcd52677b7b4cbcc5bfd32bcde33dfcd687b21ad67d0a25262
1286,b1627623a71a81f6cdcade74f1f394b95b2c1a7b0a12207ea4d43e7bbe3f9416,13,6a31fba31beb8d686fd21f319f001d6b5bafa009c3506def3c4c9a2ef8bb8c2f,537ac1faf792e52141c3773cd3035ce839b4c212952c398858b0c9ea22ae1312,487a60bd1cacbd2489c0a0221c403edca2ee5c48af8320c2ca2fb87c0d2161ff,b3c298714269d951bc980d5d98cc3a4b73ef6bb08257aeeb6461e2bf4f92ff2b
1287,494f8b426e8568d7592205a0103eb0634f00e2b400c22e0513426569ec55d18f,13,f0fde6a135760e4a359b933409ad410c2bbf363076bde82b94e31d3fbb0fb66d,cc33c0f91a0c508d26e8b566874bace429b1b0f8874c014834a9e6fc91368150,73d3ce7412a0a3e98da1a5a52d2a75e22008553365496402ffe1259ca7740023,4d09eacc80dd918f4013492d041b70f1624bf251e02e6c8a3f6c5e105e8f9dbe
1288,a0fabef5464d1dcfbc4f371cf68f5e840706783add92e9028552cb286f17e53a,13,9ddb6d83763649cc038fb52434600d349633a3333f870bc13061805f6087fed8,07f0b5174826fed9d83bd8bc36d13378dc46369e522fe1264a0d0bf2e61c67d7,df92a0f17c459e81e5f04607acddafc7d88d2d5e0a5d4cf0a4411e9c58d92466,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973
1289,ad5924b1e3e39cf04262713b617ee59e6b750f219e2a88a0e40c78a8cfa94d08,13,f1cce4529e6d64e44094948677513388d0d9aa0580a543cb2d87a62993b33f63,23b3ece86e1c61839f52dcbd1fbd352c0b3abf23274ddf733aaeb4c287d012a4,d48f7b535960c061f3f22294165f1f6b674389f9d6191f17c779d2c6f38c11ad,31a32ea1a6b4350ac1f4d0f31af970f75dc3b6751be9297d5b1e3c775fe2d5b2
1290,bd3a797ba948938978965781bd341bc0fc7711ed00e513b9c63a61cf3d916562,13,86b9c7daf9b29aef5b6ebe43ba9a7c377ba07f5d0563f4681f457a5073c812aa,610e66770906970c2d47e206274a6138a718bfd45569d7a885d8895ee0a23c97,5826f29df1a12d33fd656526dc4c53d1c903ecf60d21474cf764b301a8192da6,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d
1291,7c3d90003d7d645be0b5f3782533c198a5d5dee06870420b4d594976ed857fc3,13,3ca44d585b31194703a9b9051e65f7f85486cfa975c026ba2d95734f9b666fa3,8ca71756c2dbb8de6f3a3cd84b758af5112d4bf64bd05c618de2198a96f5cd09,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,2b84d5501bc0bc7cea4e24d2a93f9040ee606706aaa359996a76b6b633144b3c
1292,26d1f634cc382a2cb3bb41fb4d41c5487892e408c85925badeafddf6baf266a0,13,f1e491d54f1e5852d2a6bc1622219cb7ee25c0c85e5dff832e781b1d397df974,e105fbe980c6a6be2a189baef6d311ab59187a0c9fc2b23a4bef80672bd2cd17,18df471d9f2bc1dd7cb3448a66d4a9fc5fd775b9c2a2e35699fc286296086d7d,d031e080390bc5ffaa504bd864fc1adb163047b98811167ea1896f543d3898cf
1293,55342f1a13b302abc5059f1309115f392e36aae4be57cdb852079de7cd7b5fbf,13,2c1418ce6d5a5488b57e9082a9039b7fa5f2b9e24997c8e2cce3b4112c2cb950,f24f0b59cbef82b93f138f96eba6997cca5778a31c962dd8ec08adfcd3fe8d96,3034a76cb3178b10b92235e2988b4dbd5293d7b15994364ce0dc1f823a6dece9,b8199d6ad26b337d292866e4c991b3197f6e4341f195e73c0bdae0bfb0c0ed4b
1294,e4d5ff543629418af6ef1308780d4c03e6fc9483bfcd3ebf68ec34b35ba8bddc,13,58f7d74c9a01dc51218263fe4dafd34691e265b252069b9d9294ec71abdabf80,fbff29c3c5198ec64af589188abb29dcdeb4578e384777a3e1b4f385482cffb2,429d8ef7023500f6921ab6327560966012cbc0afb0904bf56129acc9d8e49320,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a
1295,3fd7dcc7254f34dbd03c7c90b4927e91bd5f71ff4b8d03acca0272c8f1bdcdac,13,88094f2bfdbf12b7a2ca0c71ae46a8deb544736c9e3ad30e09098079436f78c8,2e353d98c4bf19f5a02db5deb29e02e43e63d958c3c229503cc2079ef97f51bc,e8562db8cab89901a86103d4986276cd7385a5b381a01a720e452b7b56f95df1,6d794e2b6241aae32adc05018a420abc4abbe1a815d19f44597e3a1ffba01b37
1296,35c95bf7027ef47bbfc73590d84b1836da715b165037f7ebce3cf4d22334b47c,13,ddc5e1618c477b2cbfffdf1429c8543eec76eef6e40f835feae34a77c918e683,5cbdae9b242bcbbbc357361a0416bcc351f3cd8674db70a8ccfbb1c45028bc99,73d3ce7412a0a3e98da1a5a52d2a75e22008553365496402ffe1259ca7740023,a799c9f8489f994fe0c3c9872a83da52e34974c01f98a83b2997bcb69d037a2e
1297,35a103950d69a854dc54aa195a285fbbb51ca9c950bfe1ab6c32d5f060f9323d,13,4678516ea69ef07ec0c33a4603414d16b1e9c3742aa71ff3f1ec4278a2fd9909,e6c362a6f38d3e139e94ffadc28b79f6b463945318afad2a5f655c8769927fec,811b4fb4302100941cd7bf5938aa405fa243e8e3f387dbc56145c66c885f8735,f7e079cac0837044609a17bdc57416774d141d264755392cfbf0734963e1e817
1298,265e4d2ed5f11def18a46d4f6e7628e471a617380b514f7af1c8ef380351d87f,13,542ede5c6bc47e5b57c2d3c4528d6e64ffb61b7a135b0b80b18debc153d7243c,ef997ff7e753e32a56b05a02b0edeb3a9ae23b121ebc6015115bc36f8180f14a,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,177e9f79938357cb16fa098e0b333cb907b9125070533f21a7fc511e3a0aa575
1299,b634dcbd8728d3786e18353c66d6aa8e9703add9f27dad2a1f30f2147e8d23d2,13,297c7485a9f804655db255561c0a935a0ad1a0e7962062a36b5807c489c868bf,cf6cdc347a5f39f11351635fb9f96a479c43140e6921871e0ba01d77eefcbfe3,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
1300,3eaabc8ccc9d875bee02a0123e09a1fbce8b172c862a924f01dc8fa83b198645,14,57ca3a6d05e9db930f9c934c9c073a0255fc15aa7943ebd7f22c7f5b513219b3,7dd09dd912b4a003a431fdd6b83b071573e71bd00648b712fef42556161a5c79,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1,7231c7cb7c63e13af1d171b896b81e24cb5f9ff171f1af7e164700b713798158
1301,72b723442e07a9815ed772f7e72af03518f5e2a72ca328bbef1ed5b18d8862b2,14,8ebe2cad98c063b1f523d3463e2fc756e80b72afc3bf90810df7a58d9fd84125,aa0dd425dac45ff3460cf642ca2f80e39e879cbdcf5158c9ef41f11acf660be8,d17b13aa282be55223819ecd69e802acc98748e56087636e1f7a4e3f608b9cc7,f79bc75afe16726743fddfaab2f74d8accefa9d2660df9eaf43940a52a79c07a
1302,df364962fca585d23e9f587fd8e6141023a5a6e0213bc05a0868654e65a346cb,14,eae29f803f47ff8e49f4521f583511d7ae6b9b9d8caeed0a48c8526796323b45,94e1294bf6d141f7148f4cd731c9de4405fdfdbdadc1012c778fe871b248efd5,2f6ad37316e07ac132cc994e926edb7c0489bfc6fab646e43f79bd86c096c1a0,9c4198d452d678c8f1e705a2ab597c8bf8a3eeee60db05c2a649da8e27daa48f
1303,5b5927282bd80cbc831bf34c300fb2a2aa9dd0667fbeeb2aad67d4004f0523bc,14,0423ccb822c2b2794e73ccd38ef127314deeccf2aad08ec79d0cbeb2db659585,7037cc4600542bc680f093d46c43b10c2909eca837c192f8572c013904f31456,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
1304,6c3426c40c8d35b41c854e8e77d3e77c2faba25e0754a79b85daa7d1c27f1d5f,14,2854ebc6a6513b65d7e85511e9d53e0eb0209c08055aac7d9d167af4d97c98e5,5dc137d9246a1eb1c0ce30dd23d22012eabcbba7c58cb419bccdbbd9c3617692,9b57f9841bc57dabe75ccf2b62d38592392d76d98909e7b782c248312571a606,e62a0600f64dd89e29fd4a07cbd7cf4e33121f0a72547bdff7df1185e2bf1af3
1305,374488f43bc517559717ca9206a7d5d8d84246cf50b900e065e4afc6619c7e31,14,b06998ccfe026cab3125dc1e04ec6df0b88e498acd527d945ee9de25dd4b8d3a,23de551eb4f84791c34fa436b8d8b1c128ff3301dfd3dfba08c38568b7ef24a4,8c88f25cd8397b8ceccc31ed06ccdd6590d6321b12597806cb46b7d136742be7,77658f25cfe90712edb9a001ff91aa358ce9e5e8a8a86b2f144a7fbe28621de9
1306,8863a724de9199948dd75b5f371d16f06a5197dfe05cd379b6179e7d6c073779,14,89f884f0bf761ebd60dd9f942d7c7d46ecb08f4cf4e9c8b8a503cbd0ba1c4a62,1ad9172c74aec3c901080a8dc4a755debf30aec8da14947bb26c6753397e3742,d17b13aa282be55223819ecd69e802acc98748e56087636e1f7a4e3f608b9cc7,86217bd7cbe395640e33b09acf8b23745a9b6ad1b3e94a07b5ffec4644f18208
1307,c90ee9dc84495752c692198f078ff88cf5914aeb7ee8ed78762d5632015386bc,14,6029fd1d61c1f42e02576af59cb5020a5999b84631cceabc004e30aed81e4a11,4ac15cc994d2b91678c45f2b47cc2c60cdb6c43cfc3e4effc2054b05ed0ff70e,f8ada8493de9ce6f5143b547c3d7b4ca10f25902caeedc853589e9b2a9e70eaf,c0c62d8b131a82794152ca8956cd835b811c8669a34702341489a1a2f3f3d5b9
