batch,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
64,CURRENT100,NS,659,1000,65.9,100,0,139,1000,74,139,139,1000,0,7.413384516673628,7.1966142654418945,12.880093955993653,14.779661893844603,17.550185871124267,0.003115088678896427,21.83962059020996,5.662189131831284,5.319220781326294,10.995817470550538,12.280587577819823,15.678006343841552,0.004971405025571585,19.238569259643555,1.7511953848423436,1.9649953842163086,8.022745406627656,10.07437483035028,14.041789171099662,-16.19448916055262,16.719568867236376
65,CURRENT100,RS,98,100,98.0,100,0,98,100,98,0,101,103,98,0.130047893380397,0.01363677391782403,0.08678403049707423,0.1477827072143551,3.2714117670059366,4.2437604861333966e-05,6.411789417266846,11.270102639198303,10.466011047363281,17.29218578338623,17.898311042785643,19.346485633850108,2.844168186187744,21.133220672607422,11.140054745817906,10.446509533096105,17.289318502659444,17.89397627580911,19.34081778462046,-0.2539529800415039,21.11869998741895
65,CURRENT100,PS,175,200,87.5,100,0,130,200,130,5,136,206,47,1.8733553473153735,0.5291140675544739,6.167489433288573,7.821685981750487,10.854178142547593,0.0008577005355618894,14.289363861083984,7.955029257684946,7.801115989685059,12.846678733825684,14.078931140899657,16.44886405944824,0.3339706361293793,23.666202545166016,6.081673910369573,6.33402942866087,12.459251194773241,13.952074270835144,16.447019494707927,-9.519890189170837,23.64324120990932
65,CURRENT100,NS,681,1000,68.1,100,0,148,1000,56,148,158,1010,0,7.919661227000645,7.7126922607421875,13.564774799346925,15.491313695907593,18.863096084594726,0.0030001651030033827,23.52077865600586,5.508978558125207,5.28560209274292,10.559423446655273,12.19458050727844,15.423867607116698,0.0021313349716365337,19.37820816040039,2.4106826688754373,2.351043224334717,9.65944437980652,12.101767817139624,16.241857756376266,-13.920993465930223,22.8890500664711
66,CURRENT100,RS,100,100,100.0,100,0,99,100,99,0,102,103,99,0.08485464154160581,0.01564124133437872,0.11791786998510367,0.170104277878999,1.6562804543972043,0.0007519278442487121,2.1838464736938477,11.20625874042511,10.390889167785645,15.791224956512453,17.843889808654787,20.151313552856465,3.2432141304016113,23.689729690551758,11.121404098883504,10.335557162994519,15.781928447412794,17.82804031255655,20.14627579219059,3.157274305820465,23.68813915445935
66,CURRENT100,PS,178,200,89.0,100,0,119,200,119,5,125,206,40,1.8533664283229154,0.7718224823474884,4.822182989120482,8.047196197509765,9.775226612091059,0.0004213160718791187,11.877795219421387,7.911029105037451,7.618086099624634,12.920543575286866,14.036606168746944,16.27781959533691,0.07901808619499207,21.029863357543945,6.057662676714536,6.710709020495415,11.863735781982541,13.370855270512392,15.861563101354978,-10.611178755760193,21.029442041472066
66,CURRENT100,NS,654,1000,65.4,100,0,154,1000,89,154,163,1010,0,7.5384277147602985,7.525108098983765,13.335543441772462,14.832888841629028,18.007395648956297,0.0014482972910627723,21.28923988342285,5.47309735150187,4.972467422485352,11.00392684936524,12.327386379241943,15.571770954132079,0.0007153574260883033,17.198890686035156,2.0653303632584286,1.9110424518585205,8.786809703707695,10.610148334503172,15.787817609244955,-14.841808140277863,18.380380168557167
67,CURRENT100,RS,100,100,100.0,100,0,98,100,98,0,99,101,98,0.12530772874466492,0.017692207358777523,0.09424151182174688,0.17657165676355355,3.2306873035430996,0.00012242044613230973,4.930434226989746,10.738128576278687,10.23900556564331,14.904374599456792,18.176095581054685,19.887854728698755,4.544831275939941,24.68399429321289,10.61282084753402,10.217745948582888,14.820970711507842,18.17366949490679,19.886564213656555,2.8931121826171875,24.683639470109483
67,CURRENT100,PS,181,200,90.5,100,0,132,200,132,3,134,202,47,1.6908303293228528,0.500703752040863,5.286484718322753,7.2160049915313715,9.391509914398183,0.00015209948469419032,14.365130424499512,7.770339298378676,7.514504671096802,12.118980407714844,13.873168277740477,15.63653559684753,0.03240659460425377,17.092079162597656,6.079508969055824,6.415500603616238,11.287734701111912,13.100081254914395,15.283071863483634,-10.238296031951904,17.091927063112962
67,CURRENT100,NS,698,1000,69.8,100,0,159,1000,73,159,179,1020,0,7.850768578384799,7.71297025680542,13.940237998962404,15.382618808746336,18.28760314941406,0.0004166688595432788,22.963802337646484,5.321031729214359,4.801879167556763,10.465782356262208,12.289992237091058,15.301389608383177,0.002909595612436533,20.628196716308594,2.52973684917044,2.328084945678711,8.687435531616213,10.9319701179862,16.65661808758974,-14.211062900722027,19.05076003074646
68,CURRENT100,RS,100,100,100.0,100,0,98,100,98,0,98,100,98,0.14325972283419106,0.02316425647586584,0.08600397482514387,0.3016973540186871,2.533138670921339,7.533743337262422e-05,5.078336715698242,10.22312750339508,9.819222927093506,14.856889152526856,16.91916389465332,17.950250949859623,3.949770450592041,18.3018798828125,10.079867780560889,9.800272503634915,14.856185177846054,16.917035805662454,17.94662023170444,2.773226737976074,18.300918088119943
68,CURRENT100,PS,186,200,93.0,100,0,139,200,139,1,139,200,53,1.682527874490188,0.3028956949710846,4.9800203800201395,7.91301302909851,11.074237613677942,0.000331704446580261,15.247377395629883,8.064722370952367,7.600216865539551,13.27333345413208,14.561585187911986,16.375928688049314,0.2901340425014496,17.120685577392578,6.38219449646218,6.167265772819519,12.813789427280424,14.14621590496972,16.362224299926307,-9.147173881530762,17.08370567858219
68,CURRENT100,NS,687,1000,68.7,100,0,163,1000,74,163,191,1030,0,7.580433577419725,7.511780261993408,13.392828845977784,14.704419803619382,17.441945285797118,0.0014323461800813675,22.52920913696289,5.333211513126734,4.937381267547607,10.659297847747803,12.154292488098141,14.855393810272213,0.0009658439084887505,17.998443603515625,2.24722206429299,2.493476629257202,8.760473714023831,11.00355870388448,13.585839782804248,-14.586865497753024,16.864988327026367
69,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.06306820686033461,0.019287177361547947,0.06631017625331889,0.17425011470913881,1.1710017359256748,9.250213042832911e-05,1.241948127746582,10.82661367893219,10.347005367279053,15.564381217956544,18.43107042312622,23.661539783477792,3.269043445587158,25.40448760986328,10.763545472071856,10.326358480378985,15.556127096340061,18.429024711024248,23.661147981972036,3.165624648332596,25.403301704092883
69,CURRENT100,PS,187,200,93.5,100,0,141,200,141,0,141,200,58,1.5103167037374805,0.390944242477417,5.032838058471677,6.768521428108209,9.911057109832756,0.0005098473629914224,14.487188339233398,8.180894555449486,7.716536045074463,13.296771717071532,15.062063455581663,17.376408843994106,1.285476803779602,21.189172744750977,6.670577851712006,6.567401874810457,12.593839651648887,14.89006965414155,17.373785050280826,-7.968897819519043,21.188025536830537
69,CURRENT100,NS,689,1000,68.9,100,0,127,1000,73,127,156,1030,0,7.479542140923789,7.441129207611084,13.06524658203125,14.65737533569336,17.843961391448975,0.0003808011533692479,20.854063034057617,5.30172409003973,4.881089687347412,9.924337768554688,11.60467276573181,14.345810251235962,0.019700808450579643,16.458377838134766,2.1778180508840594,2.179717540740967,8.38555124104023,9.894275605678555,15.088453566730022,-16.435867238789797,19.40947523713112
70,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.06498664149645265,0.021362208761274815,0.10384702607989311,0.24333196952939024,0.9909217691421521,1.6569954823353328e-05,1.243965744972229,10.391851325035095,10.066230297088623,15.19661912918091,17.052912807464597,17.825427742004404,2.921893835067749,19.436477661132812,10.326864683538643,9.942305992357433,15.196085542003859,17.051521282620797,17.79096222472611,2.8323612436652184,19.43480143439956
70,CURRENT100,PS,177,200,88.5,100,0,135,200,135,6,138,204,47,1.5967152099787199,0.35703761875629425,5.688749551773071,6.798682546615597,9.244956130981434,0.00030393750057555735,11.159622192382812,7.880809690356255,7.819492340087891,12.537815761566161,14.067964649200437,15.46723518371582,0.8458858728408813,19.228107452392578,6.284094480377535,6.491225337609649,12.269854472577572,14.052486582077108,15.449362029614857,-4.795854449272156,19.225562119157985
70,CURRENT100,NS,640,1000,64.0,100,0,162,1000,90,162,192,1030,0,7.059746962488396,6.796637058258057,12.698415946960449,14.053682184219356,16.614744834899902,0.0017149040941148996,18.6961669921875,5.377785191169009,5.126194715499878,10.535854053497316,12.019780588150024,14.813777713775634,0.0024453280493617058,19.53404998779297,1.6819617713193875,1.714491844177246,7.9292962789535535,10.41718453168869,13.695854809880256,-14.805063418112695,18.566095381975174
71,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.039990644990466534,0.01864137314260006,0.08060705289244655,0.13814765363931655,0.29321436822414576,0.00018344627460464835,0.6357108354568481,10.724214751720428,10.06023645401001,16.254917335510253,17.831503963470457,20.893811111450198,3.7097036838531494,21.270227432250977,10.684224106729962,10.023949616588652,16.24280356550589,17.821423783339558,20.892650568444516,3.6553211733698845,21.26951493381057
71,CURRENT100,PS,189,200,94.5,100,0,142,200,142,1,145,204,56,1.3631489520859759,0.24035070091485977,4.407761716842649,6.065524530410765,9.329363851547237,0.00017641419253777713,11.624908447265625,7.846291440427303,7.62597918510437,13.017369270324707,14.081147718429548,18.02050550460813,0.2819982171058655,20.972957611083984,6.483142488341327,6.178788302466273,12.013595293462272,13.717398271011183,17.010473880623433,-4.951509952545166,20.972781196891447
71,CURRENT100,NS,668,1000,66.8,100,0,174,1000,70,174,174,1000,0,7.519008567790967,7.6027398109436035,12.577767181396485,14.116194343566894,17.435452747344968,0.004437124822288752,19.46344757080078,5.326653769745492,4.833082437515259,10.645075416564941,12.258375883102417,15.24851026535034,0.0011481605470180511,19.03169822692871,2.192354798045475,1.8864140510559082,8.410164499282837,9.966382238268851,14.102283170223235,-14.729876538738608,19.439750438556075
72,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,103,103,100,0.04264093064884946,0.014426921959966421,0.08169822990894324,0.1796948954463004,0.4529006323218348,6.460934673668817e-05,0.5049653053283691,10.865195317268372,10.30476713180542,15.730359554290775,17.380923557281495,20.573575382232683,3.9508023262023926,23.584938049316406,10.822554386619522,10.275116027798504,15.704118588939313,17.37623300719133,20.56070450757166,3.8984031677246094,23.582674206700176
72,CURRENT100,PS,185,200,92.5,100,0,138,200,138,2,144,206,54,1.5254958230872218,0.45892810821533203,4.46451940536499,8.004540777206419,9.771207408905026,4.8993817472364753e-05,10.138976097106934,8.06807657122612,7.6903181076049805,12.386641311645507,15.052550268173215,16.590837116241442,0.9697122573852539,22.44235610961914,6.5425807481388984,6.568463981151581,12.076942166779189,14.782322368165476,16.567267597243177,-7.12849748134613,22.43538928637281
72,CURRENT100,NS,668,1000,66.8,100,0,160,1000,81,160,180,1020,0,7.513292486167513,7.3888258934021,12.982759761810303,14.954641389846802,18.522274341583252,0.003500170074403286,22.196449279785156,5.456242670114618,5.072342157363892,10.657168674468995,12.57854928970337,15.941491174697877,0.0013091336004436016,19.207674026489258,2.057049816052895,1.9727848172187805,8.414554357528688,10.015780074894428,13.28868137717247,-12.386518601328135,18.944356709718704
73,CURRENT100,RS,99,100,99.0,100,0,97,100,97,0,100,103,97,0.18244341300924133,0.019198437221348286,0.1277044489979744,0.5442495733499522,3.368670210838336,9.214453893946484e-05,6.84335470199585,10.437445416450501,10.395361423492432,15.622316455841064,16.32097978591919,18.582680454254163,3.739762306213379,20.876815795898438,10.255002003441259,10.251914374530315,15.611924292705954,16.24996944486629,18.578097630860807,-2.760697841644287,20.876723651359498
73,CURRENT100,PS,177,200,88.5,100,0,139,200,139,4,144,206,56,1.6506839247400058,0.3266419768333435,5.423013973236084,7.576595044136042,10.06760821342466,0.0002843929105438292,16.067243576049805,8.304613165259362,8.218219757080078,12.464513969421386,13.87799282073974,16.785165367126456,0.48613929748535156,18.35207176208496,6.653929240519355,7.009860932826996,12.392471487820147,13.727038343995803,16.550579644441594,-8.317341327667236,18.313009165227413
73,CURRENT100,NS,688,1000,68.8,100,0,129,1000,66,129,139,1010,0,7.679965945687145,7.539667129516602,13.12289342880249,14.656553888320923,17.43929447174072,0.006437872536480427,19.78614616394043,5.372538972367533,5.0554704666137695,9.912409114837647,11.47754473686218,14.34081184387207,0.014656024985015392,18.98830795288086,2.3074269733196124,2.2581071853637695,8.95551764369011,10.972915625572204,14.96819253191352,-15.582496072165668,16.83497178554535
74,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.07127994441791088,0.01589954551309347,0.09091732874512681,0.14804349914193138,1.1911843454837836,0.0001892864383989945,1.9002615213394165,10.613181512355805,10.894685745239258,14.997887897491456,16.444705200195312,18.371142272949246,1.9252967834472656,23.427648544311523,10.541901567937893,10.888064956699964,14.97481481335126,16.435784827708265,18.368445642343747,0.7412748336791992,23.425546234939247
74,CURRENT100,PS,179,200,89.5,100,0,135,200,135,6,139,204,49,1.7003168034291594,0.5693571865558624,5.0728740215301515,7.034004092216488,11.585117197036729,0.0018021309515461326,20.153318405151367,7.60737914884463,7.608404874801636,11.998701000213623,13.096796894073474,16.318060436248754,0.05530928447842598,23.51927375793457,5.90706234541547,6.337438680231571,11.519679010659456,12.381680299760768,16.28885509209239,-18.779293060302734,22.631093382835388
74,CURRENT100,NS,673,1000,67.3,100,0,160,1000,91,160,190,1030,0,7.460833701843396,7.431931018829346,13.760052299499511,15.119366121292114,17.364841060638426,0.007080344948917627,24.490293502807617,5.152668918896932,4.672011613845825,10.556252479553223,11.741397476196285,15.248935871124267,0.0054565537720918655,20.019718170166016,2.3081647829464638,2.3785438500344753,9.226558392494917,11.341499310731885,14.149463215619326,-14.537687693722546,18.162111699581146
75,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.047485589230491315,0.015337379183620214,0.10619660839438441,0.21538983732461928,0.4825824910402302,0.0004880429187323898,0.5602123737335205,10.719003353118897,10.182742595672607,15.783470726013187,17.041367816925046,19.00692747116089,2.6083078384399414,19.34322738647461,10.671517763888405,10.088247886276804,15.779441580688584,17.040813468582925,18.99366968146875,2.2693157494068146,19.34205886477139
75,CURRENT100,PS,177,200,88.5,100,0,135,200,135,6,139,204,52,1.7435930795333114,0.5016360580921173,5.769478368759155,7.398147916793816,12.09715274810791,0.00043478095903992653,12.386778831481934,7.853052291572094,7.36640739440918,13.447430896759032,15.022837400436398,18.360349407196043,0.6676661372184753,18.8691349029541,6.109459212038782,6.028885755687952,12.57861218024045,14.390329723712046,18.358538455148228,-6.505231857299805,18.733651891350746
75,CURRENT100,NS,660,1000,66.0,100,0,152,1000,77,152,162,1010,0,7.320693702337565,7.297184705734253,12.652132034301758,14.286426353454587,17.304132709503172,0.0029173216316848993,23.712182998657227,5.323546039615292,4.853796720504761,10.395652198791504,12.296275901794433,14.916471633911131,0.00437386566773057,17.871034622192383,1.9971476627222728,1.9334392547607422,7.7546040445566184,9.825679656863207,15.365008593834931,-14.636628023348749,21.85944628715515
76,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,102,102,100,0.06133243279466114,0.01744357030838728,0.15803098529577303,0.24287148416042323,0.6996316438913356,8.189342770492658e-05,0.9112731218338013,11.53177985906601,11.171565532684326,16.754804801940917,17.90827512741089,19.103143711090105,2.7617180347442627,22.29300880432129,11.470447426271349,11.130376566201448,16.749649073102045,17.876169086247682,19.102880634161572,2.0642241835594177,22.29283846875478
76,CURRENT100,PS,177,200,88.5,100,0,144,200,144,6,148,204,62,1.675220568632649,0.368469700217247,5.886400747299194,7.911626482009865,11.49544379234313,0.0008112476789392531,12.612031936645508,8.351234630569815,7.916377782821655,13.829963207244873,15.137149333953852,17.911502590179442,0.19653545320034027,19.058555603027344,6.676014061937167,6.785031683743,13.638399243354797,15.085762267440435,17.91018654598738,-12.381784096360207,19.04949774313718
76,CURRENT100,NS,650,1000,65.0,100,0,138,1000,81,138,148,1010,0,7.695395223665517,7.7004241943359375,13.333419322967531,15.10876007080078,18.25659967422485,0.0011511372867971659,21.08550262451172,5.651749811490998,5.268885850906372,10.839357852935791,12.681008052825927,15.724042034149168,0.0021956877317279577,20.065034866333008,2.043645412174519,1.7878582179546356,8.889430826297032,11.20635721236467,15.011778590492904,-16.328626971691847,18.482583463191986
77,CURRENT100,RS,100,100,100.0,100,0,97,100,97,0,99,102,97,0.09194821964600124,0.01814458053559065,0.13156606405973437,0.31963524818420336,1.3816634225845363,0.0006164796068333089,1.881369948387146,10.719335000514985,10.682159423828125,15.338666152954103,17.0914267539978,18.710123462677014,3.7257773876190186,21.41341781616211,10.627386780868983,10.636715300381184,15.156243152543905,17.0903206027695,18.708777284462716,3.482917904853821,21.410042505012825
77,CURRENT100,PS,187,200,93.5,100,0,136,200,136,2,139,204,54,1.53299697332317,0.43575574457645416,5.202886009216308,6.3390506982803325,8.770016813278186,0.0012287693098187447,10.032634735107422,8.418658057376742,8.236650943756104,12.941620349884033,13.913067197799682,16.98578699111938,0.05418740212917328,18.614532470703125,6.885661084053572,7.114451952278614,12.84079888164997,13.675076094339598,15.269847357440735,-5.341665267944336,18.611709173303097
77,CURRENT100,NS,675,1000,67.5,100,0,104,1000,71,104,114,1010,0,7.760241152287927,7.777659177780151,12.769719982147217,14.414547634124755,17.62544702529907,0.003986864350736141,19.634267807006836,5.744370985077694,5.521615505218506,10.160995483398441,11.525003814697259,14.218730707168575,0.01611963100731373,17.466184616088867,2.0158701672102324,2.0739269256591797,8.138620877265932,9.965859448909756,12.951266292780636,-15.370883584022522,17.789584189653397
78,CURRENT100,RS,99,100,99.0,100,0,97,100,97,0,101,104,97,0.15685892261702974,0.018276294693350792,0.10160279497504239,0.5332017898559565,3.469321498870855,4.8993817472364753e-05,4.541791915893555,10.666997833251953,10.337980270385742,15.932505226135255,17.620771598815917,18.885398559570323,3.6384425163269043,21.07010269165039,10.510138910634923,10.298763880506158,15.928026470565237,17.6159089585668,18.883605677468015,-0.6786880493164062,21.068636419950053
78,CURRENT100,PS,179,200,89.5,100,0,130,200,130,8,138,208,50,1.7678914101133705,0.5025231540203094,5.970118427276611,7.7661390304565385,13.368420467376692,0.0006434039096347988,18.255878448486328,7.8280074143782254,7.951862096786499,12.365238189697262,14.00182900428772,15.425458612442009,0.11397061496973038,17.61415672302246,6.060116004264855,6.513084747828543,11.797807725146411,13.682368104156922,15.404162438281338,-13.236650608479977,17.479416459798813
78,CURRENT100,NS,609,1000,60.9,100,0,146,1000,88,146,156,1010,0,7.047322106214589,6.697543382644653,12.981214523315431,14.801055097579956,17.99908405303955,0.0008696111617609859,21.669462203979492,5.490225574064069,5.217594385147095,10.48588809967041,11.601677513122556,14.885266952514648,0.012769597582519054,17.003564834594727,1.557096532150521,1.2372643947601318,8.237770676612854,10.700405532121657,14.58019026532769,-15.171576639753766,21.484336361289024
79,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.04767603072119528,0.016612060368061066,0.0802428878843786,0.19314247667789458,0.5494752746820459,7.950943836476654e-05,0.734575629234314,10.13055106639862,9.963086128234863,14.917495250701906,15.887466049194334,17.944948616027833,3.646749973297119,18.028263092041016,10.082875035677425,9.949233922408894,14.914177349186504,15.88267286660848,17.942083913526876,3.587900087237358,18.02818358260265
79,CURRENT100,PS,181,200,90.5,100,0,134,200,134,7,136,202,52,1.564572348902875,0.2909296751022339,4.866642570495605,6.575124692916869,9.074679260253896,0.0007496645557694137,10.687562942504883,7.501412320435048,7.4220051765441895,12.387125396728516,12.846620035171508,18.197350807189935,0.10296398401260376,19.370847702026367,5.936839971532172,6.004038802115247,11.825116977468133,12.765700624138116,18.19636364447651,-8.423189282417297,19.360838131979108
79,CURRENT100,NS,606,1000,60.6,100,0,146,1000,110,146,176,1030,0,6.715562603535131,6.712805986404419,12.314448070526124,13.782185840606688,15.97025111198425,0.0026599522680044174,22.479719161987305,5.262680333132622,4.807751655578613,9.943890953063965,11.259434270858764,14.14363004684448,0.001312824198976159,22.110681533813477,1.452882270402508,1.3304152488708496,7.7539050579071045,9.902782155573366,13.676009564697742,-21.045822620391846,15.113450542092323
80,CURRENT100,RS,99,100,99.0,100,0,97,100,97,0,97,100,97,0.1414884415673805,0.017415625043213367,0.11865307241678238,0.4050498977303504,3.7753895378112814,1.764281842042692e-05,4.150198936462402,10.799809205532075,10.65674877166748,16.116494178771973,17.47987689971923,20.871633949279786,2.973576545715332,21.329204559326172,10.658320763964694,10.64381310949102,16.112705033330712,17.471185705208327,20.86946593329369,-0.7980270385742188,21.32837473024847
80,CURRENT100,PS,177,200,88.5,100,0,134,200,134,11,134,200,53,1.7089184450509491,0.428825244307518,6.192631244659424,7.662434077262871,10.534354219436645,0.0015744682168588042,11.13321590423584,8.405754275545478,8.336394786834717,14.336111450195311,15.292932033538817,16.534022674560546,0.06181152164936066,19.33148193359375,6.696835830494528,6.705126201733947,13.843659288529304,15.244603051361628,16.489465641193092,-6.9935160875320435,19.205250799655914
80,CURRENT100,NS,633,1000,63.3,100,0,139,1000,71,139,159,1020,0,7.472532679804484,7.5313720703125,12.72249402999878,14.325921916961667,17.564384574890138,0.0007363230688497424,20.240686416625977,5.601518034395645,5.250165700912476,10.547395992279055,12.358665561676025,14.5493563747406,0.0014356792671605945,18.29813575744629,1.871014645408839,1.8146042823791504,8.589609628915788,10.110851132869719,12.78396882116794,-14.158356580068357,19.749247151543386
81,CURRENT100,RS,99,100,99.0,100,0,97,100,97,1,101,104,97,0.10975409015547484,0.018374701961874962,0.1118355415761472,0.2166963554918765,2.220503740310675,0.0005321278586052358,3.369843006134033,10.554209586381912,10.389885902404785,15.78989706039429,17.157278823852533,21.89999303817749,1.1075721979141235,22.50623321533203,10.444455496226437,10.38297577505,15.786898434022444,17.145565147290466,21.896819579829465,-0.7261714935302734,22.494916344061494
81,CURRENT100,PS,188,200,94.0,100,0,136,200,136,3,144,208,52,1.4334824635021506,0.32877010107040405,4.838392829895019,7.29273371696472,9.385332641601558,0.0005341533687897027,9.957947731018066,7.8785496529005465,8.28706979751587,12.064430046081542,13.240887928009034,15.041682910919182,0.02256421372294426,15.965688705444336,6.445067189398396,6.937051557004452,11.59013931006193,12.752691560480159,14.418462252579625,-8.710675913840532,15.145853161811829
81,CURRENT100,NS,627,1000,62.7,100,0,161,1000,77,161,161,1000,0,7.2460870128851385,6.929524183273315,13.242753219604491,14.994253587722778,18.349919605255128,0.007806980051100254,23.05103874206543,5.2994793344787325,4.903759956359863,10.487415885925293,12.102253770828245,16.147906532287596,0.004536337684839964,21.20068359375,1.9466076784064061,1.6469612121582031,8.692227745056153,11.271683740615837,15.470749594829975,-13.092481136322021,23.04650240438059
82,CURRENT100,RS,100,100,100.0,100,0,99,100,99,0,102,103,99,0.06263102280252497,0.019722317345440388,0.07804440036416055,0.12294609546661348,0.49140114009381297,0.0001463782973587513,2.3426074981689453,11.022334313392639,10.525010108947754,16.216795921325684,18.414761161804197,19.525792446136496,3.7535929679870605,23.860076904296875,10.959703290590115,10.506055549252778,16.213812873628925,18.41403520030435,19.520556852894245,3.530570924282074,23.859895126646734
82,CURRENT100,PS,188,200,94.0,100,0,138,200,138,1,143,206,55,1.365523990142101,0.30626656115055084,4.320836687088012,6.402855396270744,10.08137601852417,0.0005765683017671108,10.323352813720703,8.647196107208728,8.207818984985352,13.833169651031493,15.15810284614563,17.89478706359863,0.8499131798744202,25.30950164794922,7.281672117066628,6.926290400326252,13.362399642169475,14.732759227068156,17.893584696545147,-5.412473917007446,25.30892507964745
82,CURRENT100,NS,693,1000,69.3,100,0,122,1000,77,122,142,1020,0,7.843165048388182,7.587639331817627,13.978617095947266,15.37010989189148,18.30411005020141,0.0019225463038310409,22.618383407592773,5.5433367370622,5.272114276885986,10.417412185668946,11.886706447601318,15.193946599960327,0.0006051616510376334,16.28261375427246,2.299828311325982,2.111898899078369,8.91395967155695,10.528215297125278,14.705024911463259,-16.215868103317916,19.819259583950043
83,CURRENT100,RS,100,100,100.0,100,0,100,100,100,0,100,100,100,0.06207323332979286,0.013344483450055122,0.1088859811425209,0.30223433822393414,0.6550479626655602,4.541770613286644e-05,1.1054320335388184,11.271241652965546,11.447027206420898,16.070804405212403,17.037824630737305,20.707457656860353,2.7687582969665527,20.80594253540039,11.209168419635752,11.439392133266665,16.066353438422084,17.02542834493797,20.707145231047907,2.659923665225506,20.779196307063103
83,CURRENT100,PS,181,200,90.5,100,0,139,200,139,0,139,200,56,1.5773608326620887,0.3411257863044739,5.700914049148559,7.343873071670531,9.5530728816986,0.00011288482346571982,13.639107704162598,8.743104113936424,8.482109069824219,13.505021953582764,15.975993537902827,20.18816442489623,1.2519261837005615,21.6425838470459,7.165743281274335,7.415046256966889,13.00217270553112,14.372915314801475,20.162090803490997,-9.554898262023926,21.628566501662135
83,CURRENT100,NS,606,1000,60.6,100,0,126,1000,85,126,126,1000,0,7.211176867038361,6.885489225387573,12.980825519561769,14.541257810592647,17.898365459442136,0.0005443998379632831,21.279743194580078,5.67014035434369,5.128075838088989,10.827217483520508,12.775529527664183,16.891247005462645,0.004431072156876326,18.56557273864746,1.5410365126946708,1.4247736632823944,7.942821073532105,10.055013620853423,13.564704747498034,-17.251101642032154,20.02194094657898
84,CURRENT100,RS,99,100,99.0,100,0,97,100,97,0,98,101,97,0.10297512951310636,0.0193333737552166,0.17223815470933956,0.6332749903202055,1.5385631322860718,5.900685573578812e-05,1.5409352779388428,11.127677900791168,10.902722835540771,15.891582107543947,17.769130134582518,19.457860336303714,1.3285496234893799,19.828845977783203,11.024702771278061,10.879812655039132,15.870358438463882,17.76853841987031,19.455007937168705,-0.2099895477294922,19.811920097097754
84,CURRENT100,PS,178,200,89.0,100,0,126,200,126,4,128,202,47,2.2606162497270272,0.6642374396324158,7.120642185211181,9.27866535186767,10.912771806716913,0.0006017066189087927,16.28070831298828,8.288223904892803,8.256766319274902,12.736128711700436,13.532670545577998,15.093542318344085,0.21238325536251068,20.13939094543457,6.027607655165776,5.854707619640976,12.430143804848194,13.453134012222284,15.045994294345695,-8.714180707931519,20.134390835650265
84,CURRENT100,NS,622,1000,62.2,100,0,121,1000,76,121,131,1010,0,7.652574973621806,7.62853741645813,13.00255174636841,14.857368469238274,18.020287437438963,0.00010168035078095272,20.423795700073242,5.951962721168064,5.674638032913208,10.959794425964356,12.769296884536741,16.654057731628416,0.0103662870824337,22.472366333007812,1.7006122524537424,1.3848319053649902,8.441768640279772,10.731778466701494,14.527226670980454,-17.450737961335108,19.926526688039303
85,CURRENT100,RS,100,100,100.0,100,0,98,100,98,0,102,104,98,0.1115033536896226,0.017537593841552734,0.09319499060511595,0.16091160178184508,3.790973408222199,0.00038723601028323174,3.8690755367279053,10.32577960729599,9.782279968261719,16.13661136627197,17.252605819702147,19.312328643798843,2.483802318572998,21.788454055786133,10.214276253606368,9.581140288617462,16.134892933082302,17.229060233186463,19.311807144988865,1.3530895709991455,21.784018829930574
85,CURRENT100,PS,171,200,85.5,100,0,125,200,125,7,133,208,48,1.7847955172203365,0.41187839210033417,6.239057397842407,8.001914048194884,9.493954544067352,0.0006854568491689861,15.16055679321289,7.754839077070355,7.333771228790283,13.535647010803222,14.902954196929931,17.00292566299438,0.05415792763233185,20.469209671020508,5.970043559850019,5.594744395464659,13.20378588568419,14.812059932947157,16.497062831968062,-6.501219555735588,20.467838155454956
85,CURRENT100,NS,623,1000,62.3,100,0,117,1000,71,117,127,1010,0,7.453639322796836,7.268722057342529,13.269728469848635,14.986200523376462,18.11257947921753,0.004133491311222315,20.566326141357422,5.904623839944834,5.548441171646118,11.059847831726074,12.350591802597044,14.958980836868285,0.0027533976826816797,18.393844604492188,1.5490154828520026,1.3985176086425781,8.093170070648194,10.916739070415494,14.650793467760085,-15.353189453482628,17.196816116571426
