batch,layer,norm,relative_norm
72,model.layers.8.mlp.down_proj.weight,3.446687945082969,0.042564489912684286
73,model.layers.4.mlp.down_proj.weight,1.35358588939578,0.017315742691124514
73,model.layers.5.mlp.down_proj.weight,1.5723871690695488,0.020040941024558608
73,model.layers.6.mlp.down_proj.weight,1.8647218779988106,0.02378207500489639
73,model.layers.7.mlp.down_proj.weight,2.135692311986992,0.02683897826741256
73,model.layers.8.mlp.down_proj.weight,3.3768472391097046,0.04167594569582263
74,model.layers.4.mlp.down_proj.weight,1.3933235140176092,0.01782154284704855
74,model.layers.5.mlp.down_proj.weight,1.614364100949084,0.02057322378039688
74,model.layers.6.mlp.down_proj.weight,1.9043493816592771,0.02428435223942816
74,model.layers.7.mlp.down_proj.weight,2.1711225908619416,0.027280004590979914
74,model.layers.8.mlp.down_proj.weight,3.423922243605906,0.042233289359362366
75,model.layers.4.mlp.down_proj.weight,1.3641626962984916,0.017445941864227626
75,model.layers.5.mlp.down_proj.weight,1.585909436762332,0.02020777488564852
75,model.layers.6.mlp.down_proj.weight,1.874277407587934,0.023897436946737863
75,model.layers.7.mlp.down_proj.weight,2.1475871512111078,0.02697967012296712
75,model.layers.8.mlp.down_proj.weight,3.396086039994248,0.041865647764917045
76,model.layers.4.mlp.down_proj.weight,1.3885206534869536,0.01775490103758698
76,model.layers.5.mlp.down_proj.weight,1.6076421820787103,0.020481957932957973
76,model.layers.6.mlp.down_proj.weight,1.8889542111638458,0.024081517334973594
76,model.layers.7.mlp.down_proj.weight,2.148767954325671,0.026990168077912633
76,model.layers.8.mlp.down_proj.weight,3.3830916542420746,0.0416820599475555
77,model.layers.4.mlp.down_proj.weight,1.3478963430911357,0.01723287805630805
77,model.layers.5.mlp.down_proj.weight,1.5692216269365151,0.019989673987364745
77,model.layers.6.mlp.down_proj.weight,1.8588434431012115,0.023694469844699237
77,model.layers.7.mlp.down_proj.weight,2.128149346954184,0.02672695806975412
77,model.layers.8.mlp.down_proj.weight,3.3590299150150376,0.04136190799939573
78,model.layers.4.mlp.down_proj.weight,1.3581201553772575,0.017361121342230595
78,model.layers.5.mlp.down_proj.weight,1.5787834089040576,0.020108890308237592
78,model.layers.6.mlp.down_proj.weight,1.8652835563452823,0.02377352179382774
78,model.layers.7.mlp.down_proj.weight,2.127106814693343,0.02670952364515733
78,model.layers.8.mlp.down_proj.weight,3.3656512341957394,0.04142023433581137
79,model.layers.4.mlp.down_proj.weight,1.403889447050869,0.017943666166214563
79,model.layers.5.mlp.down_proj.weight,1.6277173120547102,0.02072940789056398
79,model.layers.6.mlp.down_proj.weight,1.9187871201261089,0.024452088428059876
79,model.layers.7.mlp.down_proj.weight,2.1946751089830925,0.02755360868537689
79,model.layers.8.mlp.down_proj.weight,3.466485227902803,0.04263771559001221
80,model.layers.4.mlp.down_proj.weight,1.377393630850311,0.017602252356475615
80,model.layers.5.mlp.down_proj.weight,1.596296191498406,0.020326283859826492
80,model.layers.6.mlp.down_proj.weight,1.885234979638384,0.02402107646878218
80,model.layers.7.mlp.down_proj.weight,2.1551405845921017,0.02705266610126733
80,model.layers.8.mlp.down_proj.weight,3.407230621157792,0.04188354851825569
81,model.layers.4.mlp.down_proj.weight,1.3897826273709246,0.01775790940038984
81,model.layers.5.mlp.down_proj.weight,1.6056063132706964,0.02044202651992127
81,model.layers.6.mlp.down_proj.weight,1.8930138672994545,0.024116881975645224
81,model.layers.7.mlp.down_proj.weight,2.159273232013839,0.027100060196863136
81,model.layers.8.mlp.down_proj.weight,3.3931980723327815,0.041686698732978325
82,model.layers.4.mlp.down_proj.weight,1.3829127909041936,0.017667485925146678
82,model.layers.5.mlp.down_proj.weight,1.6080345175295485,0.020470129373890093
82,model.layers.6.mlp.down_proj.weight,1.8939413136005556,0.024125331135723183
82,model.layers.7.mlp.down_proj.weight,2.162684584306581,0.0271383848570143
82,model.layers.8.mlp.down_proj.weight,3.404787679543136,0.04180412885494319
83,model.layers.4.mlp.down_proj.weight,1.3820540833745585,0.01765390382480893
83,model.layers.5.mlp.down_proj.weight,1.5994007107905683,0.020357469793530963
83,model.layers.6.mlp.down_proj.weight,1.8903624182550351,0.024076226396249022
83,model.layers.7.mlp.down_proj.weight,2.160992290325497,0.02711241247488098
83,model.layers.8.mlp.down_proj.weight,3.42909135772362,0.042077336524456894
84,model.layers.4.mlp.down_proj.weight,1.3757038476114039,0.017570158744369752
84,model.layers.5.mlp.down_proj.weight,1.599050104772506,0.020350107489647763
84,model.layers.6.mlp.down_proj.weight,1.8857455761320134,0.02401415221450111
84,model.layers.7.mlp.down_proj.weight,2.1669620715611675,0.027182649337365306
84,model.layers.8.mlp.down_proj.weight,3.42469615455563,0.041997293842332035
85,model.layers.4.mlp.down_proj.weight,1.4013788057300693,0.01789545451594091
85,model.layers.5.mlp.down_proj.weight,1.6186177765486387,0.02059630445727132
85,model.layers.6.mlp.down_proj.weight,1.8967227144676317,0.024150297458761953
85,model.layers.7.mlp.down_proj.weight,2.1698993964345012,0.027214431838430232
85,model.layers.8.mlp.down_proj.weight,3.4466762165199945,0.04224145543481065
86,model.layers.4.mlp.down_proj.weight,1.4030650020608217,0.017914216091687297
86,model.layers.5.mlp.down_proj.weight,1.622802160117422,0.020646612393427022
86,model.layers.6.mlp.down_proj.weight,1.9094368758789726,0.02430867826607146
86,model.layers.7.mlp.down_proj.weight,2.16586022955941,0.027158823416330233
86,model.layers.8.mlp.down_proj.weight,3.418490721238308,0.041869575557695535
87,model.layers.4.mlp.down_proj.weight,1.391966479945294,0.017769735333969687
87,model.layers.5.mlp.down_proj.weight,1.61664567947852,0.02056529936942918
87,model.layers.6.mlp.down_proj.weight,1.9052598398734657,0.024252000478340228
87,model.layers.7.mlp.down_proj.weight,2.1823780240057173,0.027361168769883346
87,model.layers.8.mlp.down_proj.weight,3.4484409706903194,0.04221104733112619
88,model.layers.4.mlp.down_proj.weight,1.4153725621649482,0.01806580081090262
88,model.layers.5.mlp.down_proj.weight,1.633501921310112,0.020776689723013074
88,model.layers.6.mlp.down_proj.weight,1.9174333593549964,0.024403316730919316
88,model.layers.7.mlp.down_proj.weight,2.1811108739167238,0.02734029120088103
88,model.layers.8.mlp.down_proj.weight,3.437513932687121,0.04205023093523256
89,model.layers.4.mlp.down_proj.weight,1.343394442364286,0.017144448902793125
89,model.layers.5.mlp.down_proj.weight,1.5555140766067141,0.019781799568891097
89,model.layers.6.mlp.down_proj.weight,1.837139552421761,0.0233779658380535
89,model.layers.7.mlp.down_proj.weight,2.105102859590213,0.02638281987614563
89,model.layers.8.mlp.down_proj.weight,3.3482546594395957,0.04093255696087161
90,model.layers.4.mlp.down_proj.weight,1.3716648079022387,0.017502845107504134
90,model.layers.5.mlp.down_proj.weight,1.5912579155487807,0.020233758976209954
90,model.layers.6.mlp.down_proj.weight,1.8797024582144193,0.023916463145171103
90,model.layers.7.mlp.down_proj.weight,2.1494791052655193,0.026934603643500064
90,model.layers.8.mlp.down_proj.weight,3.397703576316057,0.04151326928459245
91,model.layers.4.mlp.down_proj.weight,1.3868379075064003,0.017693852570758818
91,model.layers.5.mlp.down_proj.weight,1.6019273121339217,0.020366587680732504
91,model.layers.6.mlp.down_proj.weight,1.8864442747907197,0.023998919483149014
91,model.layers.7.mlp.down_proj.weight,2.1594648085087584,0.027055241811200045
91,model.layers.8.mlp.down_proj.weight,3.4161062412760947,0.04171302403410077
92,model.layers.4.mlp.down_proj.weight,1.394894151401536,0.01779401370606101
92,model.layers.5.mlp.down_proj.weight,1.6084014543289857,0.020446105579947596
92,model.layers.6.mlp.down_proj.weight,1.900281415406474,0.024171557892524665
92,model.layers.7.mlp.down_proj.weight,2.1699251686220147,0.02718138559844088
92,model.layers.8.mlp.down_proj.weight,3.4198215768061058,0.04173266107620553
93,model.layers.4.mlp.down_proj.weight,1.389601855241795,0.01772379987797092
93,model.layers.5.mlp.down_proj.weight,1.604226906811208,0.020390243630010917
93,model.layers.6.mlp.down_proj.weight,1.8847282663162344,0.023970232959091002
93,model.layers.7.mlp.down_proj.weight,2.1531332642252785,0.026966282990232043
93,model.layers.8.mlp.down_proj.weight,3.419413202773362,0.04170273127608105
94,model.layers.4.mlp.down_proj.weight,1.3786873479033714,0.017581914229951385
94,model.layers.5.mlp.down_proj.weight,1.5940900462130752,0.020258615233405795
94,model.layers.6.mlp.down_proj.weight,1.8760946554815323,0.02385701776458327
94,model.layers.7.mlp.down_proj.weight,2.1442770988957585,0.026850678112938176
94,model.layers.8.mlp.down_proj.weight,3.3933729298286037,0.041359070315271786
95,model.layers.4.mlp.down_proj.weight,1.380052980438585,0.017596702020488596
95,model.layers.5.mlp.down_proj.weight,1.5912003158879244,0.020219239703946294
95,model.layers.6.mlp.down_proj.weight,1.874081545078678,0.02382818344702815
95,model.layers.7.mlp.down_proj.weight,2.149232235485321,0.026908079386405475
95,model.layers.8.mlp.down_proj.weight,3.4296672539920836,0.04177662859654114
96,model.layers.4.mlp.down_proj.weight,1.4221638022701593,0.018130990914343174
96,model.layers.5.mlp.down_proj.weight,1.6367999719810797,0.020795805727538898
96,model.layers.6.mlp.down_proj.weight,1.9288292227246133,0.0245209919381214
96,model.layers.7.mlp.down_proj.weight,2.1998225003108276,0.027536419689493906
96,model.layers.8.mlp.down_proj.weight,3.4737496480376437,0.042286125825830065
97,model.layers.4.mlp.down_proj.weight,1.3378003147352944,0.01705273135731325
97,model.layers.5.mlp.down_proj.weight,1.5522992194940488,0.019719244916130182
97,model.layers.6.mlp.down_proj.weight,1.8431565995028523,0.02342813062627261
97,model.layers.7.mlp.down_proj.weight,2.1236217256112613,0.0265774512444995
97,model.layers.8.mlp.down_proj.weight,3.3821080883643675,0.041143589126540384
98,model.layers.4.mlp.down_proj.weight,1.3791036679954165,0.017576770827370726
98,model.layers.5.mlp.down_proj.weight,1.5945472166207424,0.020253300281702285
98,model.layers.6.mlp.down_proj.weight,1.8772361000314757,0.023858191876960918
98,model.layers.7.mlp.down_proj.weight,2.144612717195932,0.026835703172537743
98,model.layers.8.mlp.down_proj.weight,3.3939034199062497,0.04126255904540494
99,model.layers.4.mlp.down_proj.weight,1.404633706482796,0.017899495882674425
99,model.layers.5.mlp.down_proj.weight,1.612617831960668,0.020480029342722566
99,model.layers.6.mlp.down_proj.weight,1.90156385185125,0.024163884167700468
99,model.layers.7.mlp.down_proj.weight,2.175256847663852,0.027214720485296787
99,model.layers.8.mlp.down_proj.weight,3.444785863320045,0.04185523665305155
100,model.layers.4.mlp.down_proj.weight,1.3613869501692848,0.01734572250630744
100,model.layers.5.mlp.down_proj.weight,1.5662501129705249,0.019888331150119724
100,model.layers.6.mlp.down_proj.weight,1.844648784222921,0.02343701121660312
100,model.layers.7.mlp.down_proj.weight,2.1112645951398936,0.026408884637674386
100,model.layers.8.mlp.down_proj.weight,3.352731245435267,0.040710646349667076
