entry,arm,step,case_id,pre_edit_nll,post_edit_nll,actual_delta,nominal_prediction,corrected_prediction,projected_actual_prediction,prediction_error,worsened,improved,source,added_backward
Middle,EP-N16,4,10783,0.0017883376761650047,0.001783756510121748,-4.581166043256648e-06,-4.658550526387479e-06,-4.658550526387479e-06,-4.658557871488029e-06,7.738448313083105e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,21630,0.0010901050506314882,0.0010892920836340636,-8.129669974246169e-07,-7.567362095451475e-07,-7.567362095451475e-07,-7.567228514961991e-07,-5.62307878794694e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,3485,0.0018635735129161428,0.001862207558588125,-1.3659543280177856e-06,-1.4276062070077146e-06,-1.4276062070077146e-06,-1.427624642678145e-06,6.1651878989929e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,1684,0.0013415790939082701,0.0013419558235909792,3.767296827090691e-07,3.7782527885825964e-07,3.7782527885825964e-07,3.7779472607556523e-07,-1.095596149190549e-09,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,7580,0.0027614788850769396,0.0027573601886009174,-4.118696476022258e-06,-4.13409893854314e-06,-4.13409893854314e-06,-4.1340764011867684e-06,1.5402462520881776e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,12727,0.0006685167221197238,0.0006676232781804478,-8.934439392760396e-07,-9.260595719844751e-07,-9.260595719844751e-07,-9.260441830073388e-07,3.2615632708435455e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,8776,0.0016173128145358835,0.0016110342500420907,-6.278564493792825e-06,-6.298254009492332e-06,-6.298254009492332e-06,-6.298175465356917e-06,1.96895156995071e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,8823,0.00235074286077482,0.002348663537607839,-2.0793231669813395e-06,-2.090091581140006e-06,-2.090091581140006e-06,-2.0901234295763575e-06,1.0768414158666583e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5771,0.0009668751348120471,0.0009655651131955285,-1.3100216165186059e-06,-1.2942739513230216e-06,-1.2942739513230216e-06,-1.2942915056824956e-06,-1.5747665195584267e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18565,0.0025474455809065453,0.0025449705038530133,-2.4750770535320044e-06,-2.4468584089842664e-06,-2.4468584089842664e-06,-2.4468208906025972e-06,-2.821864454773796e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,7329,0.0017158583699104686,0.0017101828804394852,-5.6754894709834004e-06,-5.760331927294792e-06,-5.760331927294792e-06,-5.760373180576847e-06,8.484245631139162e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,8098,0.0003687140827726883,0.00036851549763620517,-1.9858513648313104e-07,-2.0897549555207895e-07,-2.0897549555207895e-07,-2.0896210352389548e-07,1.0390359068947907e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,14557,0.0011960283009102568,0.0011875042109750211,-8.524089935235679e-06,-8.528573854929144e-06,-8.528573854929144e-06,-8.528595258149724e-06,4.483919693464524e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,16758,0.0022430030706649027,0.002231985699230184,-1.1017371434718804e-05,-1.1078640566628916e-05,-1.1078640566628916e-05,-1.1078671770230891e-05,6.126913191011201e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,14438,0.0017937107186298815,0.0017926596725980444,-1.051046031837156e-06,-1.1467641140133948e-06,-1.1467641140133948e-06,-1.1467780948537013e-06,9.57180821762387e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,3161,0.00870566473652919,0.008753985127744576,4.832039121538574e-05,4.7490668210374065e-05,4.7490668210374065e-05,4.749064721726921e-05,8.297230050116766e-07,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,4180,0.0034296819552158313,0.0034270110578897097,-2.670897326121583e-06,-2.6273841010881866e-06,-2.6273841010881866e-06,-2.6273763717357675e-06,-4.3513225033396494e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,7171,0.001380152362495816,0.0013712924337596635,-8.859928736152604e-06,-8.879955912955282e-06,-8.879955912955282e-06,-8.87998759290735e-06,2.00271768026782e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17435,0.0019173830951331183,0.0019151912129018456,-2.191882231272757e-06,-2.109843570800889e-06,-2.109843570800889e-06,-2.1097932183945406e-06,-8.203866047186794e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,6391,0.0010317181780313451,0.0010287021335291986,-3.016044502146542e-06,-3.027163632153712e-06,-3.027163632153712e-06,-3.027154463346576e-06,1.1119130007170058e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17787,0.0010923453907404717,0.0010905198384231578,-1.82555231731385e-06,-1.892802899163174e-06,-1.892802899163174e-06,-1.8927704593477612e-06,6.725058184932413e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,10515,0.0011992255652633805,0.0011954776806912073,-3.7478845721732306e-06,-3.760403344216078e-06,-3.760403344216078e-06,-3.760430998671904e-06,1.2518772042847375e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11748,0.0023659225747299692,0.0023595226230099797,-6.399951719989524e-06,-6.398759195425837e-06,-6.398759195425837e-06,-6.398784127392314e-06,-1.1925245636865264e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17389,0.0010062315001656923,0.0010059140913654119,-3.174088002804148e-07,-2.693761068849567e-07,-2.693761068849567e-07,-2.693904812503781e-07,-4.80326933954581e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,10070,0.0008036994549911469,0.0008016968179920999,-2.0026369990470147e-06,-1.8994147079533695e-06,-1.8994147079533695e-06,-1.8994295847599797e-06,-1.032222910936452e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,4792,0.003059006422214831,0.002964844257803634,-9.41621644111974e-05,-9.610489895479189e-05,-9.610489895479189e-05,-9.610482547749605e-05,1.9427345435944906e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13386,0.0021255035826470703,0.002117367415242673,-8.13616740439737e-06,-8.125873295605733e-06,-8.125873295605733e-06,-8.125894809445132e-06,-1.0294108791636934e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11178,0.8628192252654117,0.7787313752317762,-0.0840878500336355,-0.08729091608509543,-0.08729091608509543,-0.08729091158139012,0.003203066051459924,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,20771,0.0006145843459914128,0.000613968979450874,-6.153665405387318e-07,-5.28356490118681e-07,-5.28356490118681e-07,-5.283659817131441e-07,-8.701005042005084e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,21299,0.0009273476571252104,0.0009258593660585271,-1.488291066683244e-06,-1.4733425815203246e-06,-1.4733425815203246e-06,-1.473341323711017e-06,-1.494848516291945e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,2908,0.0004728374939683514,0.00047238079181018594,-4.5670215816545666e-07,-5.263951356396312e-07,-5.263951356396312e-07,-5.263877305337721e-07,6.969297747417453e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17068,0.0005543342728439408,0.0005542548412146667,-7.943162927404046e-08,-3.716139783830285e-08,-3.716139783830285e-08,-3.7151624438155135e-08,-4.227023143573761e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,12230,0.003495889153176298,0.00349418557016179,-1.7035830145077993e-06,-1.7055619089665856e-06,-1.7055619089665856e-06,-1.705553716354938e-06,1.9788944587863234e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,19068,0.01460554962977767,0.014597492525354026,-8.057104423643893e-06,-8.067672208514776e-06,-8.067672208514776e-06,-8.06767891748872e-06,1.0567784870882407e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,16823,0.0027309291375180083,0.0027204940367179615,-1.043510080004674e-05,-1.0366065522633387e-05,-1.0366065522633387e-05,-1.0366131614957304e-05,-6.903527741335256e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,2515,0.001468798271768416,0.00146721121078978,-1.5870609786361456e-06,-1.6085716786303722e-06,-1.6085716786303722e-06,-1.6085721451542614e-06,2.1510699994226607e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,1057,0.0018713353589798014,0.0018700462533161044,-1.2891056636969971e-06,-1.3467554834710043e-06,-1.3467554834710043e-06,-1.3467755100611243e-06,5.7649819774007135e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13170,0.0003182974881686581,0.0003188137949715989,5.163068029407931e-07,4.946201334274703e-07,4.946201334274703e-07,4.946273386606608e-07,2.168666951332279e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,20011,0.0005069476149704618,0.0005068483830352003,-9.923193526151057e-08,-9.934672896321284e-08,-9.934672896321284e-08,-9.934439698220434e-08,1.1479370170226503e-10,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,4087,0.0007204822977655568,0.0007198875270357045,-5.94770729852364e-07,-6.608305735669956e-07,-6.608305735669956e-07,-6.608223618355968e-07,6.605984371463165e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,6438,0.0005962615687167272,0.0005961223941994831,-1.3917451724410057e-07,-1.3053714499584035e-07,-1.3053714499584035e-07,-1.3054114045495033e-07,-8.637372248260221e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,8334,0.0031683349904293823,0.0031626607330205543,-5.674257408827977e-06,-5.667830955212805e-06,-5.667830955212805e-06,-5.6678468153720705e-06,-6.426453615171849e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,20902,0.00044801603507949045,0.0004490883608620303,1.0723257825398535e-06,1.0806923944600162e-06,1.0806923944600162e-06,1.0806992314257293e-06,-8.366611920162705e-09,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5429,0.00017404876901612926,0.00017414809068820128,9.932167207202225e-08,1.1961445870044862e-07,1.1961445870044862e-07,1.1961181824891765e-07,-2.029278662842637e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,18611,0.001122998180411135,0.0011216498193486284,-1.34836106250669e-06,-1.3908889184718254e-06,-1.3908889184718254e-06,-1.39089542577367e-06,4.252785596513533e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17754,0.00718408760925134,0.007172474909263354,-1.1612699987986232e-05,-1.154843871051753e-05,-1.154843871051753e-05,-1.1548454679693176e-05,-6.426127746870186e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,17680,0.0006963794585317373,0.0006956052675377578,-7.741909939795732e-07,-7.574864171288588e-07,-7.574864171288588e-07,-7.574996970529766e-07,-1.670457685071443e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,850,0.0006840583179534102,0.000683502439642325,-5.558783110851681e-07,-5.536921718367315e-07,-5.536921718367315e-07,-5.536831787007785e-07,-2.1861392484366347e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,5147,0.0004317660738403599,0.0004315277474233881,-2.3832641697180091e-07,-2.8028044549288275e-07,-2.8028044549288275e-07,-2.802708873268609e-07,4.195402852108183e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,15860,0.005642019755517443,0.0056183571772029,-2.366257831454277e-05,-2.369514878175356e-05,-2.369514878175356e-05,-2.369509348909795e-05,3.257046721078842e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,2475,0.004840674169827253,0.004801447639086594,-3.922653074065873e-05,-3.923313409706283e-05,-3.923313409706283e-05,-3.9233197633088e-05,6.6033564040973605e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,1740,0.0009092922797814632,0.0009064946401243409,-2.797639657122321e-06,-2.7734501008087695e-06,-2.7734501008087695e-06,-2.7734439834812905e-06,-2.4189556313551623e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,20050,0.0015737058905263743,0.0015686688905892272,-5.036999937147119e-06,-5.011536313045416e-06,-5.011536313045416e-06,-5.011547564191663e-06,-2.5463624101702592e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,14406,0.002980813597484181,0.002968036433837066,-1.277716364711523e-05,-1.2908709831557e-05,-1.2908709831557e-05,-1.2908656505448231e-05,1.3154618444176936e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,10173,0.014036039084506532,0.013907636476991078,-0.0001284026075154543,-0.00012907801917073203,-0.00012907801917073203,-0.00012907807278913705,6.754116552777395e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,4679,0.0028573687886819243,0.0028219699937229352,-3.5398794958989115e-05,-3.555407352724646e-05,-3.555407352724646e-05,-3.555411827994997e-05,1.552785682573432e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,11368,0.001778867546818219,0.0017749837473578132,-3.883799460405743e-06,-3.968169948013346e-06,-3.968169948013346e-06,-3.9680985015804875e-06,8.437048760760275e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13460,0.0017282018476786714,0.0017267148068640383,-1.4870408146330262e-06,-1.5217531920065203e-06,-1.5217531920065203e-06,-1.5217426441943804e-06,3.471237737349406e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13158,0.00651214551180601,0.006444955341673146,-6.719017013286435e-05,-6.755542936550304e-05,-6.755542936550304e-05,-6.755533128535257e-05,3.6525923263869254e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,4,13856,0.002137364324880764,0.0021219841146375984,-1.5380210243165493e-05,-1.5549340423852125e-05,-1.5549340423852125e-05,-1.554936025427876e-05,1.6913018068663243e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,18246,0.003976923452379802,0.003918859564388792,-5.8063887991010275e-05,-5.859389637822855e-05,-5.859389637822855e-05,-5.859387493257157e-05,5.300083872182779e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,6208,0.005129270798837145,0.005105759055974583,-2.351174286256176e-05,-2.3551868261537722e-05,-2.3551868261537722e-05,-2.3551977448091472e-05,4.0125398975962226e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,17272,0.7175124188264211,0.661620020866394,-0.055892397960027096,-0.05859376517696135,-0.05859376517696135,-0.05859376743436913,0.0027013672169342515,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,5149,0.0033313010159569485,0.003309666644781828,-2.1634371175120563e-05,-2.16976252201578e-05,-2.16976252201578e-05,-2.1697668890064315e-05,6.32540450372372e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,16709,0.003260840846148009,0.003252467344282195,-8.373501865813985e-06,-8.247122248728292e-06,-8.247122248728292e-06,-8.247139702593597e-06,-1.2637961708569288e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,17483,0.004927104028562705,0.004921563299528013,-5.540729034692049e-06,-5.540214398470701e-06,-5.540214398470701e-06,-5.540235480281045e-06,-5.146362213478986e-10,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,9090,0.10990653435389201,0.10634557530283928,-0.003560959051052734,-0.003613906495996112,-0.003613906495996112,-0.0036139047390203244,5.294744494337795e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,4395,0.001662527623314721,0.001658623058271284,-3.9045650434370565e-06,-3.916070037209156e-06,-3.916070037209156e-06,-3.9161016602549435e-06,1.1504993772099778e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,14590,0.002717740503915896,0.0027152075975512466,-2.5329063646495342e-06,-2.6241713357173138e-06,-2.6241713357173138e-06,-2.624174169532981e-06,9.126497106777954e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,7812,0.0016217816543454926,0.0016199166614872713,-1.8649928582212781e-06,-1.975418912577844e-06,-1.975418912577844e-06,-1.9754159471310005e-06,1.1042605435656582e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,821,0.0013169720235358302,0.001312252303857046,-4.719719678784266e-06,-4.64244619718068e-06,-4.64244619718068e-06,-4.6424503314660675e-06,-7.727348160358544e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,EP-N16,5,13931,0.0022013627846414847,0.0021914623600120344,-9.900424629450278e-06,-9.860781520873889e-06,-9.860781520873889e-06,-9.860816148807564e-06,-3.964310857638951e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
