policy,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
I2,39,PS,200,100,196,0.98,0,96,c2a83b55cf4ec31259bceffc4dc384d7f231cff62a47cb0f8608bcdbf5e5cdf7,e8314870bd8b383190a1528b43d63d1181106b212c327227326012e6f6137c4b,150,0.75,60,0.6,152,202,0.7524752475247525,0,0.0,0,0.0,4,204,0.0196078431372549
I2,40,PS,200,100,198,0.99,0,98,4d56dd26fce21818758b90dc347bc4185df16d0821bca2701198115c0091279f,16b4173649b883ae8745ce606e921a626e41c4c29539c591f596d42619c7dac2,140,0.7,50,0.5,140,200,0.7,0,0.0,0,0.0,2,202,0.009900990099009901
I2,41,PS,200,100,195,0.975,0,95,01e74ee1c08c52a150b9f415d7f13fb230e672cbab001ab3800c69e3306e174b,7188c770020cd75ab6252edd4463075e855b7cd62da052382af2b2d54adeaab9,149,0.745,61,0.61,153,204,0.75,1,0.005,0,0.0,1,200,0.005
I2,42,PS,200,100,194,0.97,0,94,0226b6f10b42cea75de40f062df336e3ac724c7b639ea45db5b85b4b08986556,d6008c301289a7ffd79f11c56bb9ae3e8edb78749c1834b2630cfbc6e164fb70,137,0.685,49,0.49,139,202,0.6881188118811881,0,0.0,0,0.0,2,202,0.009900990099009901
I2,43,PS,200,100,196,0.98,0,97,026957dc8f26b6c5a19c1a1dcd04c013aae62e536a32aa25722faf3aea8a6684,de7840fc150f0c32a62c616ae57c76de99ff730ff9b6232e33e33f975eb8eb13,139,0.695,58,0.58,143,204,0.7009803921568627,0,0.0,0,0.0,0,200,0.0
I2,44,PS,200,100,196,0.98,0,96,386e80fba971bbb3802b1f0678ebb4a0e12775340650aa017ecf6e9210862ca8,3ab4c5a67737ddacb7d8eb2cea78e6f9ef4192c8408214fcc6eebcaef704472a,152,0.76,63,0.63,156,204,0.7647058823529411,0,0.0,0,0.0,2,204,0.00980392156862745
I2,45,PS,200,100,187,0.935,0,92,efafd347c4320e15095fe3e2f378c2f4492862e29268e92253aac0a1e32cb901,f12cebb823ccf66ba841d6adeb27f62a87da404d379a8d35ee55ff0c9c828976,138,0.69,55,0.55,140,202,0.693069306930693,4,0.02,2,0.02,6,202,0.0297029702970297
I2,46,PS,200,100,195,0.975,0,96,294f2a79c0bc3c0708474bde04344c695bdd54b2171d79b1576922be8746b3ff,1f3e4c425a69ed6098f180b213c6acc6951e2fe1802f246bc0dbb1ec94089285,136,0.68,53,0.53,138,202,0.6831683168316832,0,0.0,0,0.0,2,202,0.009900990099009901
I2,47,PS,200,100,190,0.95,0,92,31dd1837223913ba62339680ed3645b9605701e7116b0f7d67c67745510f7175,87fc06ced06a9f8c7d37c0f3f8456f13122f76ee50f6ac9858a6e229184a1b0f,136,0.68,55,0.55,138,202,0.6831683168316832,2,0.01,1,0.01,6,204,0.029411764705882353
I2,48,PS,200,100,193,0.965,0,94,faaa4e55a2b09d7fd27bd591fd6256e4d0fd98ac8df7925878f53dc11c594a0c,cbde390a76474bbe9061977489ee9845b943cedbd596b3964b5a3793acf198bf,134,0.67,52,0.52,138,204,0.6764705882352942,2,0.01,0,0.0,4,202,0.019801980198019802
I2,49,PS,200,100,196,0.98,0,97,7f04d23814e64b5b95c5566f028dc73e3911c12f66a6fce22058a6abc81a95c5,2feaa3b71179480487bd53dbd36113fa0c01edd60a9651bd55a426c3c3b8f7f1,138,0.69,57,0.57,138,200,0.69,1,0.005,0,0.0,1,200,0.005
I2,50,PS,200,100,193,0.965,0,94,611bf0fc2556dd974f325d76cdffe47a32487ccd397dcbfaea061e8a5caa44a6,78f51633ee80865c56cd4e3a1c6dc46dcb601ee4cfa2449057080c4effc594a8,136,0.68,54,0.54,144,208,0.6923076923076923,1,0.005,0,0.0,3,202,0.01485148514851485
I2,51,PS,200,100,197,0.985,0,97,de9d62eaaf6dec137fc9195724c4b9b5176d83f7b754ab72ab42dead5cd0ed05,21cdd828d8147c4731c2fc6fe19e6a89cbc8dfbe73184fa002352a3659fef7c6,151,0.755,62,0.62,153,202,0.7574257425742574,0,0.0,0,0.0,6,206,0.02912621359223301
I2,52,PS,200,100,197,0.985,0,97,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,4a329bce7a78a5855dc10461cfc8120a65929e92a456e7bc97255153e50a03b7,144,0.72,56,0.56,148,204,0.7254901960784313,0,0.0,0,0.0,3,204,0.014705882352941176
I2,53,PS,200,100,191,0.955,0,94,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,e0546e23961c8867caf1972c709aa1a945f53387ce1700e96945403dd8552eea,133,0.665,51,0.51,137,204,0.6715686274509803,1,0.005,0,0.0,1,200,0.005
I2,54,PS,200,100,198,0.99,0,98,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,a6a4137511e8f0e6c17d8f5b29118d016e6910af693a6ffb653f136261c0e9d1,155,0.775,65,0.65,157,202,0.7772277227722773,0,0.0,0,0.0,2,202,0.009900990099009901
I2,55,PS,200,100,196,0.98,0,96,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,a08279213f211049d846987df24f863aea9f9b4c9e7e2b3537e7c80868434909,146,0.73,58,0.58,148,202,0.7326732673267327,0,0.0,0,0.0,0,200,0.0
I2,56,PS,200,100,190,0.95,0,94,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,d17e8baabf68db4ae31c5ed0706d2c53b461bf36759dbf64deca6d7b52a7fc9f,136,0.68,51,0.51,146,210,0.6952380952380952,1,0.005,0,0.0,9,208,0.04326923076923077
I2,57,PS,200,100,199,0.995,0,99,5040fe0bd85ff1b57a9a162dfa313c08220d637955e21b88f756be6aa2aeca23,8cc05b7d770f2142556b2e8ec5978192617748dc27d3d06938fcb89443eb10c5,150,0.75,60,0.6,150,200,0.75,0,0.0,0,0.0,1,202,0.0049504950495049506
I2,58,PS,200,100,196,0.98,0,97,687a45f615977f84eeffdcae47935948a4518122f7d2f1c603dfc3d3e7988e04,4f6d5d6b08397e06fa1c001887a4758a4dd18a40f847294b55df43572493529c,136,0.68,50,0.5,138,202,0.6831683168316832,0,0.0,0,0.0,7,208,0.03365384615384615
I2,59,PS,200,100,199,0.995,0,99,21db778346c335ac09473c556736b090c6cc6dc6ea4db1a6fb9a4fe46d09b4a7,d972303169771c541eaba5ccec25bf398bfa998f87c33ec8a273e5646fd219e4,149,0.745,59,0.59,155,206,0.7524271844660194,0,0.0,0,0.0,2,202,0.009900990099009901
I2,60,PS,200,100,198,0.99,0,98,841dd06b98c1b48d7ef0af7a2ae7d14515ec2128551748c7122856e635e71dae,83058bc18f91027d715935147d2471faefb52a1c17392a209906938f3c629d23,156,0.78,66,0.66,156,200,0.78,0,0.0,0,0.0,1,202,0.0049504950495049506
I2,1,NS,1000,100,704,0.704,0,29,9fba4d0a70c56e8e6dc2bf241ec3a99578c47bee5f5f570bd03b093d6eeccea9,06b5ff0f36301bcdd835d4cce9ce0a8994352fc13bbc05feb21812bfe5206752,45,0.045,0,0.0,46,1010,0.04554455445544554,75,0.075,0,0.0,105,1030,0.10194174757281553
I2,2,NS,1000,100,664,0.664,0,17,60be3ef6b8e2e1adfa39f2c73d03a69671892ef989314fea700f726e76fc5e75,7f9a29fb05939e06b673f69735694791564d2f32f9bbc3cef84e734a2acf044d,51,0.051,0,0.0,71,1020,0.0696078431372549,79,0.079,0,0.0,89,1010,0.08811881188118811
I2,3,NS,1000,100,662,0.662,0,23,23863101855d4952e5e474e2106122a3a4a830eb30895336771d965410369276,37c358fb731d13098a94ad68dc38e40877dea35612a6dfd52d3bca46bc8a4a4d,48,0.048,0,0.0,68,1020,0.06666666666666667,82,0.082,0,0.0,111,1030,0.10776699029126213
I2,4,NS,1000,100,622,0.622,0,19,ea0382077ee7072842909ccf8125ec85104b16990189c60c675873b768ce0f81,15f0f18ff9a0753b0ad21a1553b15d01e4543a61d71b84b7335bb459032d5266,71,0.071,0,0.0,81,1010,0.0801980198019802,111,0.111,0,0.0,111,1000,0.111
I2,5,NS,1000,100,656,0.656,0,19,11f9954b740f1675c1c7b12645732444c3da65e748a48ad8b1694e69ba52d1e9,a2aad12ae80042301fdc50d973429111353267380a6d1005e6aca083e53be79c,53,0.053,0,0.0,60,1010,0.0594059405940594,93,0.093,0,0.0,93,1000,0.093
I2,6,NS,1000,100,660,0.66,0,23,e8cb350d75fc07e0b13245f6626c343954a8db0b667c9e2b2c68448cd9e78a70,33dd9caaa6927e84cb2cbfc3156d405371e8a809fb45dedf94df18eeebd88668,43,0.043,0,0.0,81,1040,0.07788461538461539,67,0.067,0,0.0,87,1020,0.08529411764705883
I2,7,NS,1000,100,695,0.695,0,20,d7147db7dc6046114151965ebc3cecca4a4323057b349116b48d753a16ed686b,a49181fe9b0f12e115c05ca5a62834c9b9e752141ea126cff9ad2614620eaa64,49,0.049,0,0.0,59,1010,0.05841584158415842,125,0.125,0,0.0,135,1010,0.13366336633663367
I2,8,NS,1000,100,697,0.697,0,23,4b8c5504ce585be1fb02ed64e996f8fb321533efa55c97b23b8a71904ce6e8b8,91186a94bfeb0304e29eba8e629183dd3650dc89e4a828ed050556c97aa10fe9,58,0.058,0,0.0,78,1020,0.07647058823529412,107,0.107,0,0.0,107,1000,0.107
I2,9,NS,1000,100,654,0.654,0,21,5ac5863ee488066f3580337b3b1517bc364d0fd293c18d4721871c4b91371014,2b82935e1eb1544771e130d605abd58e0cee4bb55df265d082e268c30de80ce5,57,0.057,0,0.0,57,1000,0.057,84,0.084,0,0.0,93,1010,0.09207920792079208
I2,10,NS,1000,100,659,0.659,0,20,f2fc896188b29dcb001fe32ba1ea466ac871e9d4c124af2fe9d3de0580d4169b,7d859487a745085e4d391d25ac7ad47af8e31bf1c9120a97670b1f84b1441b32,40,0.04,0,0.0,50,1010,0.04950495049504951,118,0.118,0,0.0,118,1000,0.118
I2,11,NS,1000,100,671,0.671,0,23,ffc7366d640cc9f8df6a8d827f4ec563f7fc71a0f009cb48240103d028dfb98f,923fc4cecb6367ee02ccf69bafd8600c762219d152284b38e3caf55ef893c2dd,53,0.053,0,0.0,53,1010,0.05247524752475247,103,0.103,0,0.0,132,1030,0.12815533980582525
I2,12,NS,1000,100,730,0.73,0,35,d0d577e5ddcb9d6bafc1ab6973e8a6c60ac98338acfeacfdf34b637c280b8b7a,ea745606092ed6ae57474574d763b266f302af666bae5a02ab5e61529027ce72,29,0.029,0,0.0,67,1040,0.06442307692307692,103,0.103,0,0.0,141,1040,0.13557692307692307
I2,13,NS,1000,100,701,0.701,0,34,7d18d696094c30eea1bdded14bed3eca964b5fed4f74e8dd6344b831c1ab59c7,8ccfbe823a6e7ae169cec968877df66538dc302f0410841e97dc8d0cf8d83fb5,68,0.068,0,0.0,68,1000,0.068,90,0.09,0,0.0,118,1030,0.1145631067961165
I2,14,NS,1000,100,688,0.688,0,29,4dfe1e9c6cbd8dbcfdf02252861819340ce4530a823fd4bb5197ec7768d1fc3f,007d8b839285f5572a7b9cba940540608c04fac1595720c072f4a4b18f223293,49,0.049,0,0.0,49,1000,0.049,102,0.102,0,0.0,112,1010,0.11089108910891089
I2,15,NS,1000,100,665,0.665,0,19,3a8826f40b7ae20cabec79f4893c7cadf00ac35ba2999339fb98a5266646d155,c7cfa4b8289efcc7d92ec3c3bb0f658bf62b9f18641c3b22c3578e7db1d0172b,45,0.045,0,0.0,59,1020,0.05784313725490196,70,0.07,0,0.0,79,1010,0.07821782178217822
I2,16,NS,1000,100,617,0.617,0,15,8595bb008696371216bd2bd1097ce666061689a04eb4871e6ddf302883c27507,2dbb72c02dea2d92ffff66d638d787de0b66b5e9869994046ec9c0affee3718b,62,0.062,0,0.0,62,1000,0.062,102,0.102,0,0.0,110,1010,0.10891089108910891
I2,17,NS,1000,100,696,0.696,0,23,272b5b3b952f19457d90cc160c67ef9d8a1f911948a46fba534ec5563635d377,32c10d9ab8538ff96c9f31a0ea8db81b70ae3de4e280d150bface6e74809d3c1,53,0.053,0,0.0,72,1020,0.07058823529411765,115,0.115,0,0.0,115,1000,0.115
I2,18,NS,1000,100,719,0.719,0,24,5d9b3d8c44e4630f7e9fdf00ac3dd9b609cc75e053e94bd94d189ead046fa1c2,dc821a1a92457a9c2ff02e3385a20cb076c2019cbc7196483a21cd90d9206a55,38,0.038,0,0.0,38,1000,0.038,99,0.099,0,0.0,109,1010,0.10792079207920792
I2,19,NS,1000,100,717,0.717,0,30,a0329d395f8952f5b2d9cd0b6948bdb459f5357951a5569cdd61633a77818792,1d29b5325dac7c95e4bba04839c0a85abe5afb3ce94fb122c84e879a670f3743,46,0.046,0,0.0,46,1000,0.046,122,0.122,0,0.0,122,1000,0.122
I2,20,NS,1000,100,721,0.721,0,32,6721791dd9958d9dcd14538a804f7e5876bb71ced65a9cd185303377ee833e48,5598c955e1c371da7506b84fe9f2fca97f2c6472fd930c091e3ce159a15bdd7e,49,0.049,0,0.0,49,1000,0.049,82,0.082,0,0.0,96,1020,0.09411764705882353
I2,21,NS,1000,100,719,0.719,0,29,121244cb4a9fc7f9c090cd27cea665b918734c0054b7c9112602bcaf4a35d5ea,fe9e82fa3a5c7bc8d07f4cc7ba11905a8309abcb228fb5fe98d6cc31cfca0d9c,44,0.044,0,0.0,63,1020,0.061764705882352944,127,0.127,0,0.0,147,1020,0.14411764705882352
I2,22,NS,1000,100,708,0.708,0,21,412109f5cd4bf903890e794764bba81b6e92d24a037d2ec37080919a87c2d32f,fa3babcfb6ac75e9d661c15fdcfce67ab4a2665ad033a5881ef0d1477e8cc6fe,42,0.042,0,0.0,52,1010,0.05148514851485148,108,0.108,0,0.0,118,1010,0.11683168316831684
I2,23,NS,1000,100,673,0.673,0,20,41383f07e31e18033fbeb232ce4663ebafad4e7f30272b54c78e95df544c9521,39e55dcdcd768fb05d76fdd33f340648be37c49f5e99ac74d620fcf302fbb3f6,40,0.04,0,0.0,40,1000,0.04,83,0.083,0,0.0,88,1010,0.08712871287128712
I2,24,NS,1000,100,705,0.705,0,22,2e77dbfe35c27e98be892805601f6018ca6a522c143091c10a504701972bed41,73fac8efde1cd0ad38335e5cfea2c134a250273ddc9745f47554785abce96c97,43,0.043,0,0.0,72,1030,0.06990291262135923,120,0.12,0,0.0,139,1020,0.13627450980392156
I2,25,NS,1000,100,704,0.704,0,27,d0f18c1241970e104f33fe16f53d29df23f6e7d02a8b53531c0c1c74d14e6527,146b3b6e6475bae3ebfaf7b315e773bb41276dde547a10a759a70829ce37974e,36,0.036,0,0.0,46,1010,0.04554455445544554,88,0.088,0,0.0,98,1020,0.09607843137254903
I2,26,NS,1000,100,692,0.692,0,25,0d92ebc50127fde2a34ad182cbf9a24120ce5155a27572b04e301ab0e677dd6b,bf9a148e093b97448291bac9917f7b774184c5e1980abed3d3904501fe68ab84,35,0.035,0,0.0,64,1030,0.062135922330097085,81,0.081,0,0.0,81,1000,0.081
I2,27,NS,1000,100,731,0.731,0,22,7a8d02a8e40bb43c2c97f8ddbfd13faa99797cf397de8e5d28d6def635f0ad51,a593be5a34fd0e23258338a93858ed6d9efaf5831f9b5c51cc52ad29537b3ffa,28,0.028,0,0.0,38,1010,0.03762376237623762,137,0.137,0,0.0,137,1000,0.137
I2,28,NS,1000,100,668,0.668,0,22,4104718ec6f0f59d628c0c11724dadf222ee12e9edfba3949d1f50e23d6a4adb,9c3e17ece482b8f243d5589c42daae0dc24849bd99e6b69e7c885f0b4ddcd28a,50,0.05,0,0.0,80,1030,0.07766990291262135,134,0.134,0,0.0,134,1000,0.134
I2,29,NS,1000,100,658,0.658,0,15,6f5e1a023484e24827b656aec650bb2ebd3be81f3145a34fe957245ca7178a51,5def3a99d7f817bc1d922fb066ef659f100005e35a8005b97a22dc53629318c9,54,0.054,0,0.0,64,1010,0.06336633663366337,76,0.076,0,0.0,91,1020,0.0892156862745098
I2,30,NS,1000,100,664,0.664,0,22,033a23c28993c26e61decefbe92585d54280eeedb4735bb5971b31426067a28b,1a06e7c098cab96bf4155f3a63e28ce7a52456989cb07232084853b48a2d6228,50,0.05,0,0.0,60,1010,0.0594059405940594,77,0.077,0,0.0,96,1020,0.09411764705882353
I2,31,NS,1000,100,687,0.687,0,20,33ed850bcfefc0edcc2140d9828ed12c40d079ed4d16c821e1747157a2b5f2c3,2c97da30afd2b37e98d3fec5fb06552f547a9577074eed79ab03415f9f072784,37,0.037,0,0.0,38,1010,0.03762376237623762,123,0.123,0,0.0,123,1000,0.123
I2,32,NS,1000,100,732,0.732,0,26,10c92ad2b3cd486b7a9ce4f838940860aa8f524df3bcc999060946cb6a50158d,d06857aaa155e7c9de936675544b92ac7abc7d7e5ce0bee90c07ec0825548156,32,0.032,0,0.0,42,1010,0.041584158415841586,110,0.11,0,0.0,110,1000,0.11
I2,33,NS,1000,100,638,0.638,0,24,a6ffe4784a099184cbda697a3ab4ee4fecd4a48c779414fe78f9a243f4f2d598,4e26f3a8bf3a22d5758289504fe35e99c7ebf8d72acd8d032824cd18ee9a9ffd,53,0.053,0,0.0,70,1020,0.06862745098039216,68,0.068,0,0.0,75,1010,0.07425742574257425
I2,34,NS,1000,100,702,0.702,0,24,86add3ad94cd5e85fe272fc5c2fa660ba6d1e97576f56f1824ae18d91c7c96a8,f662957bbb807d7662ab61a8c8bfc564dc2b8cee57cc6eda80a5369d1b930aff,49,0.049,0,0.0,59,1020,0.05784313725490196,133,0.133,0,0.0,143,1010,0.14158415841584157
I2,35,NS,1000,100,694,0.694,0,21,8b0750c5ab69b9340c6ea51c17a4ba67e96f2aee4549a7a367a415a30bb1a235,20cc5688e68f2efe953c8088596055808723697f5ba8a63c3c8c7e2a015927e1,40,0.04,0,0.0,60,1020,0.058823529411764705,87,0.087,0,0.0,96,1010,0.09504950495049505
I2,36,NS,1000,100,681,0.681,0,25,901eb619648cc9de2b19ef2e8dc83b78f4365d4cfe3ccc59dd7cc79cd7d72d6c,f7428c3c5184ed5caaf35d6283a5168df07f826ca5c0d3b3470837ad94853dd8,24,0.024,0,0.0,41,1020,0.04019607843137255,79,0.079,0,0.0,89,1010,0.08811881188118811
I2,37,NS,1000,100,722,0.722,0,27,1fd31e3d8270b49ae0810fd3cbc94c22b403edbbf6244b4ce3e5a6f3e5dfb6bc,f9177a8b07578dd9cd97fff9ba340caf8000e03fbc40c87515bd2697e24ef534,49,0.049,0,0.0,69,1020,0.06764705882352941,103,0.103,0,0.0,112,1010,0.11089108910891089
I2,38,NS,1000,100,731,0.731,0,31,ead0fffcab8547dc241c192bcc06507c75cf67a0ac32992654394abcb50284ac,091f954350b0525bbb117c8c95d4259698f90e3b2f19a2324c439a326fd099e5,56,0.056,0,0.0,56,1000,0.056,100,0.1,0,0.0,100,1000,0.1
I2,39,NS,1000,100,731,0.731,0,30,eee33d1de9768a71eea834ec3df721a7fe419f062a7c89e85b835ba0038cef06,92e965249f2df15cfb01f00d994e08aada2a40d657d352ef46a731a549639666,49,0.049,0,0.0,59,1010,0.05841584158415842,108,0.108,0,0.0,124,1020,0.12156862745098039
I2,40,NS,1000,100,630,0.63,0,24,421bb748a2f19be9ea015a18d69022a3d3f3ed8e0d713f10925fd09bc931b6b4,128d4f354381e0be786ebfe777a654e47cc169f5104c78019a9cd34694067e94,28,0.028,0,0.0,28,1000,0.028,78,0.078,0,0.0,88,1010,0.08712871287128712
I2,41,NS,1000,100,706,0.706,0,25,f2a01dafcc7a47a6cb34f089c816041ca93f46a7a30df39b34fcbeafa506f86d,04b5552e33992703f7efc4f78fd5c4e1e1f9e1d6697d456cebd7750c530003b3,31,0.031,0,0.0,51,1020,0.05,118,0.118,0,0.0,118,1000,0.118
I2,42,NS,1000,100,687,0.687,0,26,d2913cf94bc95d7722b14647d30885a750d2da8810e5da6e0182d151be35c313,5a5759aca664a46fba650ddb2e187bbbe23eb1e51c2346aebe4e687f9b6ae497,41,0.041,0,0.0,51,1010,0.0504950495049505,92,0.092,0,0.0,102,1010,0.100990099009901
I2,43,NS,1000,100,717,0.717,0,28,2c8f5bc1560a64ed01de7646de20bdd7d5bbacebe84a8b246dc85fa4e2e0b5f5,1517543f428fa870916f0f9872be0512ed1278bf0dad51a31847de55f9b30713,38,0.038,0,0.0,56,1020,0.054901960784313725,94,0.094,0,0.0,94,1000,0.094
I2,44,NS,1000,100,709,0.709,0,26,7c2679edb3939804f140f8a2fbb6f6dc405dbe05e89b5e8dd1cab83895fae5e6,6aa4e62aefa3d6a6acc389f968eca8c52576c848ce079d0db5082955c1cab6e1,46,0.046,0,0.0,66,1020,0.06470588235294118,113,0.113,0,0.0,131,1020,0.1284313725490196
I2,45,NS,1000,100,648,0.648,0,21,13388c0dee47f82f4614afbe8f42025fd15dbe7f5486dbc350ca722bfbeb9d13,08fae6160bbc67f4b656535d7a55938a2b64c643cc3cf871bb399bb75149abea,55,0.055,0,0.0,65,1010,0.06435643564356436,96,0.096,0,0.0,106,1010,0.10495049504950495
I2,46,NS,1000,100,712,0.712,0,24,cfa6fa1b88c0bd44e98220b4dab7e9c72b7387491ac3cb681378f09397e1495a,bb662d8fff8db77e2a2a4dd080bfcac118f91c56ec9d7874a4d22ac6b639bc1e,44,0.044,0,0.0,54,1010,0.053465346534653464,107,0.107,0,0.0,117,1010,0.11584158415841585
I2,47,NS,1000,100,720,0.72,0,27,3034d424f1f6ed5155503a5ce28ccd725de6789ff273203305d7ce4b5e477316,90f1f6ec2c1c5cbaa49be3f76ba1a66859dee539a848f037216be6860952d956,40,0.04,0,0.0,50,1010,0.04950495049504951,127,0.127,0,0.0,146,1020,0.14313725490196078
I2,48,NS,1000,100,721,0.721,0,30,06ca39eb9e02f328b95c68048566b4e4a2c67ed924649c2797e767cb715b6408,93954a4230d58deb87b646fe5c3439e115926bb94f34bb5ab8ccea66dbf208b4,54,0.054,0,0.0,74,1020,0.07254901960784314,100,0.1,0,0.0,110,1010,0.10891089108910891
I2,49,NS,1000,100,705,0.705,0,23,6a49fdae968a006850513fdbd5335b370bdad3890f234be6817ff5a452e71d66,496fed54172b7e7b6463e27860e344f9a447a1e346ea271c9f47f57aba0f77a0,47,0.047,0,0.0,47,1000,0.047,117,0.117,0,0.0,117,1000,0.117
I2,50,NS,1000,100,716,0.716,0,27,d3be09d13acd3be5036d229329333c4eb65e008fa446aca1a3c12fa4ac6238c6,f54d3ea3994f5799d9e412f8549669d0341485b1a72155f31382dba78c720897,45,0.045,0,0.0,84,1040,0.08076923076923077,120,0.12,0,0.0,129,1010,0.12772277227722773
I2,51,NS,1000,100,711,0.711,0,34,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,91924ebad58a7b401066691656a5bb240f4c7e8bc0d0f76ee6d9bfc1b2d8046c,49,0.049,0,0.0,59,1010,0.05841584158415842,112,0.112,0,0.0,142,1030,0.1378640776699029
I2,52,NS,1000,100,708,0.708,0,25,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,e561409d0c9c06f30f01b65d6edba504d64573dc572557375f7d99f7d50e906c,38,0.038,0,0.0,58,1020,0.056862745098039215,139,0.139,0,0.0,159,1020,0.15588235294117647
I2,53,NS,1000,100,688,0.688,0,25,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,e548f3a0a1e0979056c3a3574c9b1ab5703af6e2b9cd876c7c11c44bf395303c,57,0.057,0,0.0,77,1020,0.07549019607843137,89,0.089,0,0.0,89,1000,0.089
I2,54,NS,1000,100,718,0.718,0,28,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,9491c87f7227c0209b9f5a6acb1a082a42716fdd713e837e2a16817d65ad3faa,61,0.061,0,0.0,71,1010,0.0702970297029703,95,0.095,0,0.0,105,1010,0.10396039603960396
I2,55,NS,1000,100,751,0.751,0,27,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,16e885f5178e11519b815d055c5523f0b75f3c3224b19faa853b6d2e5fbcd3ef,22,0.022,0,0.0,32,1010,0.031683168316831684,110,0.11,0,0.0,110,1000,0.11
I2,56,NS,1000,100,690,0.69,0,25,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,30fd759d0c3af260b5b9ef1d4579d2a14f6511f8e6b54992429fab4f0508d517,42,0.042,0,0.0,90,1050,0.08571428571428572,87,0.087,0,0.0,126,1040,0.12115384615384615
I2,57,NS,1000,100,714,0.714,0,31,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,8c9aa8fae98250974e42c23b62c4d96d8fefca05b59089fa8ed0e81cd7e9917d,39,0.039,0,0.0,39,1000,0.039,94,0.094,0,0.0,104,1010,0.10297029702970296
I2,58,NS,1000,100,701,0.701,0,23,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,b5472d16ee4c190e8476f3584017f536c082fcaaff5878846252734415df73b0,42,0.042,0,0.0,52,1010,0.05148514851485148,125,0.125,0,0.0,165,1040,0.15865384615384615
I2,59,NS,1000,100,681,0.681,0,25,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,d33c1a2957bb50fb4160b0e07b063246f08e0b1241081c2c583660aaf2050130,50,0.05,0,0.0,80,1030,0.07766990291262135,108,0.108,0,0.0,116,1010,0.11485148514851486
I2,60,NS,1000,100,724,0.724,0,29,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,e8b07b10f2cfab9f347bb5e621513506ee17942fa30f82a781db8247f430204d,50,0.05,0,0.0,50,1000,0.05,118,0.118,0,0.0,123,1010,0.12178217821782178
FROZEN4,1,RS,100,100,98,0.98,0,98,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,524b859484fe98a6a6e69870fe91265c6c1f724bdc0e86bd247a5907d2f0b30c,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,3,103,0.02912621359223301
FROZEN4,2,RS,100,100,99,0.99,0,99,e4a91f0eecba21ae1cef0717698b61202b597ac08d9d95bec36b3869e18264f8,6b96ddb4fd496689eb72bd99bcb8a412a1f91b5d8f3fba2e2dcb0d89a47b5189,94,0.94,94,0.94,96,102,0.9411764705882353,1,0.01,1,0.01,2,101,0.019801980198019802
FROZEN4,3,RS,100,100,100,1.0,0,100,959c298ff32c3bf9b93f1e43f59c0a69ec2493ee0a7f1a9a44b2fe8850b9cbe9,5463b40e81fd0165da3b031aab324c40618128d6f3e38d7eaa309d6f06f6760e,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,2,103,0.019417475728155338
FROZEN4,4,RS,100,100,99,0.99,0,99,b28d90fc2fad7a64815d66147b27471accf9e44aece82c37d3cc5ff50151165b,5fbf5bfb819089d0ce4e93223defd1c485c0ac0af0309222bfa49c88b98a820f,95,0.95,95,0.95,96,101,0.9504950495049505,0,0.0,0,0.0,0,100,0.0
FROZEN4,5,RS,100,100,99,0.99,0,99,669d12eb725fb47786de1ee5721a7092bc6a6f452e8315b1ec580edb316fc945,b867f2b6bf5e732c895585607099bbe236737b4e4383306af79c90ade80bc6a4,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,0,100,0.0
