cell,arm,batch,cohort,request_sha256,metric,value,origin_zero
LM,O,10,5,93d40e82bf7c4211b1bf6fdc4daf25656c1eb63dbd33b9d7b701096a62b386b0,q_after,2.6230907463564983,False
LM,O,10,5,93d40e82bf7c4211b1bf6fdc4daf25656c1eb63dbd33b9d7b701096a62b386b0,distance_from_own_immediate_activation,15.985940295957715,False
LM,O,10,5,2ca21a6eeae8858a948ad9e3da8c586477c5e0ef1c462ad0234ac1d6feb834e2,distance_from_own_immediate_activation,15.385370064458634,False
LM,O,10,6,924951a7802e5dda12d2723b5870b0719352d9f35f2b1ad903833ac01a4a2112,q_after,2.2730220766664893,False
LM,O,10,6,41d70c052233ba3525ba4c2fa3191ebae246b33bc91a21d4383892a6069929aa,q_after,2.2178061273542351,False
LM,O,10,6,924951a7802e5dda12d2723b5870b0719352d9f35f2b1ad903833ac01a4a2112,distance_from_own_immediate_activation,15.732426676257759,False
LM,O,10,6,41d70c052233ba3525ba4c2fa3191ebae246b33bc91a21d4383892a6069929aa,distance_from_own_immediate_activation,15.214758017598177,False
LM,O,10,7,a99413bd737087dd1263367bcc8d126fc36e34a0a5bcf21aadbfb23627beb24d,q_after,1.743981557239298,False
LM,O,10,7,62ce75e8ff4adc4f6eb5af406ed79404ed8f11dcec2a7c23187250dae590660a,q_after,1.7129981149303706,False
LM,O,10,7,b665c32ee7e24c22073a0a71b668c7f329575fb3a681b608e27f707739554ee4,distance_from_own_immediate_activation,12.745944856736033,False
LM,O,10,7,1ac4a1fd19f335f854708e09b82ffd066cf027315d7edc6b839fdabc3fab41bf,distance_from_own_immediate_activation,12.657786703125241,False
LM,O,10,8,210cfb492dcd21ca2e60d85c4c7b148f080ff398d76e7b71729a385738e2bb4e,q_after,1.2032616200693156,False
LM,O,10,8,9184167df01e188bc50b20aa3d37e7cbe0867b72c098debaefb5fab02ac36d6c,q_after,1.1213685082699985,False
LM,O,10,8,9184167df01e188bc50b20aa3d37e7cbe0867b72c098debaefb5fab02ac36d6c,distance_from_own_immediate_activation,9.8200893475204634,False
LM,O,10,8,210cfb492dcd21ca2e60d85c4c7b148f080ff398d76e7b71729a385738e2bb4e,distance_from_own_immediate_activation,9.6666782277812242,False
LM,O,10,9,34f0b1d3b996b166f46034d14c1f680b2bbe466223c79c8bfc58fdbe72b74cf9,q_after,75253.567217765274,False
LM,O,10,9,0264189fd7b78e5b3389645e347174ce604722818e8448bde49085bc6a6b4818,q_after,0.87792806117516686,False
LM,O,10,9,0264189fd7b78e5b3389645e347174ce604722818e8448bde49085bc6a6b4818,distance_from_own_immediate_activation,7.0074864898041689,False
LM,O,10,9,e72a3697074a75e0ce3469b763eaedfc7d28cf62bc993b2c901c87fe808ee52d,distance_from_own_immediate_activation,6.5717266766335349,False
LM,O,10,10,068a195ae8d0a3100e99a0cc1d80c402a484c940b1a7d9dc59d0de151d585ee5,q_after,0.36726552617059732,False
LM,O,10,10,e60031fb57fdf875446599680ddd3b6bb2310109d6d5fab793d5b155e197f045,q_after,0.35440259005840113,False
LM,O,10,10,498726f516ca2b5b6c3abb41abe5aabe486467b0175f90d10eb394571795ce5a,distance_from_own_immediate_activation,0,False
LM,O,10,10,9894445f110df76e317bb1ab36bffa15c2e90d4335205e958131010a783cf63d,distance_from_own_immediate_activation,0,False
LM,QCL,1,1,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,q_after,0.50699593805488308,False
LM,QCL,1,1,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,q_after,0.49403580099155375,False
LM,QCL,1,1,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,distance_from_own_immediate_activation,0,False
LM,QCL,1,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,distance_from_own_immediate_activation,0,False
LM,QCL,2,1,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,q_after,0.54980223872761758,False
LM,QCL,2,1,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,q_after,0.52372740365546433,False
LM,QCL,2,1,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,distance_from_own_immediate_activation,2.2416301584866281,False
LM,QCL,2,1,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,distance_from_own_immediate_activation,2.0750469264619653,False
LM,QCL,2,2,e57f62d831936471f36eb58e66a68b8c85256e7aa477c90d7fe911fde238afb5,q_after,0.48111090602660672,False
LM,QCL,2,2,6550dc9ecd01aba3be24ef39ef596583e6088394270d2578a2f2db63b8b1487e,q_after,0.47233749832274197,False
LM,QCL,2,2,f742e3b08cc43666fd7f6e3f269849a7e50f2847ec2b4e38de638a9da8e99747,distance_from_own_immediate_activation,0,False
LM,QCL,2,2,c00ba5c00aeed6290e334d4cd5abd3b223eb0b0d3fe00c61dd63a733904b0504,distance_from_own_immediate_activation,0,False
LM,QCL,3,1,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,q_after,0.74376533173580262,False
LM,QCL,3,1,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,q_after,0.70444422449243294,False
LM,QCL,3,1,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,distance_from_own_immediate_activation,3.4051592740106016,False
LM,QCL,3,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,2.8212458021150173,False
LM,QCL,3,2,6550dc9ecd01aba3be24ef39ef596583e6088394270d2578a2f2db63b8b1487e,q_after,0.50337712189459649,False
LM,QCL,3,2,e57f62d831936471f36eb58e66a68b8c85256e7aa477c90d7fe911fde238afb5,q_after,0.50066476016937977,False
LM,QCL,3,2,b0c20d38500ad4521ae3e47157046f338c94e17b778deacf80e250509b34bcc9,distance_from_own_immediate_activation,1.9793976863858431,False
LM,QCL,3,2,98ae105e841eaf92fb0f91823d4b3f0a71f11808ee0acc1d5216a42145817cd2,distance_from_own_immediate_activation,1.6195787746244452,False
LM,QCL,3,3,72ed03d28b034897d61f381e0a9c6e945a0347a0339befce591950712148b86d,q_after,0.52130945920676985,False
LM,QCL,3,3,7288b280f83041c4bfe8663812708e4472c3f064e69b8e83fb6d3b0fe2c8a72b,q_after,0.50181139257283258,False
LM,QCL,3,3,5fe5cc36167302a9bb9453cf9a190bce75a6ebf70356e4b2d43262df4ea70e7e,distance_from_own_immediate_activation,0,False
LM,QCL,3,3,748b77c32e5597fd9ab954ae967d71dfca3c97aa792238480bf57c353b9f7c3b,distance_from_own_immediate_activation,0,False
LM,QCL,4,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,q_after,0.79908543911495478,False
LM,QCL,4,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,0.79780427304666834,False
LM,QCL,4,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,3.8700233108212445,False
LM,QCL,4,1,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,distance_from_own_immediate_activation,3.6069885343795298,False
LM,QCL,4,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,q_after,0.55740305122192169,False
LM,QCL,4,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,0.54690118040950275,False
LM,QCL,4,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,distance_from_own_immediate_activation,2.3639695787068029,False
LM,QCL,4,2,b0c20d38500ad4521ae3e47157046f338c94e17b778deacf80e250509b34bcc9,distance_from_own_immediate_activation,2.1896124882533288,False
LM,QCL,4,3,72ed03d28b034897d61f381e0a9c6e945a0347a0339befce591950712148b86d,q_after,0.5176689783284768,False
LM,QCL,4,3,5048daec8eda8a9d3c95b043bcae37662854fde7ae07fc2a6a740cabba3039fb,q_after,0.51411882528877606,False
LM,QCL,4,3,1c096075c30243a8f8f3f6ac437366cb09800ff64fa917507887d95a7c36fe1f,distance_from_own_immediate_activation,1.2774314595286138,False
LM,QCL,4,3,08f5ce1ca163e3700d35c52504edd1232b0d6163bc1036179983f164adde009f,distance_from_own_immediate_activation,1.2441903654413429,False
LM,QCL,4,4,bf70a36ef7dc5b5e6ab2174d60aa36901cc585f44487bc58f501a1d096a1ef80,q_after,0.48247150674602046,False
LM,QCL,4,4,ed33e3c69e916d631348a8c3feb3fc51edadbde76f631c9c8ad7d8bc61289260,q_after,0.47499991630828825,False
LM,QCL,4,4,b74477e088614db975b9ef3aaba64df62b78acfc4f63433e65ca1d0781dcffe1,distance_from_own_immediate_activation,0,False
LM,QCL,4,4,75df0f36573c040611750a4f824c17e612ade8e4b5e3a222af3a9c77dd369af4,distance_from_own_immediate_activation,0,False
LM,QCL,5,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.0228638650885193,False
LM,QCL,5,1,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,q_after,0.95076795952423065,False
LM,QCL,5,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,4.4073166325606605,False
LM,QCL,5,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,4.045952245094715,False
LM,QCL,5,2,6d8662b52037c46fb86859055d261b4e39e87aecdecc577323f3abe2a7c7e25d,q_after,0.67591190219452024,False
LM,QCL,5,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,0.65166404641990405,False
LM,QCL,5,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,distance_from_own_immediate_activation,2.7790413967172038,False
LM,QCL,5,2,5026c8caf1aaf77a510a2e7112ea6dead0a567c357bbf597536dbb5c04efbe29,distance_from_own_immediate_activation,2.7391462442531482,False
LM,QCL,5,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,0.75230730046449756,False
LM,QCL,5,3,2f3c0f51cd67fd96e775a4e0d4b97c84e1a62d06e2929f26d3fb15123957392f,q_after,0.55896943681898037,False
LM,QCL,5,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,2.6297524067712157,False
LM,QCL,5,3,08f5ce1ca163e3700d35c52504edd1232b0d6163bc1036179983f164adde009f,distance_from_own_immediate_activation,1.8848554882219704,False
LM,QCL,5,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,0.665848396155995,False
LM,QCL,5,4,93600b87de421b460a9874df15d8a1640aa2239822d1cf04c23d562b75418fd0,q_after,0.4969672746754164,False
LM,QCL,5,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,2.6358204682999311,False
LM,QCL,5,4,1bb622c7c6612bdf2202db5f982ce1f40ed2910f9cd1fe2de0762fc61a4a3e75,distance_from_own_immediate_activation,1.2458246693693844,False
LM,QCL,5,5,7df2930b6a46ce4b8e54dac4534cd064b6d4941e242e1a2f604578b4e694acfe,q_after,0.46943322826795963,False
LM,QCL,5,5,4b06541b68703e6e8d0a28f59ab223c38fa6ae39a459bf51b12af6056cf62673,q_after,0.46674124947508966,False
LM,QCL,5,5,5b84c1c1bac6d9c9495e0d2d313d0b616314a82781835eeed7f9f22473bf6d62,distance_from_own_immediate_activation,0,False
LM,QCL,5,5,e5ad6f2d686323a16d0fded4072da1dc7728d193c1789d134033681e537b2e49,distance_from_own_immediate_activation,0,False
LM,QCL,6,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.3005486846124705,False
LM,QCL,6,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,q_after,1.0555672967855119,False
LM,QCL,6,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,5.3506755375927799,False
LM,QCL,6,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,5.1945052841873345,False
LM,QCL,6,2,5026c8caf1aaf77a510a2e7112ea6dead0a567c357bbf597536dbb5c04efbe29,q_after,0.78067106450341173,False
LM,QCL,6,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,0.76523020068937053,False
LM,QCL,6,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,distance_from_own_immediate_activation,3.6069742388628052,False
LM,QCL,6,2,5026c8caf1aaf77a510a2e7112ea6dead0a567c357bbf597536dbb5c04efbe29,distance_from_own_immediate_activation,3.593624511857398,False
LM,QCL,6,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,0.80471447487300596,False
LM,QCL,6,3,072ffab3160b3a6b8edfca068498490eed18736f0ef91b9be25ae02cde77e915,q_after,0.64199054718537729,False
LM,QCL,6,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,distance_from_own_immediate_activation,2.9422065289746437,False
LM,QCL,6,3,072ffab3160b3a6b8edfca068498490eed18736f0ef91b9be25ae02cde77e915,distance_from_own_immediate_activation,2.8905316884107162,False
LM,QCL,6,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,0.87946954170339087,False
LM,QCL,6,4,4e5b31fe9b5fc66bc908a9e9542bd017c57e8f10c137dbb0f6c9484f93ce6e52,q_after,0.55404694196048221,False
LM,QCL,6,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,3.7843219384024693,False
LM,QCL,6,4,eed7d047ce6f0c878b419c49f87b730fe8c31d5345eeacbf4c435618af30daf4,distance_from_own_immediate_activation,1.9613940643498655,False
LM,QCL,6,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,q_after,0.60362266626535765,False
LM,QCL,6,5,5dac8ca8c59a3d30b0a15bd05363300d81e3dd3f281de5f84d7b9873ebfc1d59,q_after,0.50511312422286425,False
LM,QCL,6,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,distance_from_own_immediate_activation,2.4856260588901313,False
LM,QCL,6,5,1e543ed765fee8f608339c37d36495fae6ddef24d15b7cfc2f9d11ed21987777,distance_from_own_immediate_activation,1.673193650271803,False
LM,QCL,6,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.48153261410604142,False
LM,QCL,6,6,c8a82229789dd56c64ca2059eefcf51085a0a7f323ce6c4d76c1038374b96e4f,q_after,0.47335918051508258,False
LM,QCL,6,6,8a9041037dbc17f886486516e3c6a025512c6bdc9ebc902afd1b7b83a6f28b04,distance_from_own_immediate_activation,0,False
LM,QCL,6,6,1cfe090c9861932226bef865ff03923d860fb91023a5ebe93c3bab1a657257cb,distance_from_own_immediate_activation,0,False
LM,QCL,7,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.437488844351597,False
LM,QCL,7,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,q_after,1.2153211727691307,False
LM,QCL,7,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,5.9963849641465048,False
LM,QCL,7,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,5.994500841116702,False
LM,QCL,7,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,0.90546313812310397,False
LM,QCL,7,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,q_after,0.87641247862429528,False
LM,QCL,7,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,distance_from_own_immediate_activation,4.3185843572523908,False
LM,QCL,7,2,5026c8caf1aaf77a510a2e7112ea6dead0a567c357bbf597536dbb5c04efbe29,distance_from_own_immediate_activation,4.0609048323052273,False
LM,QCL,7,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,0.8421019237659938,False
LM,QCL,7,3,79e94f56ddaf1f8711b2925724036dafe5a56b99c028fc8e2e094a85b22fc5e5,q_after,0.73119733423573552,False
LM,QCL,7,3,072ffab3160b3a6b8edfca068498490eed18736f0ef91b9be25ae02cde77e915,distance_from_own_immediate_activation,3.4419962153447603,False
LM,QCL,7,3,08f5ce1ca163e3700d35c52504edd1232b0d6163bc1036179983f164adde009f,distance_from_own_immediate_activation,3.2393835698140454,False
LM,QCL,7,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,0.91928379075304889,False
LM,QCL,7,4,93600b87de421b460a9874df15d8a1640aa2239822d1cf04c23d562b75418fd0,q_after,0.6280366361785048,False
LM,QCL,7,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,4.0823618884411372,False
LM,QCL,7,4,eed7d047ce6f0c878b419c49f87b730fe8c31d5345eeacbf4c435618af30daf4,distance_from_own_immediate_activation,2.7415470273053502,False
LM,QCL,7,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,q_after,0.68956215731213188,False
LM,QCL,7,5,3ee582306136f1fa1d90e73f87e67f77342c027b90055c39521a94efb613a8df,q_after,0.56019803350672481,False
LM,QCL,7,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,distance_from_own_immediate_activation,3.0159006048858443,False
LM,QCL,7,5,2ca21a6eeae8858a948ad9e3da8c586477c5e0ef1c462ad0234ac1d6feb834e2,distance_from_own_immediate_activation,2.2558765133345688,False
LM,QCL,7,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.63076485961821238,False
LM,QCL,7,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,q_after,0.61472242270631117,False
LM,QCL,7,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,distance_from_own_immediate_activation,2.3518080991353956,False
LM,QCL,7,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,distance_from_own_immediate_activation,2.024510382673427,False
LM,QCL,7,7,ac81216f4590451532031d5e8caaed3ab28f5074dc6934daa613dbb31964d463,q_after,0.45907592764514693,False
LM,QCL,7,7,1f991863bb58b0295ff9095ac7874a28d0c4f749c974fd226977d422b3608207,q_after,0.45578222604018737,False
LM,QCL,7,7,d82b4b74485c4ef9b4b12f1c2fabad4c0109165ed4e5d7f934133ea726a65ae9,distance_from_own_immediate_activation,0,False
LM,QCL,7,7,f6676ed348d4d873923c058111d2f76ed59e8b3bffd08a972593e7195e1501db,distance_from_own_immediate_activation,0,False
LM,QCL,8,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.7693304807420334,False
LM,QCL,8,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,q_after,1.3724680194843104,False
LM,QCL,8,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,7.4850320685900789,False
LM,QCL,8,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,6.796269403780836,False
LM,QCL,8,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,1.0328757946561178,False
LM,QCL,8,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,q_after,1.0178067216034674,False
LM,QCL,8,2,66382b6ef89ef9f71e15a2314296201fed047f27982dfa2ac4a5d47f623d6517,distance_from_own_immediate_activation,5.0686029955288028,False
LM,QCL,8,2,b0c20d38500ad4521ae3e47157046f338c94e17b778deacf80e250509b34bcc9,distance_from_own_immediate_activation,4.6720742314726698,False
LM,QCL,8,3,d4b109253c320baa212c079a8c8508e2df92d46eb2c28bdae70970323223535d,q_after,0.90260606550059708,False
LM,QCL,8,3,dc5a45405701111c4a15791e8bd689e6fabc3f4277afe228804ee1edd8c36a7e,q_after,0.85112424218958227,False
LM,QCL,8,3,15a281b340f988f78f10092c753d4e414a405d907ed2d083e00b99bcc9e59245,distance_from_own_immediate_activation,4.0930525538388629,False
LM,QCL,8,3,072ffab3160b3a6b8edfca068498490eed18736f0ef91b9be25ae02cde77e915,distance_from_own_immediate_activation,4.0557250109100869,False
LM,QCL,8,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,q_after,1.1246016602228592,False
LM,QCL,8,4,23ab463b020d55e2046b7787446e4f8feaea34632b6c872ea5035557b771d415,q_after,0.73948690195231392,False
LM,QCL,8,4,b82a03e937cf2cf32073db5d914babf4ef1b871d8a539df433e363c50b0cd9a2,distance_from_own_immediate_activation,5.2536390932874504,False
LM,QCL,8,4,eed7d047ce6f0c878b419c49f87b730fe8c31d5345eeacbf4c435618af30daf4,distance_from_own_immediate_activation,3.5341830963878449,False
LM,QCL,8,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,q_after,1.0314337721118827,False
LM,QCL,8,5,26709c0d9305daa30f843840e91d69d54c1aeacf2753d7fc0473ffab3ea0d0f8,q_after,0.65857701949762804,False
LM,QCL,8,5,60141ed71c08336ce18411af9a934eea62501d656a44799383c418e0d0819796,distance_from_own_immediate_activation,4.7606487402300983,False
LM,QCL,8,5,2ca21a6eeae8858a948ad9e3da8c586477c5e0ef1c462ad0234ac1d6feb834e2,distance_from_own_immediate_activation,3.0161375215734738,False
LM,QCL,8,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,q_after,0.98384280913833366,False
LM,QCL,8,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,q_after,0.95915444066673294,False
LM,QCL,8,6,3b5e495f8547e4789bdee4b85ae9826e19f84bedeca53cb002e5cf0ff73e9ada,distance_from_own_immediate_activation,5.0861003013391093,False
LM,QCL,8,6,747c585f04c3591e36bc833c9ceb06cf8c210fa7b2eada208f590ac0a1fa420e,distance_from_own_immediate_activation,4.1623576237541755,False
LM,QCL,8,7,c7dd6cc253ee760a4cd10d9db4ebc6784e91ff803923e397b27a0011a0de4a57,q_after,0.66822191979606482,False
LM,QCL,8,7,f4e0075f78eae9b70b7c7764bfa12465bad9e5a94db01ea7d61a5963665213ce,q_after,0.55628674551054369,False
LM,QCL,8,7,c7dd6cc253ee760a4cd10d9db4ebc6784e91ff803923e397b27a0011a0de4a57,distance_from_own_immediate_activation,3.7816746417440248,False
LM,QCL,8,7,f4e0075f78eae9b70b7c7764bfa12465bad9e5a94db01ea7d61a5963665213ce,distance_from_own_immediate_activation,2.5108130229919405,False
LM,QCL,8,8,af66ed3714a102e1ed4481ef7fb5d422bfb3471808413ad77b3edb92f8d9a40d,q_after,0.48142219978901618,False
LM,QCL,8,8,8344325fc57132eb0786d68ffb727952e3f32c6ae87f172c44916cd8113a2023,q_after,0.44833784098255303,False
LM,QCL,8,8,f30078d6d8f44bf7dc4c8052ae871614b00ba8bb789b67892dbf178a85412fe1,distance_from_own_immediate_activation,0,False
LM,QCL,8,8,c9f8952620ae02f32df759f1d9dd4e4dd404b9459172fb5c7f3185720ee9cef5,distance_from_own_immediate_activation,0,False
LM,QCL,9,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,q_after,1.8124751880778764,False
LM,QCL,9,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,q_after,1.5477897107429368,False
LM,QCL,9,1,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,distance_from_own_immediate_activation,7.6856289688961912,False
LM,QCL,9,1,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,distance_from_own_immediate_activation,7.6799375586031786,False
LM,QCL,9,2,2bddd727c25564a726ac348f51d1ffda823ae39fb216cf89569a73cae07059f5,q_after,1.1532647326105099,False
