F1t_Kt_norm_mean,H1_deltaK_norm_mean,base_action_norm_mean,completion_rows,cosine_mean,direct_drift_signed_dot_mean,direct_write_norm_mean,endpoint,key_delta_norm_mean,key_drift_action_norm_mean,layer,mapping_relative_max,panel,signed_cross_negative,time_split_residual_max,valid_positions
120.53900982848387,0.4569837193177735,8.69303194838324,512,0.09748432865646026,8.13152512322753,8.244286821053155,BASE_MEMIT_W050,12.82355938780185,120.90686396621473,7,5.755060709993948e-07,BaseEval256,254,7.711254694083204e-05,4459
697.2833981560798,1.5086903462110581,37.23799550306066,128,0.021532137389884465,-1070.5691955075367,38.25596094509248,BASE_MEMIT_W050,53.68170753663118,702.1578714834493,7,5.363813649248675e-07,GeneralEval128,92,0.0004103368739436027,16384
178.04665194634137,0.9229180237039346,11.79475845410274,66,0.09147697208321293,-13.881922867331184,12.481057503816572,BASE_MEMIT_W050,17.46068648462606,178.5932547706892,7,5.604573259170827e-07,H_active_variants,30,0.00015652629557709412,1040
175.87855164689444,1.1333157667746958,12.063798354564726,600,0.06904448307713515,22.021977996311826,11.91816652058273,BASE_MEMIT_W050,17.843895581013903,176.36403956164384,7,6.233699487832269e-07,H_diag_B1_R100_P200,270,0.00018477671360075089,9776
117.530141017298,0.46965679121304693,8.764930951500128,2000,0.10952877989018242,43.33398982553625,8.530859025586047,BASE_MEMIT_W050,12.977663157175842,117.59922795512452,7,5.80469638457873e-07,N_diag1000,866,9.469101461671721e-05,18110
290.40687195908356,0.7612333998806299,9.265175528891948,512,0.022798981922318332,14.456949085354395,14.087463359182387,BASE_MEMIT_W050,13.382158962326242,289.8526156307462,8,5.331421352125104e-07,BaseEval256,248,0.00016307804078625462,4459
1602.7633608204007,2.5168384452307944,39.20221229157798,128,0.003822290234281689,-40.39379631876659,69.54322484669396,BASE_MEMIT_W050,56.6917517738516,1605.3903281995463,8,5.310279542049306e-07,GeneralEval128,67,0.0008917494630320419,16384
400.4149469930681,1.5514829861274937,12.59849706418292,66,0.017436689973042374,-383.55864347204914,20.58281618560733,BASE_MEMIT_W050,18.245368640126713,400.9500575487039,8,5.326205319707499e-07,H_active_variants,50,0.0003261885275727819,1040
408.16845235964314,1.8085204290855221,12.953549282322065,600,0.016029056751977088,-67.05334375685054,20.72873101173696,BASE_MEMIT_W050,18.818793116117643,407.8802498311811,8,5.769123170381888e-07,H_diag_B1_R100_P200,310,0.0004118370074485673,9776
286.3692436429285,0.7801584744572448,9.430585812258746,2000,0.02514818010034846,19.659075659125985,14.66930258270706,BASE_MEMIT_W050,13.64876416117237,285.8232371428504,8,5.297434761656922e-07,N_diag1000,987,0.0001999943305987137,18110
19.40372575907839,0.0,0.0,512,1.0,0.0,19.402020924760556,BASE_MEMIT_W060,0.0,0.0,4,1.2409894390081925e-06,BaseEval256,0,2.428055863205602e-05,4459
36.94703397303523,0.0,0.0,128,1.0,0.0,36.94839635080611,BASE_MEMIT_W060,0.0,0.0,4,2.0357976505228576e-06,GeneralEval128,0,7.273744564890454e-05,16384
22.85625709931124,0.0,0.0,66,1.0,0.0,22.852203350383064,BASE_MEMIT_W060,0.0,0.0,4,1.464350482709975e-06,H_active_variants,0,3.591521101151489e-05,1040
22.373357795297693,0.0,0.0,600,1.0,0.0,22.376200003780045,BASE_MEMIT_W060,0.0,0.0,4,1.7100904392111578e-06,H_diag_B1_R100_P200,0,4.523385199377361e-05,9776
19.887467029077126,0.0,0.0,2000,1.0,0.0,19.885441878873955,BASE_MEMIT_W060,0.0,0.0,4,1.5748086460381514e-06,N_diag1000,0,3.206694631612115e-05,18110
151.8633576766399,0.19506898589762306,6.23419008534535,512,0.3642025824176537,157.58776184806936,9.205936377104466,BASE_MEMIT_W060,9.309274837262553,150.80474760476787,5,4.1192112248101063e-07,BaseEval256,159,8.809619124261307e-05,4459
328.5857082103986,0.6322908889742257,23.453679683367657,128,0.5624780398348506,715.1891677738529,41.82763943257416,BASE_MEMIT_W060,34.046721833023774,324.7795128364647,5,7.059574681701803e-07,GeneralEval128,49,0.000291455742884638,16384
196.356730918546,0.45876485125925814,8.354524522381498,66,0.39773254036898037,638.560261334935,13.889819595700862,BASE_MEMIT_W060,12.468136579330439,193.39962439072823,5,5.767829054122253e-07,H_active_variants,14,0.00014777455958805356,1040
205.7378580313468,0.6360413670700699,8.623240530762462,600,0.3853226946126495,386.2812848221939,13.1431030631935,BASE_MEMIT_W060,12.802522211994505,203.9275483595879,5,5.933813931000601e-07,H_diag_B1_R100_P200,146,0.00018150249036458726,9776
154.7672508304255,0.20199100756257674,6.384548022613475,2000,0.3645383639923583,110.86611723899712,9.492566982833075,BASE_MEMIT_W060,9.511854373316513,154.11772873975832,5,4.50550856791941e-07,N_diag1000,795,0.00011458550082871909,18110
142.97779114514333,0.29613274383930344,7.601659275653864,512,0.10823706718981566,-25.09706364444355,8.045713739157524,BASE_MEMIT_W060,11.379807683344746,143.6520542220061,6,4.020426718818752e-07,BaseEval256,281,7.861452374746595e-05,4459
513.6825213232041,1.0141384645611917,31.978862470157193,128,0.1282309876373432,162.1320401255383,37.42317289569834,BASE_MEMIT_W060,47.95207472188203,515.8403123893996,6,5.60618939618146e-07,GeneralEval128,59,0.00033099276424862283,16384
204.88130967550538,0.6287767848197646,10.326895916893365,66,0.09847773309145832,211.80078351642493,11.535425223461264,BASE_MEMIT_W060,15.642367425924842,204.56714829716827,6,5.251344754868755e-07,H_active_variants,14,0.0001695036101020767,1040
203.2440326724791,0.8556853716509477,10.58532529863789,600,0.0910632155037391,13.095245118500916,11.567229276838379,BASE_MEMIT_W060,15.942338762786282,203.98210176158472,6,5.418399720242001e-07,H_diag_B1_R100_P200,280,0.00019948782017881504,9776
145.28479706620035,0.30644874436057706,7.695091537458169,2000,0.1079719860931084,-13.221087571395945,8.276404018010082,BASE_MEMIT_W060,11.54932797036597,145.85136375213602,6,4.160078249778646e-07,N_diag1000,1064,9.647402869759676e-05,18110
124.00972790934458,0.44643632103746533,8.745977049262702,512,0.07807959612296292,-26.587278332243017,9.729469870448643,BASE_MEMIT_W060,12.808851055914541,124.47074190925454,7,5.696809319226141e-07,BaseEval256,291,9.194142922460145e-05,4459
746.0085531479326,1.5200356711653285,37.31624580179211,128,0.01475609051108823,-1873.164220300711,45.4773504492769,BASE_MEMIT_W060,53.30708742084687,751.1630537913155,7,5.323112209814033e-07,GeneralEval128,95,0.00042761333887998633,16384
181.34349610976238,0.9123587903596978,11.863361634829996,66,0.08323271319524185,-125.05270778792207,14.737816014738733,BASE_MEMIT_W060,17.452341193181496,182.1474221720933,7,5.787702120983193e-07,H_active_variants,32,0.00017087494220887942,1040
177.6507371134832,1.1253066900315447,12.074666912883805,600,0.05850017855315179,-28.51397985271188,14.128687271541299,BASE_MEMIT_W060,17.74498470623693,178.1278418134617,7,6.685221335992322e-07,H_diag_B1_R100_P200,318,0.0001880818448865602,9776
119.40174856565281,0.45943087711665204,8.813977449185513,2000,0.09046935181016198,8.29369926320865,10.073258338002896,BASE_MEMIT_W060,12.961362329235074,119.57074554072521,7,6.307566653251194e-07,N_diag1000,1033,0.00010013444109147956,18110
320.67281493386895,0.7322931661582562,9.080812984469668,512,0.025360248221619273,-80.64841992476707,17.43387393768757,BASE_MEMIT_W060,13.00157478522792,320.0514292300082,8,5.060836732590698e-07,BaseEval256,278,0.0001830149560992032,4459
1876.3243220124784,2.390436232392486,38.46913316639345,128,0.004496308053754378,-3647.2989739981304,86.28349751550556,BASE_MEMIT_W060,55.05210358835811,1879.174432957098,8,5.328226978790371e-07,GeneralEval128,72,0.0010754440842748408,16384
445.69701241947234,1.5361238142863858,12.456333407152812,66,0.023792075315743032,-506.4890812049857,25.499800479248847,BASE_MEMIT_W060,17.804489931644063,445.76985567354177,8,5.576387455748843e-07,H_active_variants,44,0.00037674093218403854,1040
448.4591531617003,1.7864068135833584,12.683123274840202,600,0.018306736903194162,-197.3183617960294,25.644844254323615,BASE_MEMIT_W060,18.256920421769088,447.81970352143867,8,5.751853133819643e-07,H_diag_B1_R100_P200,331,0.0004619370109294723,9776
312.62022824753046,0.7562969912719345,9.237775418969921,2000,0.029277762923628117,-51.689866281710565,18.145833752152242,BASE_MEMIT_W060,13.256222584051477,311.90049852351063,8,4.937224760059791e-07,N_diag1000,1096,0.00020962543404688888,18110
24.924050090830917,0.0,0.0,512,1.0,0.0,24.92310468139345,BASE_MEMIT_W070,0.0,0.0,4,1.2183370556288859e-06,BaseEval256,0,2.9743365033075137e-05,4459
44.95485170984005,0.0,0.0,128,1.0,0.0,44.956172172404706,BASE_MEMIT_W070,0.0,0.0,4,1.9565976759359182e-06,GeneralEval128,0,8.595604515417286e-05,16384
28.88715968879675,0.0,0.0,66,1.0,0.0,28.882940615156542,BASE_MEMIT_W070,0.0,0.0,4,1.3758743322508154e-06,H_active_variants,0,4.282016664937964e-05,1040
28.572328152218894,0.0,0.0,600,1.0,0.0,28.575385738591784,BASE_MEMIT_W070,0.0,0.0,4,1.6358151843015682e-06,H_diag_B1_R100_P200,0,5.3653891162429965e-05,9776
25.52248812325593,0.0,0.0,2000,1.0,0.0,25.521387625393327,BASE_MEMIT_W070,0.0,0.0,4,1.6072149659650882e-06,N_diag1000,0,3.857718621182597e-05,18110
145.06138542422838,0.20229646563245834,6.415588207378601,512,0.30623565853047596,136.12634894709603,10.12431563648001,BASE_MEMIT_W070,9.60590845988785,144.06301075641088,5,4.1934146560983806e-07,BaseEval256,181,8.106286894510096e-05,4459
342.741292229517,0.6706855183050532,24.729064074944947,128,0.49651180367827025,545.8842638913233,46.12811996481685,BASE_MEMIT_W070,36.187939366048326,338.9133937727595,5,7.492599114187316e-07,GeneralEval128,62,0.0003060206957586167,16384
200.17653525091478,0.47411555694449387,8.648631756559643,66,0.3298742859689983,614.6129542637981,15.040469324747399,BASE_MEMIT_W070,12.969464939899616,197.46612898198373,5,5.641953964789804e-07,H_active_variants,18,0.00015198253659336273,1040
203.16748655418414,0.6544463474054523,8.885248034795191,600,0.32234353398078486,392.4158209993601,14.467760625608134,BASE_MEMIT_W070,13.261380408828519,201.261412296775,5,5.724002483115701e-07,H_diag_B1_R100_P200,164,0.0001855287073806368,9776
148.48093604704277,0.20949844424728747,6.567193416140933,2000,0.30454262200515864,85.12795234761948,10.481508548614357,BASE_MEMIT_W070,9.819807112264394,147.92452201607415,5,4.628317095682208e-07,N_diag1000,840,0.00010878480487843404,18110
137.4941817102251,0.2949586320616294,7.632490829224023,512,0.09430389041198829,-35.954495759521905,8.638412061501061,BASE_MEMIT_W070,11.425611249875962,138.20351442631522,6,4.1164890222562845e-07,BaseEval256,294,7.524364755375328e-05,4459
510.67935033984696,1.0086238608057703,32.13580033548921,128,0.10584887612812331,78.59566300937155,40.26669464190084,BASE_MEMIT_W070,48.28114297345776,512.6676008224017,6,5.647929180730891e-07,GeneralEval128,65,0.0003180098400266549,16384
194.8402692510779,0.6268258246894036,10.333384665850467,66,0.08750102459198872,140.9178523484074,12.538820308445386,BASE_MEMIT_W070,15.661385204074959,194.58483662091257,6,5.397107057349697e-07,H_active_variants,14,0.00015950322981213028,1040
195.46097306772825,0.8545868643037537,10.602394638955968,600,0.07812915050017866,-16.053079769832603,12.44228540876503,BASE_MEMIT_W070,15.973265382157036,196.2623510379868,6,5.489960003780011e-07,H_diag_B1_R100_P200,310,0.00019008979077454565,9776
140.03430971728136,0.30510891270104323,7.720298334828541,2000,0.09453584674295551,-22.138655391006846,8.92460376533915,BASE_MEMIT_W070,11.589398435074044,140.61601863490523,6,4.181154138788402e-07,N_diag1000,1126,9.205106617876198e-05,18110
113.85874644922538,0.4450999723464043,8.770414558461683,512,0.06936676652122872,-58.07628204253448,10.896951074495522,BASE_MEMIT_W070,12.881325368921832,114.42773052543345,7,5.413832526948888e-07,BaseEval256,345,7.535518211189337e-05,4459
672.8764722606178,1.51705971894041,37.114547134920535,128,0.013347158311468934,-2368.290962484414,51.21200382229114,BASE_MEMIT_W070,53.32250749172559,678.0773165385847,7,5.727100548043351e-07,GeneralEval128,105,0.00039066943616902566,16384
161.38995675701307,0.9053398597339152,11.844380349717952,66,0.08015973584695525,-189.11145806410147,16.596671980968583,BASE_MEMIT_W070,17.49559462828819,162.24209521317684,7,5.972719789935302e-07,H_active_variants,46,0.00015511150761948094,1040
159.4229202946374,1.122556032927012,12.074859547779724,600,0.051328984860817516,-116.63115758470464,15.868687265617952,BASE_MEMIT_W070,17.81826414262829,160.08949181935785,7,6.977087687173151e-07,H_diag_B1_R100_P200,394,0.00016992500412689828,9776
109.83931095159535,0.45646462627646667,8.849525311735851,2000,0.0799853429301044,-32.72942276213337,11.293258949620425,BASE_MEMIT_W070,13.047654039590252,110.1492840321248,7,5.738059844297331e-07,N_diag1000,1186,8.754602263717286e-05,18110
301.34383366323215,0.7416029629064357,9.132823227602959,512,0.019800247988260928,-125.12041702990754,19.802316568146523,BASE_MEMIT_W070,12.934865282724218,300.7233191609804,8,4.7227877508227823e-07,BaseEval256,289,0.00017800912671356162,4459
1879.0855275651256,2.3990929344191896,38.50721580954959,128,0.004291101947432778,-6212.354016239781,98.36764803280158,BASE_MEMIT_W070,54.90324786280773,1882.4578775324285,8,5.435470741246762e-07,GeneralEval128,80,0.0011036848405796492,16384
416.03043610815206,1.5376884889602498,12.522870467722809,66,0.014628049486388092,-829.1504242664311,29.01500123326008,BASE_MEMIT_W070,17.765805117776214,416.63715063541684,8,5.705810322427789e-07,H_active_variants,46,0.00038875355468558553,1040
418.7184889200428,1.7968567067246548,12.733431891633801,600,0.013218774033960747,-481.33887867449334,29.179355813890744,BASE_MEMIT_W070,18.16547894867774,418.39155985702587,8,6.575306566417891e-07,H_diag_B1_R100_P200,368,0.0004522868351983366,9776
295.27306757237125,0.7671185847624846,9.287307470716495,2000,0.019722170756421947,-153.87002672976988,20.59073522644605,BASE_MEMIT_W070,13.190767093021929,294.69722157981687,8,5.310400500573944e-07,N_diag1000,1128,0.00022262818335262214,18110
29.259680985791892,0.0,0.0,512,1.0,0.0,29.259368987910086,BASE_MEMIT_W080,0.0,0.0,4,1.2056614691147355e-06,BaseEval256,0,3.4247404460765545e-05,4459
51.324929824245345,0.0,0.0,128,1.0,0.0,51.32640582740959,BASE_MEMIT_W080,0.0,0.0,4,1.9174411228653923e-06,GeneralEval128,0,9.670577978595768e-05,16384
33.407986869946235,0.0,0.0,66,1.0,0.0,33.40445445459624,BASE_MEMIT_W080,0.0,0.0,4,1.3298773270206278e-06,H_active_variants,0,4.952966682461264e-05,1040
33.327955577685145,0.0,0.0,600,1.0,0.0,33.33130196735298,BASE_MEMIT_W080,0.0,0.0,4,1.6206236159594827e-06,H_diag_B1_R100_P200,0,6.257979999099807e-05,9776
29.849489374751478,0.0,0.0,2000,1.0,0.0,29.849110451537115,BASE_MEMIT_W080,0.0,0.0,4,1.6037696674109664e-06,N_diag1000,0,4.4707722760669935e-05,18110
141.08517823941946,0.20639162051667903,6.555189421290633,512,0.26654644451940535,106.9060055011166,10.764220425683803,BASE_MEMIT_W080,9.815737048501067,140.25335226478524,5,4.476582878714061e-07,BaseEval256,192,8.441262322771378e-05,4459
346.3470144560288,0.6979335048258517,25.521781007576713,128,0.4434285884220953,239.32446278309584,49.14169500797067,BASE_MEMIT_W080,37.601752407745806,343.07345740116557,5,7.848551602069838e-07,GeneralEval128,69,0.0002976403731333859,16384
196.84426480112015,0.47931991165992066,8.787155386467846,66,0.29003487103105474,608.5831793377749,15.915946759911629,BASE_MEMIT_W080,13.212955269263132,194.07987240008362,5,5.49160777135485e-07,H_active_variants,18,0.00015514941206132773,1040
199.34982628861766,0.6628660286043171,9.068248946945035,600,0.28056440910598063,361.43255897906283,15.342618220426562,BASE_MEMIT_W080,13.553079119998776,197.5765916299248,5,5.782408925731871e-07,H_diag_B1_R100_P200,166,0.0001806754643928437,9776
145.23510106978713,0.21311500566308944,6.699281073449036,2000,0.26561792289885616,63.51848000294734,11.149943531157684,BASE_MEMIT_W080,10.025301641261406,144.8062353877783,5,4.999837517035035e-07,N_diag1000,909,0.00010569571639087496,18110
131.1325659119762,0.2951176035785719,7.612580696323193,512,0.08888207961167585,-55.1721661218661,9.100951311550853,BASE_MEMIT_W080,11.411875756601564,131.95662627237462,6,4.099050356418814e-07,BaseEval256,320,7.372820717809352e-05,4459
493.9397385297696,1.0056571215812258,32.21419390289635,128,0.09398869576178814,-376.4194973277418,42.486581371778406,BASE_MEMIT_W080,48.45318045606355,496.358946466135,6,5.72264341428345e-07,GeneralEval128,76,0.00030637584540185096,16384
188.36183027827147,0.6268558498393625,10.320283474441087,66,0.08213827148284962,31.531931740755144,13.203808411644284,BASE_MEMIT_W080,15.650187285643218,188.50680175560595,6,5.405883460037554e-07,H_active_variants,20,0.00015329296763353156,1040
186.55068099731622,0.8548761965568843,10.57111254971582,600,0.07311864713813354,-54.694629985033096,13.12692158781051,BASE_MEMIT_W080,15.94650919946281,187.4443468855841,6,5.608803057508697e-07,H_diag_B1_R100_P200,340,0.00018058765772202757,9776
133.7006627567656,0.30465883054163784,7.69742081981062,2000,0.0886637526642178,-43.43118972917478,9.417157276178116,BASE_MEMIT_W080,11.570158911208283,134.4006331693736,6,4.3101014967400376e-07,N_diag1000,1225,8.833035547367997e-05,18110
100.11252300301273,0.45639830237308765,8.728786597118894,512,0.059640806198869724,-101.7699137376367,11.999541265028913,BASE_MEMIT_W080,12.869532386279005,100.914657615007,7,5.753538920600873e-07,BaseEval256,418,6.933128018091756e-05,4459
605.8937698543975,1.5742607355733602,36.68464318669366,128,0.013443122047074318,-2818.6906337445075,56.48400461098339,BASE_MEMIT_W080,53.42697485863563,610.7944952841092,7,6.250985650835218e-07,GeneralEval128,112,0.0003787254703710416,16384
141.7528310061703,0.9125793064710357,11.758307296320199,66,0.067412472063484,-275.2436774345863,18.17801407632231,BASE_MEMIT_W080,17.50024274224789,142.83801816816035,7,6.554929056999509e-07,H_active_variants,56,0.0001412050768446916,1040
140.96182524486343,1.132533969215372,11.96669729910863,600,0.04341563022354411,-193.2880954679632,17.46389591920953,BASE_MEMIT_W080,17.78643354649238,141.85166604316424,7,7.285836169972238e-07,H_diag_B1_R100_P200,474,0.00015540853448330587,9776
97.24346958050155,0.46817835246190564,8.82433436987478,2000,0.06630130032011308,-88.20679935852316,12.425653971305408,BASE_MEMIT_W080,13.04956447159277,97.92114548233937,7,6.246048411448335e-07,N_diag1000,1562,8.290735463194143e-05,18110
292.89793872581106,0.7394963331586064,8.885611578603907,512,0.018841381689763757,-242.46158965413264,21.869157957156112,BASE_MEMIT_W080,12.693702231734271,292.54256458672927,8,4.93089915001384e-07,BaseEval256,314,0.00016718330572421437,4459
1820.5673552320388,2.3931816470070126,38.32311232628787,128,0.0037593051116097754,-8836.865437101951,108.84855658783574,BASE_MEMIT_W080,54.5746785323563,1823.985939040257,8,5.473792033132844e-07,GeneralEval128,82,0.0010661404061773553,16384
409.08200846590614,1.522187621340586,12.181644922788266,66,0.014222028598160387,-725.06461356218,32.23484495663058,BASE_MEMIT_W080,17.48763668577271,409.33074242528625,8,6.255002873667966e-07,H_active_variants,48,0.0003847062806097097,1040
404.9500715680344,1.7951351546396117,12.3792068025922,600,0.014709059908564717,-760.4289992941864,32.3313081197112,BASE_MEMIT_W080,17.826888718857727,405.0518864836874,8,6.199077490320539e-07,H_diag_B1_R100_P200,400,0.00043547730009482554,9776
284.1080823056243,0.7621472905402389,9.041613287389868,2000,0.019291911330569015,-287.79829923703636,22.74229451298498,BASE_MEMIT_W080,12.953743615526866,283.8647995169065,8,5.293219297317901e-07,N_diag1000,1281,0.00020647942345073352,18110
31.300998305818446,0.0,0.0,512,1.0,0.0,31.300770257705537,BASE_MEMIT_W090,0.0,0.0,4,1.1593093414946213e-06,BaseEval256,0,3.6341868825098695e-05,4459
54.62366501042158,0.0,0.0,128,1.0,0.0,54.62503948392792,BASE_MEMIT_W090,0.0,0.0,4,1.920361931996563e-06,GeneralEval128,0,0.00010253126825103785,16384
35.86498312798993,0.0,0.0,66,1.0,0.0,35.86208735595274,BASE_MEMIT_W090,0.0,0.0,4,1.321397767565925e-06,H_active_variants,0,5.21697590313802e-05,1040
35.73281167548848,0.0,0.0,600,1.0,0.0,35.73586385298121,BASE_MEMIT_W090,0.0,0.0,4,1.6190455312897358e-06,H_diag_B1_R100_P200,0,6.620497145249656e-05,9776
31.91343831485755,0.0,0.0,2000,1.0,0.0,31.91313896972905,BASE_MEMIT_W090,0.0,0.0,4,1.5923773629479186e-06,N_diag1000,0,4.901943515090671e-05,18110
148.80210978274675,0.20871532702879167,6.599246098537842,512,0.25055101932677837,101.80716518078309,11.15676363909133,BASE_MEMIT_W090,9.887881752355398,148.04074076499518,5,4.4182437376428323e-07,BaseEval256,194,9.217104846547235e-05,4459
360.9098038812814,0.7113069725468948,25.877250584570906,128,0.41775069617176297,68.27842709721054,50.96713673320575,BASE_MEMIT_W090,38.235907118470784,358.02376619091535,5,7.588200492388957e-07,GeneralEval128,73,0.0003234425971923459,16384
206.9273807703062,0.48420349252398376,8.85996250795213,66,0.27038676191825733,591.1909989306839,16.381932313171514,BASE_MEMIT_W090,13.33368101153989,204.363430302249,5,5.671440215725434e-07,H_active_variants,18,0.00015445196220442958,1040
208.18061537868687,0.6671081043215555,9.140801131154603,600,0.2610549156383025,346.3260137285578,15.87858044078423,BASE_MEMIT_W090,13.67595414508226,206.54434477678703,5,5.878579582576077e-07,H_diag_B1_R100_P200,174,0.0001905184677692304,9776
153.3799854547804,0.2154545955278344,6.743741309287317,2000,0.24931979289500675,58.27683310886804,11.567640829868946,BASE_MEMIT_W090,10.097619327395588,153.00051638703385,5,4.6728704614796197e-07,N_diag1000,903,0.00011319333717978594,18110
121.3152194236886,0.2970567865907267,7.604185692680449,512,0.08405576707620854,-72.1036453673702,9.537876612364226,BASE_MEMIT_W090,11.39954613221651,122.2441242456393,6,4.3237797515846644e-07,BaseEval256,331,7.195461056066414e-05,4459
463.8602837411964,1.00291313431092,32.239692951690444,128,0.08635763787709826,-760.0699500826827,44.52116540150223,BASE_MEMIT_W090,48.51678631352907,466.6215917883179,6,5.90343935033545e-07,GeneralEval128,89,0.00029301876374289855,16384
175.45955190145528,0.6281065008261403,10.30413077378276,66,0.07584404136082455,2.532045473025924,13.904787371587535,BASE_MEMIT_W090,15.618186661036665,175.60012659439775,6,5.475020927177422e-07,H_active_variants,26,0.00014411234998701585,1040
172.2852861586124,0.856309070606389,10.549299572378445,600,0.06879628963620905,-91.01219083120918,13.759442261772007,BASE_MEMIT_W090,15.916569345134782,173.27272912040706,6,5.790501845670113e-07,H_diag_B1_R100_P200,378,0.00017294687476699944,9776
123.85347510676672,0.30632395492045195,7.686721238510085,2000,0.0832262667161852,-65.6771317308573,9.867738221193362,BASE_MEMIT_W090,11.554669353988876,124.68955899195309,6,4.351381486606784e-07,N_diag1000,1322,8.145834792498378e-05,18110
98.09721048937608,0.4545465718973765,8.630861962905211,512,0.06146656864366326,-131.2409492601196,12.70152284065993,BASE_MEMIT_W090,12.739543450708812,99.07549036396205,7,5.617311652256315e-07,BaseEval256,440,6.495104048177834e-05,4459
568.4727371925485,1.5631795268234785,36.115503627673846,128,0.013897823670963377,-3143.50831428734,59.8159598921103,BASE_MEMIT_W090,53.348635371870564,573.1280570545305,7,6.489143800624924e-07,GeneralEval128,116,0.0003591486846887049,16384
136.91731811101604,0.9127770459658759,11.605962248278905,66,0.0719204297882022,-331.42557010137415,19.23172422038412,BASE_MEMIT_W090,17.330134587378367,138.1697576540302,7,6.773257341911306e-07,H_active_variants,60,0.00014628760831582075,1040
137.5471035816434,1.132326557396653,11.828728068635556,600,0.044701435687956155,-252.48105453819662,18.456481630005502,BASE_MEMIT_W090,17.617219674605234,138.6536146934917,7,7.217185834547994e-07,H_diag_B1_R100_P200,534,0.00015279688087479164,9776
95.96673144263457,0.46538051421530496,8.718869957879091,2000,0.07195927805799193,-124.00982501614968,13.155574810506762,BASE_MEMIT_W090,12.895877490512312,96.8911679395325,7,5.934190015668543e-07,N_diag1000,1741,8.278735923505694e-05,18110
268.6774870510759,0.7492896698401552,8.768981436634128,512,0.0203441772171232,-381.6845680273358,23.165937722261532,BASE_MEMIT_W090,12.531984619145543,268.78233993076026,8,4.936443298573008e-07,BaseEval256,368,0.00015898180159343796,4459
1662.6611277518991,2.4323777587505546,37.937301793959904,128,0.0037786263074084552,-12770.570891044317,115.33458684082612,BASE_MEMIT_W090,54.58234674028125,1667.871699782654,8,5.491953045667581e-07,GeneralEval128,101,0.0009828121787464233,16384
378.5467666630846,1.5337767992530957,11.989777329325207,66,0.015272526094869907,-696.6733375575377,34.383693099072694,BASE_MEMIT_W090,17.33340610571431,378.71293995655657,8,6.555484489082963e-07,H_active_variants,52,0.0003598456941955031,1040
374.2385729259819,1.8084753708959207,12.207412126647254,600,0.01606416480924334,-971.9999965758358,34.314563777543114,BASE_MEMIT_W090,17.652696236908394,374.84982725571285,8,6.524001150309921e-07,H_diag_B1_R100_P200,442,0.000399622263288918,9776
259.4502866022587,0.7671226406381636,8.920674583790625,2000,0.021581742812588917,-424.12315884668527,24.083376033648186,BASE_MEMIT_W090,12.781794359720053,259.6392004550964,8,5.351758153316377e-07,N_diag1000,1473,0.00020180380554099092,18110
32.4052060888657,0.0,0.0,512,1.0,0.0,32.4050572230239,BASE_MEMIT_W100,0.0,0.0,4,1.1710597363601833e-06,BaseEval256,0,3.7652947469941294e-05,4459
56.45522618969755,0.0,0.0,128,1.0,0.0,56.456658400111195,BASE_MEMIT_W100,0.0,0.0,4,1.9170792996570526e-06,GeneralEval128,0,0.00010635050290392252,16384
37.453795650254186,0.0,0.0,66,1.0,0.0,37.451863836206016,BASE_MEMIT_W100,0.0,0.0,4,1.2975047270100297e-06,H_active_variants,0,5.396172175985087e-05,1040
37.03607560888692,0.0,0.0,600,1.0,0.0,37.03907213516118,BASE_MEMIT_W100,0.0,0.0,4,1.5950264451993802e-06,H_diag_B1_R100_P200,0,6.802643585492949e-05,9776
33.02281325749026,0.0,0.0,2000,1.0,0.0,33.022582539111305,BASE_MEMIT_W100,0.0,0.0,4,1.5710811254975924e-06,N_diag1000,0,4.959942733167998e-05,18110
152.822321074778,0.20968170553129145,6.6271304724925315,512,0.24117595263725616,91.7355334948582,11.403663399502989,BASE_MEMIT_W100,9.931540858088956,152.11807300470096,5,4.544546587217294e-07,BaseEval256,204,9.277611977318446e-05,4459
366.56704212281653,0.7161304468905174,26.040165812969356,128,0.4045069473309146,-15.070899245783536,52.200323950920094,BASE_MEMIT_W100,38.52415816339437,363.7952184594468,5,7.66258349447307e-07,GeneralEval128,75,0.000321540030153968,16384
215.0468623041774,0.4864543394692591,8.909458485667622,66,0.2577988686327725,628.3807663062481,16.77830980290572,BASE_MEMIT_W100,13.412228554139034,212.3560053073525,5,5.452261384767115e-07,H_active_variants,18,0.00016231524935619575,1040
212.68547491715552,0.6692444208792828,9.178122558534753,600,0.2505754516153195,342.6488169831568,16.248438071241363,BASE_MEMIT_W100,13.737146445767557,211.08271513193813,5,6.085769545320096e-07,H_diag_B1_R100_P200,182,0.00019961984498625095,9776
157.5534445403479,0.21642611789341362,6.7696819681922635,2000,0.24011780800732424,44.56852221790219,11.840629505960266,BASE_MEMIT_W100,10.13937920723818,157.2383207960715,5,4.797098058280808e-07,N_diag1000,922,0.00011068206450105339,18110
122.02051460460507,0.29959348770253635,7.62879993515179,512,0.08112676254370453,-76.90871052719979,9.8705535887794,BASE_MEMIT_W100,11.427858305243078,122.98570996334504,6,4.4769040338160077e-07,BaseEval256,341,7.049134178142876e-05,4459
