phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
2,c3,4,5,accepted_z,1000,840,200,132,100,52,100,93,200,191,1.708646174040041,8.803279667794705,100,97,100,100,0.19235249665682205,9.912979366779327,6d951549333a4ed9b40471499d602df321ddb2feaabab11b7f11694cff813077
2,c3,4,5,post_writer_W,1000,838,200,110,100,37,100,88,200,186,2.1872387640888338,7.732181932777166,100,97,100,100,0.19074537186534143,9.917260224819183,192f6977c6816c36d2a2e55f47c4c67971d93ad0a8f2ff1beb45f27ad24a00eb
2,c3,4,5,pre_writer_W,1000,840,200,93,100,28,100,85,200,181,2.5192292865458876,7.0357112231850625,100,89,100,99,0.5226235303748399,8.154031512737275,a945c81f6266bdcbbccad791799dd3ae240f36325c563b7b6121faffb379b2b4
2,c3,4,6,accepted_z,1000,838,200,136,100,55,100,95,200,193,1.4983544626930962,9.20211404621601,100,97,100,100,0.09091117075062356,10.73080512046814,56728a29c3102f2fe7d3aae3b784a97b463c1c2ae31befb5f4ccf07087dadc89
2,c3,4,6,post_writer_W,1000,837,200,126,100,45,100,89,200,187,1.9615715079265648,8.001739146187901,100,97,100,100,0.0881605291669257,10.742629370689393,d79354774b4c901706d90d6b5ec64f253d0133e238cbec3da9211dbe7a822d58
2,c3,4,6,pre_writer_W,1000,838,200,110,100,37,100,88,200,186,2.1872387640888338,7.732181932777166,100,97,100,100,0.19074537186534143,9.917260224819183,192f6977c6816c36d2a2e55f47c4c67971d93ad0a8f2ff1beb45f27ad24a00eb
2,c3,4,7,accepted_z,1000,837,200,143,100,60,100,96,200,194,1.3922435886308084,9.526241092681884,100,99,100,100,0.044698947188444436,11.369228582382203,2cf51d6ad57020fc09203e5fdf2b83fe5f98c6c986be1c7416302f9a0bed2149
2,c3,4,7,post_writer_W,1000,837,200,130,100,47,100,90,200,188,1.860180591577082,8.251630040779709,100,99,100,100,0.04525644454988651,11.364172596931457,995e39a0c39215b3858858c6e9134c9747024c15d83c4dc316eee911027ac209
2,c3,4,7,pre_writer_W,1000,837,200,126,100,45,100,89,200,187,1.9615715079265648,8.001739146187901,100,97,100,100,0.0881605291669257,10.742629370689393,d79354774b4c901706d90d6b5ec64f253d0133e238cbec3da9211dbe7a822d58
2,c3,4,8,accepted_z,1000,837,200,143,100,60,100,96,200,194,1.3477826971837203,9.785192367583512,100,99,100,100,0.036586210218956694,11.909225339889526,e254ebc150f06a480e8994812938c3ca364b2efabe312df47980ca462067877a
2,c3,4,8,post_writer_W,1000,839,200,131,100,49,100,90,200,188,1.8131481689296196,8.433068648278713,100,99,100,100,0.03717270951485261,11.911342697143555,7292191295805ee4e247a568ba9e9583221901a2b820e6337c6758860739cf60
2,c3,4,8,pre_writer_W,1000,837,200,130,100,47,100,90,200,188,1.860180591577082,8.251630040779709,100,99,100,100,0.04525644454988651,11.364172596931457,995e39a0c39215b3858858c6e9134c9747024c15d83c4dc316eee911027ac209
2,c3,5,1,accepted_z,1000,885,200,4,100,0,100,9,200,33,8.291987361311913,4.880786161022261,100,1,100,19,7.983082345724106,4.621203296333551,513d7ae65d95a79735ff6f226e042ffcfbba4dc7a6952d1c2d4113c92b6164f3
2,c3,5,1,post_writer_W,1000,878,200,3,100,0,100,10,200,32,8.469305067658425,4.9652659468445925,100,1,100,20,7.629579272866249,4.619030739441514,3146f76bc4d566e15669830461fd1ece2bfe191077ed82fa8a9563e2375094a9
2,c3,5,1,pre_writer_W,1000,885,200,2,100,0,100,4,200,18,10.213489552140237,4.7929632087610665,100,1,100,10,10.895669745206833,4.630416121920571,9a12ab9ceaf1ef18cb30982768e8846d188c061d6d410a9fa5315d06465bbfe1
2,c3,5,2,accepted_z,1000,878,200,30,100,6,100,42,200,106,5.357029508650303,5.703254946656525,100,14,100,58,4.263931902945042,5.084928912892938,50f9014093f3ca8e365b31ef6f299c0cda27e7f311355d1caa88fec00abfdd83
2,c3,5,2,post_writer_W,1000,873,200,15,100,2,100,29,200,85,6.0163396790996195,5.46393402941525,100,14,100,62,4.121122932136059,5.13659526348114,659389b62117c4132bc9907ffa0cfbd223bd67f4c53b7d658edcf39e86c1c932
2,c3,5,2,pre_writer_W,1000,878,200,3,100,0,100,10,200,32,8.469305067658425,4.9652659468445925,100,1,100,20,7.629579272866249,4.619030739441514,3146f76bc4d566e15669830461fd1ece2bfe191077ed82fa8a9563e2375094a9
2,c3,5,3,accepted_z,1000,873,200,80,100,29,100,84,200,180,2.9990631583007055,7.32580599874258,100,61,100,98,1.4476905032247305,6.9963215374946595,27fa1b462527b778f905d51d00928900f0f220f0768aee0a7429c24954c69034
2,c3,5,3,post_writer_W,1000,871,200,57,100,15,100,70,200,157,3.516066041480517,6.561728209108114,100,61,100,98,1.4071826126147062,7.07539259314537,47a3da780187e15201c8339a3ed3d4b663c3cf7795f4b881cfe2224952e2af0b
2,c3,5,3,pre_writer_W,1000,873,200,15,100,2,100,29,200,85,6.0163396790996195,5.46393402941525,100,14,100,62,4.121122932136059,5.13659526348114,659389b62117c4132bc9907ffa0cfbd223bd67f4c53b7d658edcf39e86c1c932
2,c3,5,4,accepted_z,1000,871,200,113,100,38,100,93,200,192,2.1142316461284647,7.932358820438385,100,94,100,100,0.4699115490075201,8.136340144872666,a2d55f30fb473562ab3179baac455ad2447ceead5adbc288ddcc61e62ba946a7
2,c3,5,4,post_writer_W,1000,871,200,90,100,28,100,75,200,169,2.764944294845918,6.997957164049149,100,93,100,100,0.4706794590083882,8.12767315030098,5a01da0599179b0281624431d7134289c47331d233bcbbcd0606ecbc77d8745f
2,c3,5,4,pre_writer_W,1000,871,200,57,100,15,100,70,200,157,3.516066041480517,6.561728209108114,100,61,100,98,1.4071826126147062,7.07539259314537,47a3da780187e15201c8339a3ed3d4b663c3cf7795f4b881cfe2224952e2af0b
2,c3,5,5,accepted_z,1000,871,200,124,100,46,100,94,200,194,1.8314397976425243,8.337463229298592,100,98,100,100,0.19667897163657472,9.116338601112366,9c806b1bfa71299519a87bb80a9250569243d58010f0473d5211f1f2ab10fdad
2,c3,5,5,post_writer_W,1000,869,200,99,100,34,100,79,200,174,2.4442295351441135,7.37127448618412,100,98,100,100,0.1983513230527751,9.134279148578644,75d366586ba3e61cdd14dcd0adeb45773ecd04bb0c741e41fa154171facaa47f
2,c3,5,5,pre_writer_W,1000,871,200,90,100,28,100,75,200,169,2.764944294845918,6.997957164049149,100,93,100,100,0.4706794590083882,8.12767315030098,5a01da0599179b0281624431d7134289c47331d233bcbbcd0606ecbc77d8745f
2,c3,5,6,accepted_z,1000,869,200,131,100,52,100,96,200,195,1.6708690311032115,8.700941735953093,100,99,100,100,0.098160383424256,9.929255363941193,587625b73fb437578faad524915b44f2cafd2de7c6b24f9ffbc65ce661adf699
2,c3,5,6,post_writer_W,1000,868,200,107,100,39,100,81,200,177,2.2793128017245907,7.610403944551945,100,99,100,100,0.09752304005436599,9.937905998229981,a9c8760a5a32d37ecdb1778b3dc6e02461ea25172b6840c0b3887670a3793ae5
2,c3,5,6,pre_writer_W,1000,869,200,99,100,34,100,79,200,174,2.4442295351441135,7.37127448618412,100,98,100,100,0.1983513230527751,9.134279148578644,75d366586ba3e61cdd14dcd0adeb45773ecd04bb0c741e41fa154171facaa47f
2,c3,5,7,accepted_z,1000,868,200,132,100,54,100,97,200,196,1.5694555152085377,9.032157434225082,100,100,100,100,0.04638005735585466,10.592031285762786,83bfd0b6df38ec294e414e738300deb1ada689cceacfefdb03bc4da24b1fa19f
2,c3,5,7,post_writer_W,1000,867,200,111,100,43,100,84,200,182,2.1689761239427026,7.837509371042252,100,100,100,100,0.044980610160855576,10.602795498371124,f0e9044d4516d34311772060908e1815948b1a1a4d98484df88068945372c78c
2,c3,5,7,pre_writer_W,1000,868,200,107,100,39,100,81,200,177,2.2793128017245907,7.610403944551945,100,99,100,100,0.09752304005436599,9.937905998229981,a9c8760a5a32d37ecdb1778b3dc6e02461ea25172b6840c0b3887670a3793ae5
2,c3,5,8,accepted_z,1000,867,200,134,100,55,100,97,200,196,1.4785488152969628,9.335434188246728,100,100,100,100,0.025180349379661494,11.210953817367553,6365043fd9e0565e7b99d7a40c957102e2f0daea056d2dfa9afe955ed7782667
2,c3,5,8,post_writer_W,1000,867,200,115,100,47,100,85,200,183,2.082987869531207,8.042402616143226,100,100,100,100,0.024850835941615513,11.215366096496583,79a58fc58fa5031275a5e8fdef3c2099bb308503bdeda5a1d09504a62e2b3c78
2,c3,5,8,pre_writer_W,1000,867,200,111,100,43,100,84,200,182,2.1689761239427026,7.837509371042252,100,100,100,100,0.044980610160855576,10.602795498371124,f0e9044d4516d34311772060908e1815948b1a1a4d98484df88068945372c78c
2,c3,6,1,accepted_z,1000,867,200,0,100,0,100,14,200,41,8.55007298231125,4.91036133274436,100,0,100,17,8.87919935464859,4.720042319428176,379d4dc76507fcdce06f274eb1c4e3d5345f758b9f69485e00e7ed33a79efa8d
2,c3,6,1,post_writer_W,1000,861,200,0,100,0,100,14,200,42,8.588897614479064,5.016606771005318,100,0,100,20,8.390848388671875,4.649565396867692,2ccc50534abaca596abc83822182032f1697f8fb8823ea32e26fb6e4c00a0184
2,c3,6,1,pre_writer_W,1000,867,200,0,100,0,100,9,200,30,10.17732126235962,4.923805207577534,100,0,100,12,11.449486720561982,4.9474614604189995,602dc6dd6770a434d5ad1a4ee4a486763b6dd58f0f717195a6c61a0abac3ac55
2,c3,6,2,accepted_z,1000,861,200,13,100,2,100,43,200,104,5.8264148599654435,5.592154008932412,100,8,100,54,5.000867612361908,5.036023268923163,b2a921539c6a934beccd11e1df045cd670b5d680035c6df042dcb928b8b6224d
2,c3,6,2,post_writer_W,1000,860,200,7,100,1,100,29,200,84,6.219891833513975,5.41285033877939,100,9,100,55,4.853273460566998,5.049777101501823,001988c1c092aa276f9ff7b84cb795b87645bd583acd8506c42b2ab418b12fa3
2,c3,6,2,pre_writer_W,1000,861,200,0,100,0,100,14,200,42,8.588897614479064,5.016606771005318,100,0,100,20,8.390848388671875,4.649565396867692,2ccc50534abaca596abc83822182032f1697f8fb8823ea32e26fb6e4c00a0184
2,c3,6,3,accepted_z,1000,860,200,66,100,22,100,92,200,191,2.832616052806843,7.949619085192681,100,54,100,97,1.6376144676841795,8.120004268288612,af7a299a09ad968b9f1922d8169b90dd27d75bf0395a2e48bfb3dbf8a5845cb2
2,c3,6,3,post_writer_W,1000,848,200,60,100,15,100,82,200,178,3.2570230127940887,7.150820654034614,100,55,100,96,1.6213475074619055,8.060305718183518,a6abc7a4636d544749fd3fefc3bd90451226f6db5f3723234171bd82e02b96b7
2,c3,6,3,pre_writer_W,1000,860,200,7,100,1,100,29,200,84,6.219891833513975,5.41285033877939,100,9,100,55,4.853273460566998,5.049777101501823,001988c1c092aa276f9ff7b84cb795b87645bd583acd8506c42b2ab418b12fa3
2,c3,6,4,accepted_z,1000,848,200,102,100,39,100,93,200,192,2.048914163806476,8.50388496428728,100,84,100,98,0.6250570649281144,9.13469039440155,7dda699b4bd4cfb859ee1aa90479985f4a4d18d321d23d90261f2594f415597b
2,c3,6,4,post_writer_W,1000,837,200,92,100,28,100,88,200,186,2.4572178949578665,7.582615519464016,100,84,100,98,0.6456752823106945,9.10484728217125,56e23591f5cda42284eab66232420f8e296f90f0bba94443a7e00cf235241e0a
2,c3,6,4,pre_writer_W,1000,848,200,60,100,15,100,82,200,178,3.2570230127940887,7.150820654034614,100,55,100,96,1.6213475074619055,8.060305718183518,a6abc7a4636d544749fd3fefc3bd90451226f6db5f3723234171bd82e02b96b7
2,c3,6,5,accepted_z,1000,837,200,129,100,52,100,99,200,199,1.5692711939979926,9.50481929719448,100,94,100,100,0.22031468148285058,10.943804860115051,cffa502f7e77d908a9e2263c7619fc618b1d3a30a7af616b24464f267451a9a1
2,c3,6,5,post_writer_W,1000,835,200,111,100,38,100,92,200,190,2.130859045444522,8.347177385352552,100,94,100,100,0.22822318151185755,10.9485507106781,8c2673fe4dac89b51ac8a787c62a8a71a6df0aea08459f80b8952be7f032fc75
2,c3,6,5,pre_writer_W,1000,837,200,92,100,28,100,88,200,186,2.4572178949578665,7.582615519464016,100,84,100,98,0.6456752823106945,9.10484728217125,56e23591f5cda42284eab66232420f8e296f90f0bba94443a7e00cf235241e0a
2,c3,6,6,accepted_z,1000,835,200,136,100,56,100,100,200,200,1.4958562927617458,9.872158576846124,100,98,100,100,0.1254739947160124,11.543477110862732,cbac14df9d3246b190bf39b7cf4d0eb7cc5ee98af39d3b3dc38b277f45e98b62
2,c3,6,6,post_writer_W,1000,835,200,115,100,40,100,93,200,191,1.994637780393241,8.574055776000023,100,98,100,100,0.13782538398139876,11.552410974502564,fd54aec281d453740f8e8db8810a46ba4f3a24877ca4b2babb819ddf938b27fa
2,c3,6,6,pre_writer_W,1000,835,200,111,100,38,100,92,200,190,2.130859045444522,8.347177385352552,100,94,100,100,0.22822318151185755,10.9485507106781,8c2673fe4dac89b51ac8a787c62a8a71a6df0aea08459f80b8952be7f032fc75
2,c3,6,7,accepted_z,1000,835,200,140,100,58,100,99,200,199,1.3706719936899026,10.203045766949653,100,99,100,100,0.07061851600446971,12.236063013076782,585917518db5ad6cb92b0cce29cd5699d399296ea3caf9903ff46533e03894d5
2,c3,6,7,post_writer_W,1000,832,200,118,100,40,100,92,200,190,1.976030061544152,8.840128383226693,100,99,100,99,0.08038262703921646,12.227281694412232,97fdf0a83b4d0269d58036ac67e54f5e910899692d1a750b3bef8b72252412a7
2,c3,6,7,pre_writer_W,1000,835,200,115,100,40,100,93,200,191,1.994637780393241,8.574055776000023,100,98,100,100,0.13782538398139876,11.552410974502564,fd54aec281d453740f8e8db8810a46ba4f3a24877ca4b2babb819ddf938b27fa
2,c3,6,8,accepted_z,1000,832,200,144,100,60,100,100,200,200,1.2831332830523023,10.470352421998978,100,99,100,100,0.02631258138921112,12.733162269592285,09b85f39b43682e3dc0675c82b407acd83c34e5caa80b7207ee93dd527e35342
2,c3,6,8,post_writer_W,1000,833,200,121,100,43,100,93,200,191,1.91199655886041,9.080491416305303,100,99,100,100,0.025685543156869245,12.731834931373596,6fadc63eac1b406b8e164a8f057ca7d87791cd99ba864df5b12f3336e702ac00
2,c3,6,8,pre_writer_W,1000,832,200,118,100,40,100,92,200,190,1.976030061544152,8.840128383226693,100,99,100,99,0.08038262703921646,12.227281694412232,97fdf0a83b4d0269d58036ac67e54f5e910899692d1a750b3bef8b72252412a7
2,c3,7,1,accepted_z,1000,884,200,2,100,0,100,12,200,38,8.403331719636917,5.080720884595066,100,0,100,23,8.530722229480743,5.4485341602563855,5f84e009a48562ac3d7a0d7f18e70e25fd4d9dfcc5e1cc1f978d67f8e12fb705
2,c3,7,1,post_writer_W,1000,882,200,3,100,0,100,11,200,37,8.474358834922313,5.117759296437725,100,0,100,23,8.138951241970062,5.436816829442978,a5f56b928537d595ebe18cd3b8b6719f4c334f50f78fff01bebe571175e4b722
2,c3,7,1,pre_writer_W,1000,884,200,2,100,0,100,6,200,21,10.189509246349335,4.804716776916758,100,0,100,8,11.482923974990845,5.287477719932794,aa20ff2b9e762737d21eb9eb5c485f22eaf4cae5ae932b90bbf90d96deb33c64
2,c3,7,2,accepted_z,1000,882,200,30,100,7,100,48,200,114,5.523786918222904,5.728191610127688,100,11,100,67,4.840663352012634,5.953312184214592,a0facaca9610390c66a3da51c10965806dd0743a0de127c69510b5dd561ea7b9
2,c3,7,2,post_writer_W,1000,886,200,17,100,2,100,36,200,97,6.189223981648683,5.538523615412414,100,10,100,71,4.697331306934356,5.9534028780460355,5a96f5d4a464be3007689b46fe5799c4a4b7d30ff64430e2e9384815b28bc145
2,c3,7,2,pre_writer_W,1000,882,200,3,100,0,100,11,200,37,8.474358834922313,5.117759296437725,100,0,100,23,8.138951241970062,5.436816829442978,a5f56b928537d595ebe18cd3b8b6719f4c334f50f78fff01bebe571175e4b722
2,c3,7,3,accepted_z,1000,886,200,76,100,25,100,85,200,178,3.018696181233972,7.8160649091005325,100,55,100,96,1.7164615188818424,8.093542391061783,2896116bf3904056c4c9266132840e921c8ac688fabd01cc9af3bd04b4938927
2,c3,7,3,post_writer_W,1000,872,200,64,100,18,100,72,200,162,3.5592978473566474,6.972888984382153,100,54,100,95,1.7059734842227772,8.065457774996757,acf5f917a6cdff9e0bd0c8eacf11080f7c978b08fe2bd2642ae7dfbad798b133
2,c3,7,3,pre_writer_W,1000,886,200,17,100,2,100,36,200,97,6.189223981648683,5.538523615412414,100,10,100,71,4.697331306934356,5.9534028780460355,5a96f5d4a464be3007689b46fe5799c4a4b7d30ff64430e2e9384815b28bc145
2,c3,7,4,accepted_z,1000,872,200,118,100,43,100,94,200,192,2.0132549615809694,8.642494086027146,100,90,100,99,0.5372797159303445,9.66667148590088,81524b5168cdfce1372305707f68057913f570c7ca24a4637fcb9a07daea137e
2,c3,7,4,post_writer_W,1000,868,200,102,100,38,100,86,200,182,2.5761712580174208,7.655378064215183,100,91,100,99,0.5747514261968899,9.663594082593917,b1612eb643b5a00aff73306e1bdc31ee363a533a8b8534b48f797df171e7784c
2,c3,7,4,pre_writer_W,1000,872,200,64,100,18,100,72,200,162,3.5592978473566474,6.972888984382153,100,54,100,95,1.7059734842227772,8.065457774996757,acf5f917a6cdff9e0bd0c8eacf11080f7c978b08fe2bd2642ae7dfbad798b133
2,c3,7,5,accepted_z,1000,868,200,139,100,55,100,97,200,195,1.6338519435422496,9.20740922808647,100,97,100,99,0.19950924910488538,10.793858389854432,9135d05623d872f90a0a26b229582bfc1f771361058e262332efc330da617efd
2,c3,7,5,post_writer_W,1000,867,200,120,100,43,100,90,200,187,2.174241859316826,7.999377535283566,100,97,100,99,0.19913489458558614,10.78425977230072,14f1a4f4159f9ce73944a6aba31702f718312f5a7b91124886966195af6a9069
2,c3,7,5,pre_writer_W,1000,868,200,102,100,38,100,86,200,182,2.5761712580174208,7.655378064215183,100,91,100,99,0.5747514261968899,9.663594082593917,b1612eb643b5a00aff73306e1bdc31ee363a533a8b8534b48f797df171e7784c
2,c3,7,6,accepted_z,1000,867,200,140,100,56,100,97,200,195,1.5476691023015883,9.550916411876678,100,98,100,99,0.13105773161165415,11.518846545219422,3043b453f6a9f4737204cb43971f07966c90e469432b6228fd8d35331e448d4b
2,c3,7,6,post_writer_W,1000,868,200,125,100,45,100,90,200,188,2.0569993484928273,8.251195577383042,100,98,100,99,0.12900201882526743,11.519066190719604,4a778eabb9eca7ef4dce6ca8a72c1fd3b851dfb4e49acb3806cd945e825ab291
2,c3,7,6,pre_writer_W,1000,867,200,120,100,43,100,90,200,187,2.174241859316826,7.999377535283566,100,97,100,99,0.19913489458558614,10.78425977230072,14f1a4f4159f9ce73944a6aba31702f718312f5a7b91124886966195af6a9069
2,c3,7,7,accepted_z,1000,868,200,143,100,57,100,97,200,195,1.4944431518483907,9.660368719100951,100,98,100,99,0.10872847587190336,11.778378777503967,15441aff295f0622d7478023c54bcbe733266e1c8a6a293cc8b82edfba51b325
2,c3,7,7,post_writer_W,1000,868,200,128,100,47,100,90,200,188,2.0218455220223404,8.325463896095753,100,98,100,99,0.10828019347565715,11.78075496673584,3a20cde1e412a3032ce4053d2080be3a821f4c5124f860d8ceaa563628b31245
2,c3,7,7,pre_writer_W,1000,868,200,125,100,45,100,90,200,188,2.0569993484928273,8.251195577383042,100,98,100,99,0.12900201882526743,11.519066190719604,4a778eabb9eca7ef4dce6ca8a72c1fd3b851dfb4e49acb3806cd945e825ab291
2,c3,7,8,accepted_z,1000,868,200,143,100,57,100,97,200,195,1.4716048001032322,9.760138493180275,100,99,100,99,0.09745504057209473,11.978610792160033,25e941376bc25ce01f6eb28128c69c51d9b1e94f1ced804fd1b33fb38dcfdf2e
2,c3,7,8,post_writer_W,1000,865,200,128,100,47,100,91,200,189,1.99849227164872,8.386765936613083,100,99,100,99,0.09711414668534417,11.980224573612213,a9163586e2a2ef2bff74405bab3e0fbe1d4234c57b41e711f6b014f32b46100d
2,c3,7,8,pre_writer_W,1000,868,200,128,100,47,100,90,200,188,2.0218455220223404,8.325463896095753,100,98,100,99,0.10828019347565715,11.78075496673584,3a20cde1e412a3032ce4053d2080be3a821f4c5124f860d8ceaa563628b31245
2,c3,8,1,accepted_z,1000,839,200,5,100,0,100,13,200,37,7.769534971415997,4.8624729712214325,100,3,100,16,7.557098531723023,4.343101725392043,ebefc08e3e5114298aa9b392ff09c15c0b9d81681c5720c26a0223b151cc56ae
2,c3,8,1,post_writer_W,1000,835,200,5,100,0,100,12,200,37,7.862562631368637,4.979945996236056,100,4,100,17,7.204570667743683,4.35137341722846,274ed8dd49c01d6e833124f133075da6bff5e53d23a3191c623b311c95a35f9b
2,c3,8,1,pre_writer_W,1000,839,200,0,100,0,100,9,200,24,9.618479067087174,4.805347835361026,100,0,100,6,10.414663116931916,4.415812452884857,9915072baeb61df5300ef79e05067ca8f8bde989bc89f7691b015c472126c467
2,c3,8,2,accepted_z,1000,835,200,26,100,4,100,52,200,128,4.997038234993815,5.953114230490756,100,15,100,69,3.762297327965498,5.08916067570448,b15451c17b21ded6dd568013486b779a5d1708a95e6ea2b7001d2d8709ffdce0
2,c3,8,2,post_writer_W,1000,837,200,16,100,0,100,37,200,101,5.524081608392298,5.6455654992163185,100,15,100,70,3.642842348664999,5.1434902092814445,4fee733bc9f124111c3a3e6cb6723b843ab287b7730dc95a28db13fee5666ee0
2,c3,8,2,pre_writer_W,1000,835,200,5,100,0,100,12,200,37,7.862562631368637,4.979945996236056,100,4,100,17,7.204570667743683,4.35137341722846,274ed8dd49c01d6e833124f133075da6bff5e53d23a3191c623b311c95a35f9b
2,c3,8,3,accepted_z,1000,837,200,84,100,22,100,86,200,184,2.910490224524401,7.418403527084738,100,65,100,97,1.2712466483563185,6.978074268102646,1590c3bca91170fa7df646694c98abce23dfcdc687e7310b2158f6679f61613b
2,c3,8,3,post_writer_W,1000,834,200,62,100,12,100,73,200,165,3.5029833361506464,6.782270146394149,100,66,100,97,1.2613808231800794,6.947712770700455,41d92e3f22e731ab3dd534a1e77319611fd00d9abd0b6c4f9135bb57dcaea3ae
2,c3,8,3,pre_writer_W,1000,837,200,16,100,0,100,37,200,101,5.524081608392298,5.6455654992163185,100,15,100,70,3.642842348664999,5.1434902092814445,4fee733bc9f124111c3a3e6cb6723b843ab287b7730dc95a28db13fee5666ee0
2,c3,8,4,accepted_z,1000,834,200,107,100,35,100,96,200,196,2.1840012698387725,8.014969212873838,100,91,100,100,0.4426426703709876,8.162933840751649,3a54a49222a85085082509e3f9e3d31845f371a060287e32e6eab4d4ef0b6e47
2,c3,8,4,post_writer_W,1000,835,200,92,100,26,100,81,200,179,2.814956057386007,7.234381708274595,100,89,100,100,0.4338948622578755,8.141459987163543,132e37518199673f5d16ab8b74a613bae2351567b2f7584a53222eb9a138eb11
2,c3,8,4,pre_writer_W,1000,834,200,62,100,12,100,73,200,165,3.5029833361506464,6.782270146394149,100,66,100,97,1.2613808231800794,6.947712770700455,41d92e3f22e731ab3dd534a1e77319611fd00d9abd0b6c4f9135bb57dcaea3ae
2,c3,8,5,accepted_z,1000,835,200,119,100,40,100,96,200,196,1.8324089834536426,8.635637827399187,100,96,100,100,0.15518616893503348,9.337216744422912,755aa263620faae62b84ef68927d3e90c9913863f94ab146bdeee3754de18922
2,c3,8,5,post_writer_W,1000,833,200,104,100,33,100,85,200,183,2.499121272426564,7.688224006155505,100,96,100,100,0.14753739384992515,9.331999988555909,a713e9314b4667394ebbd34efe82ea1a26f7bc2a26fbb614494f509395f783b9
2,c3,8,5,pre_writer_W,1000,835,200,92,100,26,100,81,200,179,2.814956057386007,7.234381708274595,100,89,100,100,0.4338948622578755,8.141459987163543,132e37518199673f5d16ab8b74a613bae2351567b2f7584a53222eb9a138eb11
2,c3,8,6,accepted_z,1000,833,200,127,100,44,100,97,200,197,1.7076764365262351,8.917077266043052,100,100,100,100,0.06781188658904284,9.927922019958496,4130210341afc6af0da10fb93710cc445b08090ebfe25087cf35aaccd7cac18d
2,c3,8,6,post_writer_W,1000,835,200,106,100,33,100,87,200,185,2.373705806999933,7.9240723527595405,100,100,100,100,0.06700226518005366,9.92744877099991,4be7abf1b6de5cff665ec3e326abc44fe536aa0e05e5e47b810b977bf54951ae
2,c3,8,6,pre_writer_W,1000,833,200,104,100,33,100,85,200,183,2.499121272426564,7.688224006155505,100,96,100,100,0.14753739384992515,9.331999988555909,a713e9314b4667394ebbd34efe82ea1a26f7bc2a26fbb614494f509395f783b9
2,c3,8,7,accepted_z,1000,835,200,131,100,47,100,96,200,196,1.6453797473397571,9.143062451817094,100,100,100,100,0.04279383284272626,10.391493537425994,f157ac60dce12c5184ac91ba0c1c0ba2b1bee22b9da750668dd5f907b45b29c4
2,c3,8,7,post_writer_W,1000,837,200,108,100,34,100,88,200,187,2.3176521961996333,8.088852012078277,100,100,100,100,0.04229570261988556,10.394725923538209,dbbc24e01458f812e2ba2df14f1bbf09ca6e6d49bff80ecc8f56e5eae844fef9
2,c3,8,7,pre_writer_W,1000,835,200,106,100,33,100,87,200,185,2.373705806999933,7.9240723527595405,100,100,100,100,0.06700226518005366,9.92744877099991,4be7abf1b6de5cff665ec3e326abc44fe536aa0e05e5e47b810b977bf54951ae
2,c3,8,8,accepted_z,1000,837,200,130,100,47,100,96,200,196,1.6016859337582718,9.317848782180809,100,100,100,100,0.030148660682607444,10.762444047927856,e5af35b55a791ba5149348f3ce4010f7fd451cfe3816259e4d8b927a55d8d9c5
2,c3,8,8,post_writer_W,1000,837,200,108,100,34,100,89,200,188,2.276177947235992,8.21807199826464,100,100,100,100,0.029902363007131498,10.764874374866485,80ec6b727a465c98c63d157cd271e1c4feff6869732512d975639fb6a57a54ff
2,c3,8,8,pre_writer_W,1000,837,200,108,100,34,100,88,200,187,2.3176521961996333,8.088852012078277,100,100,100,100,0.04229570261988556,10.394725923538209,dbbc24e01458f812e2ba2df14f1bbf09ca6e6d49bff80ecc8f56e5eae844fef9
2,c3,9,1,accepted_z,1000,893,200,2,100,1,100,8,200,28,8.561363986134529,4.861283747348934,100,1,100,20,8.391748913526534,4.590339621652383,5cf09d64847bff2c79fba902abb4d3a4264ee8faa4c7b776b4a59a11c3f8160d
2,c3,9,1,post_writer_W,1000,888,200,2,100,0,100,8,200,29,8.589995708465576,5.006059534065425,100,1,100,19,7.997234216928482,4.589684164086357,99b8052286a9685191724782751b7a229e67ae8bbed75ffd2ac27f542fdcfbe2
2,c3,9,1,pre_writer_W,1000,893,200,0,100,0,100,3,200,18,10.260798083543778,4.730115963430144,100,0,100,8,10.924327440261841,4.456727296507451,ce144f426d9fa0affa532aae2d988591ec83a502b5d641e9ffaec47b5877b198
2,c3,9,2,accepted_z,1000,888,200,15,100,3,100,45,200,104,5.6117098309844735,5.654789830818772,100,12,100,59,4.454518584161997,5.179674741178751,af1619663654f4bc1e64d4ee85814d4fb4f58afae2341ebbef469f8d57a95849
2,c3,9,2,post_writer_W,1000,888,200,13,100,2,100,39,200,94,6.100198924541473,5.483340021073818,100,12,100,61,4.274344307333231,5.216348981112242,111d4d04708ee1f238e42e17b04594d46ae8cbe9ff30a96e117f8374388fff4c
