actual,error,expected,path,requirement,sha256,stage,status
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.03/eval.json,Early/Random2-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.1/receipt.json,Early/Random2-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.1/endpoint.pt,Early/Random2-amplitude-0.1/endpoint-bytes,668c3a580083c60267500fe5486bf170b9fdfe87844d73e353faea2fb253b623,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.1/eval.json,Early/Random2-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.3/receipt.json,Early/Random2-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.3/endpoint.pt,Early/Random2-amplitude-0.3/endpoint-bytes,44e8ea258a8a5ec0df9fb2c6244023b82125110b09286b81a93e8031031c021a,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/Random2-amplitude-0.3/eval.json,Early/Random2-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.03/receipt.json,Early/OPminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.03/endpoint.pt,Early/OPminus-amplitude-0.03/endpoint-bytes,65e1609ff5df9f07788d6e897e1298e0779f8843c6362f3a15c583b3668fbd74,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.03/eval.json,Early/OPminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.1/receipt.json,Early/OPminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.1/endpoint.pt,Early/OPminus-amplitude-0.1/endpoint-bytes,833a1457786af59eb5afd1cc7cbb4b303ff558f11fbf34f43dc326faa96e700d,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.1/eval.json,Early/OPminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.3/receipt.json,Early/OPminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.3/endpoint.pt,Early/OPminus-amplitude-0.3/endpoint-bytes,c7ed00c941d8583acc2deeae3f10eced735a7b020c8e2503bb2af06739f104c0,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/OPminus-amplitude-0.3/eval.json,Early/OPminus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.03/receipt.json,Early/COVminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.03/endpoint.pt,Early/COVminus-amplitude-0.03/endpoint-bytes,4f0b60a1363a445e6e5fbb2202db6bb6383a47f6173618b103fdd92fce8ae264,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.03/eval.json,Early/COVminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.1/receipt.json,Early/COVminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.1/endpoint.pt,Early/COVminus-amplitude-0.1/endpoint-bytes,e12cd0fe448273376d6b53e7409aa2f17bf25a619f50343908e986b925569d8f,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.1/eval.json,Early/COVminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.3/receipt.json,Early/COVminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.3/endpoint.pt,Early/COVminus-amplitude-0.3/endpoint-bytes,e8ca0e736ab4645de09414c77e8ead8873dc7fa3481850b5041e698429a16ac8,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Early/run-v1/COVminus-amplitude-0.3/eval.json,Early/COVminus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/terminal.json,Late/B/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/direction-probes.json,Late/directions,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/directions.pt,Late/directions-bytes,b4f25784f162fdea7b7e5699c2a6156b1f555864b3dfa891e297060cb4604cad,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/group-jacobian.json,Late/group-jacobian,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/group-jacobian.pt,Late/group-jacobian-bytes,809b4d3044a84425c03fb381b011ce6ba2a2e87914457cd4db4bd849f5245d16,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.03/receipt.json,Late/GFminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.03/endpoint.pt,Late/GFminus-amplitude-0.03/endpoint-bytes,d2d96dca44f30e84ed44e76c2e10e9e46711f06c7e084f8ea55d180a80a80f55,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.03/eval.json,Late/GFminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.1/receipt.json,Late/GFminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.1/endpoint.pt,Late/GFminus-amplitude-0.1/endpoint-bytes,d60141ddf87fe86927a95043a80beef20f9bd7040c4ab92dea7670bb26bc530d,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.1/eval.json,Late/GFminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.3/receipt.json,Late/GFminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.3/endpoint.pt,Late/GFminus-amplitude-0.3/endpoint-bytes,99a6eb894585c785298d1808032ced10ebffcf90970f2c3c18d035936af8b16f,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFminus-amplitude-0.3/eval.json,Late/GFminus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.03/receipt.json,Late/GFplus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.03/endpoint.pt,Late/GFplus-amplitude-0.03/endpoint-bytes,0d1b7a2337cd7c819b62bc43e7e57aae31e5a9d3beb0dc990ee100325058b72d,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.03/eval.json,Late/GFplus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.1/receipt.json,Late/GFplus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.1/endpoint.pt,Late/GFplus-amplitude-0.1/endpoint-bytes,b34087a3de82f9f8cea81482925f099f0dd17723486d4caa472ac54fe10ae5ec,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.1/eval.json,Late/GFplus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.3/receipt.json,Late/GFplus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.3/endpoint.pt,Late/GFplus-amplitude-0.3/endpoint-bytes,c5d5cf47cb74f7a23344b935f3b58004bd7e14bed79bcbd7ff7d3fa95ea39a53,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/GFplus-amplitude-0.3/eval.json,Late/GFplus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.03/receipt.json,Late/LFminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.03/endpoint.pt,Late/LFminus-amplitude-0.03/endpoint-bytes,51a64412b83006b60616792db6715f76d3a868b08ebe4ea01b82a8067afe12c0,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.03/eval.json,Late/LFminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.1/receipt.json,Late/LFminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.1/endpoint.pt,Late/LFminus-amplitude-0.1/endpoint-bytes,67c29bfa7f0a99adc11b125afdfc3876327db58b3865636c63d8f68ef2d30e5f,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.1/eval.json,Late/LFminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.3/receipt.json,Late/LFminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.3/endpoint.pt,Late/LFminus-amplitude-0.3/endpoint-bytes,b8c2e936f75a71772bb7a0611e3a7240e24e8cd38fcb626f82585b292f89fc83,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/LFminus-amplitude-0.3/eval.json,Late/LFminus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.03/receipt.json,Late/Random1-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.03/endpoint.pt,Late/Random1-amplitude-0.03/endpoint-bytes,7e114963ad8081d70e0b1e802ea73ef36e2d70d437ae303157ef0ebd7151e589,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.03/eval.json,Late/Random1-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.1/receipt.json,Late/Random1-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.1/endpoint.pt,Late/Random1-amplitude-0.1/endpoint-bytes,fd0b73eecbc7e8f5218831d408e5ffb6f340cac7d62805be74525748a257cc37,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.1/eval.json,Late/Random1-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.3/receipt.json,Late/Random1-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.3/endpoint.pt,Late/Random1-amplitude-0.3/endpoint-bytes,f3a3655af26d39aa3bbfda3925a87abfab52b5fdca940b812a69ef8448797ad7,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random1-amplitude-0.3/eval.json,Late/Random1-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.03/receipt.json,Late/Random2-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.03/endpoint.pt,Late/Random2-amplitude-0.03/endpoint-bytes,c81e7374a39729a575ddb116b833d016d8bc7c931ff8eb9fd26b0122a4512002,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.03/eval.json,Late/Random2-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.1/receipt.json,Late/Random2-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.1/endpoint.pt,Late/Random2-amplitude-0.1/endpoint-bytes,75ff54f8fc46f4cf08569835ae697e453d533c6de8a2743c8c0cd246c508c616,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.1/eval.json,Late/Random2-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.3/receipt.json,Late/Random2-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.3/endpoint.pt,Late/Random2-amplitude-0.3/endpoint-bytes,10372b0abb6aa772bd664ba50942ed72dc41c8eb1ccde73795763d3799397cae,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/Random2-amplitude-0.3/eval.json,Late/Random2-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.03/receipt.json,Late/OPminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.03/endpoint.pt,Late/OPminus-amplitude-0.03/endpoint-bytes,0246278a50a664235b52500f20070a41cbfab3e4c8816b5d644eb597d67cb527,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.03/eval.json,Late/OPminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/receipt.json,Late/OPminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/endpoint.pt,Late/OPminus-amplitude-0.1/endpoint-bytes,8324aefb7b5e4562212c493372edc9bb2c2be291d555d1feae24c382989c23b2,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.1/eval.json,Late/OPminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/receipt.json,Late/OPminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/endpoint.pt,Late/OPminus-amplitude-0.3/endpoint-bytes,bc335960e70203d92160d89408438247594e5e1a2b72f30721119aac88648a66,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/OPminus-amplitude-0.3/eval.json,Late/OPminus-amplitude-0.3/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/receipt.json,Late/COVminus-amplitude-0.03/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/endpoint.pt,Late/COVminus-amplitude-0.03/endpoint-bytes,1193dd08039ef62cd45e6f7612d2845b008d4bea905c9ca9270f7f072d884d58,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.03/eval.json,Late/COVminus-amplitude-0.03/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/receipt.json,Late/COVminus-amplitude-0.1/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/endpoint.pt,Late/COVminus-amplitude-0.1/endpoint-bytes,c1b9343b8f24dec88e4257037e434dd7e9adb0ab5d47582c94f151f79bea829b,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.1/eval.json,Late/COVminus-amplitude-0.1/evaluation,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/receipt.json,Late/COVminus-amplitude-0.3/terminal,,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/endpoint.pt,Late/COVminus-amplitude-0.3/endpoint-bytes,2791d388d0761f0779c239446134832802c769f58b8c4240e5a2cc83bede9fba,B,PASS
,,,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-single-layer-cumulative-risk-abc-v1/local/single-layer-cumulative-risk-abc/20260910-v1/B/Late/run-v1/COVminus-amplitude-0.3/eval.json,Late/COVminus-amplitude-0.3/evaluation,,B,PASS
63,,63,,trials,,B,PASS
