mode,gain,target_loading_squared,write_energy,near_degenerate_group,target_batch,entry_batch,provenance,receipt_status
76,0.3742733313165465,8.648756621181834,1.2115223813663627,42,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
77,0.3740067618715337,8.4526355575419,1.182363604048759,42,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
78,0.373241823036665,8.882681266681303,1.23744151696732,43,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
79,0.3725097646899848,9.248487917380077,1.2833527823877244,44,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
80,0.3724389818558636,9.768642949949498,1.3550162316693424,44,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
81,0.3717833126759384,9.40376902747678,1.2998155825425286,45,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
82,0.3712456605536506,8.031180030774877,1.1068840598369911,46,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
83,0.3700494348039827,8.102899763773188,1.109583415755935,47,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
84,0.3695000404234791,9.40980340785464,1.284723092823858,48,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
85,0.3684672518897748,8.764501941162626,1.1899399137338866,49,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
86,0.3670404153053896,9.748220997289476,1.3132673331858364,50,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
87,0.3663457129537773,9.283411161288816,1.245919012552588,51,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
88,0.3657166978917359,8.99862525675892,1.203554457925904,52,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
89,0.3627663710577476,10.201716724300908,1.342540207654739,53,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
90,0.3606779874706932,13.550131296601208,1.762717754444508,54,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
91,0.3590666408802774,13.841882872671498,1.7846180765008737,55,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
92,0.3504750227923162,9.55263112121035,1.1733758701239247,56,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
93,0.3491295199867893,11.675737134903365,1.4231721990748296,57,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
94,0.3435128149248961,11.71571774663224,1.38246704267561,58,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
95,0.3095851408827696,21.762514974327644,2.0857838403321143,59,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
96,0.2926597265055101,15.514713555700242,1.328830802393328,60,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
97,0.2745510297079861,9.646580912231492,0.7271425604535195,61,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
98,0.2464366214918658,15.826853877056324,0.9611807959481482,62,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
99,0.2319329615939195,10.112623336155249,0.543987322447362,63,91,90,RECONSTRUCTED_NATIVE_WRITE,PASS
