cell,arm,through_batch,evaluation_type,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,PP_num,PP_den,PP_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
LM,QCL,1,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,100,96,100,0.95999999999999996,156,200,0.78000000000000003,69,100,0.68999999999999995,888,1000,0.88800000000000001,89,100,0.89000000000000001,88,200,0.44,206,1000,0.20599999999999999,952,1010,0.94257425742574252,100,0.71162481056991966,0.012939725071191788,0.0033075573737733066,0.054719915613532066,1.1631157636642475,14.453681945800781,100,10.23732894808054,10.197361469268799,7.4516407251358032,12.660255432128906,15.962608814239506,20.814208984375,100,9.5257041375106208,9.9920054476242512,6.9034242272609845,12.657735799497459,15.955318296700719,20.80232085287571,100,3.6153395182418171,2.9722390742972493,0.45909553952515125,5.3604343701153994,7.8946942448616033,13.890111923217773,100,5.0150724849477406,4.2729141712188721,0.65770529210567474,7.2908935546875,11.911355495452884,17.380475997924805,100,7.2734990147501231,7.2159789800643921,4.9819969832897186,9.5217335224151611,11.460054898262026,15.831336498260498,100,8.7417271095514302,8.5322842597961426,6.3745707273483276,11.256484985351562,13.536495590209961,16.513357162475586,100,3.658159496508306,4.4753032624721527,0.65450780838727951,6.867104408738669,9.942792424617803,14.985733265988529,100,4.7546316593216034,4.4801087386673313,2.8852781614288689,5.6667594790458677,8.6183809471130388,11.701005744934083,100,10.566242591738702,10.455831742286682,8.1881837844848633,12.374560213088989,14.988264551162722,18.24555673599243,100,-5.8116109324170964,-5.5837055355310437,-8.2274336315691468,-3.0980506896972657,-1.8632331165671321,3.5153061866760256
LM,QCL,2,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,200,194,200,0.96999999999999997,313,400,0.78249999999999997,137,200,0.68500000000000005,1795,2000,0.89749999999999996,184,200,0.92000000000000004,185,400,0.46250000000000002,415,2000,0.20749999999999999,1869,2030,0.92068965517241375,200,0.49071825612176329,0.0095173479057848454,0.0027757752104662359,0.041509371250867844,0.62994106411933881,14.453681945800781,200,10.602797355204821,10.259420394897461,7.6445959806442261,13.231257200241089,16.252132034301759,23.119577407836914,200,10.112079099083058,10.216413896065205,7.2675168791320175,13.229558311111759,16.250765705422964,23.118977011705283,200,3.3885384508258722,2.6551791401579976,0.32915614638477564,5.0872462540864944,7.8599035382270808,18.478788375854492,200,4.8026420349103862,3.8117563724517822,0.53821606934070587,7.580109715461731,10.876381969451904,20.261289596557617,200,7.5285797283146527,7.3789182901382446,4.8317247033119202,9.8411900997161865,12.282359886169433,16.958900451660156,200,8.9499610480666156,8.977393627166748,6.0737344026565552,11.827644348144531,14.165303993225097,18.328929901123047,200,4.1400412774887805,4.7047765292227268,1.1213026791810989,7.4811027189716697,10.288239505561068,16.951570383040234,200,4.7389031931435452,4.4801087386673313,3.1293008133769034,5.8747055321931843,8.3907268071174617,12.916977691650391,200,10.492347457751633,10.464744520187377,8.4152996301651015,12.073414230346678,14.588580198287962,18.24555673599243,200,-5.7534442646080857,-5.5000537782907486,-7.7593495577573783,-3.3034719601273537,-1.9495185118913654,3.5153061866760256
LM,QCL,3,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,300,290,300,0.96666666666666667,472,600,0.78666666666666663,209,300,0.69666666666666666,2672,3000,0.89066666666666672,277,300,0.92333333333333334,296,600,0.49333333333333335,661,3000,0.22033333333333333,2782,3060,0.90915032679738561,300,0.48214614096539055,0.0073517246637493372,0.0025672113988548517,0.032931664027273655,0.37675735354423678,14.453681945800781,300,10.740844351947308,10.409644603729248,7.949205756187439,13.359351634979248,16.395634078979494,23.119577407836914,300,10.258698210981917,10.277558934874833,7.628518472367432,13.357413379853824,16.361736819241194,23.118977011705283,300,3.1792264211818595,2.404306632000953,0.32915614638477564,4.7155960917007178,7.6857095241546638,18.478788375854492,300,4.5192838920575253,3.5890811681747437,0.53821606934070587,7.1485018730163574,10.732319355010988,20.261289596557617,300,7.3737140437401827,7.1954160928726196,4.9021349251270294,9.6323279738426208,11.945655059814454,17.881968975067139,300,8.7684406930208212,8.5807304382324219,6.1643118858337402,11.400591135025024,13.839893627166749,20.530618667602539,300,4.1944876225583236,4.66721754334867,1.3851314783096313,7.1164335398934782,10.177503759309184,17.792956671444699,300,4.6119360576518043,4.2186183929443359,2.9909372249618174,5.7763211712241178,7.9148448705673262,13.034510087966918,300,10.27344270685812,10.33060989379883,8.1863773614168167,12.033033096790314,14.209686393737792,18.24555673599243,300,-5.6615066492063155,-5.5041781067848206,-7.7397757917642593,-3.2200271724723279,-1.5195194911956778,4.2684068202972414
LM,QCL,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,390,400,0.97499999999999998,647,800,0.80874999999999997,289,400,0.72250000000000003,3499,4000,0.87475000000000003,376,400,0.93999999999999995,406,800,0.50749999999999995,886,4000,0.2215,3679,4080,0.90171568627450982,400,0.38356912077964805,0.0070701055228710175,0.0023039838415570557,0.026842645369470119,0.25261961221694973,14.453681945800781,400,10.962569809332489,10.622848033905029,8.0708143711090088,13.753921031951904,16.660140037536625,24.908384323120117,400,10.579000688552842,10.586917913868092,7.7470201869728044,13.748771034413949,16.658145996241366,24.907437058049254,400,2.9266126655151674,2.1264799553900957,0.30671054497361183,4.3501472622156143,7.0810895353555683,18.478788375854492,400,4.1976057442266033,3.2855532169342041,0.50448649376630783,6.7105084657669067,10.308008575439455,20.261289596557617,400,7.5045137839345264,7.3160849809646606,4.9573766589164734,9.7497586011886597,12.014857101440432,19.092179298400879,400,8.9343895749747748,8.6927781105041504,6.3014042377471924,11.491992950439453,13.839893627166749,24.116113662719727,400,4.5779011184193585,4.797861285158433,1.8138156533241272,7.6330727349268273,10.884804944787176,18.98999257851392,400,4.6304902610927527,4.3056416349718347,2.9909372249618174,5.8447906374931335,7.9304777860641513,13.034510087966918,400,10.199780972461157,10.17689847946167,8.0667748093605027,12.048509275913238,14.222432079315189,18.24555673599243,400,-5.5692907113684047,-5.4538391873240464,-7.7397757917642593,-3.0689498107880353,-1.1614013957977254,4.4857529640197757
LM,QCL,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,490,500,0.97999999999999998,820,1000,0.81999999999999995,366,500,0.73199999999999998,4343,5000,0.86860000000000004,475,500,0.94999999999999996,517,1000,0.51700000000000002,1129,5000,0.2258,4553,5080,0.89625984251968505,500,0.32033160932268945,0.0065478994511067867,0.0022844782215543091,0.022517446894198656,0.17364778071641934,14.453681945800781,500,11.070039484322072,10.814393997192383,8.1073987483978271,13.908092021942139,16.699357795715333,24.908384323120117,500,10.749707874999382,10.761497451458126,7.9779642354696989,13.906422651169123,16.698390054603806,24.907437058049254,500,2.8152713815970056,2.0192712449352257,0.27201989869354293,4.1419007023796439,7.0172833681106574,18.478788375854492,500,4.0509776467406189,3.141732931137085,0.4231853112578392,6.4951337575912476,9.6812308311462463,20.261289596557617,500,7.5729733677692712,7.3317379951477051,4.9100891947746277,9.8057684898376465,12.282359886169436,19.092179298400879,500,8.9938983336687084,8.7696924209594727,6.232982873916626,11.523921251296997,14.129708576202393,24.116113662719727,500,4.7577019861722656,5.0067228190600872,1.880757212638855,7.8700674605424865,10.899382694438101,18.98999257851392,500,4.5911229949841053,4.2924671517917883,2.9612272318452595,5.8893369697034359,7.8078982806205754,13.034510087966918,500,10.119437920642737,10.105806740373373,8.0325011134147655,12.033033096790314,14.188957996368408,18.24555673599243,500,-5.5283149256586332,-5.4538391873240464,-7.8111071631312372,-2.9405426926910878,-0.97066574462922273,4.4857529640197757
LM,QCL,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,588,600,0.97999999999999998,992,1200,0.82666666666666666,446,600,0.74333333333333329,5091,6000,0.84850000000000003,573,600,0.95499999999999996,623,1200,0.51916666666666667,1305,6000,0.2175,5395,6080,0.88733552631578949,600,0.30270939235694339,0.0063107139430940151,0.0022638723603449762,0.02236564364284277,0.14460659176111224,14.453681945800781,600,11.151238848417997,10.858344078063965,8.145925760269165,14.069217443466187,16.788731384277344,24.908384323120117,600,10.848529456061055,10.802129902411252,7.9840034078806639,14.066543969609484,16.782138578873127,24.907437058049254,600,2.7705695765998342,2.0032655373215675,0.27201989869354293,4.1264419406652451,7.0172833681106574,18.478788375854492,600,4.0014729867594241,3.141732931137085,0.44844438135623932,6.3206051588058472,9.6297313690185558,20.261289596557617,600,7.6573746317780262,7.4860273599624634,5.0229241847991943,9.9894460439682007,12.369104385375977,19.092179298400879,600,9.0740558141469947,8.9399466514587402,6.2681885957717896,11.569506168365479,14.129708576202393,24.116113662719727,600,4.8868050551781925,5.1148222777992487,1.9400782585144043,8.0555445794379921,10.952338999882341,18.98999257851392,600,4.671375033572482,4.3631273262202743,3.0186265282332898,6.0423975408077242,7.8759792184829713,13.034510087966918,600,9.9121853123599823,9.9578783035278313,7.6944117411971096,11.95707138776779,14.159828515052796,18.372824287414552,600,-5.2408102787875013,-5.2184555530548096,-7.7314051002264028,-2.5662343099713323,-0.63221345186233391,6.6493203163146974
LM,QCL,7,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,700,688,700,0.98285714285714287,1178,1400,0.84142857142857141,534,700,0.7628571428571429,5914,7000,0.84485714285714286,673,700,0.96142857142857141,750,1400,0.5357142857142857,1513,7000,0.21614285714285714,6230,7100,0.87746478873239442,700,0.26226535117150757,0.006052972050383687,0.0023039838415570557,0.018452078569680452,0.11937190517783167,14.453681945800781,700,11.472306066283158,11.221306800842285,8.4186387062072754,14.271546840667725,17.027879524230958,24.908384323120117,700,11.210040715111651,11.214186667930335,8.2929863671306521,14.236896738875657,17.015921559534036,24.907437058049254,700,2.6474626387205249,1.8530201017856598,0.24995233173831366,3.9566540420055389,6.8354843020439153,18.478788375854492,700,3.832342901876296,2.9382929801940918,0.38759171962738037,6.101967453956604,9.4584437370300307,20.261289596557617,700,7.8394156193972702,7.7481687664985657,5.2615876197814941,10.110742449760437,12.427043676376343,19.092179298400879,700,9.2522202752317693,9.1135153770446777,6.4782718420028687,11.780214071273804,14.159866619110108,24.116113662719727,700,5.1919529806767448,5.3971384465694427,2.3167314101010561,8.532781092915684,11.277786496921909,18.98999257851392,700,4.6457528568248216,4.3504265005700287,3.0253801219165326,6.0151139721274376,7.7794362020492551,13.034510087966918,700,9.794446268058115,9.8869896769523624,7.593011510372162,11.882648706436157,13.99446822166443,18.372824287414552,700,-5.1486934112332943,-5.1399657263420524,-7.7235727496445179,-2.4703341960906982,-0.37162487149238277,6.6493203163146974
LM,QCL,8,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,800,788,800,0.98499999999999999,1361,1600,0.85062499999999996,619,800,0.77375000000000005,6672,8000,0.83399999999999996,773,800,0.96625000000000005,873,1600,0.54562500000000003,1734,8000,0.21675,7066,8100,0.87234567901234572,800,0.2326285790790189,0.0058693559840321541,0.0022424628841690719,0.016898414120078087,0.094015862792730345,14.453681945800781,800,11.580413896478712,11.329464912414551,8.5358309745788574,14.353655815124512,17.077429580688477,25.129924774169922,800,11.347785317399694,11.298809196741786,8.504163870238699,14.319039635796798,17.076664770336357,25.129379182879347,800,2.548854767022549,1.7056257799267769,0.23411009274423122,3.8190854787826538,6.557565236091615,18.478788375854492,800,3.7243591070039836,2.7764568328857422,0.37342864274978638,5.9433832168579102,9.3304048538208022,20.261289596557617,800,7.9730544701313191,7.8947945237159729,5.3722671270370483,10.28253710269928,12.510070037841796,19.092179298400879,800,9.4095803615450855,9.2920050621032715,6.5545405149459839,12.003189086914062,14.338916873931888,24.116113662719727,800,5.4241997031087701,5.5440608784556389,2.4974312782287598,8.712521503912285,11.349830232909884,18.98999257851392,800,4.6514124287728338,4.356088615488261,3.0383682519197466,6.0151139721274376,7.7109984087944046,13.034510087966918,800,9.5797931614161644,9.6861087560653694,7.389122259616852,11.696180319786073,13.775978240966799,18.372824287414552,800,-4.9283807326433307,-4.9209505662322037,-7.5677305707708005,-2.4002162920311094,-0.028743293285365901,6.6493203163146974
LM,QCL,9,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,900,887,900,0.98555555555555552,1547,1800,0.85944444444444446,708,900,0.78666666666666663,7458,9000,0.82866666666666666,871,900,0.96777777777777774,1013,1800,0.56277777777777782,1965,9000,0.21833333333333332,7848,9100,0.86241758241758237,900,0.21909823014065397,0.0056050396524369717,0.0021960148587822914,0.016194291412830353,0.077885115146636985,14.453681945800781,900,11.667093932926655,11.430438995361328,8.6757233142852783,14.506345510482788,17.084065628051757,25.129924774169922,900,11.447995702786001,11.395435190061107,8.6043963649717625,14.498976236413,17.083053431476582,25.129379182879347,900,2.4314190344192239,1.5251579992473125,0.19115090812556446,3.7130240499973297,6.1834077835083008,18.478788375854492,900,3.577420918392535,2.5490691661834717,0.30056540668010712,5.7429860830307007,9.1045292854309103,20.261289596557617,900,8.1358017381447514,8.0363487005233765,5.4971424639225006,10.494756817817688,12.871546316146851,19.092179298400879,900,9.5868360527356469,9.3952922821044922,6.6703141927719116,12.198832750320435,14.776985454559329,24.116113662719727,900,5.7043827037255284,5.770181268453598,2.6525997705757618,9.0494281162827974,11.973590192198754,18.98999257851392,900,4.6113343766671351,4.3272137090563767,2.9847182573750617,5.9584044933319094,7.7014194059371954,13.034510087966918,900,9.4136773759054488,9.5552083730697639,7.1264358460903168,11.53834159374237,13.659735393524171,18.372824287414552,900,-4.8023429992383138,-4.8200201556086544,-7.4135894477367401,-2.3291780054569244,0.16614454407244969,6.6493203163146974
LM,QCL,10,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,1000,986,1000,0.98599999999999999,1721,2000,0.86050000000000004,789,1000,0.78900000000000003,8260,10000,0.82599999999999996,970,1000,0.96999999999999997,1144,2000,0.57199999999999995,2166,10000,0.21659999999999999,8674,10100,0.8588118811881188,1000,0.20192410732898861,0.0056332529056817293,0.0022255433141253889,0.015557150123640895,0.066069618612527983,14.453681945800781,1000,11.700755514532327,11.462033271789551,8.7567718029022217,14.475199699401855,17.091294097900391,25.129924774169922,1000,11.498831407203339,11.432296377373859,8.6977454053703696,14.473177222535014,17.091002842088347,25.129379182879347,1000,2.3792862619065347,1.4555669128894806,0.16832108236849308,3.646037919446826,6.1664947899058467,18.478788375854492,1000,3.4997679884978572,2.3702352046966553,0.2717704176902771,5.6578770875930786,9.0537722587585456,20.261289596557617,1000,8.1552689609377413,8.0185009241104126,5.5466223955154419,10.528899967670441,12.871546316146851,19.092179298400879,1000,9.6161580629348755,9.436774730682373,6.691016674041748,12.221885442733765,14.776985454559329,24.116113662719727,1000,5.7759826990312071,5.8779368366813287,2.813457896001637,9.0907357281539589,12.064757286309034,18.98999257851392,1000,4.6134443219526435,4.3332480892539023,2.9847182573750617,5.9557739883661265,7.6201706206798558,13.034510087966918,1000,9.3468171489651084,9.4513732910156243,7.0401645004749298,11.492659235000611,13.612138099670412,18.372824287414552,1000,-4.7333728270124649,-4.6646229399892034,-7.3134506270289421,-2.292627790570259,0.18625722154974975,6.6493203163146974
LM,NQFIX,1,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,100,100,100,1,183,200,0.91500000000000004,87,100,0.87,880,1000,0.88,100,100,1,114,200,0.56999999999999995,202,1000,0.20200000000000001,941,1010,0.93168316831683173,100,0.017009460082445003,0.00094065506709739566,0.00046728059533052146,0.0020268266089260578,0.0055060593411326549,0.92804098129272461,100,14.2718297624588,13.657781600952148,11.405586719512939,16.901092052459717,19.541519165039066,25.753952026367188,100,14.254820302376356,13.656992715485103,11.40481135877053,16.899783452347037,19.541213837017136,25.753830559478956,100,2.1121069725177222,1.2215835452079773,0.08327145129442215,3.2005844414234161,5.3470895677804977,14.142817497253418,100,3.2156882954412138,2.0431759357452393,0.12470969744026661,4.4643517732620239,7.9946551322937021,15.021305084228516,100,9.1382367847114807,9.0597467422485352,7.2595939040184021,11.359272956848145,13.510647249221803,17.986254215240479,100,10.528599849939347,10.427828311920166,8.3033277988433838,12.926107168197632,15.068389225006106,20.574066162109375,100,7.0261298121937577,7.0989137639408,4.7229160768911242,10.206158892950043,12.326806821348153,17.984736938211427,100,4.7882327884357663,4.4846590889384963,2.9587596476078035,5.6708299398422248,8.5705378699302681,11.748186111450195,100,10.499533311681823,10.54189043045044,8.1043954581022266,12.376863527297974,14.746282472610478,18.463240528106688,100,-5.7113005232460559,-5.8166869550943376,-8.0374533513560884,-2.9509134382009505,-1.4567153938114632,3.627447557449341
LM,NQFIX,2,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,200,200,200,1,366,400,0.91500000000000004,173,200,0.86499999999999999,1773,2000,0.88649999999999995,200,200,1,246,400,0.61499999999999999,405,2000,0.20250000000000001,1834,2030,0.90344827586206899,200,0.0096392057030789142,0.00090307928621768951,0.00045482899440685287,0.0019785544718615711,0.0053547398187220084,0.92804098129272461,200,14.389743325710297,13.741735458374023,11.415151596069336,16.889932632446289,20.06473274230957,25.965217590332031,200,14.380104120007218,13.738995281106327,11.413570365664782,16.888547671915148,20.063452912576029,25.964824277034495,200,1.9911949927808381,1.0932210236787796,0.06834858181537129,3.176388680934906,5.6008393883705141,14.142817497253418,200,3.0281618276948574,1.9258917570114136,0.11959460191428661,4.445443868637085,7.7437201976776109,17.668462753295898,200,9.4518117776047443,9.3234037160873413,6.9092041254043579,11.671426057815552,14.151599645614624,20.257464408874512,200,10.869593141078949,10.768003463745117,8.3142151832580566,13.329265594482422,16.246781539916991,20.574066162109375,200,7.4606167848239053,7.7669966639950871,4.8532762480899692,10.431369323574472,13.308858194842468,20.253629285027273,200,4.7597797527531505,4.5003834366798401,3.0960213679820301,6.0031598746776584,8.2958711498975752,12.857044124603272,200,10.375333109774626,10.354629540443421,8.2793905764818199,11.970319199562073,14.398078517913818,18.463240528106688,200,-5.6155533570214757,-5.4929457068443295,-7.6112132868729532,-3.2390931636095051,-1.7990085184574141,3.627447557449341
LM,NQFIX,3,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,300,300,300,1,542,600,0.90333333333333332,256,300,0.85333333333333339,2635,3000,0.8783333333333333,300,300,1,374,600,0.62333333333333329,652,3000,0.21733333333333332,2722,3060,0.88954248366013067,300,0.0093221382144959841,0.00090307928621768951,0.00045482899440685287,0.0020467240246944129,0.0052828337531536824,0.92804098129272461,300,14.209486072858175,13.705879688262939,11.325719833374023,16.759364604949951,20.036563110351562,25.965217590332031,300,14.200163934643678,13.70277924160473,11.324827645490586,16.758909528351069,20.036185379122617,25.964824277034495,300,1.9551760228633248,1.0397271835245192,0.070838260216987692,2.9344101622700691,5.4925198432058124,14.142817497253418,300,2.9643015595826241,1.8795557022094727,0.12552250362932682,4.4195054769515991,7.4598216533660908,17.668462753295898,300,9.3436248591728503,9.3234037160873413,6.8264494836330414,11.602518081665039,14.029517936706544,23.65099048614502,300,10.775963190396627,10.683375835418701,8.0806632041931152,13.166262149810791,16.193296241760255,27.211494445800781,300,7.388448836309526,7.7410925691947341,4.7399953636340797,10.42351380069158,13.325407293596072,23.649499854569513,300,4.6183619405990077,4.2381966441869734,2.9640311241149906,5.9970480009913452,7.7270881295204186,12.919452476501466,300,10.071114414015785,10.121368908882141,8.1118969440460198,11.899413597583772,14.025093736648561,18.463240528106688,300,-5.4527524734167763,-5.4510675132274624,-7.5234930712729691,-3.0407392978668213,-1.339029169082641,7.0110170129686598
LM,NQFIX,4,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,400,400,400,1,738,800,0.92249999999999999,352,400,0.88,3461,4000,0.86524999999999996,400,400,1,529,800,0.66125,893,4000,0.22325,3566,4080,0.87401960784313726,400,0.0073936026469164058,0.00088229583343490958,0.00043391704821260646,0.0020229308283887804,0.0047723792027682078,0.92804098129272461,400,14.321366431713104,13.741735458374023,11.407534837722778,16.943420886993408,20.095043945312501,26.031917572021484,400,14.313972829066188,13.738995281106327,11.404861697927117,16.943129617120576,20.093297929827532,26.031796224327991,400,1.7382561668012704,0.85946764529217035,0.058398503111675382,2.8301010876893997,4.3287481427192693,14.142817497253418,400,2.6783293564108317,1.3411340713500977,0.081867823377251625,4.0612837076187134,7.1115900039672857,17.668462753295898,400,9.5371777864685274,9.459469199180603,6.9378845691680908,11.88579249382019,14.193428039550781,23.65099048614502,400,10.972741001844406,10.84217643737793,8.1709151268005371,13.323957204818726,16.353908538818359,27.211494445800781,400,7.7989216196672579,7.9342865361250006,4.9827722245827317,10.811818726477213,13.550179716176354,23.649499854569513,400,4.6023588056847222,4.248017550830264,2.9438890359830112,6.0031598746776584,7.6436840617656729,12.919452476501466,400,9.9497325682046203,10.026850700378418,7.7701701924204825,11.899413597583772,14.001807498931884,18.463240528106688,400,-5.3473737625198989,-5.305136114358902,-7.5034883499145515,-2.7942563079297544,-0.77061913132667537,7.0110170129686598
LM,NQFIX,5,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,500,500,500,1,929,1000,0.92900000000000005,443,500,0.88600000000000001,4267,5000,0.85340000000000005,500,500,1,678,1000,0.67800000000000005,1140,5000,0.22800000000000001,4333,5080,0.85295275590551178,500,0.0064364132048867762,0.00092844764003530145,0.00042548664350761101,0.0020120154367759824,0.0047155009582638746,0.92804098129272461,500,14.32320564365387,13.723174095153809,11.283867597579956,17.086314678192139,20.095043945312501,26.031917572021484,500,14.316769230448983,13.720584823633544,11.280145712080412,17.078971978684422,20.093297929827532,26.031796224327991,500,1.6435826576833314,0.66509789554402232,0.046801958000287414,2.6073163412511349,4.2892249584198003,14.142817497253418,500,2.544188138870406,1.1162022948265076,0.075955986976623535,3.9736272096633911,7.0592178344726566,17.668462753295898,500,9.597799283456057,9.4968857765197754,6.9378845691680908,12.100149154663086,14.228443241119386,23.65099048614502,500,10.999083857774734,10.929239273071289,8.1953027248382568,13.533674955368042,16.235434532165527,27.211494445800781,500,7.9542166257727258,8.0482424199581146,5.0438033191021532,10.990247099878616,13.812835686746986,23.649499854569513,500,4.5395383268745615,4.2222640395164488,2.8775518268346789,5.8634548053145412,7.6773086953163157,12.919452476501466,500,9.7403955730399474,9.8492877721786485,7.5751865953207016,11.710122573375703,13.931272029876709,18.463240528106688,500,-5.200857246165385,-5.2240045458078388,-7.5762599934940225,-2.5302482253871856,-0.57802491582930082,7.0110170129686598
LM,NQFIX,6,ONLINE_AT_EDIT_TIME_PREFIX_NOT_CUMULATIVE_W_EVAL,600,600,600,1,1121,1200,0.9341666666666667,536,600,0.89333333333333331,4929,6000,0.82150000000000001,600,600,1,821,1200,0.6841666666666667,1305,6000,0.2175,5039,6080,0.82878289473684208,600,0.0058581321806013874,0.0010016310843639076,0.00045482899440685287,0.002307908667717129,0.0048076033592224119,0.92804098129272461,600,14.386593482494355,13.82792329788208,11.34028959274292,17.086314678192139,20.082649803161623,26.031917572021484,600,14.380735350313753,13.82708163287316,11.338511639594799,17.078971978684422,20.082338250247993,26.031796224327991,600,1.5752129946953302,0.5920567661523819,0.041656401997897774,2.4991844443502487,4.2384668231010441,14.142817497253418,600,2.4367388503632781,1.0053530931472778,0.067879984155297279,3.7702231407165527,6.9693199634552006,17.668462753295898,600,9.7453127602332579,9.6413649320602417,7.0794513821601868,12.314594388008118,14.414901542663575,23.65099048614502,600,11.171713134646415,11.09794807434082,8.4524798393249512,13.790273904800415,16.354777145385743,27.211494445800781,600,8.1700997655379286,8.3003371303202584,5.1436079917475581,11.339205420925282,14.005890845569958,23.649499854569513,600,4.6740179580999541,4.2737211644649502,2.9606807373464106,6.1500445246696467,7.8555018067359939,13.506820392608642,600,9.4169154724607846,9.5673975348472595,7.0821908771991726,11.635053133964538,13.71051753997803,18.463240528106688,600,-4.7428975143608314,-4.8349604083225133,-7.350296109388001,-2.235210437700152,0.55048441939056048,11.404577720630915
