case_id,ordinal,birth_batch,cohort_id,cohort_index,update_start,anchor_batch,age_at_anchor,subject_relation_group,subject_sha256,relation_id,target_new_id,target_true_id,target_new_sha256,target_true_sha256,request_sha256,raw_record_sha256,repeated_group,same_batch_conflict,first_later_conflict_batch,active_at_anchor,active_at_100,analysis_group_fold,pilot_selected,pilot_rank_sha256
18326,222,3,U001_005,1,1,5,2,db8d17f54b656cf97459b59c3284251a7cb5a71dfdbe534b3adaf63f60ca39f9,e3c6d36dcab0f0a68c9cb4eee2d190f85134868e37e150e087bec7de2f7142e9,P641,Q41323,Q41466,752b20b421ca959721a251709d89b818764c9270811c724dfd1aa831d0da5a4c,9e4a6ca7a64ad65742f8232929999e4b05473910364d21fd8d33179ab7ee4308,6ad21973cd5d246570f21db91b22ab84ee9c6d32da224c31376518d62eec1391,c54408b899219db77f10cc6997faf21a0638f3c4250f9793805041d87020e6be,False,False,,True,True,4,False,
11050,223,3,U001_005,1,1,5,2,7d836557cc4d7ba7313ffa44a60ae541e4e7508c8540971fd592ec4525acd8a8,5d4eec4fcaeeb0a58e73b411594eceae1d96e0f9cff324dc7f54b7e75cb16865,P103,Q8108,Q1860,3c25faf9ec7ff06a437125d8ad5beb8957605f14deaaaf2324bb10d4ddf37266,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,b401366daf50779d8385003cad5564aad3f798f7560b64292f5ba53413cd4b5d,ba0bf69795ee687aa0d17753fb1979b74f2981d5ec0b7f380d48f6ee2abe7b29,False,False,,True,True,4,False,
20362,224,3,U001_005,1,1,5,2,1ab07451d1d4fadae65fe7be116d74fbbc549d00b3a2ec2eb013c19dcd0fafb6,7ccb39a08d5f5befa400a40547186fef6f17a350439f68b7119965c93b53b58a,P364,Q1860,Q652,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,a633a84928f8cb5f3885faec191915aef295b937f4964fb64af786d613c51f33,3c81af053097cc85216acdbeec787e84a4c41e02eba923a4b28dae7578c75ab4,False,False,,True,True,1,False,
10681,225,3,U001_005,1,1,5,2,e6bca3081efbed0bf4f5746b89ad953a487cfaad5b76d9f415060fca8f9c33bc,45bdb769aff67eec3c3a91c6d3d3c26e564256ed4a18a8af6b67e681624c8fb2,P140,Q432,Q5043,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a,b296b2e8563781a2ffed082c550e1137f14691438187d8ee2d0b5f09249ed5fd,f17d99bee6fa80653a812dfdcc2fc578af2cd8adc08c4b7bc80d5c05738a4483,b8bc5a607c1cf7203dceed2c461abdbcd3863963eda30ac5a720198763f8b0ca,False,False,,True,True,2,False,
12744,226,3,U001_005,1,1,5,2,e782c655163d7b2ddf899304f13045010f9a72b9cfd0a8d8fcbefd5e73227d1d,fdfbeeca9f55a0380a5170128d8fe4993de12852ab802d5000120b88449df54c,P276,Q170263,Q142,84fbfb0b4e823ba8a711cff67b178455abc716a2ea4b1da2101884ae43c877c1,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,a51e35fab86eb16fa320c3fe7692d32940816c4441c0b42ace813ac160a9285c,af7cca798bf16d3be33ad3edfb1df4fcf003b0994f6620f1b69a015cc1a565f8,False,False,,True,True,0,False,
6772,227,3,U001_005,1,1,5,2,549d45db4302353880540b446a0a9ed6e19dad00bfe6b7ed11039b7ac22c2b68,5c719583787d8ea2b07bd22d7554bd841033530232c506f6482c58c4662c860e,P140,Q748,Q9268,8ab0d93f383c49477882cd7b564a510b9839aaa46042cda5202977a8922829d8,429d8ef7023500f6921ab6327560966012cbc0afb0904bf56129acc9d8e49320,45465238223976121f095641a3b83b8738b20001721067af6fa787a2a8f61a54,0bdad5ad8b0a4d2e07ab9ef54ba60db12bee407f6a0a4f7fea1c13d78e173057,False,False,,True,True,0,False,
9727,228,3,U001_005,1,1,5,2,bb6f64e2b8ac0c2b4bf5978593242829ad8d87fcaf128c4f84ca97a9ad0f8793,7c9a42cabe46311a86803771da5e9c0ddfe314a195e182dcae318aa3d7d7aa8e,P27,Q16,Q40,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,5db57a461d0b04b3395c79ba5eb294eb75236bf0bf9506e8d5ed36211454fd14,5ea5951c35f3e97301073056803fb43288fb637d6322b3c54d66ef0ffe5a674f,618162ae0c0ffb4d08d2274bb924f7f78d76d84262b428c38e807ecc4b9610d4,False,False,,True,True,3,False,
15006,229,3,U001_005,1,1,5,2,75d1680b24a8da90619c1c86316bf62ffac12419e19f948ff443fadb5f61d5a9,30f285635804848602d68f8b487ce137bb636b94c9e182090c53dd5fb7e1483b,P937,Q84,Q585,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,d031e080390bc5ffaa504bd864fc1adb163047b98811167ea1896f543d3898cf,23940f906ac270da0fb8a63a3d0dde10da7ad2b89fb9e5525b06f0bf1524d053,c8ebe2147875f13d243e9cf6606d1511a1b3e009e03952a23acf5d4339ae9d86,False,False,,True,True,2,False,
13642,230,3,U001_005,1,1,5,2,b9ab4239dc44dfe231cbce5b5a72ddc9a15f41db42ea1518c3fb4a1eaaf1397a,9d212fd1a30703fc2637db7ebfa732b98c5002665a7be3c6752eb453159bce21,P495,Q27,Q739,75e6138cc558c797069a144bc008ad7624958780716f4282e19496417c688a28,ba628f89cf502c534c2a0aa1935d0a5536cd2a239cafbe80c38c288a7a620d73,b0151e952ca07ffe695d63fdde8b298b3b7ecb2bf677567f7de75dd5688d5abb,81947597d1633ab2936d2a9d19ddc215d2f543012086f25fc0948f47aff8a1d2,False,False,,True,True,3,False,
8927,231,3,U001_005,1,1,5,2,8a5c8208ee3eba9236aed9bece1d95a92a445feb2f5681c883854a7a6ae77578,fdd0d6a38e9c06ecf0514e6d4f44f1350bb496278b9e214f3cf74f5b9545efa7,P30,Q15,Q51,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,563f0efcd6293a6c71203d8c47e9a906424256f9d341e4fcddb8d728e7cd6ec0,ce76955ce02db84846aac52462a1f711107f00ab81a1c2e828108d6e8e2da26f,False,False,,True,True,1,False,
18746,232,3,U001_005,1,1,5,2,8ec445d4d7c5fbadfa953acd715489598064b747114fdcaded12acbf65460fa5,db8dd8081b330864ecfa42c5bb57823897addc93ebf5cd44983efe8877916432,P27,Q142,Q27,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,75e6138cc558c797069a144bc008ad7624958780716f4282e19496417c688a28,0faf5898d68685e3ddb8219a09cdccebca5057352a4b668adf72024d6143e5d7,068f05455779a77abda9fbe165727a92bfd4f623cdd7285d3773c03183762366,False,False,,True,True,1,False,
8052,233,3,U001_005,1,1,5,2,a0c0839df855302e278526a88f4124253806fa1d853b0211bc5fe4a2ddd93840,fab2b5163bc19d0beb0fa10277f105339b560a3803a40326e54b901799f08a05,P103,Q1860,Q150,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,3b881b2212e338b49b43f3eb64b50d76edf90b8012890a892eeeacc9937c1fc1,e920613c9a09ff6c822dfe2303d4e3f9376e418d56b54893f240b6eb55835108,False,False,,True,True,4,False,
16208,234,3,U001_005,1,1,5,2,fdd2e75b3175f97e503c91402bc445948b8b44913da89873fdccd19bf899a6cb,399428fe66431c1b0935d11ff1af68cbd93be96844b082841685869ef07b08f4,P1412,Q1860,Q652,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca,bd3907bb78984ae5c52f30a6f0fb198d4ab23de34f859551e1813e917f56030f,c378ec96b67f203268d4bec54845edf1baa4c629296d5af0b58ac3bc3bdd527f,False,False,,True,True,3,False,
3425,235,3,U001_005,1,1,5,2,df958f2c6e4f136cd03ea3df914fd71afbb864b6a743d44f388d7c8c064a24e9,35346522ddf556976e353b97086936b7e84cd4ebeba2e22fffd5e084a46da633,P17,Q912,Q717,4d7e2224401df917605ed69802be6d1f6468c6095286c5a7c350db6fedd141e0,94a7599b5252b34a1c4a3e904a8a7c4fce399fe26cdee0d72d77d4e05cda6d82,25915fa95597444aa5083203c5aecaed806cbc5231b141e18e0cf4fefe391a14,b0dc4bd3751a43cffd4a9d741bcb41422ae1399e8c025a073deb8614c1a3bf78,False,False,,True,True,2,False,
10368,236,3,U001_005,1,1,5,2,236b8a95041d79da1e6aa948ade4b8296621be1b39ccc511c527a32020bc6d60,614b7b01cef0010927138ef8a44aaba4e65f7aacdddbf5a8d27ab990a4311c25,P190,Q3616,Q1492,798743b3cd0844c2e736e121f90ff2d583bc004ac8c2234bf4622343d3e0bc3e,bf5dbafaca50eb6c07cb7389ecb8ae4245a735a681a26eb2f96acbc97f5cfb46,141fbea28cca1c2ed5988fcd76bb6bbcc21cb39fb79e9e7748bae07fb1b9a6ed,76bf0cf9d662e43a260d9d12f12f9d01cd41ac1f25927ad509f62df075763b4e,False,False,,True,True,2,False,
947,237,3,U001_005,1,1,5,2,b62703b5d35d93ee0fd8f3860ae7fe5fdf0c3d5f48a21d153d5343d6846aa890,46f0d7e03356e30ac6c7c065ac700cac7f545fcbd2e46c63c149637d03619352,P37,Q1860,Q1321,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,f29cbcc6a28d26ff524c04114c5789dea26a2c5dcff359aaed3e5232f385189f,8e24347fc7a3714b45cd60981a10a70461b3a40cc50f3d038a0046c43b6091ab,True,False,,True,True,4,False,
4263,238,3,U001_005,1,1,5,2,18dc139318a96d103097d177a568cfef5c79f9b7ce6011666ff721cb76eca5f8,4b271875be4cd4da422dc999f56145e2789123d88d6de1c0ea276ace84ff9f93,P108,Q37156,Q9531,4b0d6128f379a6a6e4a52b0c7a6ddfdf2f309e5419b16a1438a88b3f2ad6ac5b,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a,d669a1b127084bb317c26364182a21b77228f57f7c5ba855b150a6dabf6ac654,14f23baf2bc1716698174a94e416ff1bb956d76030e4b851444014b2fa341eb5,False,False,,True,True,3,False,
9661,239,3,U001_005,1,1,5,2,34885b9a82c4760a59e8eba1a35e9b4e75f54b48903c21d1ac1d37d26ee6fe86,6cf9924eca793e4bd4ca152dc9f828b58b8586bc1e34f2bdda535d74669d5774,P17,Q408,Q668,6d794e2b6241aae32adc05018a420abc4abbe1a815d19f44597e3a1ffba01b37,811b4fb4302100941cd7bf5938aa405fa243e8e3f387dbc56145c66c885f8735,e1fdcbed6456932bbd95d1325643d2fe583a31971c2f2e2ab1e74f936e665f13,572f77ebb4e8abe8407556a85134515a4678a3f2a96f534795230cd8ebf10ae0,False,False,,True,True,2,False,
5187,240,3,U001_005,1,1,5,2,2aa758f53f5eebb424549b1e913264cc4cd1f10ffea3a59afb5cbb84773d0af2,4c4ca5de6a78d16aeec600245da35f61c3e68ef1b8c135e6770e600e513718a3,P30,Q46,Q51,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,51ad03d1a152cae644634da96b433a0b3bee4dc276a0a0714329d8d7d9745b09,8187190fa60e9beb1528e9364dc8cba4bea20470ba41da6fddf1dc4ef1e2f1e6,False,False,,True,True,2,False,
11480,241,3,U001_005,1,1,5,2,b23304f324e110fba03517605f159e4f8f48f64e5a90154070a40315295fece5,dea73e4690601fffdfb6f92e955ca1a2f45fa9a388ef83c81fea00c1157ff436,P20,Q84,Q1218,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,562de0598f4adca9cdf8033851b3d59ae2301a8db0194b0f0f4588ea23557099,4089044c0b64aa9fd4cc69d7f5bbb8a871411cec919322976457d287cd1d8910,e59a4ee134d4d5f9012457bfbd0c164e8066312fc831222e8f0e3462043b6588,False,False,,True,True,3,False,
6916,242,3,U001_005,1,1,5,2,ecd81a711fbc86c25cb5a9ef051cbaf7799b2dcb89994eb10dcb8363a5daf49e,94fe9a4b7440275d1cb553e250f2fcea940c4200ff0919c56b7693378125e04d,P30,Q51,Q15,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,a0eaed6851915efe8471725be192890139c77f441c62ab901e036af49d9a8a49,c46cd8403f05cb59c530f0ab0844ad8f6fb216d6910ec84309172c580266beda,False,False,,True,True,0,False,
5074,243,3,U001_005,1,1,5,2,a48c1167c8fb08b59bd091e17445377d25234fe2aec79c9c88b72a2f04606b31,2c67898c3681afffb8e863543da3eeca11160b9c790843ac05896d6c89e68707,P30,Q48,Q51,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,7ff636c05553bac6cb85ef5bb3ac201daba1f5a95d8a4409370e959158110f67,2059aafadb58d285b63c230877c5ad22120f92ebc8eb7f50216348ffeaf8d1f8,False,False,,True,True,0,False,
4366,244,3,U001_005,1,1,5,2,87d0c678efd2abb5f0614af91f75778d46ab90808830b73ba69fd0449dce2a3a,12a6f5ffc27b9cd2683f35c189c9d681f3e51830e028b74b0611f0f0de8c23af,P17,Q33,Q668,239fc75c17f5ef7892902cd1a0866d2be8e5f37a5a09058615af98bf77fb5848,811b4fb4302100941cd7bf5938aa405fa243e8e3f387dbc56145c66c885f8735,e531d86bf5efeb5fcce4dbc603383b750cd3134fac82d22a26a74e8ddd4b91f6,a252195e2ed2efc447fad88c688b3dbd6bff1e8de3b0cb0ce819e135f0fefb43,False,False,,True,True,0,False,
20894,245,3,U001_005,1,1,5,2,fd26f65f65c714d625d758cb98482302d59c757a68cd9ee91715070f2983eb03,30eb7cc7e3d8049d97538f7bba6bbee93308ac8fa1bfedc122e7e9fe40d9acc8,P140,Q5043,Q432,b296b2e8563781a2ffed082c550e1137f14691438187d8ee2d0b5f09249ed5fd,e62f4ed28e8a044559e23abb8828edf4c69c233b6eb8d85029e7ea47179c285a,ec9c192eb06774f641e1e1781115a30ab3015d9a483da9c197d489dbfbcfa499,fa1bf663e687043529859ce55de7751f47a634e0b99258173f1f19196a8f41a7,False,False,,True,True,0,False,
20366,246,3,U001_005,1,1,5,2,8cf79cb5a91ec067fc4695707016bb0640ebdbd87d59d16c2a9ebf541a0cb945,8c3db604b0bc552b001f0bdf0f850eedeef7a60f83362a3dbd93a914c2b5141a,P19,Q585,Q138367,d031e080390bc5ffaa504bd864fc1adb163047b98811167ea1896f543d3898cf,795dd0eaf1aaef84bdec8545219740722f7d16495917188bfd33ef97025bc8ad,ad0b0dc49cd0bbea2243c08838b9376c03ffbeab803befddef11f65c4466f5af,2035ef3fb61e820bd065a3bda5bbcc48f77fb7cfabd3372beeab3ed13f2f1a3f,False,False,,True,True,3,False,
16735,247,3,U001_005,1,1,5,2,ad971906b74cdae4a5f67c44e31a2a6cfcaebacc8fd4a88462465de0a8214f4b,b8c3e5de9ae1f3bb7a8be5ff9e9e4b45c26b68e58fbeffb7d0d2129f0710fa78,P463,Q322646,Q7184,6488305dbff271103267e6d67db1ab9fc4f6cbf5b1377d03d6b7c09cdc160b3d,41d7d78eebf0fe2ab5877e93ce0da810dbda9fc3ce0dfd3e218f28cc90a393f6,1d84eeb02796e5ddea4e48ab20e4dc812a824bfe7cbf3aa3f270c57d3c5b09f5,72605d90a373df2e4f811da347ff19b336c89e669018b149304df8518c46bc0a,False,False,,True,True,4,False,
8031,248,3,U001_005,1,1,5,2,104588b7182878baabd2ce4215ca31d1ea3ab1e1541a270696829fd2226e8bea,b99d450f257821f7a60e0e104f9c0a9374ba51bbc6d8952b72cdec172502cb3b,P37,Q7918,Q1321,76c4bad99d68017e4222b3b74c1e37c1ac485c63b4c487d29ed98ba9bf58e044,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,cf0cc4ed7ef22e7d977f8afe11a38bec9db27d2c81c01a8005d82e473d4ffa00,95c1f59f999d36564a7fdabd9af1e929d5e559dad90113ec661179917f35f387,False,False,,True,True,2,False,
10674,249,3,U001_005,1,1,5,2,e86547bd310d88607d6dd333cc64045229d86ca054de981514aa9cd7a548b3df,cb25c00a6c0620f124dd389d69b3058648908bb09504929422beffe196c3b152,P37,Q7737,Q1321,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,651fc160460a60c81cfd59715f8a900203a3e34428177c06bc8d6b9fbde3ef95,57aebda55500aad86d7b63cd6b69d37c770184f0e6bc6345d7b741dfe2c4ed7e,1131c5b04f481368ce722574bd824c2e8f682d6b4598ee9fcc7dfb150992922f,False,False,,True,True,4,False,
20377,250,3,U001_005,1,1,5,2,6efec12e90b3b82b339fec9029a795f7f582c2b03b6ae263c385e8ddee0e5090,69085d771abf383294e45028c446bccffa6862a85d78838986b8d7539b349fc7,P30,Q51,Q46,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,e3eb4e6b8c86dd29c3a19a003caa64911edfa14584f4eb194dc25b908b88a232,b3a951c706be3ff4472615cf641f97be71884db2f384626e9003a16488350b42,False,False,,True,True,2,False,
2612,251,3,U001_005,1,1,5,2,d199be5d3a230e15f781ad7c3821db7bfb624a66dcc439d528bcd0e10ab6a91f,bf832bf71c54985776a20da2de8db53a9dbf9b6bfab23a23d5dc6f2c780d5bd0,P449,Q23633,Q43380,45c558205ce27b011fcaefe011510e822528c24c5cbb93e0f678273cc82d4265,6b230e78116fe195e010345404663b22120a2ae781b53c9be2eee8293cc274d0,5333cc3456375c4af8907c6ee0d5ec20ac28b1156c5aa4917a97c93553f9d1fe,a44d4721170daf748eb8e3fca3de46a0c4a9a52239dc92d8d6a3ac2009a0113e,False,False,,True,True,4,False,
21227,252,3,U001_005,1,1,5,2,46701c2d43ec132227921f5ea0b5d64c907a4a8c48af0cec4aa93e4c1bddf155,28988de27260168fe4fa311d54c775595d97253c3ed13b22d8c14d5cfc3c6a93,P30,Q46,Q48,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,04cf6716ae297b6424d02eee9df1cd86b1e947bf616e87da4b9cc53abd632388,949f43eaeae5e72a8eddceef69aa1254b5ac1127853792ad0eccd40bd39066cf,False,False,,True,True,4,False,
14485,253,3,U001_005,1,1,5,2,3ff22abb25504789c6211d72278cd91123e14b3c0f6ae32541d90be43bfc2b2a,7340ba400c5c5c14d29ff970bde4cb8cc5ccbe264243ea51b58cb3c380373d24,P136,Q1344,Q8341,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,6caa701caa1b813758ab01296c067512562247709b0b0cbcfb08bd92d690ae9e,71a118d615c71308ab112d1b957b1e3b7bdbcdb543f4b5675e86e37c16b79bbe,False,False,,True,True,1,False,
14906,254,3,U001_005,1,1,5,2,5837b56e311a224da1cfae132a2e93a299132a9ba7ed343e576f693f47fdab8d,a1f06672ca9aaa126fbe9721274570eab04b422578d478c9a8ee7a28856f385c,P108,Q2283,Q9531,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1,16e9fab875a8cd48842cdce86c0369c1baaf6efb1357d429bf1c1f20df61e78a,21cdcb5abc87a1f9c716330809f9c62a4e2c439cb2180f1836dc560f9da34b98,5015a08bdb6fbf544b4840c5bd156153c02ec8a3a2e5f4d762ed245c03f75013,False,False,,True,True,1,False,
5510,255,3,U001_005,1,1,5,2,3507a793a940f4aec159373f2029fa455dad4bafc42fc964a193661dccb66003,5929161eb6907a9181c9c5c665a628e6ddf8bf21128e391514b06dbc03bf215e,P1303,Q8355,Q5994,3c468968533c46216e4975cc3e1e80405dda2be368393868e73c91c42b0cd41e,8c88f25cd8397b8ceccc31ed06ccdd6590d6321b12597806cb46b7d136742be7,4c6e1599730befe0209dce728d55009a002b2fcebe66e633d85f2693d3351fe9,20c10607c7e507004fb0818b81da717ddd899627021238fb717c725bb2475192,False,False,,True,True,3,False,
13342,256,3,U001_005,1,1,5,2,4a694f476399a1b6dd79235895a7ce6e4b24c8379869f63657dfcfa9853a2749,e2ccc247cfa12c67b44bcbe79e50b9f9b49c640eeae715aca4fd10f16616874b,P495,Q928,Q668,5228c00ee2dfa20183b4aa21ff30f698f895631a1b657726380b3c1a415308ba,811b4fb4302100941cd7bf5938aa405fa243e8e3f387dbc56145c66c885f8735,c9b6c751bdd004b77054046e491f08c4d4bd71a4b458afe227a47cda83a1f6bd,e4738716e9a6f393a91cf85cf5ffa81c3ee287bb280cd45ab7f77166870d0e79,False,False,,True,True,1,False,
1373,257,3,U001_005,1,1,5,2,e227899b1d4dc9fb073a1aef1842126a70a31bd3b52369e845a5cc388e8152e3,a7cfd8b8d43831d6a70f884bec0cb7e33113132610553b20ff34d6b4d0beb548,P178,Q37156,Q2283,4b0d6128f379a6a6e4a52b0c7a6ddfdf2f309e5419b16a1438a88b3f2ad6ac5b,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1,f7d939ba10af1d399fda857871f91b5120db42d1f5d38a4cfa4ebda32c22f833,9c77faf5d3b8049e47f7d960c9af266f866187b2c17aa0ea5ae8cbb2ff6ff442,False,False,,True,True,2,False,
2528,258,3,U001_005,1,1,5,2,2ae221fef4be7064d3199b369e5740a55b1f30aec090c4541119d19116d636e9,de5d083aa7f842ff23f999c16c2405405187b6b1405d2bf48d1136744fe329c6,P39,Q45722,Q29182,5d662928916d44988ec79f631091ef771f39a62b5f142315cd24b5370eea972d,702b3e9a7ab86bfcd52677b7b4cbcc5bfd32bcde33dfcd687b21ad67d0a25262,931d312c7663ad1f28b1b67839b998e43eb8533604cca9ddbdf8dd81f8c5cd80,7a11def972350ab8a8bc0877011d592dbe75390d5be93e7540c321613bc53d8c,False,False,,True,True,3,False,
1793,259,3,U001_005,1,1,5,2,e1bc73f9f4d4b17775561ef9387f7a472a55a1ce1912bf335d573ae4d422a596,5d390d2b8930b3be11cfa5e5f211ba8240c484013e87a8ef68d3a3c8ca4f552e,P1303,Q6607,Q5994,77658f25cfe90712edb9a001ff91aa358ce9e5e8a8a86b2f144a7fbe28621de9,8c88f25cd8397b8ceccc31ed06ccdd6590d6321b12597806cb46b7d136742be7,acf949909ca7184dc15871b297ab8ec57a8940cae565b361821168de376c78f2,71f9e1c0e3b344f106af72186cef233ba2b322f08f585e2ebedc29c99798a506,False,False,,True,True,1,False,
12985,260,3,U001_005,1,1,5,2,e1fc51af9471778341c0c50e155f9d20aa11aae43100df9bc9413703a1702ec9,c12ba75add559af96ee66254733a1f03644594bc2cdb3c15ce2717ddf1ba5e59,P740,Q10690,Q172,df8a4275d10b74c77424eccf35d4575dd09f805129d322c9a2c4986992c4c098,e9f97413f81eff4fe935eea9f176f4bc43753cf8e10c16b0a9c011a9308f7e1f,e0cdde47f1ae7632078cadeca89430471dbc35284c05a2b193a058c0f5c928f1,11c65e53e4bc0c0fe24bf0eb441e210aeee4e44f56fdfe480ff970a0098fb5cd,False,False,,True,True,3,False,
9098,261,3,U001_005,1,1,5,2,c08233e96313d843ab3654c7ea9644f21e3253800b3b4b67bba9e14ff63cf0f8,c2f340eb671253f71c9f9e5b6c8473850d0b7326b5d8372637b89e452fe69424,P30,Q51,Q48,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,d4fc9282488abfd5d0bca154f262bede188037c9b81453958378bb73cbc51871,735252937da41dddb12a9e90e9929c11a9501ca786c8ea8d1d14a76ddd5b2f0c,89430428241165c1406cafae3b8b10e0453d9f2bb728934f7ae978a6181c7c4f,False,False,,True,True,1,False,
20390,262,3,U001_005,1,1,5,2,6925e0234e2b2224666a2eea06587def190c083d8fea167ca959a12020a281f3,593728900478c1531f82b67bd3e6bdb5829258e92e5162bb19d914e7f47a20bd,P131,Q1166,Q771,ab63d8edf23db8ee5878caec1d388bceae8f7022f8dcb58c7f144fc2da115229,e0175911cb75c17e52702cd0f0466a0be6f8893211341870900a4efd788efd89,e96782df606fd053eaaea9b968f559f7393b44fb3d7d715245174c704ca2e15f,07d447aebb8f7b2c73665693ad7999fe6e030bfb0e6d17b03573d749aa092083,False,False,,True,True,2,False,
17065,263,3,U001_005,1,1,5,2,fae7b4121009f9d8206972150efd304b8e7614c8999517828fc2a9f2deeb8910,c688fda76ac7d4aa4b45c08d59849359e39f991377f00a357f6df09f58773d34,P37,Q150,Q5146,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,0dfa8587be9642b679524cdb9ef1720f66f1225749c422b419db5640bd6eea39,0318e5040d221468c9a2f8dc296f804c010371a7e3d7b7bcaae73460bd471a44,7d5fed8a6242988b7410cfad5739d7055c8b434ea9adcfc2f3a4a065b68710dd,False,False,,True,True,2,False,
5848,264,3,U001_005,1,1,5,2,90aadf23a0043f9f273b7461dfe53d2760cdbc422b1f7888c696b1c657c56f1f,50caafba8db9b8e962b4490fd7d17ceb589c9ac7628ba91039a45419b1136f4e,P178,Q312,Q122741,6cd05aed0e7a3ab195691589f414383851bfa48e9c44cecebce99a6b3a94022b,8bf74fb2cb4b3c38bc0b30eae2e081cf6eaf7616747ca10abb55d1da912d3ded,09be6e42a272301f606a1fe37cdd7186cb396c1588ae976ebe1c7de3c805234c,d0dc4302a6cf07538557414a8e29174e9a49b051e0de121aeec0289ebe5cc7c6,False,False,,True,True,3,False,
18216,265,3,U001_005,1,1,5,2,5b7301def64f5157c43dc00dbc3403cbe07709b888eb39278b6f5bf629c13b64,5cf1d78a3ca4f9f4f5bde60556503ad5158370821e20196bc104c822aeb71478,P190,Q172,Q37100,e9f97413f81eff4fe935eea9f176f4bc43753cf8e10c16b0a9c011a9308f7e1f,247ee1a4a7cdfffbd2197a239bd2c2cbd4a68a7fff05b2faf47331010d37db6f,314e55a96f3061c3abf993f222e8d2d4eaacf5bfb9006049c507bdc9cc579eb6,0f4da34f4f6b3faafc2ce11ac70c6c513eed67aa555d793dc92fbde7f97d3f20,True,False,68,True,False,4,False,
2615,266,3,U001_005,1,1,5,2,67eb00690f8b36109703374b1613474cc3ee120ef793f7733fc1035a3fe64a69,960bd4996bfdab8dc0b438ba9635a9dc855ababcc38cf79f6c8be10243a65b22,P30,Q15,Q51,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4,477c2f242cc6cf7691e184bd283b316977c3c5102c85a65fecbf40b620f9f5a7,508eed8fb09d38c98d6c6d4da541e8329444378ecd83e12ba562ec5b8e444c94,False,False,,True,True,4,False,
