before,after,panel,metric,population,field,aggregation_unit,n,mean,median,q25,q75,iqr,p90,p95,p99,min,max
ENTRY,S875,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.002479936807386337,0.007056832313537598,-0.09823811054229736,0.09954756498336792,0.19778567552566528,0.16720612049102784,0.19383676052093504,0.4056129193305969,-0.6789493560791016,0.4590444564819336
ENTRY,S875,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.011783671194397386,0.0042820979142561555,-0.09844395660911687,0.08866897411644459,0.18711293072556145,0.16757824048399925,0.2728945941664276,0.4360458604246376,-0.7002826945390552,0.4600083455443382
ENTRY,S875,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.01776011288166046,0.03425660729408264,-0.026184245944023132,0.07820096611976624,0.10438521206378937,0.12856067419052125,0.14534724354743955,0.15877649903297422,-0.15960657596588135,0.1621338129043579
ENTRY,S875,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.027104735374450684,-0.043187856674194336,-0.08984696865081787,0.01955437660217285,0.10940134525299072,0.08806142807006839,0.11089711189270013,0.12916565895080562,-0.1557760238647461,0.13373279571533203
ENTRY,S875,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.044864848256111145,-0.04856473207473755,-0.0730864554643631,-0.020343124866485596,0.0527433305978775,-0.005838918685913082,-0.0010041832923889278,0.00286360502243041,-0.08616048097610474,0.003830552101135254
ENTRY,S875,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.02304321820840869,-0.018307399749755857,-0.07833613753318787,0.04102636575698852,0.11936250329017639,0.09828094720840454,0.15015590727329253,0.2662188552916054,-0.48723580241203307,0.2946001052856445
ENTRY,S875,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.014232959711080184,0.01045958250761032,-0.05218340195715428,0.07411150932312012,0.1262949112802744,0.15026607930660246,0.20501266133040186,0.3460873520374299,-0.2861305296421051,0.377621054649353
ENTRY,S875,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.037276177919488875,-0.014787049777805806,-0.11575739085674286,0.054506216943264005,0.17026360780000688,0.13443928889930243,0.18233163774013508,0.2702947778478265,-0.8648568570613862,0.2783701479434967
ENTRY,S875,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.02383464935318766,-0.018307399749755857,-0.07833613753318787,0.04102636575698852,0.11936250329017639,0.09732742547988893,0.14800908207893368,0.26997592070698706,-0.48723580241203307,0.2946001052856445
ENTRY,S875,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.015681011754749043,0.012490532547235488,-0.05003354884684086,0.07604742646217347,0.12608097530901433,0.15384242713451388,0.20564076777547596,0.3469044649600982,-0.2861305296421051,0.377621054649353
ENTRY,S875,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.03951566110793671,-0.018208921141922477,-0.1184556543827057,0.054506216943264005,0.17296187132596968,0.1259450456500054,0.1848189610242843,0.2705549581125378,-0.8648568570613862,0.2783701479434967
ENTRY,S875,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0014911472797393783,-0.0334660530090332,-0.08166730999946595,0.049692404270172116,0.13135971426963805,0.12480921268463138,0.14984814882278435,0.16987929773330684,-0.10199038982391358,0.1748870849609375
ENTRY,S875,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.03065665364265442,-0.023784494400024416,-0.06214110851287842,0.007699960470199585,0.069841068983078,0.016306450366973882,0.0191752803325653,0.021470344305038448,-0.09710173606872559,0.022044110298156738
ENTRY,S875,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0321478009223938,0.013625526428222654,-0.009094005823135382,0.05486733317375183,0.06396133899688722,0.1136527180671692,0.13324784636497491,0.1489239490032196,-0.05150282382965088,0.15284297466278077
ENTRY,S75,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-8.694870947255659,-8.72219361574389,-10.722163489204831,-6.478703958448023,4.243459530756809,-3.6788082918530556,-2.0313058236657535,-1.056651253502929,-20.444879204034805,-0.40464121085824445
ENTRY,S75,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,6.3714733333513145,7.209207653999329,3.250887393951416,9.426267981529236,6.17538058757782,11.273536181449893,12.512994861602783,15.546011724472065,-3.8037819862365723,19.054595947265625
ENTRY,S75,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,15.066344280606973,14.96009092105669,11.141084613823296,18.545474756800104,7.404390142976808,20.662361116561808,23.421067147771826,28.663959208829343,4.663953900337219,31.38283744454384
ENTRY,S75,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-7.126888857135782,-7.342806963890325,-9.297809546231292,-4.768317422596738,4.5294921236345544,-2.70507211908698,-1.961642759665847,-0.6359033170249313,-17.711574904620647,-0.6332418918609619
ENTRY,S75,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,3.738017041310668,3.4364787340164185,1.2310213446617126,6.007285803556442,4.77626445889473,8.817366021871571,10.239152610301971,12.48811317831278,-3.0518574714660645,12.78966024518013
ENTRY,S75,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,10.86490589844645,10.76341849565506,7.151821051724255,13.656458323821425,6.50463727209717,17.136782628903173,18.882324179355056,25.22633524850012,0.5062448978424072,27.363828651607037
ENTRY,S75,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.10877239787764846,-0.04515917301177978,-0.12364015579223633,0.01614093482494354,0.13978109061717986,0.07757740974426272,0.09988922119140624,0.13746694517135666,-4.457073545455932,0.2286602020263672
ENTRY,S75,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.04335797499120235,0.032551982998847956,-0.032566222548484805,0.0987318992614746,0.13129812180995942,0.17578585982322698,0.2344482532516115,0.6249370258003476,-0.2754689931869507,0.6815226912498474
ENTRY,S75,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.15213037286885084,-0.07462199330329895,-0.17012034691870212,0.01243347004055977,0.1825538169592619,0.06399766579270366,0.11523353576660156,0.18302742719650364,-4.531917858123779,0.3672562837600708
ENTRY,S75,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.004227360529171165,1.3702046999242157e-05,-9.504535410087556e-05,0.0002720129559747875,0.00036705831007566303,0.0015222178772091863,0.0026473058853298376,0.0498551782965662,-0.3118631839752197,0.2528562545776367
ENTRY,S75,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.011413376778364182,-0.018097877502441406,-0.10781049728393555,0.09572410583496094,0.20353460311889648,0.20157232284545898,0.25437498092651356,0.5030188560485844,-0.6992740631103516,0.5434784889221191
ENTRY,S75,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.007186016249193017,-0.015798512380570173,-0.11328644782770425,0.11903364262980176,0.232320090457506,0.21093155626804214,0.25623379008429753,0.5031246633385312,-0.7133519351482391,0.7684504985809326
ENTRY,S75,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0015478348590653285,1.4934048522263765e-05,-7.395169814117253e-05,0.0002720129559747875,0.00034596465411596,0.0014591156272217637,0.002217780146747825,0.0518155786395071,-0.22497200965881348,0.2528562545776367
ENTRY,S75,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.012383107216127457,-0.01594686508178711,-0.11170649528503418,0.09572410583496094,0.20743060111999512,0.20323667526245118,0.2565703392028808,0.5071215629577632,-0.6992740631103516,0.5434784889221191
ENTRY,S75,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.010835272357062128,-0.015993988228728995,-0.11438828107202426,0.10380310679465765,0.2181913878666819,0.20336675147991629,0.2589955515370092,0.5072190027334723,-0.7133519351482391,0.7684504985809326
ENTRY,S75,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.08729265630245209,-0.02143082022666931,-0.10160933434963226,-0.007114142179489136,0.09449519217014313,0.00048686265945434813,0.0030205309391021663,0.00504746556282043,-0.3118631839752197,0.00555419921875
ENTRY,S75,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.018648266792297363,-0.023660659790039062,-0.03970611095428467,0.03469371795654297,0.07439982891082764,0.13144035339355473,0.16368923187255852,0.18948833465576168,-0.07402372360229492,0.1959381103515625
ENTRY,S75,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.10594092309474945,0.10526642203330994,-0.01884964108467102,0.2300569862127304,0.24890662729740143,0.23472647070884706,0.23628296554088593,0.23752816140651703,-0.024608612060546875,0.2378394603729248
ENTRY,S75,historical,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.007698827685999277,0.00056444201618433,-0.008910794509574771,0.021689272864023224,0.030600067373597994,0.051780909299850436,0.10070696511538692,0.20121276330202828,-0.2487064003944397,0.347231388092041
ENTRY,S75,historical,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.002161911688745022,0.006882309913635254,-0.08314192295074463,0.08957719802856445,0.17271912097930908,0.14197726249694823,0.16923792362213133,0.34251248598098755,-0.5749740600585938,0.39076781272888184
ENTRY,S75,historical,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.009860739374744298,-0.00043155328603461385,-0.07674829941242933,0.07688643876463175,0.15363473817706108,0.1436532555380836,0.22978506432846155,0.37154141739010826,-0.5925378238316625,0.3933612331748009
ENTRY,S75,historical,PS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.007479527094889612,0.00044567452277988195,-0.008910794509574771,0.021161225129617378,0.03007201963919215,0.049006879329681396,0.09431122279493137,0.20212117072194805,-0.2487064003944397,0.347231388092041
ENTRY,S75,historical,PS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.001452498858974826,0.008235573768615723,-0.08314192295074463,0.08957719802856445,0.17271912097930908,0.14245848655700685,0.1695470094680786,0.3425879502296448,-0.5749740600585938,0.39076781272888184
ENTRY,S75,historical,PS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.008932025953864439,0.003657013177871704,-0.0810210972558707,0.07871890347450972,0.15974000073038042,0.14407339238096029,0.23769212597981074,0.3731733717024325,-0.5925378238316625,0.3933612331748009
ENTRY,S75,historical,PS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.014497146010398865,0.028722375631332397,-0.023809567093849182,0.06702908873558044,0.09083865582942963,0.11086641550064089,0.12547885775566098,0.13716881155967708,-0.1395474672317505,0.14009130001068115
ENTRY,S75,historical,PS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.024153709411621094,-0.037749648094177246,-0.0794934630393982,0.017590105533599854,0.09708356857299805,0.07574565410614016,0.09513083696365351,0.11063898324966429,-0.13563156127929688,0.11451601982116699
ENTRY,S75,historical,PS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.03865085542201996,-0.04148441553115845,-0.06193278729915619,-0.018202483654022217,0.04373030364513397,-0.004931449890136712,-0.0005077719688415631,0.0030311703681945718,-0.07555049657821655,0.003915905952453613
ENTRY,S75,historical,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.020472658297217096,-0.015491414070129394,-0.06721511185169221,0.03578818440437317,0.10300329625606539,0.08387275695800782,0.12717798084020615,0.22695092111825976,-0.47733466029167176,0.25596034824848174
ENTRY,S75,historical,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.010919844346062746,0.006573253124952317,-0.046145109087228776,0.06152248978614807,0.10766759887337685,0.12973426818847655,0.17209752120077607,0.2890523040294648,-0.26645455658435824,0.3083798408508301
ENTRY,S75,historical,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.03139250264327984,-0.012319710850715638,-0.09653201755136251,0.04762365221977234,0.14415566977113486,0.11575939320027824,0.15445129930973045,0.23331552781909706,-0.7707874715328217,0.25187967121601107
ENTRY,S75,historical,NS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0211977199798463,-0.015491414070129394,-0.06721511185169221,0.03578818440437317,0.10300329625606539,0.0836798667907715,0.1252406841516494,0.23005649596452682,-0.47733466029167176,0.25596034824848174
ENTRY,S75,historical,NS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.012078822991480269,0.008461974561214447,-0.046145109087228776,0.06300979256629945,0.10915490165352823,0.13160377502441406,0.17291763134300708,0.2897042310237884,-0.26645455658435824,0.3083798408508301
ENTRY,S75,historical,NS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.033276542971326574,-0.015914180874824525,-0.09949288833886386,0.04762365221977234,0.1471165405586362,0.1096033497899771,0.1564346486330032,0.23338158129900693,-0.7707874715328217,0.25187967121601107
ENTRY,S75,historical,NS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.0020042538642883285,-0.028484892845153806,-0.0701167106628418,0.04363607168197632,0.11375278234481812,0.10905740261077884,0.1308645129203796,0.14831020116806026,-0.08768482208251953,0.15267162322998046
ENTRY,S75,historical,NS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.025008493661880495,-0.017457985877990724,-0.05063889026641846,0.00817241072654724,0.05881130099296571,0.014098408222198489,0.016073740720748898,0.01765400671958923,-0.08316707611083984,0.018049073219299317
ENTRY,S75,historical,NS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,0.027012747526168824,0.010658550262451171,-0.010164141654968262,0.04783543944358826,0.05799958109855652,0.09990770578384402,0.11726512789726254,0.1311510655879974,-0.047888660430908205,0.13462255001068116
ENTRY,FULL8,current,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-8.807487970862693,-8.730209094152087,-10.95511031372007,-6.5121514228667365,4.442958890853333,-3.679097025682858,-2.032858528003272,-1.0578685922341504,-20.461966955917887,-0.4049150756036397
ENTRY,FULL8,current,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,8.576618971340359,9.011771440505981,5.989487171173096,11.152199238538742,5.162712067365646,13.855600954219701,14.87131721973419,17.135230150222792,-2.1432113647460938,19.950090408325195
ENTRY,FULL8,current,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,17.38410694220305,17.74337366965483,13.786108493979555,20.79605091083795,7.009942416858394,23.084638003015428,25.746467414693686,32.63740831139848,6.421898036263883,35.284618342178874
ENTRY,FULL8,current,PS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-7.5733768124778,-7.852787377196364,-9.68101730151102,-5.0032364199869335,4.677780881524086,-2.91581122651696,-2.0179895913926886,-1.302005515294146,-17.888371787965298,-0.6199827389791608
ENTRY,FULL8,current,PS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,4.682512892708182,4.248436242341995,1.8081814050674438,7.588068872690201,5.779887467622757,9.854442578554158,11.440157148241996,13.295445159375673,-3.3908376693725586,14.33262014389038
ENTRY,FULL8,current,PS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,12.255889705185982,12.473722435766831,8.091854834696278,15.178214387051412,7.086359552355134,18.68589541602414,19.994573213218242,26.038969357672624,1.4867732524871826,28.266641579568386
ENTRY,FULL8,current,NS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.1776642894676188,-0.07334561347961426,-0.17265456318855285,0.028938865661621092,0.20159342885017395,0.08815829277038593,0.12279024913907047,0.16847629690170332,-8.163970030343625,0.2526510238647461
ENTRY,FULL8,current,NS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,0.08042722499743103,0.03975908756256104,-0.06691415160894394,0.13592614531517028,0.2028402969241142,0.23262702703475954,0.6482800216972827,0.876641376614579,-0.38696880340576173,2.482819604873657
ENTRY,FULL8,current,NS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,100,-0.25809151446504985,-0.10846202075481415,-0.2388480484485626,0.025168126821517943,0.26401617527008053,0.10476446837186824,0.15704257130622862,0.20020843166113056,-10.646789635217283,0.5019784212112427
ENTRY,FULL8,historical,RS,ALL,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,-0.003131283019854436,2.6922847609966993e-05,-0.00012703343236353248,0.0003971934493165463,0.0005242268816800788,0.0019330134615302076,0.0047811894211918044,0.10852566838264496,-0.3109245002269745,0.3423910140991211
ENTRY,FULL8,historical,RS,ALL,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.011535711586475372,0.013538360595703125,-0.12015581130981445,0.14478254318237305,0.2649383544921875,0.34165086746215817,0.46065316200256334,0.7623970222473144,-0.7752523422241211,0.8042254447937012
ENTRY,FULL8,historical,RS,ALL,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,128,0.014666994606329808,0.013556409830925986,-0.1349710997310467,0.16098504625551868,0.2959561459865654,0.356781674666854,0.4793547991663216,0.7624586379551329,-0.7755543757230043,1.0719178915023804
ENTRY,FULL8,historical,RS,ACTIVE_TARGET,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,-0.0031330309483300588,2.1380343241617084e-05,-0.00012703343236353248,0.0003682825481519103,0.0004953159805154428,0.0011790037387982013,0.003384910849854349,0.04367938399314869,-0.3109245002269745,0.3423910140991211
ENTRY,FULL8,historical,RS,ACTIVE_TARGET,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.013737278599892893,0.022516250610351562,-0.12015581130981445,0.14654064178466797,0.2666964530944824,0.3459969520568848,0.4644199848175048,0.7624471473693848,-0.7752523422241211,0.8042254447937012
ENTRY,FULL8,historical,RS,ACTIVE_TARGET,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,124,0.016870309548222953,0.01816331292502582,-0.1349710997310467,0.16098504625551868,0.2959561459865654,0.36678518492990414,0.48287659101188174,0.762508266356308,-0.7755543757230043,1.0719178915023804
ENTRY,FULL8,historical,RS,SUPERSEDED,new_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.003077097237110138,0.04111115634441376,-0.03255026787519455,0.07058432698249817,0.10313459485769272,0.10615433454513551,0.11801100373268125,0.12749633908271787,-0.22439837455749512,0.12986767292022705
ENTRY,FULL8,historical,RS,SUPERSEDED,true_nll,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.05671286582946777,-0.02888202667236328,-0.06954669952392578,-0.016048192977905273,0.05349850654602051,-0.00745439529418945,-0.004589796066284187,-0.0022981166839599644,-0.16736221313476562,-0.0017251968383789062
ENTRY,FULL8,historical,RS,SUPERSEDED,desired_margin,REQUEST_CLUSTER_MEAN_PAIRED_DELTA,4,-0.053635768592357635,-0.06999318301677704,-0.14013102650642395,0.016502074897289276,0.15663310140371323,0.1402047365903855,0.18143895715475072,0.21442633360624308,-0.2972298860549927,0.2226731777191162
