endpoint,panel,metric,quantity,population,denominator,mean,median,p90,p95,p99,min,max
Late-B100,cohort_B069,PS,new_nll,replay,200,1.256527021741931,0.2769244313240051,4.002742671966552,5.948557543754575,8.90529256820678,0.00040463366894982755,11.1545991897583
Late-B100,cohort_B069,PS,new_nll,paired_delta,200,-0.010830639794294257,-0.0005066755693405867,0.08896830081939697,0.1739333868026733,0.3169130945205684,-0.4859457015991211,0.8033652305603027
Late-B100,cohort_B069,PS,true_nll,baseline,200,10.06115752696991,9.74772024154663,15.49243459701538,17.650481605529784,18.7536689376831,0.854891300201416,25.18805694580078
Late-B100,cohort_B069,PS,true_nll,replay,200,10.089037257432938,9.71575927734375,15.260600185394285,17.518160438537592,18.97946872711181,0.8760966062545776,25.273441314697266
Late-B100,cohort_B069,PS,true_nll,paired_delta,200,0.027879730463027955,0.017999887466430664,0.2963371276855469,0.42641267776489244,0.5427810001373283,-0.9321775436401367,0.7148466110229492
Late-B100,cohort_B069,PS,desired_margin,baseline,200,8.793799865433684,8.789703024551272,15.288922282122074,17.43752591623924,18.74615141735877,-6.130522727966309,25.18765290794545
Late-B100,cohort_B069,PS,desired_margin,replay,200,8.832510235691007,8.773660331964493,15.23719699307112,17.356892580399283,18.97209819255396,-6.167193531990051,25.273036681028316
Late-B100,cohort_B069,PS,desired_margin,paired_delta,200,0.03871037025732221,0.03577569383196533,0.3213710516691208,0.4487179105868561,0.6516551815345873,-0.6700549125671387,0.7767724171280861
Late-B100,cohort_B069,NS,new_nll,baseline,1000,7.866910863570636,7.859179496765137,12.874726295471191,14.305746936798094,16.871392288208007,0.001778569770976901,21.04065704345703
Late-B100,cohort_B069,NS,new_nll,replay,1000,7.863228220392368,7.828193664550781,12.932518100738525,14.381423473358154,16.799131679534913,0.0017729768296703696,21.367307662963867
Late-B100,cohort_B069,NS,new_nll,paired_delta,1000,-0.0036826431782683356,0.002252340316772461,0.23922605514526368,0.3256032943725585,0.5205659961700438,-1.3961763381958008,0.826904296875
Late-B100,cohort_B069,NS,true_nll,baseline,1000,6.3966452165972445,6.257372856140137,10.953727912902831,12.157409048080444,14.604230604171752,0.030997393652796745,18.000574111938477
Late-B100,cohort_B069,NS,true_nll,replay,1000,6.38920993209444,6.257580995559692,10.956072998046876,12.164099979400634,14.331056385040279,0.018372828140854836,17.948789596557617
Late-B100,cohort_B069,NS,true_nll,paired_delta,1000,-0.0074352845028042795,-0.0023031234741210938,0.22981195449829103,0.3594051241874693,0.5593402767181395,-1.2541303634643555,0.9177579879760742
Late-B100,cohort_B069,NS,desired_margin,baseline,1000,1.470265646973392,1.5071983337402344,7.311709332466125,8.717294669151302,11.67249444723129,-15.250137720257044,17.790616750717163
Late-B100,cohort_B069,NS,desired_margin,replay,1000,1.474018288297928,1.4930663108825684,7.319635820388794,8.796739268302916,11.536432805061338,-15.142438162118196,17.92686104774475
Late-B100,cohort_B069,NS,desired_margin,paired_delta,1000,0.0037526413245359434,0.010196447372436523,0.29720869064331057,0.3864092320203781,0.5976444578170773,-1.6557807922363281,0.8482475280761719
Late-B100,cohort_B070,RS,new_nll,baseline,100,0.1022889560466865,0.006343792425468564,0.0729706831276418,0.20549971088766908,1.7514911234378916,7.056941103655845e-05,3.718217611312866
Late-B100,cohort_B070,RS,new_nll,replay,100,0.10275650021874753,0.006336771417409182,0.059795086458325736,0.2184881359338744,1.8311861407756906,7.211902266135439e-05,3.8054215908050537
Late-B100,cohort_B070,RS,new_nll,paired_delta,100,0.00046754417206102517,-3.2588839530944824e-05,0.0018152777105569851,0.012273802608251559,0.08795154750347176,-0.25292909145355225,0.16196078062057495
Late-B100,cohort_B070,RS,true_nll,baseline,100,12.343845891952515,12.183639526367188,17.110659599304203,18.980063438415527,20.77889282226563,4.532032489776611,21.227388381958008
Late-B100,cohort_B070,RS,true_nll,replay,100,12.360373458862306,12.254863262176514,17.19258098602295,18.98834238052368,20.58952394485474,4.7806901931762695,21.28824806213379
Late-B100,cohort_B070,RS,true_nll,paired_delta,100,0.01652756690979004,0.013330936431884766,0.2413865566253663,0.28217694759368894,0.3778648185729991,-0.3142547607421875,0.5755653381347656
Late-B100,cohort_B070,RS,desired_margin,baseline,100,12.241556935905828,12.163752380758524,17.102262861843343,18.965762752929002,20.774818848278375,4.513465980067849,21.226456361357123
Late-B100,cohort_B070,RS,desired_margin,replay,100,12.257616958643558,12.161053615403944,17.18386004054919,18.97460052440583,20.585042617414732,4.617693066596985,21.287309491133783
Late-B100,cohort_B070,RS,desired_margin,paired_delta,100,0.016060022737729013,0.012003680225461721,0.25065110307186844,0.28828854518942537,0.3841486677527438,-0.3152033588849008,0.5841925367712975
Late-B100,cohort_B070,PS,new_nll,baseline,200,1.1735181824577738,0.27328459918498993,3.60621268749237,4.9564479827880845,9.295772113800048,0.0006529344827868044,11.1759672164917
Late-B100,cohort_B070,PS,new_nll,replay,200,1.1903988833515904,0.2604447156190872,3.6347433090209957,4.978883957862854,9.23324602127075,0.0006378046819008887,11.343597412109375
Late-B100,cohort_B070,PS,new_nll,paired_delta,200,0.016880700893816537,-0.00012907478958368301,0.09284546971321089,0.28289328813552844,0.6090946960449207,-0.46308302879333496,0.7928829193115234
Late-B100,cohort_B070,PS,true_nll,baseline,200,9.645086554288865,9.50154161453247,14.28950023651123,15.34912137985229,18.280753154754635,1.06267249584198,18.858749389648438
Late-B100,cohort_B070,PS,true_nll,replay,200,9.667252800464631,9.500603675842285,14.253801345825195,15.461817550659173,18.12839889526367,1.0086724758148193,18.93844985961914
Late-B100,cohort_B070,PS,true_nll,paired_delta,200,0.022166246175765993,0.03270697593688965,0.2460471153259277,0.33976497650146437,0.46473895072936916,-0.8570384979248047,0.592620849609375
Late-B100,cohort_B070,PS,desired_margin,baseline,200,8.47156837183109,8.479421265423298,14.004227055050432,15.197252523811764,18.27891027354926,-5.118927955627441,18.82725840061903
Late-B100,cohort_B070,PS,desired_margin,replay,200,8.47685391711304,8.57690210454166,13.955232965573668,15.354365192298427,18.07409640993224,-5.040996551513672,18.90996941179037
Late-B100,cohort_B070,PS,desired_margin,paired_delta,200,0.005285545281949453,0.026030659675598145,0.25825247298926113,0.3413032084703433,0.6128324443101879,-1.2447366416454315,0.6583189368247986
Late-B100,cohort_B070,NS,new_nll,baseline,1000,7.727350094431138,7.606062173843384,12.619240856170654,14.012226963043211,16.40874225616455,0.00045885046711191535,22.69659423828125
Late-B100,cohort_B070,NS,new_nll,replay,1000,7.707000071368587,7.621525049209595,12.681587314605713,14.06548376083374,16.657266635894775,0.0004601611872203648,22.79706573486328
Late-B100,cohort_B070,NS,new_nll,paired_delta,1000,-0.020350023062550463,-0.01987171173095703,0.19325256347656253,0.28661463260650616,0.4751901674270628,-1.1838417053222656,0.9053018093109131
Late-B100,cohort_B070,NS,true_nll,baseline,1000,6.235851749787107,6.022069454193115,11.310867595672608,12.713358402252195,16.0065788078308,0.005729561671614647,22.93688201904297
Late-B100,cohort_B070,NS,true_nll,replay,1000,6.218319710150361,5.947591066360474,11.319391345977785,12.761896657943725,16.01188385009765,0.005105908960103989,22.994176864624023
Late-B100,cohort_B070,NS,true_nll,paired_delta,1000,-0.017532039636746048,-0.01118767261505127,0.19240610599517824,0.2738940238952637,0.4848040866851806,-1.5462045669555664,0.7978544235229492
Late-B100,cohort_B070,NS,desired_margin,baseline,1000,1.491498344644031,1.4506044387817383,7.008417749404908,8.573768776375797,11.066304903030394,-14.933670226484537,13.035503137856722
Late-B100,cohort_B070,NS,desired_margin,replay,1000,1.4886803612182267,1.3972954750061035,7.046829771995545,8.55422549135983,11.158315615579486,-14.930164389312267,13.368584733456373
Late-B100,cohort_B070,NS,desired_margin,paired_delta,1000,-0.002817983425804414,-0.001613616943359375,0.2485289573669434,0.35393841266632053,0.6465449500083918,-1.0119752883911133,1.0854617357254028
Late-B100,cohort_B071,RS,new_nll,baseline,100,0.11009816539910389,0.005461584078148007,0.09587315395474463,0.6340011388063429,2.9271548414230377,3.659658250398934e-05,3.5088441371917725
Late-B100,cohort_B071,RS,new_nll,replay,100,0.12847623825877236,0.0054639047011733055,0.08913260474801109,0.7300955355167384,3.2574617552757283,3.135155202471651e-05,3.6727375984191895
Late-B100,cohort_B071,RS,new_nll,paired_delta,100,0.018378072859668464,1.9660939869936556e-05,0.0030702886171638986,0.09576897025108316,0.3667198753356955,-0.03259727358818054,0.7802731394767761
Late-B100,cohort_B071,RS,true_nll,baseline,100,12.31748726606369,11.58187484741211,17.8415590286255,20.256907653808593,22.632480030059813,1.4300956726074219,22.680383682250977
Late-B100,cohort_B071,RS,true_nll,replay,100,12.291942007541657,11.724128246307373,17.955187797546394,20.369411182403564,22.50194612503052,1.1384676694869995,23.119285583496094
Late-B100,cohort_B071,RS,true_nll,paired_delta,100,-0.025545258522033692,-0.011505126953125,0.24213895797729518,0.3002904415130614,0.4398432064056401,-0.6574935913085938,0.5330324172973633
Late-B100,cohort_B071,RS,desired_margin,baseline,100,12.207389100664587,11.574213597225025,17.841269496496544,20.25684938450722,22.62967706285417,0.7990760803222656,22.679416885599494
Late-B100,cohort_B071,RS,desired_margin,replay,100,12.163465769282885,11.717534243129194,17.94835319407285,20.369357443101215,22.49894204092969,-0.43251705169677734,23.118587975681294
Late-B100,cohort_B071,RS,desired_margin,paired_delta,100,-0.04392333138170215,-0.013526277733035386,0.26915926132351164,0.31586803020909415,0.4401112940534954,-1.3930502533912659,0.5331914872513153
Late-B100,cohort_B071,PS,new_nll,baseline,200,1.2592042695352574,0.27625705301761627,4.2700553894042965,5.163539338111877,7.817651762962327,0.0002811751910485327,10.479621887207031
Late-B100,cohort_B071,PS,new_nll,replay,200,1.2516801459727867,0.2898133248090744,4.071038246154785,5.331607294082642,7.888182916641232,0.0003178806509822607,10.418059349060059
Late-B100,cohort_B071,PS,new_nll,paired_delta,200,-0.007524123562470777,-0.0004972340539097786,0.06559569239616392,0.17588150501251215,0.5317799973487849,-1.063776969909668,0.6913895606994629
Late-B100,cohort_B071,PS,true_nll,baseline,200,9.298424360156059,9.092113494873047,13.56235637664795,14.864808225631712,17.663634700775123,1.6119872331619263,20.904682159423828
Late-B100,cohort_B071,PS,true_nll,replay,200,9.332781886458397,9.161889553070068,13.673087215423584,14.905652141571045,17.367487411499,1.9875398874282837,21.194215774536133
Late-B100,cohort_B071,PS,true_nll,paired_delta,200,0.03435752630233765,0.012480735778808594,0.2822214603424072,0.4096713542938232,0.7344055557250976,-0.3688983917236328,0.7827696800231934
Late-B100,cohort_B071,PS,desired_margin,baseline,200,8.039220090620802,8.008896514773369,13.150041673885426,14.43896058491664,17.654899927326454,-1.2087440490722656,20.902737839962356
Late-B100,cohort_B071,PS,desired_margin,replay,200,8.081101740485611,7.780141681432724,13.14453384540975,14.5055417338619,17.286589142576535,-1.0788583755493164,21.19258501054719
Late-B100,cohort_B071,PS,desired_margin,paired_delta,200,0.041881649864808426,0.019531563855707645,0.28452151246601715,0.4755903288722021,0.7705028295516968,-0.5490882396697998,0.9295873641967773
Late-B100,cohort_B071,NS,new_nll,baseline,1000,7.877899172430742,7.804901361465454,12.537267684936523,13.689310789108276,15.875345411300659,0.0008435266790911555,19.219280242919922
Late-B100,cohort_B071,NS,new_nll,replay,1000,7.871321259525197,7.880153656005859,12.569416427612305,13.72808985710144,15.878303050994871,0.0008322112844325602,19.266437530517578
Late-B100,cohort_B071,NS,new_nll,paired_delta,1000,-0.006577912905544508,-0.003703758120536804,0.20618948936462403,0.3032356500625609,0.522057271003723,-1.812657356262207,1.04937744140625
Late-B100,cohort_B071,NS,true_nll,baseline,1000,6.161389182496816,5.9631853103637695,10.868735980987548,12.3385085105896,15.020686416625976,0.010185997933149338,16.58759117126465
Late-B100,cohort_B071,NS,true_nll,replay,1000,6.1471630749944595,5.9344847202301025,10.894470787048341,12.205923414230343,14.957614374160766,0.010289361700415611,16.628890991210938
Late-B100,cohort_B071,NS,true_nll,paired_delta,1000,-0.014226107502356172,-8.4693543612957e-05,0.22544488906860358,0.29331014156341534,0.4313855934143066,-1.2758643627166748,0.9033443927764893
Late-B100,cohort_B071,NS,desired_margin,baseline,1000,1.7165099899339258,1.5446405410766602,7.200389963388444,8.569870474934575,11.359655433893202,-16.576358316582628,15.603741645812988
Late-B100,cohort_B071,NS,desired_margin,replay,1000,1.7241581845307374,1.627657413482666,7.169360780715944,8.648442873358727,10.926262925863261,-16.616416323871817,15.538779020309448
Late-B100,cohort_B071,NS,desired_margin,paired_delta,1000,0.007648194596811663,0.007508039474487305,0.28377671241760255,0.40097612738609306,0.6771990680694576,-1.3619871139526367,1.121173620223999
Late-B100,cohort_B072,RS,new_nll,baseline,100,0.07673374749152571,0.004795003915205598,0.05265588052570823,0.35631355792283975,1.4358123266696972,0.00013505500101018697,2.242103099822998
Late-B100,cohort_B072,RS,new_nll,replay,100,0.07586318269430194,0.0046298447996377945,0.053802013024687775,0.3639949992299077,1.4511438012123141,0.00015472168161068112,2.09828519821167
Late-B100,cohort_B072,RS,new_nll,paired_delta,100,-0.0008705647972237784,-1.3443117495626211e-05,0.001260566478595139,0.0029383774846792037,0.04867065221071248,-0.14381790161132812,0.05714160203933716
Late-B100,cohort_B072,RS,true_nll,baseline,100,12.915428614616394,12.51417064666748,17.90822238922119,18.823440456390376,21.489405078887945,4.836395740509033,22.79783058166504
Late-B100,cohort_B072,RS,true_nll,replay,100,12.91156988620758,12.484799861907959,17.977721786499025,19.15044832229614,21.42161760330201,4.797995090484619,22.890705108642578
Late-B100,cohort_B072,RS,true_nll,paired_delta,100,-0.0038587284088134766,-0.019722461700439453,0.20167875289916992,0.30067858695983884,0.5532297611236575,-0.4478740692138672,0.6168127059936523
Late-B100,cohort_B072,RS,desired_margin,baseline,100,12.838694867124868,12.510953737830278,17.899444874213078,18.8231335311706,21.48871633293399,2.594292640686035,22.796651105512865
Late-B100,cohort_B072,RS,desired_margin,replay,100,12.835706703513278,12.468295515951468,17.97495248359628,19.150062046194215,21.420870720306418,2.699709892272949,22.88944347843062
Late-B100,cohort_B072,RS,desired_margin,paired_delta,100,-0.002988163611589698,-0.011960889911279082,0.20168260792270304,0.30106149627536066,0.5534181395499039,-0.44805611157789826,0.6184511557221413
Late-B100,cohort_B072,PS,new_nll,baseline,200,1.458698053160042,0.3405899256467819,4.349117994308472,6.369003653526292,9.209663143157957,0.0008817598572932184,10.197577476501465
Late-B100,cohort_B072,PS,new_nll,replay,200,1.458732446853246,0.32592518627643585,4.265967273712158,6.403765702247604,9.18610215187072,0.0006075443816371262,10.062395095825195
Late-B100,cohort_B072,PS,new_nll,paired_delta,200,3.4393693204037846e-05,0.0002346669789403677,0.1100043386220932,0.15114204883575413,0.3517421913146965,-0.8577227592468262,0.9743481874465942
Late-B100,cohort_B072,PS,true_nll,baseline,200,9.747105102539063,9.883646965026855,14.486773586273193,16.805606079101562,18.001901397705062,2.0892715454101562,23.696231842041016
Late-B100,cohort_B072,PS,true_nll,replay,200,9.743256580233574,9.800946712493896,14.461654949188231,16.659418964385985,18.263574562072737,1.8996206521987915,23.85899543762207
Late-B100,cohort_B072,PS,true_nll,paired_delta,200,-0.0038485223054885863,-0.010945320129394531,0.22588539123535156,0.32853657007217385,0.4996498394012438,-0.7515230178833008,0.6540546417236328
Late-B100,cohort_B072,PS,desired_margin,baseline,200,8.288407049379021,7.769591301679611,14.139920944720506,16.798219481122214,17.986084977183474,-4.124165058135986,23.688736939337105
Late-B100,cohort_B072,PS,desired_margin,replay,200,8.284524133380328,7.915892044082284,14.024109839927403,16.62397916726768,18.24720848191528,-3.733041763305664,23.85114918835461
Late-B100,cohort_B072,PS,desired_margin,paired_delta,200,-0.003882915998692624,-0.014116644859313965,0.2483598470687866,0.37373762894421786,0.6709336273372168,-0.8317071199417114,1.1856558322906494
Late-B100,cohort_B072,NS,new_nll,baseline,1000,7.901196189185721,7.955348968505859,12.598476123809816,14.187517642974854,16.61274005889892,0.00177714170422405,21.942134857177734
Late-B100,cohort_B072,NS,new_nll,replay,1000,7.888566926761531,7.985618591308594,12.578803825378419,13.997214555740353,16.96732103347778,0.0014780559577047825,21.852476119995117
Late-B100,cohort_B072,NS,new_nll,paired_delta,1000,-0.012629262424190529,-0.009877204895019531,0.1870769500732422,0.27711716890335075,0.5229018688201904,-2.03000545501709,2.761526107788086
Late-B100,cohort_B072,NS,true_nll,baseline,1000,6.5829406456267465,6.462647914886475,11.522618007659913,13.480761051177979,16.850605430603025,0.012425745837390423,26.530656814575195
Late-B100,cohort_B072,NS,true_nll,replay,1000,6.58166979682073,6.442850828170776,11.5144588470459,13.39071898460388,16.84055252075195,0.013269683346152306,26.729507446289062
Late-B100,cohort_B072,NS,true_nll,paired_delta,1000,-0.001270848806016147,-0.006857395172119141,0.19994111061096198,0.2928128242492676,0.529274978637695,-1.1623058319091797,1.6384515762329102
Late-B100,cohort_B072,NS,desired_margin,baseline,1000,1.3182555435589747,1.5971457958221436,7.027347698807716,8.368667793273925,12.069082229137418,-18.57427772739902,18.688400745391846
Late-B100,cohort_B072,NS,desired_margin,replay,1000,1.3068971299408003,1.6162052154541016,7.04399340748787,8.240678200125688,12.049385874271389,-18.525950711220503,18.299417734146118
Late-B100,cohort_B072,NS,desired_margin,paired_delta,1000,-0.011358413618174381,-0.0036020278930664062,0.24853854179382326,0.3272374957799911,0.5230581986904143,-1.2349271774291992,1.6299781799316406
Late-B100,cohort_B073,RS,new_nll,baseline,100,0.12340413592290134,0.005330099957063794,0.05269331522285956,0.28077194541692696,2.0223654854297846,0.00014149141497910023,6.030468940734863
Late-B100,cohort_B073,RS,new_nll,replay,100,0.12654390589668765,0.005159137304872274,0.050966850668191954,0.2775141924619671,2.1742895174026695,0.0001736728590913117,6.1984686851501465
Late-B100,cohort_B073,RS,new_nll,paired_delta,100,0.0031397699737863148,-2.7323723770678043e-05,0.002137723378837112,0.003618643572553989,0.1519240319728852,-0.03176131844520569,0.1679997444152832
Late-B100,cohort_B073,RS,true_nll,baseline,100,13.158948783874513,13.037947177886963,18.69076900482178,20.259739112854003,22.70208011627198,2.544440269470215,23.812042236328125
Late-B100,cohort_B073,RS,true_nll,replay,100,13.142237391471863,13.056872367858887,18.75203971862793,20.08882312774658,22.896130638122564,2.2785425186157227,23.886444091796875
Late-B100,cohort_B073,RS,true_nll,paired_delta,100,-0.016711392402648927,-0.002983570098876953,0.20662055015563985,0.2598055362701416,0.6910409259796145,-0.5045537948608398,0.7440948486328125
Late-B100,cohort_B073,RS,desired_margin,baseline,100,13.03554464795161,13.031723713036627,18.688661380315903,20.259325096786778,22.69991453597672,2.146100103855133,23.81156193825882
Late-B100,cohort_B073,RS,desired_margin,replay,100,13.015693485575175,13.041049628518522,18.750611283245963,20.088343112675645,22.89410568066815,1.8807965219020844,23.885917444655206
Late-B100,cohort_B073,RS,desired_margin,paired_delta,100,-0.01985116237643524,-0.008103094063699245,0.2073142657172868,0.26126873260363936,0.7224855262369966,-0.507578868418932,0.7441843482956756
Late-B100,cohort_B073,PS,new_nll,baseline,200,1.3605825063795782,0.1896853670477867,4.634328889846802,6.197030234336846,10.694740409851068,0.0004998388467356563,13.41683292388916
Late-B100,cohort_B073,PS,new_nll,replay,200,1.3539642054919385,0.20682060718536377,4.548152637481689,6.324497365951532,10.453847169876095,0.0005110388156026602,13.078672409057617
Late-B100,cohort_B073,PS,new_nll,paired_delta,200,-0.006618300887639634,-4.4117390643805265e-05,0.09117116928100584,0.16786431670188878,0.3209851622581479,-0.46224576234817505,0.4918813705444336
Late-B100,cohort_B073,PS,true_nll,baseline,200,10.011635323762894,9.523263454437256,14.09768190383911,15.520458221435547,18.14618448257444,2.74560284614563,21.148191452026367
Late-B100,cohort_B073,PS,true_nll,replay,200,9.973835738897323,9.536527156829834,14.050751495361327,15.419957876205444,18.543466033935527,2.6708507537841797,20.81138801574707
Late-B100,cohort_B073,PS,true_nll,paired_delta,200,-0.03779958486557007,-0.039381980895996094,0.19705934524536128,0.2976166725158688,0.43471141815185416,-0.7712125778198242,0.9559435844421387
Late-B100,cohort_B073,PS,desired_margin,baseline,200,8.651052817383315,8.850105851888657,13.822233179374598,15.423528788285328,18.136781288392353,-4.509584903717041,21.14004612341523
Late-B100,cohort_B073,PS,desired_margin,replay,200,8.619871533405385,8.827222550287843,13.812632346153258,15.26652870220132,18.534414930961773,-4.11500358581543,20.802444752305746
Late-B100,cohort_B073,PS,desired_margin,paired_delta,200,-0.031181283977930435,-0.015169679187238216,0.24717067200690507,0.39471604302525515,0.593253948800265,-0.7725863377563655,1.2882500290870667
Late-B100,cohort_B073,NS,new_nll,baseline,1000,8.209553220335394,8.125923156738281,12.950068378448487,14.700063276290892,17.26777105331421,0.005160582717508078,21.46665382385254
Late-B100,cohort_B073,NS,new_nll,replay,1000,8.190625763696618,8.122347831726074,12.941611862182617,14.511091852188109,17.226280307769773,0.0046907151117920876,20.99596405029297
Late-B100,cohort_B073,NS,new_nll,paired_delta,1000,-0.018927456638775767,-0.017711162567138672,0.21947755813598635,0.3262711763381953,0.5305471992492675,-0.7977304458618164,0.9726347923278809
Late-B100,cohort_B073,NS,true_nll,baseline,1000,6.13844438709761,6.05075216293335,10.78352861404419,11.885268354415892,15.182293825149536,0.003466075984761119,17.502384185791016
Late-B100,cohort_B073,NS,true_nll,replay,1000,6.130480590885039,5.997514247894287,10.709097003936767,11.771026182174676,15.222666292190551,0.0034313867799937725,17.225231170654297
Late-B100,cohort_B073,NS,true_nll,paired_delta,1000,-0.007963796212570741,-0.003701132722198963,0.224115252494812,0.3168705701828002,0.5558095192909237,-1.228515625,1.0396790504455566
Late-B100,cohort_B073,NS,desired_margin,baseline,1000,2.071108833237784,1.9783387184143066,7.958513575792313,9.94638226032257,13.77813048005104,-14.04943927610293,17.91685174778104
Late-B100,cohort_B073,NS,desired_margin,replay,1000,2.060145172811579,1.9832797050476074,7.834473678469658,9.942066395282746,13.618991392850875,-13.939332445152104,18.425668817013502
Late-B100,cohort_B073,NS,desired_margin,paired_delta,1000,-0.010963660426205024,-0.009669989347457886,0.2734253406524658,0.39771927595138545,0.6991070866584776,-1.159219741821289,1.13596773147583
Late-B100,cohort_B074,RS,new_nll,baseline,100,0.23156255149930074,0.00391407310962677,0.05211526155471832,0.21006182730197817,6.692316484451312,6.568216485902667e-05,10.156399726867676
Late-B100,cohort_B074,RS,new_nll,replay,100,0.22874030677856352,0.004088673507794738,0.045638678222894746,0.18261924386024395,6.6859174013138,6.5205356804654e-05,10.223603248596191
Late-B100,cohort_B074,RS,new_nll,paired_delta,100,-0.002822244720737217,-3.98589763790369e-05,0.0007416020380333068,0.0010688665322959423,0.03262490354478377,-0.14585411548614502,0.06720352172851562
Late-B100,cohort_B074,RS,true_nll,baseline,100,12.529725074768066,12.698084831237793,17.58266658782959,19.837556076049804,21.643631534576425,0.14748096466064453,23.66584014892578
Late-B100,cohort_B074,RS,true_nll,replay,100,12.545636359006167,12.712015151977539,17.558408737182617,19.67641382217407,21.312403697967543,0.1465335637331009,23.831647872924805
Late-B100,cohort_B074,RS,true_nll,paired_delta,100,0.01591128423810005,0.003444470465183258,0.24580202102661133,0.4346590518951415,0.55262996673584,-0.5064043998718262,0.5779819488525391
Late-B100,cohort_B074,RS,desired_margin,baseline,100,12.298162523268765,12.64431435026927,17.57871776816901,19.8238784584566,21.64334210093687,-6.509844779968262,23.663588676135987
Late-B100,cohort_B074,RS,desired_margin,replay,100,12.316896052227603,12.664974450017326,17.554577640164645,19.66412825445877,21.312059690103354,-6.503649637103081,23.829720091540366
Late-B100,cohort_B074,RS,desired_margin,paired_delta,100,0.01873352895883727,0.008829659840557724,0.24907873906195174,0.4361509568756445,0.5827000082656741,-0.5071697572711855,0.5962710380554199
Late-B100,cohort_B074,PS,new_nll,baseline,200,1.5006466316978913,0.1667470782995224,5.134817743301391,7.607921910285947,10.15814308166502,0.0006529344827868044,14.853641510009766
Late-B100,cohort_B074,PS,new_nll,replay,200,1.4977994440475595,0.17722338438034058,4.993972635269164,7.43034696578979,9.88413770675657,0.0006355411605909467,14.596725463867188
Late-B100,cohort_B074,PS,new_nll,paired_delta,200,-0.0028471876503317617,-0.0016838922165334225,0.0864514112472534,0.152713310718536,0.350865473747251,-0.32624053955078125,0.6627066135406494
Late-B100,cohort_B074,PS,true_nll,baseline,200,9.392425475232303,8.92174243927002,14.02120418548584,15.921312761306758,17.88601583480835,0.08861351758241653,18.20189666748047
Late-B100,cohort_B074,PS,true_nll,replay,200,9.391019328683615,9.066308975219727,14.373087501525879,15.824802827835075,17.95967596054077,0.10783468186855316,18.213380813598633
Late-B100,cohort_B074,PS,true_nll,paired_delta,200,-0.0014061465486884118,0.0038385391235351562,0.23728065490722652,0.31011009216308577,0.4808075141906726,-0.9556703567504883,0.6506047248840332
Late-B100,cohort_B074,PS,desired_margin,baseline,200,7.891778843534412,7.982998251914978,13.495741459541021,15.80593116693198,17.836264752428978,-10.6057710647583,18.16518286988139
Late-B100,cohort_B074,PS,desired_margin,replay,200,7.893219884636055,7.834140244871378,13.28979878891259,15.677665634080757,17.883755606673656,-10.282809257507324,18.17403795570135
Late-B100,cohort_B074,PS,desired_margin,paired_delta,200,0.0014410411016433499,0.00268357852473855,0.27833189691882576,0.34368229806423173,0.6325997075438499,-0.9674854865297675,0.7022129818797112
Late-B100,cohort_B074,NS,new_nll,baseline,1000,7.980041238283622,8.006960391998291,12.95500831604004,14.325688219070432,17.501828155517575,0.00177714170422405,19.382240295410156
Late-B100,cohort_B074,NS,new_nll,replay,1000,7.986031631516991,8.01535701751709,12.969938373565673,14.322444200515747,17.586956787109376,0.0014779369812458754,19.224529266357422
Late-B100,cohort_B074,NS,new_nll,paired_delta,1000,0.0059903932333691045,0.0014410018920898438,0.22827758789062502,0.3074509143829344,0.6610492372512813,-0.7006731033325195,1.7949810028076172
Late-B100,cohort_B074,NS,true_nll,baseline,1000,6.160493720692583,5.707192659378052,10.94668893814087,12.436546277999872,15.19463986396789,0.010182221420109272,20.003543853759766
Late-B100,cohort_B074,NS,true_nll,replay,1000,6.169556066301651,5.770920515060425,10.893036746978762,12.54225077629089,15.232602233886714,0.010770522989332676,20.009992599487305
Late-B100,cohort_B074,NS,true_nll,paired_delta,1000,0.009062345609068871,0.004952907562255859,0.23484001159667972,0.3385462045669553,0.562540531158447,-1.2285246849060059,1.2493271827697754
Late-B100,cohort_B074,NS,desired_margin,baseline,1000,1.8195475175910396,2.0032562017440796,7.834740918874741,9.600095723569392,12.584635110208763,-15.917021383531392,16.07609534263611
Late-B100,cohort_B074,NS,desired_margin,replay,1000,1.81647556521534,1.9331010580062866,7.753738194704057,9.65931293964386,12.62305879831314,-16.130828119348735,16.220425128936768
Late-B100,cohort_B074,NS,desired_margin,paired_delta,1000,-0.003071952375699766,-0.003947138786315918,0.26197625398635865,0.3957520127296447,0.6603726267814636,-1.7093520164489746,1.788097620010376
Late-B100,cohort_B075,RS,new_nll,baseline,100,0.08334527534185326,0.004917787853628397,0.09159709587693242,0.32250958681106523,1.2890855216980042,0.00012444675667211413,2.492260456085205
Late-B100,cohort_B075,RS,new_nll,replay,100,0.08464245542549179,0.004911145195364952,0.08825333043932948,0.4092868894338607,1.2535204041004255,0.00013016807497479022,2.675961494445801
Late-B100,cohort_B075,RS,new_nll,paired_delta,100,0.0012971800836385227,2.3905886337161064e-07,0.0029284018091857494,0.02299715727567671,0.09450423121452378,-0.0989227294921875,0.1837010383605957
Late-B100,cohort_B075,RS,true_nll,baseline,100,12.679248704910279,12.622704982757568,17.69251155853272,19.45068836212158,21.77399627685547,2.0112414360046387,21.91334342956543
Late-B100,cohort_B075,RS,true_nll,replay,100,12.670733275413513,12.607179164886475,17.774132156372072,19.502038955688473,21.896263694763185,2.3162059783935547,21.967885971069336
