cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,rows,requests,n11,n10,n01,n00,start_success,end_success,loss_numerator,loss_denominator,gain_numerator,gain_denominator,net_success_delta,margin_delta_mean,strict_start,strict_end,strict_lost,strict_gained,token_correct_start,token_correct_end,token_denominator_start,token_denominator_end
age,interval_target_conflict_free,70,100,30.0,PS,True,paired_target_mean_NLL,198,99,192,2,0,4,194,192,2,194,0,4,-2,-0.3217563951132828,146,148,8,10,149,151,202,202
age,interval_target_conflict_free,70,100,30.0,NS,True,paired_target_mean_NLL,990,99,586,76,51,277,662,637,76,662,51,328,-25,-0.2802173782050059,117,118,42,43,140,135,1020,1020
age,interval_target_conflict_free,70,100,30.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,94,1,0,4,95,94,1,95,0,4,-1,-0.4412397354596643,57,60,4,7,250,250,303,303
age,separate_active_version,70,100,30.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.0711644720662423,99,97,2,0,101,99,101,101
age,separate_active_version,70,100,30.0,PS,True,paired_target_mean_NLL,198,99,192,2,0,4,194,192,2,194,0,4,-2,-0.3217563951132828,146,148,8,10,149,151,202,202
age,separate_active_version,70,100,30.0,NS,True,paired_target_mean_NLL,990,99,586,76,51,277,662,637,76,662,51,328,-25,-0.2802173782050059,117,118,42,43,140,135,1020,1020
age,separate_active_version,70,100,30.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,94,1,0,4,95,94,1,95,0,4,-1,-0.4412397354596643,57,60,4,7,250,250,303,303
age,original_all_case,71,100,29.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.2912461911308128,99,98,1,0,101,100,102,102
age,original_all_case,71,100,29.0,PS,True,paired_target_mean_NLL,200,100,195,4,0,1,199,195,4,199,0,1,-4,-0.5198379627737449,149,140,12,3,153,144,204,204
age,original_all_case,71,100,29.0,NS,True,paired_target_mean_NLL,1000,100,604,79,58,259,683,662,79,683,58,317,-21,-0.3573773841450456,116,88,48,20,116,88,1000,1000
age,original_all_case,71,100,29.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,96,3,0,1,99,96,3,99,0,1,-3,-0.4377081462673959,59,55,7,3,254,244,306,306
age,interval_target_conflict_free,71,100,29.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.285854150924805,98,97,1,0,100,99,101,101
age,interval_target_conflict_free,71,100,29.0,PS,True,paired_target_mean_NLL,198,99,193,4,0,1,197,193,4,197,0,1,-4,-0.5094244672165421,148,140,11,3,152,144,202,202
age,interval_target_conflict_free,71,100,29.0,NS,True,paired_target_mean_NLL,990,99,597,77,57,259,674,654,77,674,57,316,-20,-0.3572914008730834,116,87,48,19,116,87,990,990
age,interval_target_conflict_free,71,100,29.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,95,3,0,1,98,95,3,98,0,1,-3,-0.4371894269813007,59,55,7,3,252,243,303,303
age,separate_active_version,71,100,29.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.285854150924805,98,97,1,0,100,99,101,101
age,separate_active_version,71,100,29.0,PS,True,paired_target_mean_NLL,198,99,193,4,0,1,197,193,4,197,0,1,-4,-0.5094244672165421,148,140,11,3,152,144,202,202
age,separate_active_version,71,100,29.0,NS,True,paired_target_mean_NLL,990,99,597,77,57,259,674,654,77,674,57,316,-20,-0.3572914008730834,116,87,48,19,116,87,990,990
age,separate_active_version,71,100,29.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,95,3,0,1,98,95,3,98,0,1,-3,-0.4371894269813007,59,55,7,3,252,243,303,303
age,original_all_case,72,100,28.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.1245015202659852,99,99,1,1,102,102,103,103
age,original_all_case,72,100,28.0,PS,True,paired_target_mean_NLL,200,100,193,3,1,3,196,194,3,196,1,4,-2,-0.5100201638965518,145,135,13,3,150,140,206,206
age,original_all_case,72,100,28.0,NS,True,paired_target_mean_NLL,1000,100,580,81,61,278,661,641,81,661,61,339,-20,-0.2773198854617076,100,94,25,19,118,112,1020,1020
age,original_all_case,72,100,28.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,3,1,3,96,94,3,96,1,4,-2,-0.5308898627618328,57,51,7,1,252,242,309,309
age,interval_target_conflict_free,72,100,28.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.0641382950538567,97,96,1,0,100,99,100,100
age,interval_target_conflict_free,72,100,28.0,PS,True,paired_target_mean_NLL,194,97,187,3,1,3,190,188,3,190,1,4,-2,-0.4626444684927827,143,135,11,3,148,140,200,200
age,interval_target_conflict_free,72,100,28.0,NS,True,paired_target_mean_NLL,970,97,569,76,60,265,645,629,76,645,60,325,-16,-0.272704526289611,99,93,25,19,117,111,990,990
age,interval_target_conflict_free,72,100,28.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,90,3,1,3,93,91,3,93,1,4,-2,-0.5002303246226277,57,51,7,1,248,239,300,300
age,separate_active_version,72,100,28.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-1.0641382950538567,97,96,1,0,100,99,100,100
age,separate_active_version,72,100,28.0,PS,True,paired_target_mean_NLL,194,97,187,3,1,3,190,188,3,190,1,4,-2,-0.4626444684927827,143,135,11,3,148,140,200,200
age,separate_active_version,72,100,28.0,NS,True,paired_target_mean_NLL,970,97,569,76,60,265,645,629,76,645,60,325,-16,-0.272704526289611,99,93,25,19,117,111,990,990
age,separate_active_version,72,100,28.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,90,3,1,3,93,91,3,93,1,4,-2,-0.5002303246226277,57,51,7,1,248,239,300,300
age,original_all_case,73,100,27.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.6962455447184038,98,98,1,1,101,101,103,103
age,original_all_case,73,100,27.0,PS,True,paired_target_mean_NLL,200,100,192,1,1,6,193,193,1,193,1,7,0,-0.4092523826411343,150,140,12,2,156,146,206,206
age,original_all_case,73,100,27.0,NS,True,paired_target_mean_NLL,1000,100,649,63,46,242,712,695,63,712,46,288,-17,-0.3828764284299686,101,91,38,28,111,101,1010,1010
age,original_all_case,73,100,27.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,1,1,5,94,94,1,94,1,6,0,-0.3231567179434932,59,53,8,2,257,247,309,309
age,interval_target_conflict_free,73,100,27.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-0.6929247536086501,97,97,0,0,100,100,101,101
age,interval_target_conflict_free,73,100,27.0,PS,True,paired_target_mean_NLL,196,98,188,1,1,6,189,189,1,189,1,7,0,-0.3547382909476125,148,140,10,2,154,146,202,202
age,interval_target_conflict_free,73,100,27.0,NS,True,paired_target_mean_NLL,980,98,642,62,42,234,704,684,62,704,42,276,-20,-0.4062869950546883,100,90,38,28,110,100,990,990
age,interval_target_conflict_free,73,100,27.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,1,1,5,92,92,1,92,1,6,0,-0.2498739336698069,58,53,7,2,254,246,303,303
age,separate_active_version,73,100,27.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-0.6929247536086501,97,97,0,0,100,100,101,101
age,separate_active_version,73,100,27.0,PS,True,paired_target_mean_NLL,196,98,188,1,1,6,189,189,1,189,1,7,0,-0.3547382909476125,148,140,10,2,154,146,202,202
age,separate_active_version,73,100,27.0,NS,True,paired_target_mean_NLL,980,98,642,62,42,234,704,684,62,704,42,276,-20,-0.4062869950546883,100,90,38,28,110,100,990,990
age,separate_active_version,73,100,27.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,1,1,5,92,92,1,92,1,6,0,-0.2498739336698069,58,53,7,2,254,246,303,303
age,original_all_case,74,100,26.0,RS,True,paired_target_mean_NLL,100,100,98,2,0,0,100,98,2,100,0,0,-2,-1.1790910202781015,100,97,3,0,102,99,102,102
age,original_all_case,74,100,26.0,PS,True,paired_target_mean_NLL,200,100,188,5,1,6,193,189,5,193,1,7,-4,-0.7455119893181836,151,145,11,5,155,149,204,204
age,original_all_case,74,100,26.0,NS,True,paired_target_mean_NLL,1000,100,623,76,42,259,699,665,76,699,42,301,-34,-0.4728980719440733,117,101,43,27,146,127,1030,1030
age,original_all_case,74,100,26.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,3,1,5,94,92,3,94,1,6,-2,-0.8404199610394426,64,58,9,3,257,248,306,306
age,interval_target_conflict_free,74,100,26.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.000818032376647,99,97,2,0,101,99,101,101
age,interval_target_conflict_free,74,100,26.0,PS,True,paired_target_mean_NLL,198,99,188,3,1,6,191,189,3,191,1,7,-2,-0.611999203770238,149,145,9,5,153,149,202,202
age,interval_target_conflict_free,74,100,26.0,NS,True,paired_target_mean_NLL,990,99,614,75,42,259,689,656,75,689,42,301,-33,-0.4807625796451266,117,101,43,27,146,127,1020,1020
age,interval_target_conflict_free,74,100,26.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,2,1,5,93,92,2,93,1,6,-1,-0.69813742843513,63,58,8,3,254,248,303,303
age,separate_active_version,74,100,26.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-1.000818032376647,99,97,2,0,101,99,101,101
age,separate_active_version,74,100,26.0,PS,True,paired_target_mean_NLL,198,99,188,3,1,6,191,189,3,191,1,7,-2,-0.611999203770238,149,145,9,5,153,149,202,202
age,separate_active_version,74,100,26.0,NS,True,paired_target_mean_NLL,990,99,614,75,42,259,689,656,75,689,42,301,-33,-0.4807625796451266,117,101,43,27,146,127,1020,1020
age,separate_active_version,74,100,26.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,2,1,5,93,92,2,93,1,6,-1,-0.69813742843513,63,58,8,3,254,248,303,303
age,original_all_case,75,100,25.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.087787666577169,98,98,0,0,100,100,102,102
age,original_all_case,75,100,25.0,PS,True,paired_target_mean_NLL,200,100,190,5,0,5,195,190,5,195,0,5,-5,-0.7144204759232525,144,134,16,6,148,138,204,204
age,original_all_case,75,100,25.0,NS,True,paired_target_mean_NLL,1000,100,644,64,44,248,708,688,64,708,44,292,-20,-0.5048963025896228,110,93,41,24,118,100,1010,1010
age,original_all_case,75,100,25.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,5,0,3,97,92,5,97,0,3,-5,-0.7302895823644939,61,53,9,1,248,238,306,306
age,interval_target_conflict_free,75,100,25.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.1043884323282165,98,98,0,0,100,100,101,101
age,interval_target_conflict_free,75,100,25.0,PS,True,paired_target_mean_NLL,198,99,188,5,0,5,193,188,5,193,0,5,-5,-0.7161251534950376,144,134,16,6,148,138,202,202
age,interval_target_conflict_free,75,100,25.0,NS,True,paired_target_mean_NLL,990,99,643,62,43,242,705,686,62,705,43,285,-19,-0.5115276265714783,110,93,41,24,118,100,1000,1000
age,interval_target_conflict_free,75,100,25.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,5,0,3,96,91,5,96,0,3,-5,-0.7179210249750847,61,53,9,1,248,238,303,303
age,separate_active_version,75,100,25.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.1043884323282165,98,98,0,0,100,100,101,101
age,separate_active_version,75,100,25.0,PS,True,paired_target_mean_NLL,198,99,188,5,0,5,193,188,5,193,0,5,-5,-0.7161251534950376,144,134,16,6,148,138,202,202
age,separate_active_version,75,100,25.0,NS,True,paired_target_mean_NLL,990,99,643,62,43,242,705,686,62,705,43,285,-19,-0.5115276265714783,110,93,41,24,118,100,1000,1000
age,separate_active_version,75,100,25.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,91,5,0,3,96,91,5,96,0,3,-5,-0.7179210249750847,61,53,9,1,248,238,303,303
age,original_all_case,76,100,24.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.8468101704751825,100,100,0,0,102,102,102,102
age,original_all_case,76,100,24.0,PS,True,paired_target_mean_NLL,200,100,195,1,0,4,196,195,1,196,0,4,-1,-0.4773663948843022,139,133,11,5,142,136,204,204
age,original_all_case,76,100,24.0,NS,True,paired_target_mean_NLL,1000,100,616,66,49,269,682,665,66,682,49,318,-17,-0.1435513286599889,95,95,29,29,105,105,1010,1010
age,original_all_case,76,100,24.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,97,0,0,3,97,97,0,97,0,3,0,-0.6126047197636217,56,53,6,3,244,238,306,306
age,interval_target_conflict_free,76,100,24.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-0.8558154630576095,99,99,0,0,101,101,101,101
age,interval_target_conflict_free,76,100,24.0,PS,True,paired_target_mean_NLL,198,99,193,1,0,4,194,193,1,194,0,4,-1,-0.4610492095270081,139,132,11,4,142,135,202,202
age,interval_target_conflict_free,76,100,24.0,NS,True,paired_target_mean_NLL,990,99,609,65,49,267,674,658,65,674,49,316,-16,-0.1471368044323165,95,94,29,28,105,104,1000,1000
age,interval_target_conflict_free,76,100,24.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,96,0,0,3,96,96,0,96,0,3,0,-0.5851972046581031,56,53,6,3,243,236,303,303
age,separate_active_version,76,100,24.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-0.8558154630576095,99,99,0,0,101,101,101,101
age,separate_active_version,76,100,24.0,PS,True,paired_target_mean_NLL,198,99,193,1,0,4,194,193,1,194,0,4,-1,-0.4610492095270081,139,132,11,4,142,135,202,202
age,separate_active_version,76,100,24.0,NS,True,paired_target_mean_NLL,990,99,609,65,49,267,674,658,65,674,49,316,-16,-0.1471368044323165,95,94,29,28,105,104,1000,1000
age,separate_active_version,76,100,24.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,96,0,0,3,96,96,0,96,0,3,0,-0.5851972046581031,56,53,6,3,243,236,303,303
age,original_all_case,77,100,23.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.9618881351538584,98,96,2,0,100,98,102,102
age,original_all_case,77,100,23.0,PS,True,paired_target_mean_NLL,200,100,189,3,3,5,192,192,3,192,3,8,0,-0.3728481399276643,140,137,5,2,144,141,204,204
age,original_all_case,77,100,23.0,NS,True,paired_target_mean_NLL,1000,100,629,74,35,262,703,664,74,703,35,297,-39,-0.3729819492158713,67,55,29,17,77,65,1010,1010
age,original_all_case,77,100,23.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,2,2,5,93,93,2,93,2,7,0,-0.4583348950440995,58,55,5,2,244,239,306,306
age,interval_target_conflict_free,77,100,23.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-0.9351557099527076,96,94,2,0,98,96,100,100
age,interval_target_conflict_free,77,100,23.0,PS,True,paired_target_mean_NLL,196,98,186,3,3,4,189,189,3,189,3,7,0,-0.3350981850832182,138,135,5,2,142,139,200,200
age,interval_target_conflict_free,77,100,23.0,NS,True,paired_target_mean_NLL,980,98,624,73,34,249,697,658,73,697,34,283,-39,-0.3872691515815321,67,55,29,17,77,65,990,990
age,interval_target_conflict_free,77,100,23.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,90,2,2,4,92,92,2,92,2,6,0,-0.4205119248398827,57,54,5,2,240,235,300,300
age,separate_active_version,77,100,23.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-0.9351557099527076,96,94,2,0,98,96,100,100
age,separate_active_version,77,100,23.0,PS,True,paired_target_mean_NLL,196,98,186,3,3,4,189,189,3,189,3,7,0,-0.3350981850832182,138,135,5,2,142,139,200,200
age,separate_active_version,77,100,23.0,NS,True,paired_target_mean_NLL,980,98,624,73,34,249,697,658,73,697,34,283,-39,-0.3872691515815321,67,55,29,17,77,65,990,990
age,separate_active_version,77,100,23.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,90,2,2,4,92,92,2,92,2,6,0,-0.4205119248398827,57,54,5,2,240,235,300,300
age,original_all_case,78,100,22.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.9215521209980944,98,98,0,0,102,102,104,104
age,original_all_case,78,100,22.0,PS,True,paired_target_mean_NLL,200,100,188,3,1,8,191,189,3,191,1,9,-2,-0.3741220212227199,137,135,5,3,143,141,208,208
age,original_all_case,78,100,22.0,NS,True,paired_target_mean_NLL,1000,100,580,59,45,316,639,625,59,639,45,361,-14,-0.2767097012585,107,95,43,31,117,105,1010,1010
age,original_all_case,78,100,22.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,2,1,7,92,91,2,92,1,8,-1,-0.4782523647008929,56,56,3,3,245,243,312,312
age,interval_target_conflict_free,78,100,22.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.9215521209980944,98,98,0,0,102,102,104,104
age,interval_target_conflict_free,78,100,22.0,PS,True,paired_target_mean_NLL,200,100,188,3,1,8,191,189,3,191,1,9,-2,-0.3741220212227199,137,135,5,3,143,141,208,208
age,interval_target_conflict_free,78,100,22.0,NS,True,paired_target_mean_NLL,1000,100,580,59,45,316,639,625,59,639,45,361,-14,-0.2767097012585,107,95,43,31,117,105,1010,1010
age,interval_target_conflict_free,78,100,22.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,2,1,7,92,91,2,92,1,8,-1,-0.4782523647008929,56,56,3,3,245,243,312,312
age,separate_active_version,78,100,22.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-0.9215521209980944,98,98,0,0,102,102,104,104
age,separate_active_version,78,100,22.0,PS,True,paired_target_mean_NLL,200,100,188,3,1,8,191,189,3,191,1,9,-2,-0.3741220212227199,137,135,5,3,143,141,208,208
age,separate_active_version,78,100,22.0,NS,True,paired_target_mean_NLL,1000,100,580,59,45,316,639,625,59,639,45,361,-14,-0.2767097012585,107,95,43,31,117,105,1010,1010
age,separate_active_version,78,100,22.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,90,2,1,7,92,91,2,92,1,8,-1,-0.4782523647008929,56,56,3,3,245,243,312,312
age,original_all_case,79,100,21.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-0.8885173893923457,100,98,2,0,101,99,101,101
age,original_all_case,79,100,21.0,PS,True,paired_target_mean_NLL,200,100,192,3,1,4,195,193,3,195,1,5,-2,-0.138445122360099,146,148,8,10,148,150,202,202
age,original_all_case,79,100,21.0,NS,True,paired_target_mean_NLL,1000,100,606,61,41,292,667,647,61,667,41,333,-20,-0.1572323274805094,96,89,28,21,126,119,1030,1030
age,original_all_case,79,100,21.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,94,2,1,3,96,95,2,96,1,4,-1,-0.174698968854791,61,57,8,4,249,249,303,303
age,interval_target_conflict_free,79,100,21.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-0.8561542745546555,99,98,1,0,100,99,100,100
age,interval_target_conflict_free,79,100,21.0,PS,True,paired_target_mean_NLL,198,99,190,3,1,4,193,191,3,193,1,5,-2,-0.1419523124732039,146,148,8,10,148,150,200,200
age,interval_target_conflict_free,79,100,21.0,NS,True,paired_target_mean_NLL,990,99,600,61,40,289,661,640,61,661,40,329,-21,-0.1620774144068656,96,89,28,21,126,119,1020,1020
age,interval_target_conflict_free,79,100,21.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,93,2,1,3,95,94,2,95,1,4,-1,-0.1767446233439988,61,57,8,4,248,249,300,300
age,separate_active_version,79,100,21.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-0.8561542745546555,99,98,1,0,100,99,100,100
age,separate_active_version,79,100,21.0,PS,True,paired_target_mean_NLL,198,99,190,3,1,4,193,191,3,193,1,5,-2,-0.1419523124732039,146,148,8,10,148,150,200,200
age,separate_active_version,79,100,21.0,NS,True,paired_target_mean_NLL,990,99,600,61,40,289,661,640,61,661,40,329,-21,-0.1620774144068656,96,89,28,21,126,119,1020,1020
age,separate_active_version,79,100,21.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,93,2,1,3,95,94,2,95,1,4,-1,-0.1767446233439988,61,57,8,4,248,249,300,300
age,original_all_case,80,100,20.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-0.8844297035063937,100,97,3,0,100,97,100,100
age,original_all_case,80,100,20.0,PS,True,paired_target_mean_NLL,200,100,193,2,2,3,195,195,2,195,2,5,0,-0.2715940885603777,125,125,8,8,125,125,200,200
age,original_all_case,80,100,20.0,NS,True,paired_target_mean_NLL,1000,100,587,53,48,312,640,635,53,640,48,360,-5,-0.1197483794259896,90,87,28,25,110,107,1020,1020
age,original_all_case,80,100,20.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,94,2,2,2,96,96,2,96,2,4,0,-0.2388507935719099,43,42,4,3,225,222,300,300
age,interval_target_conflict_free,80,100,20.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-0.8495709865257429,99,97,2,0,99,97,99,99
age,interval_target_conflict_free,80,100,20.0,PS,True,paired_target_mean_NLL,198,99,192,1,2,3,193,194,1,193,2,5,1,-0.2287912205072717,125,125,8,8,125,125,198,198
age,interval_target_conflict_free,80,100,20.0,NS,True,paired_target_mean_NLL,990,99,577,53,48,312,630,625,53,630,48,360,-5,-0.1023722039610018,86,85,26,25,106,105,1010,1010
age,interval_target_conflict_free,80,100,20.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,94,1,2,2,95,96,1,95,2,4,1,-0.2056877441795994,43,42,4,3,224,222,297,297
age,separate_active_version,80,100,20.0,RS,True,paired_target_mean_NLL,99,99,98,1,0,0,99,98,1,99,0,0,-1,-0.8495709865257429,99,97,2,0,99,97,99,99
age,separate_active_version,80,100,20.0,PS,True,paired_target_mean_NLL,198,99,192,1,2,3,193,194,1,193,2,5,1,-0.2287912205072717,125,125,8,8,125,125,198,198
age,separate_active_version,80,100,20.0,NS,True,paired_target_mean_NLL,990,99,577,53,48,312,630,625,53,630,48,360,-5,-0.1023722039610018,86,85,26,25,106,105,1010,1010
age,separate_active_version,80,100,20.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,94,1,2,2,95,96,1,95,2,4,1,-0.2056877441795994,43,42,4,3,224,222,297,297
age,original_all_case,81,100,19.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.1915543740156864,98,97,1,0,102,101,104,104
age,original_all_case,81,100,19.0,PS,True,paired_target_mean_NLL,200,100,191,3,1,5,194,192,3,194,1,6,-2,-0.4630279171364964,145,134,13,2,153,141,208,208
