cell,arm,case_id,metric,prompt_index,target_new_nll,target_true_nll,nll_advantage,success,strict_teacher_forced
0,ORBFH_HIST,9694,NS,6,12.95921516418457,1.5545837879180908,-11.40463137626648,1,False
0,ORBFH_HIST,9694,NS,7,7.035202980041504,1.3686771392822266,-5.666525840759277,1,False
0,ORBFH_HIST,9694,NS,8,14.423762321472168,0.34675469994544983,-14.077007621526718,1,True
0,ORBFH_HIST,9694,NS,9,10.944994926452637,1.0484182834625244,-9.896576642990112,1,True
0,ORBFH_HIST,12671,NS,0,14.294788360595703,0.1262139081954956,-14.168574452400208,1,True
0,ORBFH_HIST,12671,NS,1,11.810590744018555,1.1735892295837402,-10.637001514434814,1,True
0,ORBFH_HIST,12671,NS,2,12.55537223815918,0.16290253400802612,-12.392469704151154,1,True
0,ORBFH_HIST,12671,NS,3,11.267353057861328,4.118064880371094,-7.149288177490234,1,False
0,ORBFH_HIST,12671,NS,4,11.07007122039795,4.176125526428223,-6.893945693969727,1,False
0,ORBFH_HIST,12671,NS,5,5.715862274169922,3.421870231628418,-2.293992042541504,1,False
0,ORBFH_HIST,12671,NS,6,11.141514778137207,6.912196636199951,-4.229318141937256,1,False
0,ORBFH_HIST,12671,NS,7,10.404241561889648,5.534720420837402,-4.869521141052246,1,False
0,ORBFH_HIST,12671,NS,8,14.814948081970215,3.365347385406494,-11.44960069656372,1,False
0,ORBFH_HIST,12671,NS,9,11.932333946228027,2.3402342796325684,-9.592099666595459,1,False
0,JV_NATIVE,582,RS,0,0.0023611304350197315,21.235403060913086,21.233041930478066,1,True
0,JV_NATIVE,14027,RS,0,0.00022206225548870862,11.503052711486816,11.502830649231328,1,True
0,JV_NATIVE,8619,RS,0,0.001419608946889639,21.58588981628418,21.58447020733729,1,True
0,JV_NATIVE,8475,RS,0,0.29785433411598206,2.0497636795043945,1.7519093453884125,1,True
0,JV_NATIVE,21220,RS,0,0.0025118011981248856,12.304232597351074,12.30172079615295,1,True
0,JV_NATIVE,5064,RS,0,0.000985494232736528,11.875334739685059,11.874349245452322,1,True
0,JV_NATIVE,3088,RS,0,0.0018285474507138133,12.519795417785645,12.51796687033493,1,True
0,JV_NATIVE,3278,RS,0,0.0039673917926847935,7.646299362182617,7.642331970389932,1,True
0,JV_NATIVE,9694,RS,0,0.001311990898102522,12.746767044067383,12.74545505316928,1,True
0,JV_NATIVE,12671,RS,0,0.00010191874753218144,16.10203742980957,16.101935511062038,1,True
0,JV_NATIVE,582,PS,0,3.515501022338867,0.5071630477905273,-3.00833797454834,0,False
0,JV_NATIVE,582,PS,1,3.838545799255371,0.5615702271461487,-3.2769755721092224,0,False
0,JV_NATIVE,14027,PS,0,0.34280920028686523,3.7793784141540527,3.4365692138671875,1,True
0,JV_NATIVE,14027,PS,1,0.49793487787246704,5.497559070587158,4.999624192714691,1,True
0,JV_NATIVE,8619,PS,0,0.0015962490579113364,21.358732223510742,21.35713597445283,1,True
0,JV_NATIVE,8619,PS,1,0.0020102309063076973,18.790346145629883,18.788335914723575,1,True
0,JV_NATIVE,8475,PS,0,9.01466178894043,3.8299758434295654,-5.184685945510864,0,False
0,JV_NATIVE,8475,PS,1,14.858611106872559,0.06367967277765274,-14.794931434094906,0,False
0,JV_NATIVE,21220,PS,0,5.079123020172119,6.040623664855957,0.9615006446838379,1,False
0,JV_NATIVE,21220,PS,1,0.13978183269500732,5.914824485778809,5.775042653083801,1,True
0,JV_NATIVE,5064,PS,0,6.4604949951171875,4.331927299499512,-2.128567695617676,0,False
0,JV_NATIVE,5064,PS,1,6.469350337982178,0.27894824743270874,-6.190402090549469,0,False
0,JV_NATIVE,3088,PS,0,1.297811508178711,6.7713823318481445,5.473570823669434,1,True
0,JV_NATIVE,3088,PS,1,3.7300851345062256,5.88554573059082,2.1554605960845947,1,False
