family,comparison,max_nll,max_margin,warning_count,flip_count,rows
BASE_MEMIT,BASE_MEMIT__def-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__dff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__dff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ef7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ef7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__eff-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__eff-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f3f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f3f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f5f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f5f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f6f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f6f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f7f-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__f7f-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fbf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fbf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fdf-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fdf-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fef-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__fef-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ff7-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ff7-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffb-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffb-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffd-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffd-restore,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffe-repeat,0.0,0.0,0,0,48
BASE_MEMIT,BASE_MEMIT__ffe-restore,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-00,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-01,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-02,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-03,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-04,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-05,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-06,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-07,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-08,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-09,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-10,0.0,0.0,0,0,48
BASE_MEMIT,diagonal-11,0.0,0.0,0,0,48
BASE_MEMIT,endpoint-000-MB16-MB1,3.0517578125e-05,3.4928321838378906e-05,0,0,96
BASE_MEMIT,endpoint-000-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-000-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-001-MB16-MB1,8.96453857421875e-05,8.96453857421875e-05,0,0,96
BASE_MEMIT,endpoint-001-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-001-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-005-MB16-MB1,4.9591064453125e-05,5.257129669189453e-05,0,0,96
BASE_MEMIT,endpoint-005-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-005-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-010-MB16-MB1,5.340576171875e-05,6.949901580810547e-05,0,0,96
BASE_MEMIT,endpoint-010-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-010-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-020-MB16-MB1,6.103515625e-05,2.9802322387695312e-05,0,0,96
BASE_MEMIT,endpoint-020-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-020-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-030-MB16-MB1,2.384185791015625e-05,4.100799560546875e-05,0,0,96
BASE_MEMIT,endpoint-030-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-030-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-040-MB16-MB1,0.00011444091796875,3.0517578125e-05,0,0,96
BASE_MEMIT,endpoint-040-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-040-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-050-MB16-MB1,8.0108642578125e-05,6.931275129318237e-05,0,0,96
BASE_MEMIT,endpoint-050-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-050-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-060-MB16-MB1,6.008148193359375e-05,4.76837158203125e-05,0,0,96
BASE_MEMIT,endpoint-060-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-060-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-070-MB16-MB1,6.866455078125e-05,6.866455078125e-05,0,0,96
BASE_MEMIT,endpoint-070-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-070-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-080-MB16-MB1,2.384185791015625e-05,2.0503997802734375e-05,0,0,96
BASE_MEMIT,endpoint-080-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-080-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-090-MB16-MB1,0.0005271434783935547,0.00025153160095214844,2,0,96
BASE_MEMIT,endpoint-090-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-090-restore,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-100-MB16-MB1,0.0005242824554443359,0.0004394054412841797,1,0,96
BASE_MEMIT,endpoint-100-repeat,0.0,0.0,0,0,96
BASE_MEMIT,endpoint-100-restore,0.0,0.0,0,0,96
