arm,batch,candidate,gates,state,phase,own_n4,selected,E,canonical_E,H,B,delta_E,delta_B,delta_H,strict,past_strict,strict_lost,pair_lost,past_strict_lost,feasible,reasons,support,gate_support,active_layers,action_norm
C45678,5,12,"[0.6373533973051597, 0.526816795207814, 1.0, 0.0, 0.0]",6612b68777619640a0228cbebad12922aa7796c96f0a21639b493ad2845ec550,pruning,False,True,0.013649344508594367,0.00984364920099324,0.0030067911327478214,0.008303519312221397,-0.0010258741384313909,-0.0006335334018103822,-5.301116266309691e-05,100,64,0,0,0,True,,3,3,"[4, 5, 6]",6.219532006846373
C45678,5,13,"[0.6373533973051597, 0.526816795207814, 0.0, 0.0, 0.0]",2e7bf755b30b68f5e14561ce8792816b3edc45f477d9d7f9a7adb6b102923731,pruning,False,False,0.015537556822455372,0.011202715996842017,0.0029402038247781093,0.008287311581398171,0.0008623381754296142,-0.0006497411326336078,-0.00011959847063280904,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,2,2,"[4, 5]",5.8204451364304095
C45678,6,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",765ea1f0ab61dc23b0af31e1f49ee71d662978e4241d07745aece09b55bdf0b1,baseline,True,True,0.002569514949864242,0.0013039385474621667,0.0052743953434628565,0.01026197671171758,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],8.133711430474673
C45678,6,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",61a452e81dde0f5b828e7e97ef2552d1691f3bea589b68f0c1585e91aca4bb6c,search,False,False,0.0025695095185074026,0.0013039489986476837,0.005274397826383392,0.010261976954097918,-5.431356839540741e-09,2.423803380224854e-10,2.482920535840094e-09,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",8.133711430941965
C45678,6,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",ccf2f47db4da9ac2a7c813db1e0a95b4550cfb518bb7f33515a97fa14cd0f9ed,search,False,False,0.01072554000042146,0.006563344932656037,0.004958931910550746,0.010065460643772894,0.008156025050557219,-0.00019651606794468535,-0.0003154634329121109,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.97468962215822
C45678,6,3,"[0.75, 0.75, 1.0, 1.0, 1.0]",1718d57295e6f282cb7769ec234c74c1173ffa2d3d81a458d1c764e67cfa304b,search,False,False,0.010727206056471913,0.006598080609546741,0.004952289674292842,0.009887951245445947,0.008157691106607672,-0.00037402546627163247,-0.00032210566917001415,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.650946060653232
C45678,6,4,"[0.75, 0.75, 0.75, 1.0, 1.0]",e378b0da1bae155dd034c138238052f59c384e00ead59cc7fa627c547b0f8bf5,search,False,False,0.010729715235065669,0.006598413013125537,0.0049476063127258385,0.009877755113848252,0.008160200285201428,-0.0003842215978693275,-0.00032678903073701804,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.606383938195874
C45678,6,5,"[0.75, 0.75, 0.75, 0.75, 1.0]",bbdc51741bb0699a5f74ada430fa6e6035c57d091a85a8040d366f22aca71c4b,search,False,False,0.010729735271888785,0.006598422570241382,0.004947619900576683,0.009877754904209723,0.008160220322024542,-0.0003842218075078563,-0.00032677544288617355,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.6063839381150125
C45678,6,6,"[0.75, 0.75, 0.75, 0.75, 0.75]",8bf38a7f9ad391bc608efd44061417515de86f31496ba90a5be699e3a2cd927d,search,False,False,0.010729725312558003,0.006598411839659093,0.0049476187309664965,0.00987775704197702,0.008160210362693762,-0.00038421966974055977,-0.00032677661249636003,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.606383938013302
C45678,6,7,"[0.7469533762286731, 0.8509943878328594, 0.7495117778352323, 0.999999989961862, 0.9264091490130757]",aac47308b198f07f93eb9ff377ecd08fa0d626730d42a8e39ec3124363135ab8,search,False,False,0.011113511912990362,0.006900012110127136,0.004950071342364026,0.009908598077345232,0.008543996963126119,-0.00035337863437234773,-0.0003243240010988302,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.706127738600148
C45678,6,8,"[0.7855296630281958, 0.7190890324743104, 0.7497274021403881, 0.9999999943952259, 0.9589106969864962]",64dd2940a2597f4e243163eae8b346c9f6df8ef94eacb2302af24743a1136cb7,search,False,False,0.00757411155209411,0.004665324905654415,0.004897372367850039,0.009796241911089965,0.005004596602229868,-0.0004657348006276152,-0.0003770229756128174,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.790554923800346
C45678,6,9,"[0.7382308840200877, 0.6931163199380017, 0.7495181908444766, 0.9999999900937172, 0.9273757966619025]",e5e2832677fd3fbb98139aa0f495e4cc7ecc7b11dc382259c62452e0e4e27d05,search,False,False,0.011278314970695646,0.007203014659244218,0.004950856455366193,0.009731096899940894,0.008708800020831405,-0.0005308798117766855,-0.00032353888809666387,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.520730371262246
C45678,6,10,"[0.7855216284653044, 0.719355375095397, 0.7184785382081746, 0.9999999943952259, 0.9589106969864962]",b3eb437d5b578589c11fa3b56b152cafbfe85c5bb6289e70c0d662cda3b3735a,search,False,False,0.007574298597392044,0.004665426539868349,0.004898065315046551,0.00979842853757873,0.005004783647527802,-0.0004635481741388503,-0.00037633002841630514,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.79076545088418
C45678,7,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",6000a52d1547e3131867c25cd9ae5404be54454551999c2c4e41703dccf77dea,baseline,True,False,0.005414608894934645,0.003066596595117517,0.004583419462846905,0.012460016821478348,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],8.141029921389544
C45678,7,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",8fa7ad16c55fde1d93d953fbac460e9c6aadc3e3b6def81d872a714b936b64bc,search,False,False,0.002772567132487893,0.001751809557345041,0.0044216034909823065,0.01243412822486789,-0.002642041762446752,-2.588859661045717e-05,-0.0001618159718645984,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",8.283467923143483
C45678,7,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",1448501fe4f7c572c5d71781cbbff12e4618a58eda68fe1b7e54c1c94c0bc59d,search,False,False,0.008561255185923074,0.005419385790373781,0.004671494733770487,0.011935683362935379,0.003146646290988429,-0.0005243334585429693,8.807527092358214e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.374393001626918
C45678,7,3,"[0.75, 0.75, 1.0, 1.0, 1.0]",2c31b37c957abd530995772ebbe1349af7878d15db33b08dd73e3e7097db6a73,search,False,False,0.00863332989596529,0.005490975570792216,0.004590808613897934,0.011804942473645497,0.003218721001030645,-0.0006550743478328513,7.38915105102933e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.935925771393683
C45678,7,4,"[0.75, 0.75, 0.75, 1.0, 1.0]",cce5b872e639f6791af5bfe8ab84d46591e9512cf1e8b51d0ad106cd22c9a94d,search,False,False,0.009112183360848576,0.007531153977688518,0.004536874120731227,0.011772538268360222,0.003697574465913931,-0.000687478553118126,-4.654534211567807e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.803667401998714
C45678,7,5,"[0.75, 0.75, 0.75, 0.75, 1.0]",48d8cb499dc3735e98739929c96710df88d699769100aee2dbe9ac3776cd5387,search,False,False,0.009112210957100615,0.007531120913408813,0.0045369030844994995,0.011772549433317181,0.0036976020621659698,-0.000687467388161167,-4.651637834740541e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.80366740192478
C45678,7,6,"[0.75, 0.75, 0.75, 1.0, 0.75]",83810b15f6f960b5f0b53177838deb9f4fb8e0cf2199715109a912139a958311,search,False,False,0.009112196197966113,0.007531073264617589,0.0045368938776846335,0.011772553111313755,0.0036975873030314684,-0.0006874637101645931,-4.6525585162271454e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.803667401904675
C45678,7,7,"[0.75, 0.75, 1.0, 0.9375, 1.0]",f0b3fe65f89d725d69a8bad487254437eb6d58411c35f3fcf9df65a7f6408467,search,False,False,0.008634483640780672,0.0054901041981793245,0.0045870317302387775,0.011803122514265851,0.0032198747458460266,-0.0006568943072124966,3.6122673918725923e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.924622082342138
C45678,7,8,"[0.825237402261946, 0.8497987006664216, 0.9979181954840886, 0.9370323076592108, 1.0]",40cf077c25e7dee60a7bd9cfca69a4bb82eb3fdd0da870b6b8264ec0a3671599,search,False,False,0.006972957600373775,0.004232470882052439,0.004463863200840024,0.011913989565982774,0.00155834870543913,-0.0005460272554955736,-0.0001195562620068813,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.068093117757523
C45678,7,9,"[0.825237402261946, 0.8497987006664216, 0.9979181954840886, 0.9370323076592108, 0.9375]",adf39e49dffd2bc0cba03ca17020fc8846dc6f05a11cf81de022a8a60d66d6b3,search,False,False,0.006972970297792927,0.004232480953432969,0.004463869006144705,0.011913993933376332,0.0015583614028582818,-0.0005460228881020157,-0.00011955045670219988,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.068093117736248
C45678,7,10,"[0.9160078349101454, 0.7638837464702708, 0.9958834373031312, 0.9365751846155635, 1.0]",86251b50b3fdd6aa0b2f113b8e79298f5915623f66ba54c0c114a396fdb0afd3,search,False,False,0.003521104616957018,0.0019518040144339466,0.00447133798422783,0.012101648672796728,-0.0018935042779776269,-0.00035836814868162037,-0.00011208147861907491,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.656604160632043
C45678,7,11,"[0.8237001149337282, 0.8496542943259632, 0.9354372712393294, 0.9370323076592108, 1.0]",aa44eea98d26336783a1693981cd5323e8d5dac18bdd15bd280d529655b984e2,search,False,False,0.007084398597216932,0.004313064852976822,0.004459112430481582,0.011894322580701555,0.0016697897022822867,-0.0005656942407767929,-0.0001243070323653228,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.056647840083167
C45678,7,12,"[0.7700834062292438, 0.8817514340537823, 0.9343305478613617, 0.9368147476537345, 1.0]",b54e85216018e6bd427333bca37a437db86519d344661f5259019613204de568,search,False,False,0.008116612086159875,0.005811779765208485,0.004550931577909978,0.011859519272547914,0.00270200319122523,-0.0006004975489304343,-3.2487884936927e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.120408092725256
C45678,7,13,"[0.9160078349101454, 0.7638837464702708, 0.9958834373031312, 0.9365751846155635, 0.0]",f645981da8799187bdd4a369dd9fe03462ee3b5dbe89aa203df16e2cd5d4154a,pruning,False,False,0.0035211067063210064,0.0019518170878745878,0.00447132378144488,0.012101663265639218,-0.0018935021886136386,-0.0003583535558391304,-0.00011209568140202464,100,64,0,0,0,True,,4,4,"[4, 5, 6, 7]",7.656604160453804
C45678,7,14,"[0.9160078349101454, 0.7638837464702708, 0.9958834373031312, 0.0, 0.0]",d9744b277b8c561a2b02e4668780fa1fd5cec9d464dea59008c3b3c961a9f479,pruning,False,False,0.0035211138623708394,0.0019518170218088926,0.004471356099429613,0.012101665209684143,-0.0018934950325638056,-0.0003583516117942054,-0.00011206336341729184,100,64,0,0,0,True,,3,3,"[4, 5, 6]",7.656604160327567
C45678,7,15,"[0.9160078349101454, 0.7638837464702708, 0.0, 0.0, 0.0]",cac485ac796ed8c8a1f1dab81030743fff78659ab48fe4c67b6e8e3daa6bbd84,pruning,False,True,0.003521115009643836,0.0019518259054621013,0.004471337866789327,0.01210166074179142,-0.001893493885290809,-0.00035835607968692784,-0.00011208159605757828,100,64,0,0,0,True,,2,2,"[4, 5]",7.656604160226239
C45678,7,16,"[0.9160078349101454, 0.0, 0.0, 0.0, 0.0]",8f31dff88877cd9bce14f909aae1e6776dcd2a1936f27dd2c6ef596965ca591f,pruning,False,False,0.011134482845955062,0.006979657566380411,0.004585058872862646,0.01214396466366452,0.005719873951020417,-0.00031605215781382867,1.639410015741305e-06,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,1,1,[4],7.457247045245774
C45678,8,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",07178d73316b3f601b9fe5cbc2facfe32c6950632dc27dfd90be406522a2fcca,baseline,True,True,0.002017358463490382,0.0013037296212860382,0.00385598008085708,0.013819149010487308,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],8.05610937247282
C45678,8,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",f20a05e9abe7ac6ee99db18ca01d78b0e947dc14d49c2ee6e8c9626ce0123617,search,False,False,0.0020173558991518803,0.0013037384350900539,0.003855969105075019,0.013819140765008342,-2.5643385015254594e-09,-8.245478966273367e-09,-1.0975782060995698e-08,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",8.056109373014888
C45678,8,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",4961c4181d9dba5d628afcf2ced2754dfa34a2f899e024ddc1c5ec923c3d7da1,search,False,False,0.008374731790681836,0.005542155693692621,0.003702525624703412,0.013437560161037254,0.006357373327191454,-0.0003815888494500541,-0.0001534544561536677,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.3971227050617
C45678,8,3,"[0.75, 0.75, 1.0, 1.0, 1.0]",368b13cf50917a370dc035d17b4ed954043be29131d3240b9a2ea35b3e9fbb3c,search,False,False,0.008480802560443408,0.0058021199822542256,0.0037027660038120302,0.01331141223454324,0.006463444096953026,-0.0005077367759440676,-0.00015321407704504963,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.9017506300475855
C45678,8,4,"[0.75, 0.75, 0.75, 1.0, 1.0]",703a300d8d349f73a7c09f775e5bcaa13f5b87ce49e93584778de971f5e6a6ca,search,False,False,0.00848325690443744,0.0058199916481680705,0.0037130852016389326,0.013292690906382632,0.006465898440947058,-0.0005264581041046767,-0.00014289487921814725,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.837432262216937
C45678,8,5,"[0.75, 0.75, 0.75, 0.75, 1.0]",85123b45ca651171258b650b25c0f0ab13da75c8af1a806968e00395b5b7edb5,search,False,False,0.008483264449896524,0.00582000353737385,0.003713087310757146,0.013292697004544607,0.006465905986406142,-0.0005264520059427014,-0.00014289277009993384,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.8374322621313635
C45678,8,6,"[0.75, 0.75, 0.75, 1.0, 0.75]",eae950f23103285840fca13534e9f4701012252ec7aabb5180649cf73030aa2a,search,False,False,0.008483261223445879,0.005819980053202016,0.0037131139353050457,0.013292695001837274,0.006465902759955497,-0.0005264540086500347,-0.00014286614555203414,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.83743226210874
C45678,8,7,"[0.7178991459097276, 0.7120804458974328, 0.7879195541025672, 1.0, 1.0]",e86942b5a4361e102076262dd9a2964da4e3a05d7801d8179b26003921b158ba,search,False,False,0.010394784480668022,0.0075224225074998685,0.003756557186761711,0.013222846759163076,0.00837742601717764,-0.0005963022513242322,-9.942289409536897e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.661923876874017
C45678,8,8,"[0.8378716966011557, 0.6797192520696608, 0.804444296365979, 1.0, 1.0]",61ebdfccfe9aabeb9eda0008073de7c9381c72e9eb6e3484137c93f9dc139b37,search,False,False,0.005765721892239526,0.004671171271693311,0.003810532053194038,0.013309989146364387,0.003748363428749144,-0.0005091598641229211,-4.544802766304201e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.933153687846171
C45678,8,9,"[0.8207089905760295, 0.6350260001496476, 0.7701509040333325, 0.8897415853686055, 1.0]",921171c880142a65c725dc2bfdcb1806830dd70b903aaeb3c4803aa85ba8e5da,search,False,False,0.0069840588268561985,0.005810820754813904,0.0037924219600427023,0.013294810061324824,0.004966700363365817,-0.0005243389491624839,-6.355812081437762e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.774020797687991
C45678,8,10,"[0.8196570352136497, 0.632286612435926, 0.7680489558961503, 1.0, 1.0]",c642d15218fde71666fdef3a66b2073fa220fefcc7a06a67a97aacf66561bd40,search,False,False,0.007082601538131712,0.005932076671670074,0.0037957758363518224,0.013292505381741648,0.00506524307464133,-0.00052664362874566,-6.020424450525752e-05,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.76429252716542
C45678,9,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",967cae95d3e46498a625128065b135c5bfd9a84a076995b8651b7fd54be7fddf,baseline,True,True,0.003632755458529573,0.0029654211916567874,0.004429213366506701,0.01608941884524029,0.0,0.0,0.0,100,64,0,0,0,True,,1,1,[4],8.538238861456303
C45678,9,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",98720306550e660939c5d5ad6b81d7fd71a19483eab5d23531072c5f767d9de5,search,False,False,0.002162475520017324,0.0015614801959782198,0.004346200074905937,0.01622955424045358,-0.001470279938512249,0.0001401353952132922,-8.30132916007642e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",8.739843032798987
C45678,9,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",13289c55e172dcbc58a5bdd85be100dba33d56b24806e10c03756150a113517d,search,False,False,0.009207912917918292,0.006215792762377532,0.004306343005055169,0.01571059111847717,0.005575157459388719,-0.00037882772676312015,-0.00012287036145153252,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.423905425970516
C45678,9,3,"[0.75, 0.75, 1.0, 1.0, 1.0]",1a10a164b6fd592752e16e9e9e5a8555410aedb97ffd608356e20ac31c3c162c,search,False,False,0.009476002198789501,0.006501358734603855,0.004275559673658336,0.015517759249632945,0.005843246740259928,-0.0005716595956073434,-0.0001536536928483656,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.995887597058486
C45678,9,4,"[0.75, 0.75, 0.75, 1.0, 1.0]",f24049d6dd6bb904055f995a82403efa913a789f27d6f8a67bd20ee4e7e90e23,search,False,False,0.00947598539336468,0.006501357585002552,0.004275599036589028,0.015517741691837728,0.005843229934835107,-0.0005716771534025611,-0.00015361432991767288,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.995887596945691
C45678,9,5,"[0.75, 0.75, 0.75, 0.75, 1.0]",3bc1659facb7e405f4ffd48fbe3ad9ad0bd8b2a28794201b95ace6d9fbc6ba72,search,False,False,0.009476007434277562,0.0065013517229090215,0.00427555073969188,0.015517751899551513,0.005843251975747988,-0.0005716669456887757,-0.00015366262681482112,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.9958875967915
C45678,9,6,"[0.75, 0.75, 0.75, 1.0, 0.75]",50435df3b8fe52cb864023f5852387ab004ccc280959dfe4f9088415694cc23f,search,False,False,0.009476017515044077,0.006501365719523164,0.004275573965458079,0.0155177568885847,0.005843262056514503,-0.0005716619566555892,-0.00015363940104862195,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.995887596753996
C45678,9,7,"[0.7888879749150508, 0.8687969924114429, 0.7499989967162265, 1.0, 1.0]",5c7c53237c3d23628ce46664ad89160627669d251319f365dccd0dbd7f83674e,search,False,False,0.007815536749840249,0.0051444877228641415,0.004231733110998448,0.015629877269020653,0.004182781291310675,-0.0004595415762196353,-0.00019748025550825332,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.304805765408345
C45678,9,8,"[0.7500003281959174, 0.750001466217681, 0.7187500000361201, 1.0, 1.0]",87df0c78b61e289e1374600f435933657cd31849a1c65f4073c7cd07f1f026e4,search,False,False,0.009476023005190655,0.006501374706203933,0.004275566454850832,0.015517769375946955,0.005843267546661082,-0.0005716494692933338,-0.0001536469116558692,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.9958926127516765
C45678,9,9,"[0.7132541979491587, 0.7272566217432404, 0.750000733543279, 0.9548476492685771, 1.0]",9f58fa061e99291d45295974aa69295009b6a2910732c3e944451037415876ef,search,False,False,0.01097925689391559,0.00801839768930222,0.004281269519594844,0.015510841883951798,0.007346501435386017,-0.0005785769612884906,-0.0001479438469118577,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.849549573696716
C45678,9,10,"[0.7132541979491587, 0.7272566217432404, 0.750000733543279, 1.0, 0.954847649268577]",2b8f150d6fc0fb75cacba8b13ad683f6c3b0892fc46710e21b1b82f546a95948,search,False,False,0.010979262023174669,0.008018380065768724,0.004281249214216132,0.015510836332396138,0.0073465065646450955,-0.0005785825128441502,-0.00014796415229056947,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",6.8495495736887415
C45678,9,11,"[0.7611596034087156, 0.7462839744876033, 0.750000307661956, 0.9927269574950119, 0.992726906863144]",62d11916e1f43def77e13b638bef446c6421104096c6ebc589e6e1116e934e8c,search,False,False,0.009048880247792112,0.00606439239680185,0.00428772312267256,0.015528037278727425,0.005416124789262539,-0.0005613815665128641,-0.00014149024383414144,100,64,0,0,0,False,CURRENT_TRAINING_MEAN,5,5,"[4, 5, 6, 7, 8]",7.04969700552288
C45678,10,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",c4f6cf7a0c3c3b2b8e255f913b755dc7ecb4f733f82e4d2dcbcc42723f1ceaa5,baseline,True,False,0.014011927917599677,0.017896255228515658,0.002704495689840769,0.018516925000312767,0.0,0.0,0.0,99,64,0,0,0,True,,1,1,[4],8.504259194689196
C45678,10,1,"[1.0, 1.0, 1.0, 1.0, 1.0]",23defd29be4ad1e43d6b8ce805ba85692710ba5c48e56443bb910c54c2704908,search,False,False,0.002298762373102363,0.0010573165804089514,0.0027004114226656384,0.01868256491025022,-0.011713165544497315,0.00016563990993745392,-4.0842671751306625e-06,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",8.932723441622878
C45678,10,2,"[0.75, 1.0, 1.0, 1.0, 1.0]",f56f48a16f58cf1a67e5da05b90e2cf504fed390a77d66952a3fb991ddb0175e,search,False,False,0.009500112638343126,0.006887198843396618,0.002681869758873745,0.017854846907994215,-0.004511815279256551,-0.0006620780923185521,-2.2625930967024033e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.195924970680468
C45678,10,3,"[0.75, 0.75, 1.0, 1.0, 1.0]",834cf738a56bcaa755be84a66f30a11aff80240564556b9e0f8d09f5e65a9603,search,False,False,0.009720775729510934,0.0069795089181570805,0.002658032730209925,0.01775420004287298,-0.004291152188088744,-0.0007627249574397865,-4.6462959630844125e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.850189650165368
C45678,10,4,"[0.75, 0.75, 0.75, 1.0, 1.0]",cf6a362ec8cb74db8f22c84eed0566c104e658c82f56bdc28408488c4a8168e9,search,False,False,0.009720769316190854,0.006979529219825054,0.0026580417810464496,0.0177542121332408,-0.0042911586014088236,-0.0007627128670719685,-4.645390879431943e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.850189650124665
C45678,10,5,"[0.75, 0.75, 1.0, 0.75, 1.0]",0f3bd8c03df1ae827ca7293b6f0582388210f9163670b04357313996cfcb099f,search,False,False,0.00972076901118271,0.006979525535280117,0.0026580364568644654,0.017754200593117275,-0.004291158906416967,-0.000762724407195492,-4.645923297630361e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.85018965010947
C45678,10,6,"[0.75, 0.75, 1.0, 1.0, 0.75]",8d0d71eaa34adaf90f02aa7ec7c98700b4cb5f2cbd9c8bfe40da06a96fbfc578,search,False,False,0.009720768379047513,0.006979544099740451,0.0026580252091434886,0.017754172899003606,-0.004291159538552164,-0.0007627521013091609,-4.6470480697280436e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.850189650094505
C45678,10,7,"[0.6037711391879172, 0.547226444395001, 1.0, 0.9999995518054304, 0.7499264289049016]",d0275f6e3da1d5d800441d5d50fa8ccf30dca0b4c3183cf51e3824e53597b8af,search,False,False,0.013393513193295802,0.008121948644547955,0.002859838192478037,0.01778406595622073,-0.000618414724303875,-0.000732859044092038,0.0001553425026372679,100,64,0,0,0,False,PAST_MEAN,5,5,"[4, 5, 6, 7, 8]",6.952785682684119
C45678,10,8,"[0.8605446760966919, 0.6916486989089005, 1.0, 1.0, 0.7499842629962424]",e00423f1b5b057495d3fc41b471d9be89a8794afe17679adddbd73be0a327d58,search,False,False,0.004242058772942983,0.002421122567866405,0.00266568970539538,0.018076543829010916,-0.009769869144656693,-0.0004403811713018513,-3.8805984445389186e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",7.646192091282358
C45678,10,9,"[0.7294135254655711, 0.7663220394899501, 0.8777920293436238, 1.0, 0.7499989127538337]",17b1ed9349adf3c6639d3b78b086a8c96bd6af38a7483422ff61e26addc93bd8,search,False,False,0.011705969151807948,0.00924939968273975,0.002718467509396305,0.017646315695856174,-0.002305958765791729,-0.0008706093044565932,1.3971819555536058e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.7600978375406395
C45678,10,10,"[0.7112888204943189, 0.7806925375149789, 0.874983501080721, 0.877190814576849, 0.7499979555171394]",330e99080a4c49078fda5fd7bd78107f06e73f7c0e2f0d1c2f1fb06342c40aab,search,False,False,0.012315625858027488,0.009915508722697268,0.0026382555005284303,0.01764248713834604,-0.0016963020595721894,-0.0008744378619667259,-6.624018931233877e-05,100,64,0,0,0,True,,5,5,"[4, 5, 6, 7, 8]",6.775637750985771
C45678,10,11,"[0.7112888204943189, 0.7806925375149789, 0.874983501080721, 0.877190814576849, 0.0]",382e590eb365e3be7a4d53becbb60e501a8ad9ffdc13a0c5ae9a9b85eb6ebe04,pruning,False,False,0.012315655532875098,0.00991553153427958,0.002638270216152705,0.017642490130128863,-0.001696272384724579,-0.0008744348701839044,-6.622547368806408e-05,100,64,0,0,0,True,,4,4,"[4, 5, 6, 7]",6.775637750893637
C45678,10,12,"[0.7112888204943189, 0.7806925375149789, 0.874983501080721, 0.0, 0.0]",24ba0be643f1d77dac290c2c8c06b2d52359ad6bbe2711a2d3177df22a1544be,pruning,False,False,0.012315652924007736,0.009915601215252536,0.00263825935951445,0.017642471918406955,-0.0016962749935919407,-0.0008744530819058127,-6.623633032631915e-05,100,64,0,0,0,True,,3,3,"[4, 5, 6]",6.77563775078871
