arm,comparison,batch,metric,n,before,after,lost,gained,retained,both_failure,strict_lost,strict_gained,delta_pp,delta_new_nll_mean,delta_new_nll_p00,delta_new_nll_p50,delta_new_nll_p95,delta_new_nll_p99,delta_new_nll_p100,delta_true_nll_mean,delta_true_nll_p00,delta_true_nll_p50,delta_true_nll_p95,delta_true_nll_p99,delta_true_nll_p100,delta_desired_nll_mean,delta_desired_nll_p00,delta_desired_nll_p50,delta_desired_nll_p95,delta_desired_nll_p99,delta_desired_nll_p100,desired_nll_worse_count
C4,COHORT_ATWRITE_TO_W10,10,RS,100,99,99,0,0,99,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C4,ATWRITE_TO_W10,0,PS,2000,1928,1932,8,12,1920,60,23,43,0.2,-0.03370376209074675,-10.353853106498718,0.0,0.3384118467569351,1.38693483710289,14.644198328256607,0.00015500276535749435,-6.75728702545166,0.0,1.080667757987976,1.9135913324356078,5.817505836486816,-0.03370376209074675,-10.353853106498718,0.0,0.3384118467569351,1.38693483710289,14.644198328256607,838
C4,ATWRITE_TO_W5_FIRST500,0,PS,1000,956,961,1,6,955,38,9,16,0.5,-0.02705394691146648,-10.261428773403168,0.0,0.24358510375022885,0.7246580922603605,2.8346142768859863,-0.0045569298751652245,-5.924229621887207,0.0,0.5741261005401607,1.185301337242126,3.624274253845215,-0.02705394691146648,-10.261428773403168,0.0,0.24358510375022885,0.7246580922603605,2.8346142768859863,386
C4,W5_TO_W10_FIRST500,0,PS,1000,961,959,7,5,954,34,17,32,-0.2,-0.031324038696693604,-4.132862567901611,-0.0006314038764685392,0.34666098356246927,1.20788496017456,14.644198328256607,0.03557746671512723,-4.485705375671387,0.0057032108306884766,1.0733497142791748,1.9433745574951171,5.817505836486816,-0.031324038696693604,-4.132862567901611,-0.0006314038764685392,0.34666098356246927,1.20788496017456,14.644198328256607,449
C4,W0_TO_W10,0,PS,2000,227,1932,0,1705,227,68,0,1342,85.25,-8.532161966920244,-21.18971836694982,-8.401215543970466,-2.794418978691102,-0.6648999106884005,6.497738838195801,5.381191883156542,-12.140576601028442,5.194118976593018,13.604366981983185,17.368769962787628,23.086360216140747,-8.532161966920244,-21.18971836694982,-8.401215543970466,-2.794418978691102,-0.6648999106884005,6.497738838195801,12
C4,COHORT_ATWRITE_TO_W10,1,PS,200,194,195,0,1,194,5,6,13,0.5,-0.16976821955060586,-10.353853106498718,-0.0009985218639485538,0.732372415065765,1.7567683732509594,3.2160778045654297,-0.18077597618103028,-6.75728702545166,-0.15209293365478516,1.4375610351562493,1.8679217910766523,3.5138463973999023,-0.16976821955060586,-10.353853106498718,-0.0009985218639485538,0.732372415065765,1.7567683732509594,3.2160778045654297,91
C4,COHORT_ATWRITE_TO_W10,2,PS,200,183,184,2,3,181,14,0,8,0.5,-0.09586835357680684,-4.336902618408203,-0.004690811852924526,0.541867756843565,1.8898351335525403,3.4665818214416504,0.12881359130144118,-3.837867259979248,0.01195383071899414,1.646453958749771,3.1798178577423073,3.678349182009697,-0.09586835357680684,-4.336902618408203,-0.004690811852924526,0.541867756843565,1.8898351335525403,3.4665818214416504,78
C4,COHORT_ATWRITE_TO_W10,3,PS,200,190,192,1,3,189,7,4,9,1.0,-0.00826532121602213,-2.0921443104743958,-0.001069227873813361,0.6405745029449459,1.6434619712829455,3.460801124572754,0.09387589663267136,-2.4037814140319824,0.023642241954803467,1.4664070367813107,2.582731089591978,4.879363059997559,-0.00826532121602213,-2.0921443104743958,-0.001069227873813361,0.6405745029449459,1.6434619712829455,3.460801124572754,85
C4,COHORT_ATWRITE_TO_W10,4,PS,200,196,195,1,0,195,4,1,2,-0.5,-0.044603951573990344,-1.634373664855957,-0.0007358173606917262,0.22652530446648544,0.49863808155059663,0.7529153823852539,-0.020161272883415224,-3.2512645721435547,-0.027723312377929688,1.1006538391113276,2.48264317989349,3.8776750564575195,-0.044603951573990344,-1.634373664855957,-0.0007358173606917262,0.22652530446648544,0.49863808155059663,0.7529153823852539,88
C4,COHORT_ATWRITE_TO_W10,5,PS,200,193,193,1,1,192,6,5,6,0.0,0.026615917876624734,-1.6612377166748047,-0.0006622760556638241,0.3949196457862837,1.219500651359547,14.644198328256607,0.13335044533014298,-1.2300729751586914,0.04680442810058594,1.1169653415679917,1.9539542007446191,5.817505836486816,0.026615917876624734,-1.6612377166748047,-0.0006622760556638241,0.3949196457862837,1.219500651359547,14.644198328256607,92
C4,COHORT_ATWRITE_TO_W10,6,PS,200,192,193,1,2,191,6,1,1,0.5,0.0006475658353883773,-1.083366870880127,-0.00023168325424194336,0.3637392967939374,1.3975787234306327,2.447983503341675,-0.05308436572551727,-2.5093467235565186,-0.10057592391967773,0.8819614887237524,1.512827215194702,1.5585212707519531,0.0006475658353883773,-1.083366870880127,-0.00023168325424194336,0.3637392967939374,1.3975787234306327,2.447983503341675,94
C4,COHORT_ATWRITE_TO_W10,7,PS,200,196,197,0,1,196,3,1,1,0.5,-0.051521924402259174,-1.4213590621948242,-0.000825866125524044,0.21445518732070903,0.6454746103286707,1.1644082069396973,-0.05346856117248535,-2.3834915161132812,-0.03985953330993652,0.8745971918106077,1.3518717098236073,1.4878597259521484,-0.051521924402259174,-1.4213590621948242,-0.000825866125524044,0.21445518732070903,0.6454746103286707,1.1644082069396973,89
C4,COHORT_ATWRITE_TO_W10,8,PS,200,192,191,1,0,191,8,4,2,-0.5,0.023193135676701785,-2.042858123779297,0.0002755281748250127,0.30156588554382274,0.8761017298698375,2.023993045091629,-0.052789356037974355,-6.612784385681152,-0.018327951431274414,0.4954968929290771,0.8565423011779782,1.220625877380371,0.023193135676701785,-2.042858123779297,0.0002755281748250127,0.30156588554382274,0.8761017298698375,2.023993045091629,110
C4,COHORT_ATWRITE_TO_W10,9,PS,200,199,199,1,1,198,0,1,1,0.0,-0.017466469976498047,-2.221021845936775,0.00014321983326226473,0.1804622173309326,0.34092932760715255,0.6582071781158447,0.005789626389741898,-1.1814403533935547,-0.025604248046875,0.42380206584930286,1.0041882514953548,2.7063786685466766,-0.017466469976498047,-2.221021845936775,0.00014321983326226473,0.1804622173309326,0.34092932760715255,0.6582071781158447,111
C4,COHORT_ATWRITE_TO_W10,10,PS,200,193,193,0,0,193,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C4,ATWRITE_TO_W10,0,NS,10000,8382,8046,453,117,7929,1501,370,198,-3.36,-0.5789965641068957,-15.220963448286057,-0.2060716152191162,1.07060227394104,2.7550157260894794,12.319418907165527,0.1384816856884747,-12.081441879272461,0.0,2.3576152205467222,6.7704758387804045,22.669496059417725,0.1384816856884747,-12.081441879272461,0.0,2.3576152205467222,6.7704758387804045,22.669496059417725,4315
C4,ATWRITE_TO_W5_FIRST500,0,NS,5000,4265,4203,99,37,4166,698,80,62,-1.24,-0.3606109904653393,-11.469088554382324,-0.0740363597869873,0.5962085008621216,1.3745744705200205,10.173365533351898,-0.00825310588721186,-5.62404727935791,0.0,1.005509471893311,3.163571302890779,10.954265832901001,-0.00825310588721186,-5.62404727935791,0.0,1.005509471893311,3.163571302890779,10.954265832901001,1814
C4,W5_TO_W10_FIRST500,0,NS,5000,4203,3987,273,57,3930,740,217,110,-4.32,-0.6097720958929902,-14.195785889751278,-0.3958163261413574,1.2610538721084605,3.13338734149933,12.96330451965332,0.23662910193146672,-6.319685459136963,-0.005417305044829845,2.575167655944824,7.059253327250499,22.414222478866577,0.23662910193146672,-6.319685459136963,-0.005417305044829845,2.575167655944824,7.059253327250499,22.414222478866577,2466
C4,W0_TO_W10,0,NS,10000,8820,8046,952,178,7868,1002,660,388,-7.74,-1.7798368681052081,-21.219842672348022,-1.212554931640625,1.692104768753051,3.8622685813903908,13.3045015335083,0.06195460344462772,-10.289751052856445,-0.11142709851264954,4.374564599990839,8.976790128648284,23.342802584171295,0.06195460344462772,-10.289751052856445,-0.11142709851264954,4.374564599990839,8.976790128648284,23.342802584171295,4466
C4,COHORT_ATWRITE_TO_W10,1,NS,1000,865,813,69,17,796,118,42,28,-5.2,-1.2811406676198822,-15.220963448286057,-0.8660359382629395,1.7435882806777945,4.100594010353084,9.001490592956543,0.04498892834183062,-7.636240005493164,-0.08888345956802368,3.6080788850784287,7.83706380367279,11.896047592163086,0.04498892834183062,-7.636240005493164,-0.08888345956802368,3.6080788850784287,7.83706380367279,11.896047592163086,450
C4,COHORT_ATWRITE_TO_W10,2,NS,1000,869,815,70,16,799,115,52,40,-5.4,-1.2516511626271822,-13.636209658812732,-0.8857874870300293,1.4370931386947632,3.419988336563107,10.43247789144516,0.2121037146401359,-6.891216278076172,-0.027256488800048828,3.6953134775161733,9.355324745774261,22.669496059417725,0.2121037146401359,-6.891216278076172,-0.027256488800048828,3.6953134775161733,9.355324745774261,22.669496059417725,482
C4,COHORT_ATWRITE_TO_W10,3,NS,1000,861,800,72,11,789,128,51,20,-6.1,-0.9909377712704008,-14.726429352886043,-0.6575899124145508,1.432533693313597,2.692691559791565,12.319418907165527,0.28730979610589563,-6.590327739715576,-0.03935551643371582,3.330186784267419,8.182022586464882,15.384633600711823,0.28730979610589563,-6.590327739715576,-0.03935551643371582,3.330186784267419,8.182022586464882,15.384633600711823,467
C4,COHORT_ATWRITE_TO_W10,4,NS,1000,811,755,73,17,738,172,51,24,-5.6,-0.7702063843524593,-11.55958867073059,-0.48581743240356445,1.2225243330001827,2.5383840084075926,10.07620096206665,0.3280556562929414,-6.097630023956299,0.02962017059326172,3.389928656816481,7.427803868651388,15.251778114587069,0.3280556562929414,-6.097630023956299,0.02962017059326172,3.389928656816481,7.427803868651388,15.251778114587069,528
C4,COHORT_ATWRITE_TO_W10,5,NS,1000,859,804,62,7,797,134,63,22,-5.5,-0.5579794459217228,-9.84036636352539,-0.3711833953857422,1.499601411819456,3.1354072427749613,8.531215190887451,0.26942188484047075,-4.257328033447266,0.0025451541878283024,2.5065898120403247,7.774822873324154,12.488541260361671,0.26942188484047075,-4.257328033447266,0.0025451541878283024,2.5065898120403247,7.774822873324154,12.488541260361671,505
C4,COHORT_ATWRITE_TO_W10,6,NS,1000,806,779,41,14,765,180,35,11,-2.7,-0.3808502192031592,-13.677840948104858,-0.22651219367980957,1.0354676961898803,2.2267111682891843,8.147636413574219,0.1284954831204377,-3.7601571083068848,-0.028122887015342712,1.9552090167999256,6.034699573516844,10.364179611206055,0.1284954831204377,-3.7601571083068848,-0.028122887015342712,1.9552090167999256,6.034699573516844,10.364179611206055,455
C4,COHORT_ATWRITE_TO_W10,7,NS,1000,847,832,28,13,819,140,48,26,-1.5,-0.20799170109338594,-8.76137841574382,-0.16970133781433105,1.162646245956418,3.3371674251556356,9.822123527526855,0.16652215676615015,-5.13506555557251,-0.0031680245883762836,1.8523641705513,7.5291954892873765,11.183488368988037,0.16652215676615015,-5.13506555557251,-0.0031680245883762836,1.8523641705513,7.5291954892873765,11.183488368988037,494
C4,COHORT_ATWRITE_TO_W10,8,NS,1000,831,817,26,12,805,157,15,15,-1.4,-0.219633632915793,-6.200239658355713,-0.13057368993759155,0.8660282790660855,2.306792707443237,4.946465951856226,-0.011212762384209781,-12.081441879272461,-0.008582446724176407,1.0325243234634391,3.0062917757034286,7.812952518463135,-0.011212762384209781,-12.081441879272461,-0.008582446724176407,1.0325243234634391,3.0062917757034286,7.812952518463135,477
C4,COHORT_ATWRITE_TO_W10,9,NS,1000,819,817,12,10,807,171,13,12,-0.2,-0.12957465606497134,-5.89358925819397,-0.07545733451843262,0.5931810855865476,1.2010605621337884,4.999456405639648,-0.04086800083890557,-4.687559604644775,-0.013209819793701172,0.6341565430164331,1.5326136928796765,3.859844207763672,-0.04086800083890557,-4.687559604644775,-0.013209819793701172,0.6341565430164331,1.5326136928796765,3.859844207763672,457
C4,COHORT_ATWRITE_TO_W10,10,NS,1000,814,814,0,0,814,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C48,ENTRY_TO_ATWRITE,1,RS,100,5,100,0,95,5,0,0,100,95.0,-11.741947663976607,-21.154502960154787,-11.793419017107226,-5.7515792839432835,-4.667549910173392,-2.6645234513271134,10.304421236305497,-1.8365840911865234,10.270754508674145,18.216490345448253,19.85252060659231,22.339219570159912,-11.741947663976607,-21.154502960154787,-11.793419017107226,-5.7515792839432835,-4.667549910173392,-2.6645234513271134,0
C48,ENTRY_TO_ATWRITE,1,PS,200,20,194,0,174,20,6,0,125,87.0,-8.544082775855204,-18.248231887817383,-8.696345213800669,-3.152500417316333,-0.3851287126541193,2.021334409713745,5.142403854662552,-5.309344291687012,4.8459391593933105,13.108900964260085,16.297880311012264,19.35306942462921,-8.544082775855204,-18.248231887817383,-8.696345213800669,-3.152500417316333,-0.3851287126541193,2.021334409713745,2
C48,ENTRY_TO_ATWRITE,1,NS,1000,886,865,24,3,862,111,19,8,-2.1,-0.569141544068465,-14.52303369063884,-0.25516557693481445,0.32981567382812477,0.8172049713134765,1.468414306640625,-0.022698554491624237,-6.3657050132751465,-0.05694982409477234,0.8387987375259395,2.7601346516609175,12.574546247720718,-0.022698554491624237,-6.3657050132751465,-0.05694982409477234,0.8387987375259395,2.7601346516609175,12.574546247720718,411
C48,ENTRY_TO_ATWRITE,2,RS,100,11,100,0,89,11,0,0,100,89.0,-10.957660536975673,-20.61404891870916,-10.921027083182707,-5.730809683102416,-3.7005125285824625,-1.1054653692990541,8.864565393128432,-4.097058296203613,8.795208603143692,15.823434829711914,18.978997446596626,19.8879636824131,-10.957660536975673,-20.61404891870916,-10.921027083182707,-5.730809683102416,-3.7005125285824625,-1.1054653692990541,0
C48,ENTRY_TO_ATWRITE,2,PS,200,28,186,0,158,28,14,0,127,79.0,-8.23964004527661,-17.58972954750061,-8.124036032706499,-2.75299809537828,-0.6156752547621741,2.1424126625061035,4.221319283619523,-4.932271957397461,4.064514398574829,12.958006135746837,14.59589009881018,16.4436092376709,-8.23964004527661,-17.58972954750061,-8.124036032706499,-2.75299809537828,-0.6156752547621741,2.1424126625061035,1
C48,ENTRY_TO_ATWRITE,2,NS,1000,881,866,18,3,863,116,8,10,-1.5,-0.37883971206098793,-16.87548178434372,-0.162689208984375,0.3271402835845947,0.7289470815658569,7.992691993713379,0.009341885784291662,-2.7383766174316406,-0.03287115693092346,0.4570925474166868,1.9060450458526572,13.041468501091003,0.009341885784291662,-2.7383766174316406,-0.03287115693092346,0.4570925474166868,1.9060450458526572,13.041468501091003,412
C48,ENTRY_TO_ATWRITE,3,RS,100,9,100,0,91,9,0,0,99,91.0,-10.346720298583842,-19.900247829966247,-10.123916184449627,-4.324225346845925,-1.8312296401335968,4.7677967813797295e-06,10.555074841801543,-1.6684026718139648,10.997364521026611,17.227382779121395,19.96929335594178,21.088780879974365,-10.346720298583842,-19.900247829966247,-10.123916184449627,-4.324225346845925,-1.8312296401335968,4.7677967813797295e-06,1
C48,ENTRY_TO_ATWRITE,3,PS,200,22,188,0,166,22,12,0,121,83.0,-8.25502477529033,-17.33614879846573,-8.217865481972694,-1.5382504701614415,-0.291232633590705,1.3872756958007812,5.175101937721483,-6.591846466064453,4.30125880241394,13.698231720924376,16.315085670948022,17.257828250527382,-8.25502477529033,-17.33614879846573,-8.217865481972694,-1.5382504701614415,-0.291232633590705,1.3872756958007812,2
C48,ENTRY_TO_ATWRITE,3,NS,1000,878,857,23,2,855,120,1,14,-2.1,-0.5048016282320023,-12.073873043060303,-0.224326491355896,0.2893040180206299,0.6891342735290523,6.98288631439209,-0.0649231923983898,-4.166074752807617,-0.04484963417053223,0.4885190725326525,2.0812918686866744,6.2260215282440186,-0.0649231923983898,-4.166074752807617,-0.04484963417053223,0.4885190725326525,2.0812918686866744,6.2260215282440186,395
C48,ENTRY_TO_ATWRITE,4,RS,100,12,100,0,88,12,0,0,99,88.0,-9.887270227675108,-21.94190677534789,-9.977658630581573,-3.3928156000009055,-2.437091571362689,-2.3866486325860023,9.902210688618943,-4.0185136795043945,10.260948657989502,17.90521672964096,21.747759466171267,21.902327060699463,-9.887270227675108,-21.94190677534789,-9.977658630581573,-3.3928156000009055,-2.437091571362689,-2.3866486325860023,0
C48,ENTRY_TO_ATWRITE,4,PS,200,30,194,0,164,30,6,0,145,82.0,-7.730752406187531,-18.001938059926033,-7.647007824853063,-2.54674946274609,-0.5663786385487789,-0.22080683708190918,5.833870822078316,-6.396999359130859,5.007333338260651,13.836898851394652,16.35958483457562,23.120565176010132,-7.730752406187531,-18.001938059926033,-7.647007824853063,-2.54674946274609,-0.5663786385487789,-0.22080683708190918,0
C48,ENTRY_TO_ATWRITE,4,NS,1000,847,817,31,1,816,152,24,8,-3.0,-0.3749380840567028,-14.386429587379098,-0.1408247947692871,0.36591439247131347,0.8213564586639399,13.833954811096191,0.11471532919525634,-3.3568501472473145,-0.006836652755737305,0.9426510810852032,4.6706069111824,11.264489650726318,0.11471532919525634,-3.3568501472473145,-0.006836652755737305,0.9426510810852032,4.6706069111824,11.264489650726318,472
C48,ENTRY_TO_ATWRITE,5,RS,100,7,100,0,93,7,0,0,98,93.0,-10.183497983835696,-19.013780153356493,-10.047843052365351,-5.261626315827016,-1.415978821204911,-0.2249834077374544,9.255632325308397,-2.931265354156494,8.674357414245605,16.728747111558913,20.076754652261737,20.37870979309082,-10.183497983835696,-19.013780153356493,-10.047843052365351,-5.261626315827016,-1.415978821204911,-0.2249834077374544,0
C48,ENTRY_TO_ATWRITE,5,PS,200,27,190,0,163,27,10,0,118,81.5,-7.544403769721685,-16.986102887429297,-7.583995188586414,-1.6061459042131907,-0.953655799012638,0.06910037994384766,4.617040346292779,-7.699440240859985,4.427016735076904,11.677103014290333,14.932890471220016,15.671381950378418,-7.544403769721685,-16.986102887429297,-7.583995188586414,-1.6061459042131907,-0.953655799012638,0.06910037994384766,1
C48,ENTRY_TO_ATWRITE,5,NS,1000,867,853,17,3,850,130,18,9,-1.4,-0.4302863893136382,-14.297350645065308,-0.14551734924316406,0.30233998298645015,0.6098925685882567,1.9323501586914062,0.05672018481418491,-1.4179723262786865,-0.005348563194274902,0.6279311656951904,1.8261933660507181,6.871534049510956,0.05672018481418491,-1.4179723262786865,-0.005348563194274902,0.6279311656951904,1.8261933660507181,6.871534049510956,466
C48,ENTRY_TO_ATWRITE,6,RS,100,13,100,0,87,13,0,0,100,87.0,-10.463062813073412,-19.666797014244366,-10.525489232764812,-5.214913710391557,-2.5848242858878767,-1.8989381151041016,10.110818326547742,-2.0119481086730957,10.41634613275528,17.27025711536407,19.638461732119335,22.586545392870903,-10.463062813073412,-19.666797014244366,-10.525489232764812,-5.214913710391557,-2.5848242858878767,-1.8989381151041016,0
C48,ENTRY_TO_ATWRITE,6,PS,200,32,194,0,162,32,6,0,123,81.0,-8.160253259483724,-18.112285643815994,-8.144764072960243,-2.7687166452407848,-1.0728162813186715,0.3803110122680664,5.010238228999079,-3.747124671936035,4.688296541571617,12.6515313655138,14.045519157648085,17.5450119972229,-8.160253259483724,-18.112285643815994,-8.144764072960243,-2.7687166452407848,-1.0728162813186715,0.3803110122680664,1
C48,ENTRY_TO_ATWRITE,6,NS,1000,826,808,23,5,803,169,10,8,-1.8,-0.32267956721782687,-11.371934816241264,-0.13508224487304688,0.4176564693450924,0.9664486742019651,3.0194578170776367,0.05500650306371972,-1.7281641960144043,-0.010324075818061829,0.7470719456672666,2.189250378608702,8.146610498428345,0.05500650306371972,-1.7281641960144043,-0.010324075818061829,0.7470719456672666,2.189250378608702,8.146610498428345,466
C48,ENTRY_TO_ATWRITE,7,RS,100,9,100,0,91,9,0,0,100,91.0,-9.840773472768342,-17.907794670201838,-9.890106134582311,-3.3815291478356824,-1.644181963332811,-1.379821188224014,9.690359689811011,-6.906864166259766,9.769353151321411,17.478693328797817,21.682079225778587,22.827796071767807,-9.840773472768342,-17.907794670201838,-9.890106134582311,-3.3815291478356824,-1.644181963332811,-1.379821188224014,0
C48,ENTRY_TO_ATWRITE,7,PS,200,21,197,0,176,21,3,0,139,88.0,-7.450391091013298,-21.39143280684948,-7.460758555680513,-1.274529799818996,-0.07328075647357332,5.007780075073242,5.5365437796385955,-5.618254661560059,5.428475081920624,12.472358454763887,14.40844743013381,15.718772411346436,-7.450391091013298,-21.39143280684948,-7.460758555680513,-1.274529799818996,-0.07328075647357332,5.007780075073242,2
C48,ENTRY_TO_ATWRITE,7,NS,1000,870,856,16,2,854,128,18,10,-1.4,-0.2873527950271964,-7.837052345275879,-0.1510782241821289,0.34464035034179685,1.112056937217709,10.468425750732422,0.07388426171708852,-2.180722951889038,-0.003367137163877487,0.7697227366268629,2.1247384488582606,13.605079650878906,0.07388426171708852,-2.180722951889038,-0.003367137163877487,0.7697227366268629,2.1247384488582606,13.605079650878906,486
C48,ENTRY_TO_ATWRITE,8,RS,100,12,100,0,88,12,0,0,99,88.0,-9.663779214394253,-17.007123585091904,-9.243504473590292,-4.435831483948278,-1.4942738030396117,-1.043909909123613,10.791938586309552,-4.367868423461914,10.235588550567627,18.59388103187084,20.650288171768196,21.831741333007812,-9.663779214394253,-17.007123585091904,-9.243504473590292,-4.435831483948278,-1.4942738030396117,-1.043909909123613,0
C48,ENTRY_TO_ATWRITE,8,PS,200,26,195,0,169,26,5,0,133,84.5,-7.4852190514909305,-16.604872811120003,-7.402170031215064,-1.9699509087950007,0.3081743764877249,4.234984397888184,6.032576477983967,-6.793168067932129,6.257317304611206,14.183280277252196,18.022266217470165,19.12075377255678,-7.4852190514909305,-16.604872811120003,-7.402170031215064,-1.9699509087950007,0.3081743764877249,4.234984397888184,4
C48,ENTRY_TO_ATWRITE,8,NS,1000,865,840,32,7,833,128,16,14,-2.5,-0.37236912682349793,-16.783340603113174,-0.1282351016998291,0.43597145080566374,0.9976328754425047,3.5479230880737305,0.12722713994747029,-1.733091115951538,0.0006258189678192139,1.0213694572448717,4.692896232604976,9.484091684222221,0.12722713994747029,-1.733091115951538,0.0006258189678192139,1.0213694572448717,4.692896232604976,9.484091684222221,503
C48,ENTRY_TO_ATWRITE,9,RS,100,13,100,0,87,13,0,0,98,87.0,-9.648284474459723,-17.208646649494767,-9.444066307682078,-3.8926612203940762,-0.19090500980411798,-0.014352698344737291,9.057016677483917,-2.912838935852051,8.768192946910858,16.245614194869994,18.11211684510112,18.321480989456177,-9.648284474459723,-17.208646649494767,-9.444066307682078,-3.8926612203940762,-0.19090500980411798,-0.014352698344737291,0
C48,ENTRY_TO_ATWRITE,9,PS,200,24,195,0,171,24,5,0,134,85.5,-8.010008083272696,-16.182045562192798,-7.9783012587577105,-2.250790280383082,-0.21643974355422133,0.4667797088623047,5.612831507073715,-5.793106555938721,4.952566981315613,14.587995029985905,18.41873240191489,20.348623752593994,-8.010008083272696,-16.182045562192798,-7.9783012587577105,-2.250790280383082,-0.21643974355422133,0.4667797088623047,1
C48,ENTRY_TO_ATWRITE,9,NS,1000,867,838,33,4,834,129,28,5,-2.9,-0.47300935724709414,-16.12318527698517,-0.1407465934753418,0.35034945011138907,0.8428778553009028,1.4943017959594727,0.13397049822402188,-8.058870315551758,0.00705048069357872,1.0168823473155493,2.838641268610953,14.473296165466309,0.13397049822402188,-8.058870315551758,0.00705048069357872,1.0168823473155493,2.838641268610953,14.473296165466309,534
C48,ENTRY_TO_ATWRITE,10,RS,100,11,99,0,88,11,1,0,97,88.0,-9.708900508864353,-23.547823415137827,-9.282847395166755,-3.9351309985620904,-0.7559728464682116,-0.6552797962212935,7.798066163975745,-6.598440170288086,8.503202617168427,14.866959500312804,17.767606407403957,19.962894439697266,-9.708900508864353,-23.547823415137827,-9.282847395166755,-3.9351309985620904,-0.7559728464682116,-0.6552797962212935,0
C48,ENTRY_TO_ATWRITE,10,PS,200,29,183,0,154,29,17,0,120,77.0,-7.269773305666167,-17.878509057685733,-6.936002914793789,-2.248903274536134,-0.7037295389175418,0.8285150527954102,3.993624542693142,-10.448405265808105,3.9696455001831055,10.366574788093564,14.722340558767312,16.953134074807167,-7.269773305666167,-17.878509057685733,-6.936002914793789,-2.248903274536134,-0.7037295389175418,0.8285150527954102,1
C48,ENTRY_TO_ATWRITE,10,NS,1000,846,821,26,1,820,153,12,10,-2.5,-0.22350059727206825,-10.140915870666504,-0.0799407958984375,0.3117464542388915,0.6781760120391827,3.156494140625,0.07349781126948074,-3.286479949951172,-0.0019368641078472137,0.6738898336887353,3.1829966878890983,7.125777721405029,0.07349781126948074,-3.286479949951172,-0.0019368641078472137,0.6738898336887353,3.1829966878890983,7.125777721405029,487
C48,ATWRITE_TO_W10,0,RS,1000,999,999,0,0,999,1,3,0,0.0,0.02363866654142839,-0.020349610596895218,0.0,0.0022370169579517068,0.0321043072361499,16.82388597528916,-0.023688740730285644,-3.5275115966796875,0.0,0.816093492507934,1.6345348739624022,6.724118232727051,0.02363866654142839,-0.020349610596895218,0.0,0.0022370169579517068,0.0321043072361499,16.82388597528916,495
C48,ATWRITE_TO_W5_FIRST500,0,RS,500,500,500,0,0,500,0,0,0,0.0,8.260209071886494e-05,-0.015475003980100155,0.0,0.001270392083097245,0.005408429519738998,0.017790412530303,-0.029396835327148436,-1.4413118362426758,0.0,0.4224534988403319,0.9275292205810542,1.3883171081542969,8.260209071886494e-05,-0.015475003980100155,0.0,0.001270392083097245,0.005408429519738998,0.017790412530303,211
C48,W5_TO_W10_FIRST500,0,RS,500,500,500,0,0,500,0,3,0,0.0,0.045911178026915876,-0.0189199261367321,2.2823092876933515e-05,0.003782850317656977,0.05252525545656679,16.823613887070678,-0.0017517232894897461,-2.376697540283203,-0.01149606704711914,0.7952026844024654,1.7602689743041988,6.200789451599121,0.045911178026915876,-0.0189199261367321,2.2823092876933515e-05,0.003782850317656977,0.05252525545656679,16.823613887070678,280
C48,W0_TO_W10,0,RS,1000,71,999,0,928,71,1,0,992,92.8,-11.016737309139437,-21.280440393835306,-10.893146411661291,-5.345104962679036,-2.3302474788681145,7.006329536437988,9.458346036570031,-8.896065711975098,9.506926536560059,17.57231075679883,20.331686544418332,23.880086660385132,-11.016737309139437,-21.280440393835306,-10.893146411661291,-5.345104962679036,-2.3302474788681145,7.006329536437988,1
C48,COHORT_ATWRITE_TO_W10,1,RS,100,100,100,0,0,100,0,1,0,0.0,0.16865007924214295,-0.0038239476270973682,7.285954052349553e-05,0.004340039065573364,0.1749639318639807,16.82388597528916,-0.10895390033721924,-2.7509450912475586,-0.11507749557495117,1.2404065608978265,1.7137982273102066,6.724118232727051,0.16865007924214295,-0.0038239476270973682,7.285954052349553e-05,0.004340039065573364,0.1749639318639807,16.82388597528916,68
C48,COHORT_ATWRITE_TO_W10,2,RS,100,100,100,0,0,100,0,0,0,0.0,0.003116392885403911,-0.020349610596895218,1.770666949596489e-05,0.018173280183691513,0.05501460782950803,0.16920492239296436,-0.021663475036621093,-2.8550853729248047,0.05353403091430664,1.3097381114959707,2.13243942260743,3.6910972595214844,0.003116392885403911,-0.020349610596895218,1.770666949596489e-05,0.018173280183691513,0.05501460782950803,0.16920492239296436,51
C48,COHORT_ATWRITE_TO_W10,3,RS,100,100,100,0,0,100,0,1,0,0.0,0.042818990722134916,-0.00444556784350425,3.235791882616468e-05,0.0023339802530244905,0.06835349276780442,4.236976332962513,-0.09392584323883056,-3.3608932495117188,-0.008260250091552734,0.8464721202850338,1.7138023853302025,2.158212661743164,0.042818990722134916,-0.00444556784350425,3.235791882616468e-05,0.0023339802530244905,0.06835349276780442,4.236976332962513,65
