entry,batch_raw,batch_effective,arm,reference,panel,metric,numerator,denominator,rate,strict_new_numerator,strict_true_numerator,ties,new_token_correct,new_token_count,true_token_correct,true_token_count,reference_success,loss,recovery,reference_failure,new_nll_lower,new_nll_equal,new_nll_higher,delta_pp,paired_ci_low,paired_ci_high,paired_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_max,paired_new_nll_delta_mean,paired_new_nll_delta_median,paired_new_nll_delta_p90,paired_new_nll_delta_max,paired_true_nll_delta_mean,paired_true_nll_delta_median,paired_true_nll_delta_p90,paired_true_nll_delta_max,paired_margin_delta_mean,paired_margin_delta_median,paired_margin_delta_p90,paired_margin_delta_max,margin_mean,margin_median,margin_p90,margin_max
Early,100,100,ENTRY,ENTRY,Current100,PS,33,200,16.5,3,45,0,3,202,51,206,33,0,0,167,0,200,0,0.0,0.0,0.0,100,9.0451666867733,8.999003887176514,13.184486007690428,20.466463088989258,4.529855436086654,4.265218019485474,8.873763275146484,15.090424537658691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.515311250686645,-4.433933973312378,0.8379080772399902,5.536396145820618
Early,100,100,ENTRY,ENTRY,Current100,NS,832,1000,83.2,21,211,0,21,1010,241,1030,832,0,0,168,0,1000,0,0.0,0.0,0.0,100,9.380030458688328,9.216894626617432,13.925547218322755,21.136255264282227,4.988043939514085,4.646070241928101,9.969994735717773,17.66609764099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.391986519174242,-4.29831600189209,1.1667494773864748,17.407461424765643
Early,100,100,ENTRY,ENTRY,Fixed100,RS,100,100,100.0,99,0,0,100,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.06445581707055681,0.0021354372147470713,0.008002477791160355,4.587549209594727,14.116589832305909,14.406755924224854,19.599307823181153,26.54628562927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.052134015235351,14.405786127696047,19.59332904294133,26.546121491555823
Early,100,100,ENTRY,ENTRY,Fixed100,PS,193,200,96.5,133,2,0,135,202,8,206,193,0,0,7,0,200,0,0.0,0.0,0.0,100,1.4315391122325674,0.35040368139743805,4.274380445480345,8.987529754638672,9.894325568377973,9.44559621810913,15.00569086074829,21.667287826538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.462786456145404,8.49993148446083,14.12181902937591,21.664592920336872
Early,100,100,ENTRY,ENTRY,Fixed100,NS,828,1000,82.8,14,139,0,18,1010,169,1030,828,0,0,172,0,1000,0,0.0,0.0,0.0,100,9.909599038672168,9.759490966796875,14.969497108459473,22.705055236816406,5.572238370940089,5.2329442501068115,10.497782993316651,23.217815399169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.337360667732079,-4.227227807044983,1.8326131820678715,10.375457072164863
Early,100,100,ENTRY,ENTRY,Past100,RS,100,100,100.0,100,0,0,103,103,1,101,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.0023728010553531933,0.0011332167778164148,0.0050924236420542,0.02814844809472561,14.611158213615418,14.434603691101074,19.05439033508301,25.900177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.608785412560064,14.433960740578186,19.054042554981425,25.892876440193504
Early,100,100,ENTRY,ENTRY,Past100,PS,198,200,99.0,126,0,0,132,206,2,202,198,0,0,2,0,200,0,0.0,0.0,0.0,100,1.684179319794348,0.34394192695617676,5.41764440536499,11.002031326293945,10.312008570432663,9.992403507232666,14.957755279541015,22.220462799072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627829250638316,8.490488037467003,14.250283184368163,22.217827695654705
Early,100,100,ENTRY,ENTRY,Past100,NS,798,1000,79.80000000000001,22,174,0,51,1030,184,1010,798,0,0,202,0,1000,0,0.0,0.0,0.0,100,9.107298964561895,9.094051361083984,13.704884815216065,21.73881721496582,5.348906919178553,4.881555557250977,10.560424041748048,18.164936065673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7583920453833417,-3.8444607257843018,2.2437693119049076,13.886314317584038
Early,100,100,N,N,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.001548703510852647,0.0010872529237531126,0.003223023423925043,0.008684840053319931,14.559245595932007,14.748457908630371,19.03678359985352,25.318464279174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.557696892421154,14.746450440317858,19.03548175156466,25.31646106741391
Early,100,100,N,N,Current100,PS,195,200,97.5,138,0,0,140,202,6,206,195,0,0,5,0,200,0,0.0,0.0,0.0,100,1.6271922386353252,0.18515890836715698,5.218408918380736,18.10067367553711,10.351426459550858,10.034245491027832,15.281836891174317,20.802494049072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724234220915532,8.206544559448957,14.665179138060193,19.061299971072003
Early,100,100,N,N,Current100,NS,813,1000,81.3,27,190,0,27,1010,220,1030,813,0,0,187,0,1000,0,0.0,0.0,0.0,100,8.915897382268799,8.85770845413208,13.49575424194336,20.938426971435547,5.210742794439197,4.78219199180603,10.10343179702759,17.637144088745117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.705154587829602,-3.7486969232559204,1.840322732925415,17.57926193124149
Early,100,100,N,N,Fixed100,RS,100,100,100.0,99,0,0,100,101,3,103,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.05602934896647639,0.0020922564435750246,0.009111484792083511,4.564671039581299,14.059178404808044,14.390233993530273,19.425039863586427,26.446958541870117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.003149055841568,14.384545257838909,19.423729784146417,26.44679047090176
Early,100,100,N,N,Fixed100,PS,194,200,97.0,133,2,0,135,202,8,206,194,0,0,6,0,200,0,0.0,0.0,0.0,100,1.4324656432399934,0.3466024100780487,4.129970169067382,9.133020401000977,9.903629738986492,9.482279777526855,14.618237495422362,21.410364151000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.471164095746499,8.359962183516473,14.134496401622892,21.407462400384247
Early,100,100,N,N,Fixed100,NS,818,1000,81.8,15,133,0,19,1010,163,1030,818,0,0,182,0,1000,0,0.0,0.0,0.0,100,9.74080933730118,9.59241771697998,14.866794395446778,23.8116397857666,5.653135349046322,5.2595460414886475,10.428793907165527,23.15909767150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.087673988254857,-4.116206169128418,2.0883977890014656,10.261886032298207
Early,100,100,N,N,Past100,RS,100,100,100.0,100,0,0,103,103,1,101,100,0,0,0,0,100,0,0.0,0.0,0.0,100,0.0023336228293192106,0.0011732246493920684,0.004440304823219777,0.03061535954475403,14.641474175453187,14.500941753387451,19.084987258911134,26.06043243408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.639140552623866,14.499656966596376,19.084644924715395,26.053577600512654
Early,100,100,N,N,Past100,PS,198,200,99.0,126,0,0,132,206,2,202,198,0,0,2,0,200,0,0.0,0.0,0.0,100,1.66737266116932,0.3585706055164337,5.310209608078003,10.850053787231445,10.292287014126778,9.919422149658203,15.055825424194335,22.42913055419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.624914352957457,8.40534646064043,14.31629383675754,22.426812000805512
Early,100,100,N,N,Past100,NS,792,1000,79.2,23,167,0,53,1030,177,1010,792,0,0,208,0,1000,0,0.0,0.0,0.0,100,8.99173313584458,9.023256778717041,13.616472244262695,21.45881462097168,5.402706143670075,4.970844268798828,10.699411582946778,18.026670455932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5890269921745057,-3.7818756103515625,2.651387071609498,13.957431554794312
Early,100,100,N,OS,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,60,1,39,0.0,0.0,0.0,100,0.001548703510852647,0.0010872529237531126,0.003223023423925043,0.008684840053319931,14.559245595932007,14.748457908630371,19.03678359985352,25.318464279174805,8.521752912201918e-05,-1.8977196305058897e-05,0.0002143621153663847,0.007603838690556586,-0.025524892807006837,0.03232526779174805,0.28682842254638674,0.5253353118896484,-0.025610110336128856,0.03235940099693835,0.28687039838696365,0.52543362416327,14.557696892421154,14.746450440317858,19.03548175156466,25.31646106741391
Early,100,100,N,OS,Current100,PS,195,200,97.5,138,0,0,140,202,6,206,196,1,0,4,111,0,89,-0.5,-1.5,0.0,100,1.6271922386353252,0.18515890836715698,5.218408918380736,18.10067367553711,10.351426459550858,10.034245491027832,15.281836891174317,20.802494049072266,0.05831798810773762,-0.00025311647914350033,0.09409413337707513,7.048842430114746,0.04466765522956848,0.0413661003112793,0.34867954254150385,4.636366367340088,-0.013650332878169137,0.04547949507832527,0.3039308176143094,1.0434412229806185,8.724234220915532,8.206544559448957,14.665179138060193,19.061299971072003
Early,100,100,N,OS,Current100,NS,813,1000,81.3,27,190,0,27,1010,220,1030,784,2,31,216,338,0,662,2.8999999999999915,1.7000000000000002,4.3,100,8.915897382268799,8.85770845413208,13.49575424194336,20.938426971435547,5.210742794439197,4.78219199180603,10.10343179702759,17.637144088745117,0.19684524820349178,0.116668701171875,0.7843294620513916,6.119056463241577,-0.07972587024071254,-0.02659010887145996,0.40993213653564464,4.514638423919678,-0.27657111844420434,-0.158797025680542,0.3332121044397355,2.3843033351004124,-3.705154587829602,-3.7486969232559204,1.840322732925415,17.57926193124149
Early,100,100,N,OS,Fixed100,RS,100,100,100.0,99,0,0,100,101,3,103,100,0,0,0,42,0,58,0.0,0.0,0.0,100,0.05602934896647639,0.0020922564435750246,0.009111484792083511,4.564671039581299,14.059178404808044,14.390233993530273,19.425039863586427,26.446958541870117,-0.003059902931927354,4.379951860755682e-05,0.0019033218733966364,0.10053876042366028,0.043771653175354,-0.0350494384765625,0.9119620323181157,3.8176069259643555,0.04683155610728136,-0.03498431453044759,0.9119870393653404,3.8714700918644667,14.003149055841568,14.384545257838909,19.423729784146417,26.44679047090176
Early,100,100,N,OS,Fixed100,PS,194,200,97.0,133,2,0,135,202,8,206,195,1,0,5,55,0,145,-0.5,-1.5,0.0,100,1.4324656432399934,0.3466024100780487,4.129970169067382,9.133020401000977,9.903629738986492,9.482279777526855,14.618237495422362,21.410364151000977,0.08126758535916451,0.0098668672144413,0.39468462467193594,1.4099154472351074,-0.17318076640367508,-0.13126134872436523,0.421001625061035,2.1853885650634766,-0.2544483517628396,-0.19046597182750702,0.40115078687667843,1.955325424671173,8.471164095746499,8.359962183516473,14.134496401622892,21.407462400384247
Early,100,100,N,OS,Fixed100,NS,818,1000,81.8,15,133,0,19,1010,163,1030,805,4,17,195,366,0,634,1.2999999999999972,0.4,2.3,100,9.74080933730118,9.59241771697998,14.866794395446778,23.8116397857666,5.653135349046322,5.2595460414886475,10.428793907165527,23.15909767150879,0.13285877807019278,0.0940699577331543,0.6061708450317383,2.508425712585449,-0.0791395663038129,-0.022851604968309402,0.38451197147369387,5.006779432296753,-0.2119983443740057,-0.11757618188858032,0.3434589385986328,5.770824193954468,-4.087673988254857,-4.116206169128418,2.0883977890014656,10.261886032298207
Early,100,100,N,OS,Past100,RS,100,100,100.0,100,0,0,103,103,1,101,100,0,0,0,46,0,54,0.0,0.0,0.0,100,0.0023336228293192106,0.0011732246493920684,0.004440304823219777,0.03061535954475403,14.641474175453187,14.500941753387451,19.084987258911134,26.06043243408203,-0.004307585499554989,9.176821549772285e-06,0.0004374849842861299,0.0014301941264420748,-0.021343798637390138,-0.09112167358398438,0.657476615905762,2.6860508918762207,-0.017036213137835148,-0.0908868778788019,0.6575051277832247,3.0824716091156006,14.639140552623866,14.499656966596376,19.084644924715395,26.053577600512654
Early,100,100,N,OS,Past100,PS,198,200,99.0,126,0,0,132,206,2,202,198,0,0,2,54,0,146,0.0,0.0,0.0,100,1.66737266116932,0.3585706055164337,5.310209608078003,10.850053787231445,10.292287014126778,9.919422149658203,15.055825424194335,22.42913055419922,0.059426738559159274,0.009210672229528427,0.2565156310796737,3.2372748851776123,-0.17967456221580505,-0.14895057678222656,0.3421411514282226,2.003507137298584,-0.23910130077496433,-0.1684892177581787,0.24940565703436723,1.5087296478450298,8.624914352957457,8.40534646064043,14.31629383675754,22.426812000805512
Early,100,100,N,OS,Past100,NS,792,1000,79.2,23,167,0,53,1030,177,1010,785,7,14,215,350,0,650,0.7000000000000028,-0.30000000000000004,1.8000000000000003,100,8.99173313584458,9.023256778717041,13.616472244262695,21.45881462097168,5.402706143670075,4.970844268798828,10.699411582946778,18.026670455932617,0.124455988753587,0.0982046127319336,0.6353078365325929,2.066194534301758,-0.031661155843001325,-0.0024983584880828857,0.39300069808959975,2.0422587394714355,-0.15611714459658832,-0.11144965887069702,0.4485701322555543,3.137284278869629,-3.5890269921745057,-3.7818756103515625,2.651387071609498,13.957431554794312
Early,100,100,N,ENTRY,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,19,0,81,81,100,0,0,81.0,73.0,88.0,100,0.001548703510852647,0.0010872529237531126,0.003223023423925043,0.008684840053319931,14.559245595932007,14.748457908630371,19.03678359985352,25.318464279174805,-9.358159868668226,-9.373405280290172,-4.3159048568457345,-0.16750776441767812,9.91020850898698,9.96536660194397,16.386148273944855,21.78309965133667,19.268368377655207,18.55785018694587,27.381272258696857,39.18332002661191,14.557696892421154,14.746450440317858,19.03548175156466,25.31646106741391
Early,100,100,N,ENTRY,Current100,PS,195,200,97.5,138,0,0,140,202,6,206,33,0,162,167,196,0,4,81.0,74.5,87.5,100,1.6271922386353252,0.18515890836715698,5.218408918380736,18.10067367553711,10.351426459550858,10.034245491027832,15.281836891174317,20.802494049072266,-7.417974448137975,-7.4024162967689335,-1.9984760460443804,1.3434405326843262,5.821571023464203,5.707057952880859,11.58573560900986,18.788234382867813,13.239545471602177,12.687444772571325,21.2322005212307,34.212262082553934,8.724234220915532,8.206544559448957,14.665179138060193,19.061299971072003
Early,100,100,N,ENTRY,Current100,NS,813,1000,81.3,27,190,0,27,1010,220,1030,832,31,12,168,658,0,342,-1.9000000000000057,-4.0,-0.20000000000000004,100,8.915897382268799,8.85770845413208,13.49575424194336,20.938426971435547,5.210742794439197,4.78219199180603,10.10343179702759,17.637144088745117,-0.46413307641952994,-0.14199113845825195,0.36869640350341804,11.81499195098877,0.22269885492511093,0.028502941131591797,0.6385783672332765,13.800875663757324,0.6868319313446409,0.1630387306213379,1.5615736484527598,22.648963451385498,-3.705154587829602,-3.7486969232559204,1.840322732925415,17.57926193124149
Early,100,100,N,ENTRY,Fixed100,RS,100,100,100.0,99,0,0,100,101,3,103,100,0,0,0,44,0,56,0.0,0.0,0.0,100,0.05602934896647639,0.0020922564435750246,0.009111484792083511,4.564671039581299,14.059178404808044,14.390233993530273,19.425039863586427,26.446958541870117,-0.008426468104080414,1.3228316674940288e-05,0.0007149035576730978,0.04501526057720184,-0.05741142749786377,-0.06404924392700195,0.24700555801391608,1.2341623306274414,-0.048984959393783355,-0.06405955349327996,0.2482640686212108,1.7090984582901,14.003149055841568,14.384545257838909,19.423729784146417,26.44679047090176
Early,100,100,N,ENTRY,Fixed100,PS,194,200,97.0,133,2,0,135,202,8,206,193,0,1,7,97,0,103,0.5,0.0,1.5,100,1.4324656432399934,0.3466024100780487,4.129970169067382,9.133020401000977,9.903629738986492,9.482279777526855,14.618237495422362,21.410364151000977,0.0009265310074260924,6.800316623412073e-05,0.13356120586395262,0.7509859800338745,0.009304170608520507,0.0034809112548828125,0.2929360389709472,1.0951204299926758,0.008377639601094415,-0.014908373355865479,0.320626916596666,1.5826074928045273,8.471164095746499,8.359962183516473,14.134496401622892,21.407462400384247
Early,100,100,N,ENTRY,Fixed100,NS,818,1000,81.8,15,133,0,19,1010,163,1030,828,17,7,172,637,0,363,-1.0,-2.1,0.10000000000000002,100,9.74080933730118,9.59241771697998,14.866794395446778,23.8116397857666,5.653135349046322,5.2595460414886475,10.428793907165527,23.15909767150879,-0.16878970137098803,-0.08159542083740234,0.27914576530456553,11.327659606933594,0.0808969781062333,-0.005899608135223389,0.5289584159851075,7.950103759765625,0.24968667947722134,0.06516909599304199,0.9081811070442202,12.56772606447339,-4.087673988254857,-4.116206169128418,2.0883977890014656,10.261886032298207
Early,100,100,N,ENTRY,Past100,RS,100,100,100.0,100,0,0,103,103,1,101,100,0,0,0,49,0,51,0.0,0.0,0.0,100,0.0023336228293192106,0.0011732246493920684,0.004440304823219777,0.03061535954475403,14.641474175453187,14.500941753387451,19.084987258911134,26.06043243408203,-3.9178226033982354e-05,3.5760913306148723e-06,0.00020681193564087163,0.003030030056834221,0.030315961837768555,0.004445075988769531,0.25848894119262716,1.332045555114746,0.030355140063802535,0.004492189851589501,0.2587408239080107,1.3322128274594434,14.639140552623866,14.499656966596376,19.084644924715395,26.053577600512654
Early,100,100,N,ENTRY,Past100,PS,198,200,99.0,126,0,0,132,206,2,202,198,0,0,2,98,0,102,0.0,0.0,0.0,100,1.66737266116932,0.3585706055164337,5.310209608078003,10.850053787231445,10.292287014126778,9.919422149658203,15.055825424194335,22.42913055419922,-0.01680665862502792,4.523240932030603e-06,0.0967930793762207,0.7480607032775879,-0.019721556305885315,-0.009279251098632812,0.2683563232421875,0.8590049743652344,-0.0029148976808573935,0.0037526926025748253,0.2985380113124847,1.167527675628662,8.624914352957457,8.40534646064043,14.31629383675754,22.426812000805512
Early,100,100,N,ENTRY,Past100,NS,792,1000,79.2,23,167,0,53,1030,177,1010,798,15,9,202,580,0,420,-0.6000000000000085,-1.7000000000000002,0.4024999999999865,100,8.99173313584458,9.023256778717041,13.616472244262695,21.45881462097168,5.402706143670075,4.970844268798828,10.699411582946778,18.026670455932617,-0.1155658287173137,-0.04633378982543945,0.32506923675537114,9.363932609558105,0.053799224491522184,0.02093759924173355,0.4025791168212891,9.490336656570435,0.16936505320883588,0.07686853408813477,0.605657458305359,15.75472903251648,-3.5890269921745057,-3.7818756103515625,2.651387071609498,13.957431554794312
Early,100,100,OS,N,Current100,RS,100,100,100.0,100,0,0,101,101,3,103,100,0,0,0,39,1,60,0.0,0.0,0.0,100,0.0014634859817306278,0.0010857050074264407,0.002938025561161341,0.007089695893228054,14.584770488739014,14.714559555053711,18.79316959381104,25.91903305053711,-8.521752912201918e-05,1.8977196305058897e-05,0.00019934200681746007,0.0009404025040566921,0.025524892807006837,-0.03232526779174805,0.3731074333190918,2.891676902770996,0.025610110336128856,-0.03235940099693835,0.3734359675901942,2.8992807414615527,14.583307002757284,14.713293260720093,18.792687639212822,25.917150363442488
Early,100,100,OS,N,Current100,PS,196,200,98.0,138,0,0,140,202,6,206,195,0,1,5,89,0,111,0.5,0.0,1.5,100,1.5688742505275877,0.16728252172470093,5.13664960861206,12.901754379272461,10.306758804321289,9.996874809265137,15.294357395172119,21.383602142333984,-0.05831798810773762,0.00025311647914350033,0.08047421872615806,0.5976400375366211,-0.04466765522956848,-0.0413661003112793,0.3078510761260986,2.516946792602539,0.013650332878169137,-0.04547949507832527,0.31473288577981284,3.0580242574214935,8.737884553793702,8.299876261502504,14.467942301952279,18.762405555229634
