entry,batch_raw,endpoint,reference,context_index,goal_component_sq,goal_sq,perpendicular_sq,request_index,response_change_sq,signed_goal_inner,zero_goal
Early,100,BF1,OS,5,6.469109052697637e-16,7.850160749628147,2.788811462868699e-13,31,2.7952805719213974e-13,-7.126257500999462e-08,False
Early,100,BF1,OS,0,1.8153426793218594e-20,4.36677553432838,3.612147948296953e-15,32,3.612166101723746e-15,2.8155273038073747e-10,False
Early,100,BF1,OS,1,9.152911140399474e-17,4.964751383569034,6.776941868127256e-14,32,6.786094779267656e-14,2.131711243296866e-08,False
Early,100,BF1,OS,2,8.197876667280053e-17,5.015631925694727,1.4717806655502647e-13,32,1.4726004532169925e-13,-2.027745840467136e-08,False
Early,100,BF1,OS,3,3.605769920902382e-17,5.228191655833886,4.388580479623124e-14,32,4.3921862495440264e-14,1.3730133361813585e-08,False
Early,100,BF1,OS,4,1.3004744852846892e-17,4.918071771112098,9.238805475288573e-14,32,9.240105949773859e-14,-7.997391359143408e-09,False
Early,100,BF1,OS,5,3.3482429818958383e-19,4.951236023403354,1.0232656659327614e-13,32,1.0232690141757432e-13,1.2875535432388875e-09,False
Early,100,BF1,OS,0,3.811876259182068e-18,6.7390750805465665,4.614983598106255e-15,33,4.618795474365437e-15,5.0683843883806746e-09,False
Early,100,BF1,OS,1,1.2789330196704566e-16,7.2550359922471035,1.4906024775755604e-13,33,1.4918814105952305e-13,3.046096697313208e-08,False
Early,100,BF1,OS,2,1.1208512470024892e-17,7.210638632949488,1.5588539655450502e-13,33,1.5589660506697504e-13,8.990024084186736e-09,False
Early,100,BF1,OS,3,6.479903729764532e-19,7.494401885208132,9.323300269675742e-14,33,9.32336506871304e-14,2.2037014935856104e-09,False
Early,100,BF1,OS,4,3.4414939568309477e-16,7.40618666996137,1.6943513963287986e-13,33,1.6977928902856295e-13,5.048598485504068e-08,False
Early,100,BF1,OS,5,7.047342136494613e-16,7.010829963673754,2.2709884231109605e-13,33,2.2780357652474554e-13,-7.029062342503233e-08,False
Early,100,BF1,OS,0,3.986388913774576e-19,5.317642291490265,8.033051393799294e-15,34,8.033450032690671e-15,1.4559598304285605e-09,False
Early,100,BF1,OS,1,3.3574812921276627e-17,6.116472281206027,4.718286719239126e-14,34,4.721644200531254e-14,-1.4330366798504022e-08,False
Early,100,BF1,OS,2,9.261552726271506e-17,5.624252548198163,8.541405586022373e-14,34,8.550667138748644e-14,2.282308294709638e-08,False
Early,100,BF1,OS,3,1.3689818839984779e-17,6.465387223027081,1.979748419503131e-14,34,1.9811174013871292e-14,9.407974267268858e-09,False
Early,100,BF1,OS,4,1.0661736068723307e-19,6.306307146284341,2.916029497389526e-14,34,2.916040159125595e-14,8.199767213890118e-10,False
Early,100,BF1,OS,5,7.609401424437723e-20,5.47341877574889,1.5015006572057491e-13,34,1.5015014181458915e-13,-6.453637782578735e-10,False
Early,100,BF1,OS,0,4.607354104091431e-19,3.24111391564378,4.215224690133956e-15,35,4.215685425544366e-15,-1.2220048895593346e-09,False
Early,100,BF1,OS,1,2.286795602988302e-16,3.5571650525044314,1.565327542655253e-13,35,1.5676143382582412e-13,-2.8521061342752985e-08,False
Early,100,BF1,OS,2,1.0937006089609233e-16,3.4951114320004213,1.9494909567983173e-13,35,1.9505846574072784e-13,1.955148460236497e-08,False
Early,100,BF1,OS,3,2.3821582907610534e-17,3.665692932895533,9.811029233964605e-14,35,9.813411392255366e-14,9.344656661152027e-09,False
Early,100,BF1,OS,4,3.144147858728858e-17,3.589920222786343,1.0422102574701424e-13,35,1.0425246722560154e-13,1.0624142309608388e-08,False
Early,100,BF1,OS,5,2.873747992305072e-18,3.477738020616199,2.8107928236110934e-13,35,2.8108215610910165e-13,3.1613513968726754e-09,False
Early,100,BF1,OS,0,1.0268504844792609e-17,9.204472408959825,6.504959469273741e-15,36,6.5152279741185335e-15,-9.721942682672216e-09,False
Early,100,BF1,OS,1,2.644010286117828e-17,11.71209573733952,2.7673398370426038e-14,36,2.769983847328722e-14,-1.759741503787487e-08,False
Early,100,BF1,OS,2,6.394795553433408e-17,11.734355761696255,3.0572626321936404e-14,36,3.063657427747074e-14,2.7393211941519542e-08,False
Early,100,BF1,OS,3,7.463771962485333e-17,14.748491578629945,1.7093595635208474e-14,36,1.716823335483333e-14,-3.3178212419226155e-08,False
Early,100,BF1,OS,4,1.8566627791976812e-17,11.668162041433472,3.7112722770928224e-14,36,3.71312893987202e-14,1.4718641976750692e-08,False
Early,100,BF1,OS,5,1.0173179376911901e-16,10.193900313285571,6.663626476172394e-14,36,6.673799655549304e-14,3.220316388763882e-08,False
Early,100,BF1,OS,0,7.700043639615531e-19,9.173583703415556,1.1086707089944383e-14,37,1.1087477094308345e-14,2.6577621196782384e-09,False
Early,100,BF1,OS,1,7.366343882015248e-17,9.694822689177766,7.34012263318123e-14,37,7.347488977063245e-14,-2.672365951804641e-08,False
Early,100,BF1,OS,2,1.8317355271998035e-18,9.497133145790134,1.6193156300186711e-13,37,1.6193339473739434e-13,-4.170879546293637e-09,False
Early,100,BF1,OS,3,9.339830847992567e-19,9.880964810711415,4.33421889264743e-14,37,4.3343122909559105e-14,-3.037869976595633e-09,False
Early,100,BF1,OS,4,1.260667341188186e-18,9.494412435885103,6.185319503194871e-14,37,6.18544556992899e-14,3.459666989999373e-09,False
Early,100,BF1,OS,5,3.2230278143562367e-17,9.313081332909272,2.271867297047171e-13,37,2.272189599828607e-13,-1.7325218663361348e-08,False
Early,100,BF1,OS,0,5.77553724900696e-18,4.084689952978521,5.687359432184145e-15,38,5.6931349694331515e-15,-4.857085440268879e-09,False
Early,100,BF1,OS,1,5.8710429752487415e-18,4.5897057875668175,1.3071204566924835e-13,38,1.307179167122236e-13,-5.1909883377399975e-09,False
Early,100,BF1,OS,2,3.2272864563581804e-17,4.620998519065461,5.413750861697219e-14,38,5.416978148153577e-14,-1.2211996534322785e-08,False
Early,100,BF1,OS,3,8.73933744823795e-16,4.684519129768675,1.1374401390951717e-13,38,1.1461794765434095e-13,6.398405540271297e-08,False
Early,100,BF1,OS,4,9.241812647761123e-16,4.606641126778948,1.2267570162662672e-13,38,1.2359988289140283e-13,6.524853579135874e-08,False
Early,100,BF1,OS,5,1.1751279063227829e-15,4.422590772436518,2.461526185774323e-13,38,2.47327746483755e-13,-7.209098303488296e-08,False
Early,100,BF1,OS,0,7.702910959851752e-18,12.326941377803657,1.4474540537334635e-14,39,1.4482243448294486e-14,-9.744400024656922e-09,False
Early,100,BF1,OS,1,6.692930673817265e-17,13.049950402714408,9.247392704814176e-14,39,9.254085635487995e-14,-2.9553749904558853e-08,False
Early,100,BF1,OS,2,1.4515174557321038e-16,13.293164474686211,7.918775938679215e-14,39,7.933291113236536e-14,4.392637052719575e-08,False
Early,100,BF1,OS,3,8.312794191418497e-19,13.227196861188395,5.3434900874432466e-14,39,5.34357321538516e-14,-3.315945796246312e-09,False
Early,100,BF1,OS,4,2.927274614026803e-18,14.40557588131492,5.718099504321172e-14,39,5.718392231782575e-14,-6.493772137810962e-09,False
Early,100,BF1,OS,5,3.443328986956125e-16,12.70102994303775,1.272632897882657e-13,39,1.2760762268696132e-13,6.613155416823317e-08,False
Early,100,BF1,OS,0,4.9591048472739025e-18,7.955427464746947,9.809581555795852e-15,40,9.814540660643128e-15,-6.2810667010120595e-09,False
Early,100,BF1,OS,1,2.5210737616018302e-18,9.221707374975267,7.497545298586532e-14,40,7.497797405962693e-14,4.821680671738873e-09,False
Early,100,BF1,OS,2,6.409412510735323e-17,8.23940135734258,1.181831256577912e-13,40,1.1824721978289856e-13,-2.2980365998112634e-08,False
Early,100,BF1,OS,3,1.912041591764561e-17,9.756293914658592,3.742684708707384e-14,40,3.744596750299149e-14,-1.3658125693632604e-08,False
Early,100,BF1,OS,4,1.3518279583175694e-16,10.0636559940599,5.10460885444839e-14,40,5.1181271340315656e-14,3.688405012422085e-08,False
Early,100,BF1,OS,5,1.00156300520794e-17,8.315062528493726,1.368466613487243e-13,40,1.3685667697877636e-13,9.125819971120462e-09,False
Early,100,BF1,OS,0,1.619487284228617e-18,6.58098082344757,3.2408355450766805e-15,41,3.2424550323609088e-15,3.264630876734108e-09,False
Early,100,BF1,OS,1,7.138717774250683e-17,8.536251463301003,9.382326467319885e-14,41,9.389465185094135e-14,-2.468560107563522e-08,False
Early,100,BF1,OS,2,2.169220747876533e-17,8.584770291359,1.5406246233972826e-13,41,1.5408415454720702e-13,1.3646340839862533e-08,False
Early,100,BF1,OS,3,2.0582684508667834e-17,8.811337939345613,8.321707706786459e-14,41,8.323765975237325e-14,1.3467033411438692e-08,False
Early,100,BF1,OS,4,7.64300265342325e-18,8.749559205462365,8.46135987166028e-14,41,8.462124171925622e-14,-8.177585476388046e-09,False
Early,100,BF1,OS,5,8.179742798751203e-18,8.528937994255896,2.372740792649705e-13,41,2.3728225900776924e-13,8.352515737160283e-09,False
Early,100,BF1,OS,0,1.439289849366241e-17,4.830731454310768,2.7109680163032402e-14,42,2.7124073061526065e-14,8.338358799670177e-09,False
Early,100,BF1,OS,1,1.2069768546509264e-16,4.970124684984028,2.6689754751143703e-13,42,2.6701824519690207e-13,-2.449249978974165e-08,False
Early,100,BF1,OS,2,2.4181554591756294e-18,4.934874634288407,1.7091308039858905e-13,42,1.7091549855404822e-13,3.4544600210817096e-09,False
Early,100,BF1,OS,3,1.9510670178346108e-18,5.0703380233302795,8.698296883930635e-14,42,8.698491990632419e-14,3.1452455049792926e-09,False
Early,100,BF1,OS,4,3.9669824277329143e-16,5.06465056057073,1.1007414780498156e-13,42,1.1047084604775486e-13,4.4823408813243706e-08,False
Early,100,BF1,OS,5,1.4311882832430196e-17,4.863997279319657,4.578633315957769e-13,42,4.578776434786093e-13,-8.343438089833361e-09,False
Early,100,BF1,OS,0,1.62299637726456e-18,5.334828690537849,2.2635134865497478e-14,43,2.2636757861874742e-14,-2.942517228168761e-09,False
Early,100,BF1,OS,1,8.0432070384858e-16,5.381631683184616,5.058221378318165e-13,43,5.066264585356652e-13,6.579177595469564e-08,False
Early,100,BF1,OS,2,1.7729201369001482e-17,5.375034923490157,5.10244488060901e-13,43,5.102622172622699e-13,-9.761919715095615e-09,False
Early,100,BF1,OS,3,1.400235552200385e-16,5.512796476966247,2.4676377014939447e-13,43,2.469037937046145e-13,-2.77834728194536e-08,False
Early,100,BF1,OS,4,4.886725044621593e-17,5.480177210268476,3.5696541808635187e-13,43,3.5701428533679806e-13,1.636463235834629e-08,False
Early,100,BF1,OS,5,7.783194312171738e-18,5.377226612733859,4.774030375079604e-13,43,4.774108207022726e-13,-6.469312141757318e-09,False
Early,100,BF1,OS,0,3.335570688669044e-18,5.679956495059236,3.0926546440078286e-15,44,3.0959902146964976e-15,4.352688410377538e-09,False
Early,100,BF1,OS,1,6.8204766659924136e-18,10.02022780910647,8.94858259372723e-15,44,8.955403070393222e-15,8.266966188387307e-09,False
Early,100,BF1,OS,2,1.865319583779814e-19,9.010144693437969,1.0377389070971587e-14,44,1.0377575602929964e-14,-1.296410403744108e-09,False
Early,100,BF1,OS,3,9.596344418010827e-18,10.54950847561305,8.740137273679918e-15,44,8.749733618097927e-15,1.006164582822846e-08,False
Early,100,BF1,OS,4,1.1678840248379551e-17,9.886805580403635,1.191852960605629e-14,44,1.193020844630467e-14,1.0745530370359647e-08,False
Early,100,BF1,OS,5,5.436323552222856e-19,8.997417878956252,1.324557371006291e-14,44,1.3246117342418132e-14,-2.2116255271759023e-09,False
Early,100,BF1,OS,0,1.0210626490680615e-19,4.997842843727529,4.748443066422891e-15,45,4.748545172687798e-15,7.143605989724156e-10,False
Early,100,BF1,OS,1,2.8874092187750344e-17,5.762851912973245,7.174844462933306e-14,45,7.177731872152081e-14,-1.2899500664736712e-08,False
Early,100,BF1,OS,2,2.26064403064393e-18,5.505443884935229,9.364798548675317e-14,45,9.36502461307838e-14,-3.5278674655553533e-09,False
Early,100,BF1,OS,3,3.320385034338326e-19,5.949979909947465,5.588276071374199e-14,45,5.5883092752245424e-14,-1.4055683636025414e-09,False
Early,100,BF1,OS,4,3.000682127936679e-17,5.675472277679646,1.0843075381048726e-13,45,1.0846076063176664e-13,1.305001464797392e-08,False
Early,100,BF1,OS,5,7.772584383286836e-17,5.490840805477919,8.428096151263437e-14,45,8.435868735646726e-14,-2.065866004748899e-08,False
Early,100,BF1,OS,0,1.0383816052653372e-18,7.350446717539634,3.2268459853805456e-15,46,3.227884366985811e-15,-2.762710383296833e-09,False
Early,100,BF1,OS,1,2.6305675091778264e-16,10.894970925666062,5.500395357697435e-14,46,5.5267010327892127e-14,5.353499465816188e-08,False
Early,100,BF1,OS,2,6.415581690695824e-16,10.454183308527686,9.102005528777146e-14,46,9.166161345684103e-14,8.1896072570892e-08,False
Early,100,BF1,OS,3,3.769139453477875e-16,11.963277568851044,3.8918314487824996e-14,46,3.929522843317278e-14,6.715002716132238e-08,False
Early,100,BF1,OS,4,2.2172947920341575e-19,10.817151979179677,8.386523673322347e-14,46,8.386545846270266e-14,1.5487031590358778e-09,False
Early,100,BF1,OS,5,3.0135109734942923e-15,10.709637994263959,2.4882563361749897e-13,46,2.5183914459099325e-13,-1.796485781125635e-07,False
Early,100,BF1,OS,0,7.003447022585905e-18,4.761634809672341,7.24865761645927e-15,47,7.255661063481856e-15,-5.774760352641584e-09,False
Early,100,BF1,OS,1,7.697832025923088e-16,4.935315978544288,1.4319460629583683e-13,47,1.4396438949842911e-13,6.163702896610784e-08,False
Early,100,BF1,OS,2,5.780064384740722e-17,4.953829265830224,1.8294515276687191e-13,47,1.830029534107193e-13,1.6921421957835443e-08,False
Early,100,BF1,OS,3,2.7397742428799726e-19,5.016183080561765,1.1112278398385362e-13,47,1.1112305796127791e-13,-1.1723143435825324e-09,False
Early,100,BF1,OS,4,6.118211058209917e-16,5.0188080371202926,1.7001133308073935e-13,47,1.7062315418656034e-13,-5.5413109307944605e-08,False
Early,100,BF1,OS,5,9.853215751813797e-18,4.882464840071821,1.4867905628237e-13,47,1.486889094981218e-13,6.93599159961088e-09,False
Early,100,BF1,OS,0,8.981614088263556e-20,4.887114353314409,1.3228021368641456e-14,48,1.3228111184782337e-14,-6.625267928671544e-10,False
Early,100,BF1,OS,1,3.796412896959863e-16,5.15586580061912,9.149487614670274e-14,48,9.187451743639873e-14,-4.4242282287947935e-08,False
Early,100,BF1,OS,2,6.511537409219018e-18,5.162937247970007,1.0469875729153442e-13,48,1.0470526882894366e-13,5.798159969473677e-09,False
Early,100,BF1,OS,3,3.673665080062892e-17,5.517501013795582,5.863203119094386e-14,48,5.866876784174449e-14,1.4237082146139508e-08,False
Early,100,BF1,OS,4,1.6904719900454776e-16,5.218344283649044,7.265625093164399e-14,48,7.282529813064855e-14,2.970095090383916e-08,False
Early,100,BF1,OS,5,4.164638899501439e-17,5.0186010287844915,1.4969633178760705e-13,48,1.497379781766021e-13,1.445706092729564e-08,False
Early,100,BF1,OS,0,1.2855701221162977e-19,8.377742623778268,6.3324822932012475e-15,49,6.3326108502134595e-15,-1.0377945657937093e-09,False
Early,100,BF1,OS,1,6.137233330979548e-19,9.220012130731103,1.008648080245049e-13,49,1.0086542174783798e-13,2.3787678693129912e-09,False
Early,100,BF1,OS,2,7.646335153153206e-17,8.821117773366112,1.7235611515961035e-13,49,1.7243257851114186e-13,2.5970988221589455e-08,False
Early,100,BF1,OS,3,7.457875444445561e-18,10.578443522251906,3.129866625998657e-14,49,3.1306124135431014e-14,-8.88215706824962e-09,False
Early,100,BF1,OS,4,1.7179640134138925e-17,9.329297010471414,5.2515278112856244e-14,49,5.253245775299039e-14,1.2659935439977449e-08,False
Early,100,BF1,OS,5,1.747114701740228e-18,8.692357196954116,1.2898935868373048e-13,49,1.289911057984322e-13,3.896991795164061e-09,False
Early,100,BF1,OS,0,3.0685451437443805e-18,4.524797469044757,3.134908520796112e-15,50,3.137977065939856e-15,-3.726197163337462e-09,False
Early,100,BF1,OS,1,9.3944250217351e-19,5.690071975122187,5.927630079727234e-14,50,5.927724023977452e-14,2.3120327536296176e-09,False
Early,100,BF1,OS,2,2.3154777071950595e-17,5.485382789673063,4.6565021750330494e-14,50,4.6588176527402444e-14,1.1269996257727605e-08,False
Early,100,BF1,OS,3,2.075520186107311e-18,5.8531546550788285,5.73311234267375e-14,50,5.73331989469236e-14,-3.4854469783693573e-09,False
Early,100,BF1,OS,4,9.448194226308249e-18,5.599008477780453,7.054677919904615e-14,50,7.055622739327244e-14,7.273274336419341e-09,False
Early,100,BF1,OS,5,8.92099608362267e-18,5.425463416964748,9.067982708030789e-14,50,9.068874807639151e-14,-6.957049510717929e-09,False
Early,100,BF1,OS,0,1.8789386559805318e-17,4.054925860477606,1.4313597209451986e-14,51,1.433238659601179e-14,-8.728663669993532e-09,False
Early,100,BF1,OS,1,3.4731821322680323e-17,4.269717896854557,1.187436014466518e-13,51,1.1877833326797448e-13,-1.2177646697609636e-08,False
Early,100,BF1,OS,2,9.822764784433554e-17,4.225353759352437,2.266956544362217e-13,51,2.2679388208406602e-13,2.0372691552453507e-08,False
Early,100,BF1,OS,3,1.078827227328184e-18,4.413095591595303,7.986639796423913e-14,51,7.986747679146646e-14,2.181964179590259e-09,False
Early,100,BF1,OS,4,3.8070691411008785e-18,4.274388036721268,2.065481987656116e-13,51,2.0655200583475267e-13,4.03396712823646e-09,False
Early,100,BF1,OS,5,4.755196320207866e-17,4.120529458929906,3.1937788650956753e-13,51,3.1942543847276963e-13,-1.3997830732085452e-08,False
Early,100,BF1,OS,0,1.3304094352110587e-17,6.524976185913886,7.930288097931306e-15,52,7.943592192283417e-15,-9.317129323062603e-09,False
Early,100,BF1,OS,1,4.192261140295999e-19,6.886642049082937,1.5156380627408675e-13,52,1.515642255002008e-13,-1.6991351285138803e-09,False
Early,100,BF1,OS,2,2.99355226332732e-16,6.717539159682664,2.566718504593184e-13,52,2.5697120568565113e-13,-4.484339924164753e-08,False
Early,100,BF1,OS,3,6.668810193344973e-20,7.063029043059736,1.008074615453652e-13,52,1.0080752823346714e-13,-6.863089688926434e-10,False
Early,100,BF1,OS,4,4.649513971972328e-16,6.87321652579619,2.1910202497991212e-13,52,2.1956697637710937e-13,5.653062556621895e-08,False
Early,100,BF1,OS,5,3.202191090376382e-16,6.6719803122368155,3.283603938742142e-13,52,3.286806129832518e-13,4.6222241303306957e-08,False
Early,100,BF1,OS,0,5.04577162475382e-20,7.817959383712502,6.644077221749705e-15,53,6.644127679465952e-15,6.280735436381189e-10,False
Early,100,BF1,OS,1,1.3216209510369345e-18,9.303360236145569,4.328817391979035e-14,53,4.328949554074139e-14,3.506496228877753e-09,False
Early,100,BF1,OS,2,4.9573174448617405e-17,8.520630941814805,8.689162627621907e-14,53,8.694119945066768e-14,2.0552243772660747e-08,False
Early,100,BF1,OS,3,3.7526824375603025e-20,9.039839270045427,5.717547582699924e-14,53,5.717551335382361e-14,-5.824400919156185e-10,False
Early,100,BF1,OS,4,8.234953579767155e-20,8.771616863428456,1.0357295329216851e-13,53,1.0357303564170432e-13,-8.499050399299682e-10,False
Early,100,BF1,OS,5,7.140213360892169e-17,8.451699258714736,1.1539472308980359e-13,53,1.1546612522341252e-13,2.456561335878211e-08,False
Early,100,BF1,OS,0,1.2240183066958425e-18,5.317336867035,9.545531243826563e-15,54,9.54675526213326e-15,-2.551179662062152e-09,False
Early,100,BF1,OS,1,1.0113221379255475e-15,6.8191822485580795,5.136560058967023e-13,54,5.146673280346277e-13,8.304450596225916e-08,False
Early,100,BF1,OS,2,3.124951180369722e-16,6.126971570279428,6.785481971750922e-14,54,6.81673148355462e-14,-4.375669896214342e-08,False
Early,100,BF1,OS,3,1.0774540544853123e-17,6.91343245184006,2.268944606631319e-14,54,2.2700220606858043e-14,-8.630704389356296e-09,False
