arm,batch,cohort,metric,numerator,denominator,rate
BASE_ALPHAEDIT,81,15,RS,74,100,0.74
BASE_ALPHAEDIT,81,16,RS,70,100,0.7
BASE_ALPHAEDIT,81,17,RS,56,100,0.56
BASE_ALPHAEDIT,81,18,RS,68,100,0.68
BASE_ALPHAEDIT,81,19,RS,70,100,0.7
BASE_ALPHAEDIT,81,20,RS,67,100,0.67
BASE_ALPHAEDIT,81,21,RS,69,100,0.69
BASE_ALPHAEDIT,81,22,RS,75,100,0.75
BASE_ALPHAEDIT,81,23,RS,66,100,0.66
BASE_ALPHAEDIT,81,24,RS,74,100,0.74
BASE_ALPHAEDIT,81,25,RS,75,100,0.75
BASE_ALPHAEDIT,81,26,RS,69,100,0.69
BASE_ALPHAEDIT,81,27,RS,77,100,0.77
BASE_ALPHAEDIT,81,28,RS,76,100,0.76
BASE_ALPHAEDIT,81,29,RS,83,100,0.83
BASE_ALPHAEDIT,81,30,RS,79,100,0.79
BASE_ALPHAEDIT,81,31,RS,74,100,0.74
BASE_ALPHAEDIT,81,32,RS,81,100,0.81
BASE_ALPHAEDIT,81,33,RS,71,100,0.71
BASE_ALPHAEDIT,81,34,RS,79,100,0.79
BASE_ALPHAEDIT,81,35,RS,78,100,0.78
BASE_ALPHAEDIT,81,36,RS,79,100,0.79
BASE_ALPHAEDIT,81,37,RS,83,100,0.83
BASE_ALPHAEDIT,81,38,RS,79,100,0.79
BASE_ALPHAEDIT,81,39,RS,79,100,0.79
BASE_ALPHAEDIT,81,40,RS,89,100,0.89
BASE_ALPHAEDIT,81,41,RS,81,100,0.81
BASE_ALPHAEDIT,81,42,RS,80,100,0.8
BASE_ALPHAEDIT,81,43,RS,88,100,0.88
BASE_ALPHAEDIT,81,44,RS,85,100,0.85
BASE_ALPHAEDIT,81,45,RS,92,100,0.92
BASE_ALPHAEDIT,81,46,RS,84,100,0.84
BASE_ALPHAEDIT,81,47,RS,89,100,0.89
BASE_ALPHAEDIT,81,48,RS,90,100,0.9
BASE_ALPHAEDIT,81,49,RS,92,100,0.92
BASE_ALPHAEDIT,81,50,RS,89,100,0.89
BASE_ALPHAEDIT,81,51,RS,92,100,0.92
BASE_ALPHAEDIT,81,52,RS,87,100,0.87
BASE_ALPHAEDIT,81,53,RS,88,100,0.88
BASE_ALPHAEDIT,81,54,RS,86,100,0.86
BASE_ALPHAEDIT,81,55,RS,94,100,0.94
BASE_ALPHAEDIT,81,56,RS,88,100,0.88
BASE_ALPHAEDIT,81,57,RS,89,100,0.89
BASE_ALPHAEDIT,81,58,RS,91,100,0.91
BASE_ALPHAEDIT,81,59,RS,91,100,0.91
BASE_ALPHAEDIT,81,60,RS,91,100,0.91
BASE_ALPHAEDIT,81,61,RS,91,100,0.91
BASE_ALPHAEDIT,81,62,RS,96,100,0.96
BASE_ALPHAEDIT,81,63,RS,96,100,0.96
BASE_ALPHAEDIT,81,64,RS,95,100,0.95
BASE_ALPHAEDIT,81,65,RS,97,100,0.97
BASE_ALPHAEDIT,81,66,RS,97,100,0.97
BASE_ALPHAEDIT,81,67,RS,99,100,0.99
BASE_ALPHAEDIT,81,68,RS,100,100,1.0
BASE_ALPHAEDIT,81,69,RS,98,100,0.98
BASE_ALPHAEDIT,81,70,RS,100,100,1.0
BASE_ALPHAEDIT,81,71,RS,98,100,0.98
BASE_ALPHAEDIT,81,72,RS,100,100,1.0
BASE_ALPHAEDIT,81,73,RS,100,100,1.0
BASE_ALPHAEDIT,81,74,RS,99,100,0.99
BASE_ALPHAEDIT,81,75,RS,100,100,1.0
BASE_ALPHAEDIT,81,76,RS,99,100,0.99
BASE_ALPHAEDIT,81,77,RS,98,100,0.98
BASE_ALPHAEDIT,81,78,RS,99,100,0.99
BASE_ALPHAEDIT,81,79,RS,100,100,1.0
BASE_ALPHAEDIT,81,80,RS,100,100,1.0
BASE_ALPHAEDIT,81,81,RS,100,100,1.0
BASE_ALPHAEDIT,82,1,RS,56,100,0.56
BASE_ALPHAEDIT,82,2,RS,58,100,0.58
BASE_ALPHAEDIT,82,3,RS,58,100,0.58
BASE_ALPHAEDIT,82,4,RS,74,100,0.74
BASE_ALPHAEDIT,82,5,RS,62,100,0.62
BASE_ALPHAEDIT,82,6,RS,64,100,0.64
BASE_ALPHAEDIT,82,7,RS,68,100,0.68
BASE_ALPHAEDIT,82,8,RS,60,100,0.6
BASE_ALPHAEDIT,82,9,RS,70,100,0.7
BASE_ALPHAEDIT,82,10,RS,69,100,0.69
BASE_ALPHAEDIT,82,11,RS,66,100,0.66
BASE_ALPHAEDIT,82,12,RS,63,100,0.63
BASE_ALPHAEDIT,82,13,RS,66,100,0.66
BASE_ALPHAEDIT,82,14,RS,82,100,0.82
BASE_ALPHAEDIT,82,15,RS,72,100,0.72
BASE_ALPHAEDIT,82,16,RS,72,100,0.72
BASE_ALPHAEDIT,82,17,RS,57,100,0.57
BASE_ALPHAEDIT,82,18,RS,64,100,0.64
BASE_ALPHAEDIT,82,19,RS,68,100,0.68
BASE_ALPHAEDIT,82,20,RS,63,100,0.63
BASE_ALPHAEDIT,82,21,RS,69,100,0.69
BASE_ALPHAEDIT,82,22,RS,74,100,0.74
BASE_ALPHAEDIT,82,23,RS,69,100,0.69
BASE_ALPHAEDIT,82,24,RS,73,100,0.73
BASE_ALPHAEDIT,82,25,RS,71,100,0.71
BASE_ALPHAEDIT,82,26,RS,68,100,0.68
BASE_ALPHAEDIT,82,27,RS,75,100,0.75
BASE_ALPHAEDIT,82,28,RS,74,100,0.74
BASE_ALPHAEDIT,82,29,RS,83,100,0.83
BASE_ALPHAEDIT,82,30,RS,80,100,0.8
BASE_ALPHAEDIT,82,31,RS,74,100,0.74
BASE_ALPHAEDIT,82,32,RS,81,100,0.81
BASE_ALPHAEDIT,82,33,RS,75,100,0.75
BASE_ALPHAEDIT,82,34,RS,80,100,0.8
BASE_ALPHAEDIT,82,35,RS,77,100,0.77
BASE_ALPHAEDIT,82,36,RS,77,100,0.77
BASE_ALPHAEDIT,82,37,RS,78,100,0.78
BASE_ALPHAEDIT,82,38,RS,78,100,0.78
BASE_ALPHAEDIT,82,39,RS,83,100,0.83
BASE_ALPHAEDIT,82,40,RS,88,100,0.88
BASE_ALPHAEDIT,82,41,RS,76,100,0.76
BASE_ALPHAEDIT,82,42,RS,78,100,0.78
BASE_ALPHAEDIT,82,43,RS,86,100,0.86
BASE_ALPHAEDIT,82,44,RS,85,100,0.85
BASE_ALPHAEDIT,82,45,RS,92,100,0.92
BASE_ALPHAEDIT,82,46,RS,86,100,0.86
BASE_ALPHAEDIT,82,47,RS,89,100,0.89
BASE_ALPHAEDIT,82,48,RS,91,100,0.91
BASE_ALPHAEDIT,82,49,RS,88,100,0.88
BASE_ALPHAEDIT,82,50,RS,87,100,0.87
BASE_ALPHAEDIT,82,51,RS,90,100,0.9
BASE_ALPHAEDIT,82,52,RS,86,100,0.86
BASE_ALPHAEDIT,82,53,RS,88,100,0.88
BASE_ALPHAEDIT,82,54,RS,87,100,0.87
BASE_ALPHAEDIT,82,55,RS,89,100,0.89
BASE_ALPHAEDIT,82,56,RS,90,100,0.9
BASE_ALPHAEDIT,82,57,RS,90,100,0.9
BASE_ALPHAEDIT,82,58,RS,87,100,0.87
BASE_ALPHAEDIT,82,59,RS,90,100,0.9
BASE_ALPHAEDIT,82,60,RS,88,100,0.88
BASE_ALPHAEDIT,82,61,RS,90,100,0.9
BASE_ALPHAEDIT,82,62,RS,94,100,0.94
BASE_ALPHAEDIT,82,63,RS,93,100,0.93
BASE_ALPHAEDIT,82,64,RS,94,100,0.94
BASE_ALPHAEDIT,82,65,RS,96,100,0.96
BASE_ALPHAEDIT,82,66,RS,95,100,0.95
BASE_ALPHAEDIT,82,67,RS,97,100,0.97
BASE_ALPHAEDIT,82,68,RS,99,100,0.99
BASE_ALPHAEDIT,82,69,RS,98,100,0.98
BASE_ALPHAEDIT,82,70,RS,99,100,0.99
BASE_ALPHAEDIT,82,71,RS,95,100,0.95
BASE_ALPHAEDIT,82,72,RS,99,100,0.99
BASE_ALPHAEDIT,82,73,RS,98,100,0.98
BASE_ALPHAEDIT,82,74,RS,98,100,0.98
BASE_ALPHAEDIT,82,75,RS,99,100,0.99
BASE_ALPHAEDIT,82,76,RS,99,100,0.99
BASE_ALPHAEDIT,82,77,RS,99,100,0.99
BASE_ALPHAEDIT,82,78,RS,99,100,0.99
BASE_ALPHAEDIT,82,79,RS,100,100,1.0
BASE_ALPHAEDIT,82,80,RS,100,100,1.0
BASE_ALPHAEDIT,82,81,RS,100,100,1.0
BASE_ALPHAEDIT,82,82,RS,99,100,0.99
BASE_ALPHAEDIT,83,1,RS,55,100,0.55
BASE_ALPHAEDIT,83,2,RS,55,100,0.55
BASE_ALPHAEDIT,83,3,RS,61,100,0.61
BASE_ALPHAEDIT,83,4,RS,67,100,0.67
BASE_ALPHAEDIT,83,5,RS,62,100,0.62
BASE_ALPHAEDIT,83,6,RS,60,100,0.6
BASE_ALPHAEDIT,83,7,RS,64,100,0.64
BASE_ALPHAEDIT,83,8,RS,58,100,0.58
BASE_ALPHAEDIT,83,9,RS,71,100,0.71
BASE_ALPHAEDIT,83,10,RS,69,100,0.69
BASE_ALPHAEDIT,83,11,RS,71,100,0.71
BASE_ALPHAEDIT,83,12,RS,58,100,0.58
BASE_ALPHAEDIT,83,13,RS,70,100,0.7
BASE_ALPHAEDIT,83,14,RS,79,100,0.79
BASE_ALPHAEDIT,83,15,RS,70,100,0.7
BASE_ALPHAEDIT,83,16,RS,73,100,0.73
BASE_ALPHAEDIT,83,17,RS,54,100,0.54
BASE_ALPHAEDIT,83,18,RS,63,100,0.63
BASE_ALPHAEDIT,83,19,RS,70,100,0.7
BASE_ALPHAEDIT,83,20,RS,62,100,0.62
BASE_ALPHAEDIT,83,21,RS,71,100,0.71
BASE_ALPHAEDIT,83,22,RS,70,100,0.7
BASE_ALPHAEDIT,83,23,RS,65,100,0.65
BASE_ALPHAEDIT,83,24,RS,71,100,0.71
BASE_ALPHAEDIT,83,25,RS,71,100,0.71
BASE_ALPHAEDIT,83,26,RS,66,100,0.66
BASE_ALPHAEDIT,83,27,RS,74,100,0.74
BASE_ALPHAEDIT,83,28,RS,75,100,0.75
BASE_ALPHAEDIT,83,29,RS,81,100,0.81
BASE_ALPHAEDIT,83,30,RS,77,100,0.77
BASE_ALPHAEDIT,83,31,RS,71,100,0.71
BASE_ALPHAEDIT,83,32,RS,80,100,0.8
BASE_ALPHAEDIT,83,33,RS,73,100,0.73
BASE_ALPHAEDIT,83,34,RS,80,100,0.8
BASE_ALPHAEDIT,83,35,RS,76,100,0.76
BASE_ALPHAEDIT,83,36,RS,76,100,0.76
BASE_ALPHAEDIT,83,37,RS,78,100,0.78
BASE_ALPHAEDIT,83,38,RS,75,100,0.75
BASE_ALPHAEDIT,83,39,RS,80,100,0.8
BASE_ALPHAEDIT,83,40,RS,83,100,0.83
BASE_ALPHAEDIT,83,41,RS,76,100,0.76
BASE_ALPHAEDIT,83,42,RS,79,100,0.79
BASE_ALPHAEDIT,83,43,RS,87,100,0.87
BASE_ALPHAEDIT,83,44,RS,84,100,0.84
BASE_ALPHAEDIT,83,45,RS,90,100,0.9
BASE_ALPHAEDIT,83,46,RS,81,100,0.81
BASE_ALPHAEDIT,83,47,RS,85,100,0.85
BASE_ALPHAEDIT,83,48,RS,90,100,0.9
BASE_ALPHAEDIT,83,49,RS,86,100,0.86
BASE_ALPHAEDIT,83,50,RS,87,100,0.87
BASE_ALPHAEDIT,83,51,RS,89,100,0.89
BASE_ALPHAEDIT,83,52,RS,89,100,0.89
BASE_ALPHAEDIT,83,53,RS,87,100,0.87
BASE_ALPHAEDIT,83,54,RS,87,100,0.87
BASE_ALPHAEDIT,83,55,RS,89,100,0.89
BASE_ALPHAEDIT,83,56,RS,87,100,0.87
BASE_ALPHAEDIT,83,57,RS,90,100,0.9
BASE_ALPHAEDIT,83,58,RS,85,100,0.85
BASE_ALPHAEDIT,83,59,RS,90,100,0.9
BASE_ALPHAEDIT,83,60,RS,90,100,0.9
BASE_ALPHAEDIT,83,61,RS,89,100,0.89
BASE_ALPHAEDIT,83,62,RS,94,100,0.94
BASE_ALPHAEDIT,83,63,RS,92,100,0.92
BASE_ALPHAEDIT,83,64,RS,96,100,0.96
BASE_ALPHAEDIT,83,65,RS,96,100,0.96
BASE_ALPHAEDIT,83,66,RS,94,100,0.94
BASE_ALPHAEDIT,83,67,RS,96,100,0.96
BASE_ALPHAEDIT,83,68,RS,97,100,0.97
BASE_ALPHAEDIT,83,69,RS,98,100,0.98
BASE_ALPHAEDIT,83,70,RS,97,100,0.97
BASE_ALPHAEDIT,83,71,RS,94,100,0.94
BASE_ALPHAEDIT,83,72,RS,100,100,1.0
BASE_ALPHAEDIT,83,73,RS,98,100,0.98
BASE_ALPHAEDIT,83,74,RS,98,100,0.98
BASE_ALPHAEDIT,83,75,RS,99,100,0.99
BASE_ALPHAEDIT,83,76,RS,99,100,0.99
BASE_ALPHAEDIT,83,77,RS,99,100,0.99
BASE_ALPHAEDIT,83,78,RS,99,100,0.99
BASE_ALPHAEDIT,83,79,RS,99,100,0.99
BASE_ALPHAEDIT,83,80,RS,100,100,1.0
BASE_ALPHAEDIT,83,81,RS,100,100,1.0
BASE_ALPHAEDIT,83,82,RS,99,100,0.99
BASE_ALPHAEDIT,83,83,RS,100,100,1.0
BASE_ALPHAEDIT,84,1,RS,52,100,0.52
BASE_ALPHAEDIT,84,2,RS,54,100,0.54
BASE_ALPHAEDIT,84,3,RS,57,100,0.57
BASE_ALPHAEDIT,84,4,RS,68,100,0.68
BASE_ALPHAEDIT,84,5,RS,57,100,0.57
BASE_ALPHAEDIT,84,6,RS,57,100,0.57
BASE_ALPHAEDIT,84,7,RS,66,100,0.66
BASE_ALPHAEDIT,84,8,RS,58,100,0.58
BASE_ALPHAEDIT,84,9,RS,70,100,0.7
BASE_ALPHAEDIT,84,10,RS,67,100,0.67
BASE_ALPHAEDIT,84,11,RS,68,100,0.68
BASE_ALPHAEDIT,84,12,RS,59,100,0.59
BASE_ALPHAEDIT,84,13,RS,69,100,0.69
BASE_ALPHAEDIT,84,14,RS,77,100,0.77
BASE_ALPHAEDIT,84,15,RS,69,100,0.69
BASE_ALPHAEDIT,84,16,RS,78,100,0.78
BASE_ALPHAEDIT,84,17,RS,52,100,0.52
BASE_ALPHAEDIT,84,18,RS,67,100,0.67
BASE_ALPHAEDIT,84,19,RS,68,100,0.68
BASE_ALPHAEDIT,84,20,RS,61,100,0.61
BASE_ALPHAEDIT,84,21,RS,66,100,0.66
BASE_ALPHAEDIT,84,22,RS,68,100,0.68
BASE_ALPHAEDIT,84,23,RS,65,100,0.65
BASE_ALPHAEDIT,84,24,RS,66,100,0.66
BASE_ALPHAEDIT,84,25,RS,72,100,0.72
BASE_ALPHAEDIT,84,26,RS,69,100,0.69
BASE_ALPHAEDIT,84,27,RS,74,100,0.74
BASE_ALPHAEDIT,84,28,RS,74,100,0.74
BASE_ALPHAEDIT,84,29,RS,80,100,0.8
BASE_ALPHAEDIT,84,30,RS,78,100,0.78
BASE_ALPHAEDIT,84,31,RS,70,100,0.7
BASE_ALPHAEDIT,84,32,RS,80,100,0.8
BASE_ALPHAEDIT,84,33,RS,69,100,0.69
BASE_ALPHAEDIT,84,34,RS,77,100,0.77
BASE_ALPHAEDIT,84,35,RS,79,100,0.79
BASE_ALPHAEDIT,84,36,RS,79,100,0.79
BASE_ALPHAEDIT,84,37,RS,73,100,0.73
BASE_ALPHAEDIT,84,38,RS,77,100,0.77
BASE_ALPHAEDIT,84,39,RS,77,100,0.77
BASE_ALPHAEDIT,84,40,RS,84,100,0.84
BASE_ALPHAEDIT,84,41,RS,76,100,0.76
BASE_ALPHAEDIT,84,42,RS,81,100,0.81
BASE_ALPHAEDIT,84,43,RS,87,100,0.87
BASE_ALPHAEDIT,84,44,RS,84,100,0.84
BASE_ALPHAEDIT,84,45,RS,87,100,0.87
BASE_ALPHAEDIT,84,46,RS,81,100,0.81
BASE_ALPHAEDIT,84,47,RS,83,100,0.83
BASE_ALPHAEDIT,84,48,RS,88,100,0.88
BASE_ALPHAEDIT,84,49,RS,85,100,0.85
BASE_ALPHAEDIT,84,50,RS,89,100,0.89
BASE_ALPHAEDIT,84,51,RS,86,100,0.86
BASE_ALPHAEDIT,84,52,RS,84,100,0.84
BASE_ALPHAEDIT,84,53,RS,86,100,0.86
BASE_ALPHAEDIT,84,54,RS,88,100,0.88
BASE_ALPHAEDIT,84,55,RS,88,100,0.88
BASE_ALPHAEDIT,84,56,RS,86,100,0.86
BASE_ALPHAEDIT,84,57,RS,90,100,0.9
BASE_ALPHAEDIT,84,58,RS,87,100,0.87
BASE_ALPHAEDIT,84,59,RS,90,100,0.9
BASE_ALPHAEDIT,84,60,RS,91,100,0.91
BASE_ALPHAEDIT,84,61,RS,88,100,0.88
BASE_ALPHAEDIT,84,62,RS,95,100,0.95
BASE_ALPHAEDIT,84,63,RS,91,100,0.91
BASE_ALPHAEDIT,84,64,RS,95,100,0.95
BASE_ALPHAEDIT,84,65,RS,96,100,0.96
BASE_ALPHAEDIT,84,66,RS,92,100,0.92
BASE_ALPHAEDIT,84,67,RS,96,100,0.96
BASE_ALPHAEDIT,84,68,RS,99,100,0.99
BASE_ALPHAEDIT,84,69,RS,97,100,0.97
BASE_ALPHAEDIT,84,70,RS,97,100,0.97
BASE_ALPHAEDIT,84,71,RS,93,100,0.93
BASE_ALPHAEDIT,84,72,RS,100,100,1.0
BASE_ALPHAEDIT,84,73,RS,98,100,0.98
BASE_ALPHAEDIT,84,74,RS,97,100,0.97
BASE_ALPHAEDIT,84,75,RS,99,100,0.99
BASE_ALPHAEDIT,84,76,RS,98,100,0.98
BASE_ALPHAEDIT,84,77,RS,99,100,0.99
BASE_ALPHAEDIT,84,78,RS,99,100,0.99
BASE_ALPHAEDIT,84,79,RS,99,100,0.99
BASE_ALPHAEDIT,84,80,RS,100,100,1.0
BASE_ALPHAEDIT,84,81,RS,100,100,1.0
BASE_ALPHAEDIT,84,82,RS,99,100,0.99
BASE_ALPHAEDIT,84,83,RS,100,100,1.0
BASE_ALPHAEDIT,84,84,RS,100,100,1.0
BASE_ALPHAEDIT,85,1,RS,53,100,0.53
BASE_ALPHAEDIT,85,2,RS,54,100,0.54
BASE_ALPHAEDIT,85,3,RS,57,100,0.57
BASE_ALPHAEDIT,85,4,RS,66,100,0.66
BASE_ALPHAEDIT,85,5,RS,62,100,0.62
BASE_ALPHAEDIT,85,6,RS,60,100,0.6
BASE_ALPHAEDIT,85,7,RS,70,100,0.7
BASE_ALPHAEDIT,85,8,RS,58,100,0.58
BASE_ALPHAEDIT,85,9,RS,70,100,0.7
BASE_ALPHAEDIT,85,10,RS,69,100,0.69
BASE_ALPHAEDIT,85,11,RS,71,100,0.71
BASE_ALPHAEDIT,85,12,RS,60,100,0.6
BASE_ALPHAEDIT,85,13,RS,67,100,0.67
BASE_ALPHAEDIT,85,14,RS,77,100,0.77
BASE_ALPHAEDIT,85,15,RS,69,100,0.69
BASE_ALPHAEDIT,85,16,RS,76,100,0.76
BASE_ALPHAEDIT,85,17,RS,54,100,0.54
BASE_ALPHAEDIT,85,18,RS,63,100,0.63
BASE_ALPHAEDIT,85,19,RS,70,100,0.7
BASE_ALPHAEDIT,85,20,RS,58,100,0.58
BASE_ALPHAEDIT,85,21,RS,63,100,0.63
BASE_ALPHAEDIT,85,22,RS,68,100,0.68
BASE_ALPHAEDIT,85,23,RS,62,100,0.62
BASE_ALPHAEDIT,85,24,RS,65,100,0.65
BASE_ALPHAEDIT,85,25,RS,71,100,0.71
BASE_ALPHAEDIT,85,26,RS,69,100,0.69
BASE_ALPHAEDIT,85,27,RS,75,100,0.75
BASE_ALPHAEDIT,85,28,RS,73,100,0.73
BASE_ALPHAEDIT,85,29,RS,78,100,0.78
BASE_ALPHAEDIT,85,30,RS,73,100,0.73
BASE_ALPHAEDIT,85,31,RS,72,100,0.72
BASE_ALPHAEDIT,85,32,RS,78,100,0.78
BASE_ALPHAEDIT,85,33,RS,69,100,0.69
BASE_ALPHAEDIT,85,34,RS,76,100,0.76
BASE_ALPHAEDIT,85,35,RS,82,100,0.82
BASE_ALPHAEDIT,85,36,RS,77,100,0.77
BASE_ALPHAEDIT,85,37,RS,74,100,0.74
BASE_ALPHAEDIT,85,38,RS,74,100,0.74
BASE_ALPHAEDIT,85,39,RS,77,100,0.77
BASE_ALPHAEDIT,85,40,RS,81,100,0.81
BASE_ALPHAEDIT,85,41,RS,76,100,0.76
BASE_ALPHAEDIT,85,42,RS,79,100,0.79
BASE_ALPHAEDIT,85,43,RS,84,100,0.84
BASE_ALPHAEDIT,85,44,RS,82,100,0.82
BASE_ALPHAEDIT,85,45,RS,84,100,0.84
BASE_ALPHAEDIT,85,46,RS,80,100,0.8
BASE_ALPHAEDIT,85,47,RS,80,100,0.8
BASE_ALPHAEDIT,85,48,RS,89,100,0.89
BASE_ALPHAEDIT,85,49,RS,85,100,0.85
BASE_ALPHAEDIT,85,50,RS,86,100,0.86
BASE_ALPHAEDIT,85,51,RS,86,100,0.86
BASE_ALPHAEDIT,85,52,RS,85,100,0.85
BASE_ALPHAEDIT,85,53,RS,84,100,0.84
BASE_ALPHAEDIT,85,54,RS,87,100,0.87
BASE_ALPHAEDIT,85,55,RS,87,100,0.87
BASE_ALPHAEDIT,85,56,RS,85,100,0.85
BASE_ALPHAEDIT,85,57,RS,89,100,0.89
BASE_ALPHAEDIT,85,58,RS,85,100,0.85
BASE_ALPHAEDIT,85,59,RS,88,100,0.88
BASE_ALPHAEDIT,85,60,RS,91,100,0.91
BASE_ALPHAEDIT,85,61,RS,89,100,0.89
BASE_ALPHAEDIT,85,62,RS,94,100,0.94
BASE_ALPHAEDIT,85,63,RS,91,100,0.91
BASE_ALPHAEDIT,85,64,RS,93,100,0.93
BASE_ALPHAEDIT,85,65,RS,96,100,0.96
BASE_ALPHAEDIT,85,66,RS,92,100,0.92
BASE_ALPHAEDIT,85,67,RS,96,100,0.96
BASE_ALPHAEDIT,85,68,RS,98,100,0.98
BASE_ALPHAEDIT,85,69,RS,96,100,0.96
BASE_ALPHAEDIT,85,70,RS,97,100,0.97
BASE_ALPHAEDIT,85,71,RS,95,100,0.95
BASE_ALPHAEDIT,85,72,RS,100,100,1.0
BASE_ALPHAEDIT,85,73,RS,97,100,0.97
BASE_ALPHAEDIT,85,74,RS,97,100,0.97
BASE_ALPHAEDIT,85,75,RS,99,100,0.99
BASE_ALPHAEDIT,85,76,RS,98,100,0.98
BASE_ALPHAEDIT,85,77,RS,100,100,1.0
BASE_ALPHAEDIT,85,78,RS,98,100,0.98
BASE_ALPHAEDIT,85,79,RS,99,100,0.99
BASE_ALPHAEDIT,85,80,RS,100,100,1.0
BASE_ALPHAEDIT,85,81,RS,100,100,1.0
BASE_ALPHAEDIT,85,82,RS,99,100,0.99
BASE_ALPHAEDIT,85,83,RS,100,100,1.0
BASE_ALPHAEDIT,85,84,RS,100,100,1.0
BASE_ALPHAEDIT,85,85,RS,100,100,1.0
BASE_ALPHAEDIT,86,1,RS,55,100,0.55
BASE_ALPHAEDIT,86,2,RS,56,100,0.56
BASE_ALPHAEDIT,86,3,RS,57,100,0.57
BASE_ALPHAEDIT,86,4,RS,65,100,0.65
BASE_ALPHAEDIT,86,5,RS,58,100,0.58
BASE_ALPHAEDIT,86,6,RS,59,100,0.59
BASE_ALPHAEDIT,86,7,RS,66,100,0.66
BASE_ALPHAEDIT,86,8,RS,54,100,0.54
BASE_ALPHAEDIT,86,9,RS,70,100,0.7
BASE_ALPHAEDIT,86,10,RS,66,100,0.66
BASE_ALPHAEDIT,86,11,RS,63,100,0.63
BASE_ALPHAEDIT,86,12,RS,61,100,0.61
BASE_ALPHAEDIT,86,13,RS,68,100,0.68
BASE_ALPHAEDIT,86,14,RS,76,100,0.76
BASE_ALPHAEDIT,86,15,RS,68,100,0.68
BASE_ALPHAEDIT,86,16,RS,70,100,0.7
BASE_ALPHAEDIT,86,17,RS,51,100,0.51
BASE_ALPHAEDIT,86,18,RS,65,100,0.65
BASE_ALPHAEDIT,86,19,RS,69,100,0.69
BASE_ALPHAEDIT,86,20,RS,58,100,0.58
BASE_ALPHAEDIT,86,21,RS,64,100,0.64
BASE_ALPHAEDIT,86,22,RS,67,100,0.67
BASE_ALPHAEDIT,86,23,RS,61,100,0.61
BASE_ALPHAEDIT,86,24,RS,69,100,0.69
BASE_ALPHAEDIT,86,25,RS,74,100,0.74
BASE_ALPHAEDIT,86,26,RS,66,100,0.66
BASE_ALPHAEDIT,86,27,RS,70,100,0.7
BASE_ALPHAEDIT,86,28,RS,68,100,0.68
BASE_ALPHAEDIT,86,29,RS,81,100,0.81
BASE_ALPHAEDIT,86,30,RS,76,100,0.76
BASE_ALPHAEDIT,86,31,RS,72,100,0.72
BASE_ALPHAEDIT,86,32,RS,74,100,0.74
BASE_ALPHAEDIT,86,33,RS,67,100,0.67
BASE_ALPHAEDIT,86,34,RS,76,100,0.76
BASE_ALPHAEDIT,86,35,RS,75,100,0.75
BASE_ALPHAEDIT,86,36,RS,73,100,0.73
BASE_ALPHAEDIT,86,37,RS,69,100,0.69
BASE_ALPHAEDIT,86,38,RS,73,100,0.73
BASE_ALPHAEDIT,86,39,RS,73,100,0.73
BASE_ALPHAEDIT,86,40,RS,81,100,0.81
BASE_ALPHAEDIT,86,41,RS,77,100,0.77
BASE_ALPHAEDIT,86,42,RS,79,100,0.79
BASE_ALPHAEDIT,86,43,RS,85,100,0.85
BASE_ALPHAEDIT,86,44,RS,80,100,0.8
BASE_ALPHAEDIT,86,45,RS,86,100,0.86
BASE_ALPHAEDIT,86,46,RS,79,100,0.79
BASE_ALPHAEDIT,86,47,RS,80,100,0.8
BASE_ALPHAEDIT,86,48,RS,86,100,0.86
BASE_ALPHAEDIT,86,49,RS,85,100,0.85
BASE_ALPHAEDIT,86,50,RS,83,100,0.83
BASE_ALPHAEDIT,86,51,RS,85,100,0.85
BASE_ALPHAEDIT,86,52,RS,85,100,0.85
BASE_ALPHAEDIT,86,53,RS,84,100,0.84
BASE_ALPHAEDIT,86,54,RS,86,100,0.86
BASE_ALPHAEDIT,86,55,RS,86,100,0.86
BASE_ALPHAEDIT,86,56,RS,86,100,0.86
BASE_ALPHAEDIT,86,57,RS,89,100,0.89
BASE_ALPHAEDIT,86,58,RS,85,100,0.85
BASE_ALPHAEDIT,86,59,RS,87,100,0.87
BASE_ALPHAEDIT,86,60,RS,92,100,0.92
BASE_ALPHAEDIT,86,61,RS,85,100,0.85
BASE_ALPHAEDIT,86,62,RS,91,100,0.91
BASE_ALPHAEDIT,86,63,RS,91,100,0.91
BASE_ALPHAEDIT,86,64,RS,93,100,0.93
BASE_ALPHAEDIT,86,65,RS,96,100,0.96
BASE_ALPHAEDIT,86,66,RS,89,100,0.89
BASE_ALPHAEDIT,86,67,RS,94,100,0.94
BASE_ALPHAEDIT,86,68,RS,98,100,0.98
BASE_ALPHAEDIT,86,69,RS,95,100,0.95
BASE_ALPHAEDIT,86,70,RS,96,100,0.96
BASE_ALPHAEDIT,86,71,RS,94,100,0.94
BASE_ALPHAEDIT,86,72,RS,99,100,0.99
BASE_ALPHAEDIT,86,73,RS,96,100,0.96
BASE_ALPHAEDIT,86,74,RS,97,100,0.97
BASE_ALPHAEDIT,86,75,RS,100,100,1.0
BASE_ALPHAEDIT,86,76,RS,97,100,0.97
BASE_ALPHAEDIT,86,77,RS,99,100,0.99
BASE_ALPHAEDIT,86,78,RS,98,100,0.98
BASE_ALPHAEDIT,86,79,RS,99,100,0.99
BASE_ALPHAEDIT,86,80,RS,100,100,1.0
