arm_before,arm_after,comparison,batch,metric,before_num,after_num,denominator,rate_delta,new_nll_prompt_mean_delta,new_nll_prompt_median_delta,new_nll_prompt_p90_delta,new_nll_prompt_max_delta,true_nll_prompt_mean_delta,true_nll_prompt_median_delta,true_nll_prompt_p90_delta,true_nll_prompt_max_delta,margin_prompt_mean_delta,margin_prompt_median_delta,margin_prompt_p90_delta,margin_prompt_max_delta
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,5,NS,4347,4324,5000,-0.0045999999999999375,-0.20777391048567395,-0.20141839981079102,-0.15799388885497834,-2.1043148040771484,-0.0987489127536012,-0.12383031845092773,-0.28207778930663885,-7.088569641113281,0.10902499773207275,0.10845708847045898,-0.12107172012328316,-7.860162368044257
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,10,RS,995,979,1000,-0.016000000000000014,0.17358729789324068,0.005366681958548725,0.28489860165864245,-2.412761688232422,-2.427826331180519,-1.9474921226501465,-3.215226173400879,-5.234928131103516,-2.601413629073761,-1.9450658144196495,-3.2423300188733286,-5.2370233282345
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,10,PS,1899,1784,2000,-0.057499999999999996,0.5885565381170401,0.49795296788215637,1.6251000404357887,1.3066062927246094,-1.7469525955116847,-1.6719589233398438,-2.354307937622071,-3.8835678100585938,-2.335509133628725,-2.154530644416809,-2.740393741559819,-3.884256365010515
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,10,NS,8507,8336,10000,-0.017100000000000004,-0.5979814521410614,-0.6712732315063477,-0.6417283058166507,-3.633077621459961,-0.1633810747046578,-0.06062626838684082,-0.5089342117309581,-3.8631629943847656,0.43460037743640445,0.46356701850891113,0.1859241962432876,-5.333634310401976
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,20,RS,1988,1961,2000,-0.013499999999999956,0.11895354772867792,0.005885277176275849,0.29342401102185245,-3.056051254272461,-2.2930998896416277,-2.124335765838623,-3.030690574645991,-5.875394821166992,-2.4120534373703038,-2.1978771356371,-3.0374096618965254,-5.8755776571561
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,20,PS,3823,3644,4000,-0.044749999999999956,0.3109018456836987,0.30726225674152374,0.7901726722717282,-2.150442123413086,-1.9418143389793112,-1.888808250427246,-2.8652750968933116,-4.758495330810547,-2.2527161846630106,-2.1223333654925227,-2.921042816620318,-4.7773423925973475
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,20,NS,15943,15343,20000,-0.030000000000000027,-1.232683388761373,-1.2966132164001465,-1.4965493202209714,-4.072565078735352,-0.4233270213385083,-0.33690333366394043,-1.1084392547607393,-7.446537017822266,0.8093563674228643,0.8234133720397949,0.19688396453857404,-5.907498451066203
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,30,RS,2962,2932,3000,-0.009999999999999898,-0.012260351299636152,0.007705129450187087,0.33026843667030353,-8.08517074584961,-2.403195948335169,-2.3429880142211914,-3.0036056518554695,-5.546842575073242,-2.3909355970355293,-2.37792456621537,-2.983962456622251,-5.5470118161756545
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,30,PS,5690,5491,6000,-0.03316666666666668,-0.009776423335655426,0.15795353800058365,-0.34650945663452415,-0.2899055480957031,-2.4563526502004347,-2.5141468048095703,-3.5418254852294933,-4.0631561279296875,-2.446576226864778,-2.3792258333414793,-3.483664755777861,-4.063452676433712
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,30,NS,22196,21547,30000,-0.021633333333333393,-1.9192256770716147,-1.907665729522705,-2.623675155639644,-6.255184173583984,-1.0513223307546928,-1.016446828842163,-2.4281265258789055,-8.383731842041016,0.8679033463169219,0.9254066944122314,-0.28225357532501105,-6.378838024800643
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,40,RS,3896,3888,4000,-0.0020000000000000018,-0.23176362174320342,0.011246515437960625,-0.6266777873039233,-6.100578308105469,-2.746400539006572,-2.7930703163146973,-3.5285099029541023,-5.244321823120117,-2.514636917263367,-2.608825420960784,-3.498264240317077,-5.244461516493175
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,40,PS,7506,7288,8000,-0.027249999999999996,-0.2040468962215003,0.18074864894151688,-1.0299263954162576,-3.898895263671875,-3.044396489569838,-3.122509479522705,-4.42763795852661,-6.777088165283203,-2.84034959334834,-2.8333250574069098,-4.3535141347907516,-6.776972682302585
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,40,NS,27664,27103,40000,-0.014024999999999954,-2.5720453986319436,-2.660566806793213,-3.706296443939207,-10.85936164855957,-1.774423337060309,-1.8072614669799805,-3.6769208908081055,-11.357227325439453,0.7976220615716341,0.8645124435424805,-1.0287504598498365,-6.212381627650757
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,50,RS,4679,4798,5000,0.023800000000000043,-0.8331936962984285,-0.006475411355495453,-3.4907809257507347,-5.777524948120117,-1.961607443231065,-2.0808396339416504,-2.6388606071472154,-3.727449417114258,-1.1284137469326367,-1.4204931831918657,-2.432494890096132,-3.7279047413321678
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,50,PS,9005,9078,10000,0.007300000000000084,-0.7690663235050976,-0.08950367569923401,-2.4268627643585203,-2.2492523193359375,-2.8223355388743094,-2.929622173309326,-4.218970394134523,-4.30927848815918,-2.0532692153692134,-2.1846339374314994,-3.968110455120037,-4.309997888278303
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,50,NS,32416,31793,50000,-0.012460000000000027,-2.858980553246856,-2.9798686504364014,-4.21748685836792,-6.113395690917969,-2.2589137938862676,-2.40049409866333,-4.1076207160949725,-8.031270980834961,0.6000667593605877,0.6118879318237305,-1.3957324028015137,-13.663117114474517
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,60,RS,4511,5635,6000,0.18733333333333335,-3.593958425628668,-3.1545496806502342,-7.783369565010069,-4.775810241699219,-0.13263260589387116,-0.15346193313598633,-1.0128579139709473,-12.588630676269531,3.461325819734797,3.6013285303488374,0.9666621113545268,-12.588708278035938
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,60,PS,8656,10594,12000,0.16149999999999998,-3.2568676077338696,-3.9973220825195312,-5.5472272396087625,-5.535747528076172,-0.8914982157655178,-1.0674877166748047,-1.5320894241333,-3.387094497680664,2.3653693919683514,2.663715527858585,1.0554414542391886,-3.384637503128033
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,60,NS,37773,36371,60000,-0.023366666666666758,-3.2068763438069174,-3.288377285003662,-4.741185951232913,-8.900012969970703,-2.5997639649141657,-2.7816102504730225,-4.524214267730711,-9.007761001586914,0.6071123788927508,0.5960421562194824,-1.2036246895790086,-6.451750364232794
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,70,RS,4944,6294,7000,0.19285714285714284,-3.211863606217139,-3.6590955182909966,-5.7747622489929205,-9.870132446289062,0.14072073676162766,0.07538032531738281,-0.19188871383667383,-12.144721984863281,3.3525843429787656,4.013804256916046,1.6827227159956255,-12.144785044591117
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,70,PS,9673,11827,14000,0.1538571428571428,-2.894143927694034,-3.810695707798004,-4.236998653411865,-2.8991966247558594,-0.5856396378237978,-0.6120636463165283,-0.7637228012084964,-2.652294158935547,2.3085042898702355,2.5201570987701416,1.6199548486503765,1.0957774109119782
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,70,NS,41283,41023,70000,-0.003714285714285781,-2.074371769829005,-2.1186537742614746,-2.981758117675783,-10.190361022949219,-1.9015140144928342,-2.042468547821045,-2.9960750579834006,-7.347583770751953,0.1728577553361721,0.1871044635772705,-0.71699389219284,-3.8914023128418194
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,80,RS,5635,6864,8000,0.153625,-3.3307565180298835,-4.2120727598667145,-5.96074571609497,-4.043390274047852,-1.5196731996863093,-1.8125226497650146,-2.1727048873901325,-2.9559364318847656,1.8110833183435737,2.2938301376998425,-0.713000425497011,-2.9573665209463798
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,80,PS,10777,12798,16000,0.12631250000000005,-3.1959344387220403,-4.190811991691589,-4.841402053833009,7.436849594116211,-1.928737317500425,-2.1026110649108887,-2.525419235229492,-7.648935317993164,1.267197121221614,1.5461235269904137,-0.2459530064836155,-5.09790526269353
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,80,NS,43342,46150,80000,0.03510000000000002,-2.6028066806155685,-2.857374906539917,-3.561837768554687,-9.414478302001953,-2.9524461262473567,-3.210312843322754,-4.058055019378658,-9.656766891479492,-0.3496394456317886,-0.27056312561035156,-1.6082135140895835,-2.31184027864947
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,90,RS,6444,7445,9000,0.11122222222222222,-2.83184638868965,-3.485653042793274,-5.3687925815582265,-3.458782196044922,-1.8449038521433634,-2.0324881076812744,-2.4580705642700185,3.4880237579345703,0.9869425365462856,1.1643614768981934,-0.8136357111157828,3.4881520130948047
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,90,PS,12186,13760,18000,0.08744444444444444,-3.2305203557954636,-4.139178991317749,-4.8760025024414055,-1.4712772369384766,-2.5905279458368504,-2.76519775390625,-3.102939701080322,-4.216869354248047,0.6399924099586123,0.9342653751373291,-0.6797183556482178,-4.1040710544912145
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,90,NS,48285,51090,90000,0.031166666666666676,-2.538128950372305,-2.759345293045044,-3.5314578056335435,-0.8110904693603516,-2.8060474710047947,-2.997587203979492,-4.119521903991698,-4.264301300048828,-0.26791852063248894,-0.25411128997802734,-1.3885109782218938,1.382465243331012
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,100,RS,7183,8084,10000,0.09009999999999996,-2.396909920869503,-2.67045396566391,-4.726089906692504,-10.447982788085938,-1.8646967898955333,-2.019235372543335,-2.915173816680909,-4.52912712097168,0.532213130973969,0.5613294988870621,-1.4259903681930162,-4.529351685996545
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,100,PS,13530,15008,20000,0.07389999999999997,-2.6955252905957536,-3.2597053050994873,-4.303841304779056,-5.186553955078125,-2.474703237895854,-2.6695668697357178,-3.289981174469,-4.1811370849609375,0.22082205269989963,0.4411543607711792,-1.4271035198122242,-4.1813566435516805
MEMIT_ORIGINAL,MEMIT_L5_ONLY,WITHIN_MEMIT,100,NS,53287,54285,100000,0.0099800000000001,-2.4877548556394338,-2.614598035812378,-3.6304107666015604,-9.499643325805664,-2.4854872328989988,-2.625880241394043,-3.8055738449096683,-14.133440017700195,0.002267622740434405,0.01219797134399414,-1.4025611877441406,-6.3978629924095
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,1,RS,100,90,100,-0.09999999999999998,1.1808653261590643,0.03896558017004281,3.717918684147299,14.202005192637444,-6.110763193964958,-6.3750081062316895,-7.731406021118168,-6.446752548217773,-7.291628520124023,-7.05035731010139,-7.833167048777982,-6.447606673525115
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,1,PS,185,141,200,-0.22000000000000008,2.1444952561648103,2.377010852098465,4.260752916336059,0.20137596130371094,-3.1884622246399523,-3.309263229370117,-3.8015478134155245,-6.704989433288574,-5.332957480804762,-5.079565793275833,-5.901679458469152,-8.254037152277306
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,1,NS,879,881,1000,0.0020000000000000018,-0.07200117997825117,-0.13416576385498047,-0.11043338775634837,-0.04111480712890625,-0.05013253093196557,-0.04415273666381836,-0.15138711929321147,-0.07255363464355469,0.021868649046286492,0.03689931333065033,0.08900642395019487,0.7159297466278076
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,5,RS,499,476,500,-0.04600000000000004,0.556048638496738,0.014343473361805081,1.161219174414874,9.486854553222656,-4.218159013055265,-3.878523826599121,-4.641023731231689,-5.467170715332031,-4.774207651552002,-4.001411846867995,-4.656702601432334,-5.467718247266021
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,5,PS,934,790,1000,-0.14400000000000002,1.1314850985296654,0.9651016443967819,1.9016900062561044,1.1304969787597656,-2.786094385566365,-2.656064987182617,-3.243231678009032,0.9738368988037109,-3.9175794840960307,-3.6197433546185493,-4.069894717587159,0.9736367395380512
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,5,NS,4347,4298,5000,-0.00979999999999992,-0.520550796297659,-0.46213817596435547,-0.4867638587951699,-2.3380393981933594,-0.28362406480576574,-0.2766425609588623,-0.5022642135620092,-6.911746978759766,0.23692673149189236,0.21622490882873535,0.08559274673462247,-7.587877860292792
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,10,RS,995,962,1000,-0.03300000000000003,0.3129975719410854,0.008211092907004058,0.5039784835651523,-7.630643844604492,-3.242661767876241,-2.8782505989074707,-3.526840019226075,-5.258249282836914,-3.5556593398173266,-2.880220926948823,-3.545543277756952,-5.258313885620737
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,10,PS,1899,1654,2000,-0.12250000000000005,1.0085712466895946,0.7183468341827393,2.1585787296295127,4.259710311889648,-2.4072136953810697,-2.360405683517456,-2.7806221008300813,-0.020963668823242188,-3.4157849420706654,-3.279536534100771,-3.5247992872638854,-0.020056168898008764
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,10,NS,8507,8111,10000,-0.03959999999999997,-1.1763047063757899,-1.1551666259765625,-1.0485485076904286,-4.102136611938477,-0.48330042043836485,-0.4759819507598877,-0.8676773071289059,-5.392238616943359,0.6930042859374259,0.7025575637817383,0.7753760814666768,-3.3826428141910583
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,20,RS,1988,1901,2000,-0.04349999999999998,0.5536894663557057,0.031197593780234456,2.3584490783512595,0.0471038818359375,-4.107799667621498,-4.127775192260742,-4.88404455184936,-9.123355865478516,-4.661489133977202,-4.3966688253422035,-4.977763774478802,-9.124601682116918
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,20,PS,3823,3104,4000,-0.17974999999999997,1.7825595582162697,1.6932898312807083,3.8437445163726807,3.262115478515625,-3.4726260564133993,-3.379716396331787,-4.529645824432373,-5.60478401184082,-5.25518561462967,-5.216896137222648,-5.534113583248107,-5.629025133792311
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,20,NS,15943,14423,20000,-0.07600000000000007,-1.925147875209757,-1.96771240234375,-2.0765754699707273,-5.236583709716797,-0.5938745968910002,-0.566972017288208,-1.40057277679443,-8.471553802490234,1.3312732783187564,1.3448944687843323,0.8616556167602658,-8.88472517032642
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,30,RS,2962,2684,3000,-0.09266666666666656,0.9140607019532091,0.1871967522893101,4.346391463279724,-8.003514289855957,-5.546671787140406,-5.570075988769531,-6.224628829956057,-7.2108001708984375,-6.460732489093614,-6.305687345855404,-6.285374187771236,-7.2109781116305385
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,30,PS,5690,4184,6000,-0.251,2.2043682724358398,2.863571010529995,3.115113449096678,0.4916057586669922,-4.924897025659167,-5.027131080627441,-6.4018931388854945,-7.261695861816406,-7.129265298095007,-7.334292045794427,-8.210450432448125,-7.325839012861593
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,30,NS,22196,20940,30000,-0.04186666666666672,-2.3997809068122837,-2.4746224880218506,-3.126239395141601,-6.426694869995117,-1.215153210883491,-1.187943935394287,-2.669191265106196,-10.03360366821289,1.1846276959287936,1.1638086438179016,-0.06893148422241113,-9.588028249330819
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,40,RS,3896,3476,4000,-0.10499999999999998,1.0313003302142683,0.48360331635922194,3.5977922916412357,-8.582496643066406,-5.877799231759039,-6.079303026199341,-7.242562675476075,-8.187492370605469,-6.909099561973307,-7.050792734138668,-7.662593419873156,-8.210480130124779
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,40,PS,7506,5745,8000,-0.22012500000000002,2.0741825148767,2.9029586389660835,2.6516967296600304,6.402288436889648,-4.905008638076435,-5.181937217712402,-6.61933298110962,-0.9596900939941406,-6.9791911529531365,-7.341035592369735,-8.442996234446767,-7.800880018417956
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,40,NS,27664,25733,40000,-0.04827499999999996,-3.0916314931616977,-3.232693672180176,-4.4455377578735344,-4.214988708496094,-1.73939655410822,-1.7503433227539062,-3.8465212821960435,-8.522260665893555,1.3522349390534776,1.3558005690574646,-0.9076814875006698,-7.268217007636849
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,50,RS,4679,4254,5000,-0.08499999999999996,0.5478467673911187,0.7466106358915567,0.2862005710601805,-9.13589859008789,-4.971929452287126,-5.143466472625732,-6.885382175445555,-7.330068588256836,-5.519776219678246,-5.839784439653158,-7.294381064514164,-7.330087777780136
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,50,PS,9005,7182,10000,-0.18230000000000002,1.880514855379301,3.0306465923786163,1.8199636459350579,6.547685623168945,-4.048176386208203,-4.364101886749268,-5.742681694030763,-0.5800914764404297,-5.928691241587506,-6.298665252281353,-8.02314716597466,-11.239626870137727
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,50,NS,32416,29539,50000,-0.057540000000000036,-3.2447659954766435,-3.3585495948791504,-4.962694454193116,-8.724674224853516,-2.0506362274134355,-2.0835883617401123,-4.2583025932312015,-9.294425964355469,1.1941297680632066,1.1627507209777832,-1.2824410378932996,-13.913873537172549
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,60,RS,4511,5051,6000,0.08999999999999997,-2.366932864619236,-2.234838515520096,-5.151220846176146,-7.5670623779296875,-2.766408234427086,-2.7973363399505615,-5.106541824340818,-16.23834228515625,-0.3994753698078508,-0.2915417067706585,-3.8686309880111374,-16.28673024477439
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,60,PS,8656,8641,12000,-0.0012500000000000844,-0.7762187911420817,-0.9053622484207153,-1.79761896133423,-1.5814666748046875,-1.6629143674851505,-1.960411548614502,-2.688349628448483,1.5300617218017578,-0.8866955763430693,-0.6734832227230072,-2.6194679408334203,-7.800141278654337
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,60,NS,37773,34635,60000,-0.05230000000000001,-3.3948243215034655,-3.4372260570526123,-5.3125521659851085,-11.389974594116211,-2.4440420138363876,-2.5626256465911865,-4.705027866363524,-8.134695053100586,0.9507823076670769,0.9651563167572021,-1.3301060199737522,-11.735207617361084
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,70,RS,4944,5832,7000,0.1268571428571429,-2.252580354628735,-2.6778576374053955,-3.9550775527954087,-9.927759170532227,-1.7254002390265235,-1.7135419845581055,-3.4876971244812047,-16.471887588500977,0.5271801156022118,1.1029125154018402,-2.4987307892181008,-16.472119423691765
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,70,PS,9673,10062,14000,0.027785714285714302,-0.33745050678019073,-0.682429313659668,-0.47407684326172017,9.014717102050781,-0.5615160261069123,-0.8146374225616455,-1.067803668975829,5.968725204467773,-0.22406551932672247,-0.07522821426391602,-1.6175580009818091,-1.386732220695194
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,70,NS,41283,39734,70000,-0.022128571428571386,-2.037353659345393,-2.034202814102173,-3.189004135131837,-3.763803482055664,-1.6849150361723249,-1.8434410095214844,-3.035633850097657,-2.437908172607422,0.35243862317307084,0.43488216400146484,-0.964599990844726,-3.6585852620155492
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,80,RS,5635,6690,8000,0.13187500000000008,-2.8270495194558314,-3.4812124967575073,-5.164677715301511,-3.1145381927490234,-2.6058025673638614,-2.7514333724975586,-4.4176042556762685,-8.91192626953125,0.22124695209196954,0.8286324143409729,-3.6858617740887,-8.913323873828631
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,80,PS,10777,11721,16000,0.05900000000000005,-1.3520084535169765,-1.941279411315918,-2.0872696876525882,3.3820934295654297,-1.5634479709346412,-1.8578729629516602,-2.2483420372009277,-2.207447052001953,-0.21143951741766598,0.13320493698120117,-2.506105294823646,-8.177183413266903
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,80,NS,43342,43576,80000,0.0029249999999999554,-2.601241520173031,-2.8759734630584717,-3.6701189994812022,-6.909645080566406,-2.611255904704981,-2.811723470687866,-3.9674876213073738,-7.23150634765625,-0.010014384531950415,0.11853766441345215,-1.5772626280784579,-5.786819826957071
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,90,RS,6444,7510,9000,0.11844444444444446,-2.5818610857402966,-3.1549991369247437,-4.7974664688110344,-6.020294189453125,-2.206464461752563,-2.286658525466919,-3.614157485961913,5.028722763061523,0.37539662398773377,0.7181329727172852,-2.4484168643131845,5.028890952322399
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,90,PS,12186,13086,18000,0.04999999999999993,-1.5030142217957705,-2.2698612213134766,-1.9241690635681152,7.529869079589844,-1.5436681067033975,-1.917227029800415,-1.7195411682128903,6.1683502197265625,-0.040653884907628335,0.16769850254058838,-1.6340663477778428,-1.8602538067971182
MEMIT_ORIGINAL,MEMIT_L6_ONLY,WITHIN_MEMIT,90,NS,48285,47596,90000,-0.007655555555555527,-2.376931178717956,-2.5714938640594482,-3.3998614311218223,-1.4099044799804688,-2.276230880443573,-2.4141647815704346,-3.609704685211179,-2.0818748474121094,0.1007002982743822,0.148764967918396,-1.1737755775451664,-2.139910458832219
