family,arm,layer,checkpoint_requests,metric,subset,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
AlphaEdit,AlphaEdit_L4_ONLY,4,5000,PS,active,9862,9591,9555,0.9725207868586494,0.9688704116812006,9494,97,61,210,9591,0.01011364821186529,8.842373980084473,8.845813795924187,14.845159530639648,8.614972691129887,8.61715991795063,14.533893577754498,-0.22740128895458553,-0.09756673220545053,1.314256468322128,1.3651285273294789,0.2643549293279648,4.5036725997924805,9.980101218459366,9.825570583343506,14.98499870300293,0.012499801002557924,0.0009080079616978765,0.503443717956543,-0.21490148795202763,-0.1040198802947998,1.1299829483032227
AlphaEdit,AlphaEdit_L4_ONLY,4,5000,PS,superseded,138,117,99,0.8478260869565217,0.717391304347826,96,21,3,18,117,0.1794871794871795,5.530001993528129,5.592781901359558,11.765758037567139,2.8472115648168046,2.31610107421875,8.762812614440918,-2.682790428711324,-1.8490184862166643,1.276808500289917,5.742825919715012,5.597410202026367,10.281665802001953,8.590037484531818,8.524478912353516,13.82661247253418,2.3473562592702946,1.9231604039669037,7.837723255157471,-0.33543416944102966,-0.1241903305053711,3.1632184982299805
AlphaEdit,AlphaEdit_L4_ONLY,4,5000,NS,all,50000,38536,35406,0.77072,0.70812,33862,4674,1544,9920,38536,0.12128918413950592,3.353951242154776,3.3230555057525635,9.462384223937988,2.332794099713152,2.3950605392456055,8.150047302246094,-1.021157142441624,-0.4287905693054199,1.431960105895996,8.27210081605726,8.256957530975342,13.258605003356934,5.93930671634411,5.592927932739258,10.89065170288086,-0.569419301254395,-0.27629518508911133,1.410848617553711,0.45173784118722893,0.11763471364974976,2.839139223098755
AlphaEdit,AlphaEdit_L4_ONLY,4,5000,NS,active,49310,38077,34960,0.7721963090650984,0.7089839789089434,33467,4610,1493,9740,38077,0.12107046248391418,3.3720612626210436,3.348986268043518,9.478177070617676,2.342559502917185,2.4119193851947784,8.162103176116943,-1.0295017597038585,-0.43159063905477524,1.4169940948486328,8.262510567299673,8.25122356414795,13.254547119140625,5.919951064382488,5.571897506713867,10.864592552185059,-0.5770592740544627,-0.27872228622436523,1.3901116847991943,0.4524424856493958,0.11579155921936035,2.8276634216308594
AlphaEdit,AlphaEdit_L4_ONLY,4,5000,NS,superseded,690,459,446,0.6652173913043479,0.6463768115942029,395,64,51,180,459,0.1394335511982571,2.0597409389784858,1.7255516052246094,7.969294548034668,1.6349215895814848,1.5578227043151855,7.346986889839172,-0.42481934939700083,-0.19369029998779297,2.362725257873535,8.957456129443818,8.67236328125,13.64306354522705,7.322534539862334,6.8876752853393555,12.163304328918457,-0.023438056658251563,-0.009084701538085938,3.3349733352661133,0.4013812927387493,0.2515592575073242,3.554018974304199
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,RS,all,6000,5998,5984,0.9996666666666667,0.9973333333333333,5984,14,0,2,5998,0.002334111370456819,14.371092314262857,14.168245623703115,19.76451434721821,13.195809206942164,13.061018160311505,18.790666431945283,-1.1752831073206944,-0.6137540471099783,0.5991051124874502,0.11292289724070118,0.0030875771772116423,0.0406796969473362,13.308732104182864,13.093970775604248,18.791677474975586,0.08948171950464773,0.0009671623120084405,0.02866484079277143,-1.0858013878160466,-0.6019902229309082,0.6106834411621094
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,RS,active,5903,5901,5894,0.9996611892258174,0.9984753515161782,5894,7,0,2,5901,0.0011862396204033216,14.401549119191422,14.188697213248815,19.782726450124756,13.306567775091642,13.12995565032179,18.80973164306488,-1.0949813440997829,-0.5953074293211102,0.6089650327339768,0.07060831008392664,0.002997193718329072,0.032500993460416794,13.377176085175568,13.160499572753906,18.81085968017578,0.05091908944756603,0.0009259785292670131,0.0233529731631279,-1.044062254652217,-0.5879201889038086,0.6176662445068359
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,RS,superseded,97,97,90,1.0,0.9278350515463918,90,7,0,0,97,0.07216494845360824,12.517623041135744,12.786550462828018,17.58195848762989,6.45552232254659,6.222802639007568,13.532211422920227,-6.0621007185891544,-5.47025584615767,-0.2832004465162754,2.6880054538019396,2.1873340606689453,6.561764240264893,9.14352777634853,8.773674964904785,13.764163970947266,2.4362364125660214,1.6863315273076296,6.556313140317798,-3.625864306023133,-3.234527587890625,0.48986053466796875
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,PS,all,12000,11649,11596,0.97075,0.9663333333333334,11498,151,98,253,11649,0.012962486050304747,8.788772805758418,8.794614624232054,14.767618361394852,8.430895785469144,8.406476717442274,14.311610914766788,-0.3578770202892732,-0.160218495875597,1.3493538051843643,1.4457917227252535,0.3034280389547348,4.738839626312256,9.876687508194397,9.713360786437988,14.83044719696045,0.0680372368485411,0.0023936594370752573,0.671630859375,-0.2898397834407321,-0.15098357200622559,1.2250385284423828
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,PS,active,11806,11482,11459,0.9725563272912079,0.9706081653396578,11366,116,93,231,11482,0.010102769552342798,8.844895505350213,8.851608008146286,14.800097793340683,8.526129543663474,8.484477892518044,14.36374244466424,-0.31876596168673915,-0.15160848759114742,1.3493538051843643,1.3738393800663349,0.287509486079216,4.478518009185791,9.899968923729809,9.744055271148682,14.86279296875,0.030140240360311543,0.0020643392927013338,0.6003131866455078,-0.2886257213264276,-0.15065264701843262,1.2053508758544922
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,PS,superseded,194,167,137,0.8608247422680413,0.7061855670103093,132,35,5,22,167,0.20958083832335328,5.373388314105092,5.248477131128311,11.765758037567139,2.635381614117278,2.4743009209632874,8.097379684448242,-2.7380066999878143,-2.131953716278076,1.376688003540039,5.824499750721086,5.672762632369995,9.758713722229004,8.459881364838365,8.303829669952393,12.657734870910645,2.3742843530343043,2.030664801597595,6.576277941465378,-0.36372234695351,-0.1940476894378662,2.866879463195801
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,NS,all,60000,45700,41621,0.7616666666666667,0.6936833333333333,39638,6062,1983,12317,45700,0.1326477024070022,3.202614070121866,3.1875624656677246,9.302826523780823,2.139429292581016,2.206989288330078,7.94734001159668,-1.06318477754085,-0.4700748920440674,1.5094356536865234,8.232115717702866,8.220359802246094,13.218276977539062,6.09268642512185,5.7819952964782715,11.107054710388184,-0.5365166334527823,-0.2590765953063965,1.5593090057373047,0.5266681440880677,0.16377997398376465,3.0292550921440125
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,NS,active,59030,45037,40993,0.7629510418431306,0.6944435033034051,39088,5949,1905,12088,45037,0.1320913915225259,3.219437891788816,3.2111449241638184,9.31728219985962,2.1497063975637665,2.2256784439086914,7.956832408905029,-1.0697314942250495,-0.4709653854370117,1.4935157299041748,8.220406247267457,8.214356899261475,13.20622730255127,6.070699849703692,5.758495330810547,11.075571060180664,-0.5447371468972138,-0.26224708557128906,1.5342931747436523,0.5249943473278358,0.16130757331848145,3.013275146484375
AlphaEdit,AlphaEdit_L4_ONLY,4,6000,NS,superseded,970,663,628,0.6835051546391753,0.6474226804123712,550,113,78,229,663,0.17043740573152338,2.178789128884721,1.8146312236785889,8.121897220611572,1.5140091821359298,1.266767978668213,7.126679420471191,-0.6647799467487914,-0.4115481376647949,2.558359146118164,8.944703387602031,8.711548328399658,13.961424827575684,7.430694205466101,7.127511501312256,12.193567276000977,-0.03625177920042278,-0.0470585823059082,3.628009796142578,0.6285281675483686,0.38488316535949707,4.1619133949279785
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,RS,all,7000,6997,6981,0.9995714285714286,0.9972857142857143,6980,17,1,2,6997,0.0024296126911533514,14.291773279816839,14.120071522513172,19.69791589846136,13.025512740535772,12.852585192944389,18.698537626536563,-1.2662605392810677,-0.6908206367515959,0.6201941499020904,0.12776887536117648,0.0034828856587409973,0.053254347294569016,13.15328161589695,12.898398399353027,18.701478958129883,0.10046971735519765,0.0012282237003091723,0.04128624498844147,-1.16579082192587,-0.6756129264831543,0.6321372985839844
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,RS,active,6881,6878,6872,0.9995640168580148,0.9986920505740444,6871,7,1,2,6878,0.0010177377144518756,14.319433580583825,14.134048782696482,19.73394328984432,13.132709496142896,12.933607217972167,18.725305219413713,-1.1867240844409295,-0.6716431230306625,0.626671049540164,0.08619515605771441,0.0034250898752361536,0.04374302551150322,13.21890465220061,12.963380813598633,18.728656768798828,0.06349250785013913,0.0011705024517141283,0.0333428755402565,-1.1232315765907903,-0.6583366394042969,0.6333818435668945
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,RS,superseded,119,119,109,1.0,0.9159663865546218,109,10,0,0,119,0.08403361344537816,12.692357064878822,12.87703025341034,18.22174751892453,6.827017989841524,6.375863246619701,13.854562576161698,-5.865339075037297,-5.534933170303702,-0.23269414901733398,2.531708056261365,1.7114936113357544,5.962214469909668,9.358726046102888,9.347349166870117,14.359980583190918,2.238622478735934,1.3988384057302028,5.96011763275601,-3.6267165963013634,-3.2984423637390137,0.3209409713745117
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,PS,all,14000,13589,13492,0.9706428571428571,0.9637142857142857,13388,201,104,307,13589,0.014791375377143277,8.78121254223011,8.786293911165558,14.758582472801208,8.326528318769899,8.305666781961918,14.196070194244385,-0.45468422346021076,-0.2026302800513804,1.4049837589263916,1.458326438828437,0.3211546987295151,4.69828462600708,9.784854757598335,9.607118129730225,14.73828125,0.09395749204417318,0.003301544231362641,0.7984142303466797,-0.36072673141603756,-0.1787564754486084,1.2712335586547852
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,PS,active,13762,13382,13316,0.9723877343409388,0.9675919197791019,13219,163,97,283,13382,0.01218054102525781,8.837684899259417,8.841245394200087,14.793150726240128,8.42154295559189,8.398283317685127,14.231475621461868,-0.41614194366752605,-0.19288820028305054,1.4037803821265697,1.3870802747779274,0.302838534116745,4.439370155334473,9.808623230369818,9.627801418304443,14.77428913116455,0.05968521299244274,0.002918532118201256,0.7177356481552124,-0.35645673067508327,-0.176019549369812,1.2497291564941406
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,PS,superseded,238,207,176,0.8697478991596639,0.7394957983193278,169,38,7,24,207,0.18357487922705315,5.515781544594284,5.456849575042725,11.765758037567139,2.832446671945303,2.7249135971069336,8.287317514419556,-2.683334872648981,-1.9987331703305244,1.5583438873291016,5.578031101278489,5.511885643005371,9.597972869873047,8.410477773223793,8.048609733581543,12.661925315856934,2.075701627800116,1.422885239124298,6.125492736697197,-0.6076332448488649,-0.4463481903076172,3.2740540504455566
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,NS,all,70000,52563,47659,0.7509,0.6808428571428572,45220,7343,2439,14998,52563,0.13969902783326674,3.0389779498168212,3.0405665040016174,9.15160608291626,1.9386085737278178,2.0178656578063965,7.755582332611084,-1.1003693760890036,-0.5019268989562988,1.615896224975586,8.198011465158382,8.188159942626953,13.19635009765625,6.259402891430565,5.964240312576294,11.212430953979492,-0.47749144815815764,-0.24335861206054688,1.7611565589904785,0.6228779279308461,0.21382665634155273,3.3141028881073
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,NS,active,68810,51736,46878,0.7518674611248365,0.6812672576660369,44542,7194,2336,14738,51736,0.13905211071594248,3.053063002905463,3.061205267906189,9.164576053619385,1.9446562494348858,2.030393123626709,7.766283750534058,-1.108406753470577,-0.5022807121276855,1.5955066680908203,8.183240619143925,8.179610252380371,13.180644035339355,6.238584369709041,5.935950994491577,11.200237274169922,-0.485286715045434,-0.24520301818847656,1.729386329650879,0.6231200384251432,0.21211403608322144,3.2992937564849854
AlphaEdit,AlphaEdit_L4_ONLY,4,7000,NS,superseded,1190,827,781,0.6949579831932773,0.6563025210084034,678,149,103,260,827,0.18016928657799275,2.224530468279488,1.8671793937683105,8.106508731842041,1.5889106196073517,1.3622546195983887,7.226600408554077,-0.6356198486721363,-0.48731160163879395,2.8416266441345215,9.052113914111935,8.733917713165283,14.205459594726562,7.4632032945045825,7.219388723373413,12.089786529541016,-0.026741604029177492,-0.05158519744873047,3.5646157264709473,0.6088782446429587,0.40012121200561523,4.0854058265686035
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,RS,all,8000,7997,7981,0.999625,0.997625,7980,17,1,2,7997,0.0021257971739402277,14.217304244661074,14.049904244020581,19.60511387255974,12.804603764339669,12.712381480727345,18.41523648845032,-1.4127004803214054,-0.7922265130328014,0.6138468314893544,0.14986859315602,0.004182460950687528,0.08304615318775177,12.954472357495687,12.761634349822998,18.41594886779785,0.1187553256759253,0.0016048513352870941,0.06176930805668235,-1.2939451546454803,-0.7700936794281006,0.6258087158203125
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,RS,active,7851,7848,7841,0.9996178830722201,0.9987262769074003,7840,8,1,2,7848,0.0010193679918450561,14.246915323256763,14.075601448537782,19.616457198862918,12.914263302854364,12.767273544799536,18.472404904430732,-1.3326520204024004,-0.7702166137751192,0.6180658750236034,0.1047889311039996,0.004044448956847191,0.06389516592025757,13.019052233958362,12.814046859741211,18.47492027282715,0.0791462570626228,0.0015078041469678283,0.04739443073049188,-1.2535057633397777,-0.7547540664672852,0.6236667633056641
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,RS,superseded,149,149,140,1.0,0.9395973154362416,140,9,0,0,149,0.06040268456375839,12.657058754360644,12.87703025341034,18.587100715376437,7.026502845689518,6.465336799621582,13.998754888772964,-5.630555908671126,-4.971512317657471,-0.2580161434598267,2.5251734708097917,1.8522776365280151,5.800692558288574,9.55167631649931,9.370031356811523,14.112302780151367,2.2058076591191327,1.4056394840590656,5.781571205006912,-3.424748249551994,-3.205961227416992,0.9530444145202637
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,PS,all,16000,15534,15406,0.970875,0.962875,15283,251,123,343,15534,0.016158104802368997,8.761203605004019,8.752422969788313,14.734126743627712,8.246443615132451,8.20426849834621,14.206981791183352,-0.5147599898715667,-0.225251926924102,1.4883309099823236,1.4869255500285763,0.33339694142341614,4.825841903686523,9.733369165161028,9.555375099182129,14.692935943603516,0.12873657230489652,0.004326879978179932,0.9271211624145508,-0.3860234175666701,-0.19286084175109863,1.3647724390029907
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,PS,active,15702,15277,15173,0.9729333842822571,0.9663100242007387,15063,214,110,315,15277,0.014007985861098382,8.822119893911655,8.796599823515862,14.77396047115326,8.34651799523242,8.293744314461946,14.254001937806606,-0.4756018986792344,-0.21304624855110887,1.4863333702087402,1.4106449528486886,0.31306278705596924,4.5727691650390625,9.757162948081108,9.578759670257568,14.716383934020996,0.09357626719722291,0.003838420263491571,0.8393905162811279,-0.3820256314820115,-0.19066333770751953,1.348165512084961
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,PS,superseded,298,257,233,0.8624161073825504,0.7818791946308725,220,37,13,28,257,0.14396887159533073,5.551446663971479,5.5484830141067505,11.765758037567139,2.9733969160395084,2.633141279220581,8.743391036987305,-2.578049747931971,-2.23568494617939,1.7313427925109863,5.506247485997022,5.2739927768707275,9.622241973876953,8.47964440203653,8.06875228881836,12.988024711608887,1.9813778837166114,1.62417072057724,5.913998603820801,-0.5966718642153596,-0.36586618423461914,3.175209164619446
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,NS,all,80000,59357,53521,0.7419625,0.6690125,50513,8844,3008,17635,59357,0.14899674848796265,2.8946345163144573,2.896347999572754,8.995437979698181,1.779242259222392,1.8542122840881348,7.529425621032715,-1.1153922570920654,-0.5135529041290283,1.6898279190063477,8.14805245220243,8.164027214050293,13.125844955444336,6.36881019298004,6.129715919494629,11.312110900878906,-0.4517200313527197,-0.22087383270263672,1.8807239532470703,0.6636722257393456,0.23853114433586597,3.5139760971069336
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,NS,active,78510,58355,52602,0.7432811106865368,0.6700038211692778,49722,8633,2880,17275,58355,0.1479393368177534,2.912773725551692,2.924699544906616,9.015195608139038,1.788247580819704,1.866744041442871,7.546887621283531,-1.124526144731988,-0.5147949010133743,1.6647396087646484,8.134781229412523,8.156314849853516,13.109343528747559,6.346533648592819,6.101528644561768,11.296548843383789,-0.459053583910877,-0.22274208068847656,1.8443107604980469,0.6654725608211111,0.23667611181735992,3.5002074241638184
AlphaEdit,AlphaEdit_L4_ONLY,4,8000,NS,superseded,1490,1002,919,0.6724832214765101,0.6167785234899329,791,211,128,360,1002,0.21057884231536927,1.938856451069286,1.701448678970337,7.614787578582764,1.3047403809640263,1.1552958488464355,6.478752136230469,-0.6341160701052598,-0.4376060962677002,2.890989065170288,8.847330104038447,8.511187553405762,13.931297302246094,7.542589723074421,7.418174743652344,12.101883888244629,-0.06530579555343724,-0.062152862548828125,3.7355966567993164,0.5688102745518225,0.3712172508239746,4.10946798324585
AlphaEdit,AlphaEdit_L4_ONLY,4,9000,RS,all,9000,8995,8964,0.9994444444444445,0.996,8963,32,1,4,8995,0.003557531962201223,14.136058737008327,13.968971751088247,19.507020220626146,12.414091251084479,12.339652542257681,17.96943487750832,-1.7219674859238476,-1.0098130031838082,0.5044185160659254,0.1850418639215108,0.005308045540004969,0.14071938395500183,12.59913311500599,12.404871463775635,17.986474990844727,0.14987711137378987,0.002421463024802506,0.10475127398967743,-1.5720903745500578,-0.9778213500976562,0.5145130157470703
AlphaEdit,AlphaEdit_L4_ONLY,4,9000,RS,active,8824,8819,8800,0.9994333635539437,0.9972801450589301,8799,20,1,4,8819,0.002267830819820841,14.168156664817927,13.986483991146088,19.52507091809821,12.531673268793385,12.410516414325684,18.02160489745438,-1.6364833960245415,-0.9770248155982699,0.506658997386694,0.13741696119580726,0.005114744417369366,0.10608835518360138,12.669090229989193,12.474865436553955,18.027807235717773,0.10814762225429922,0.0022832797840237617,0.0830270373262465,-1.5283357737702423,-0.9523725509643555,0.515960693359375
AlphaEdit,AlphaEdit_L4_ONLY,4,9000,RS,superseded,176,176,164,1.0,0.9318181818181818,164,12,0,0,176,0.06818181818181818,12.526785356372473,12.771005635440815,18.587100715376437,6.518956454133414,6.122764114290476,13.080345271155238,-6.00782890223906,-5.4420472187921405,-0.3560758769745007,2.5727813051238297,2.04522442817688,5.971980571746826,9.091737759257244,8.96581506729126,13.847395896911621,2.242041952228254,1.5916245308180805,5.62895908090286,-3.7657869500108063,-3.4936758279800415,0.3794994354248047
