family,metric,arm,subset,original_denominator,excluded_count,excluded_rate,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
MEMIT,NS,MEMIT_L4_ONLY,superseded_different_target,100000,97880,0.9788,2120,1382,1159,0.6518867924528302,0.5466981132075471,892,490,267,471,1382,0.3545586107091172,1.5986853249330417,1.374734878540039,6.991642713546753,0.49271160643591705,0.4200000762939453,5.123312950134277,-1.1059737184971246,-0.9934978485107422,4.169103622436523,7.104040783332037,6.8622002601623535,11.284683227539062,6.6113291768961195,6.422308683395386,10.465240478515625,-1.0737757020676069,-0.913593053817749,3.634827136993408,0.03219801642951767,0.02576446533203125,4.542813301086426
MEMIT,NS,MEMIT_L5_ONLY,all,100000,0,0.0,100000,64858,54285,0.64858,0.54285,45638,19220,8647,26495,64858,0.29633969595115484,1.868077403133045,1.6891608238220215,8.229832649230957,0.37039455506569247,0.39298295974731445,5.405432790517807,-1.4976828480673525,-0.8919432163238525,3.158493161201477,6.03274546129121,5.895142316818237,10.696428298950195,5.662350906225518,5.4088640213012695,9.747289657592773,-1.1174738075745947,-0.6568561792373657,2.542180061340332,0.38020904049275794,0.21348214149475098,4.365714609622955
MEMIT,NS,MEMIT_L5_ONLY,common_atwrite_success,100000,61802,0.61802,38198,38198,29139,1.0,0.7628409864390806,29139,9059,0,0,38198,0.23715901356091942,5.839817773299834,5.352060914039612,10.747739672660828,2.451107170496442,2.412038803100586,7.147372245788574,-3.388710602803392,-2.7161718010902405,1.5233840942382812,7.446672039940431,7.3906121253967285,11.884116172790527,4.99556486944399,4.729493618011475,8.824165344238281,-2.3866554565526417,-1.9469642639160156,1.6401538848876953,1.0020551462507508,0.7582848072052002,5.2345685958862305
MEMIT,NS,MEMIT_L5_ONLY,common_support,100000,193,0.00193,99807,64680,54149,0.6480507379241937,0.5425370965964311,45507,19173,8642,26485,64680,0.29642857142857143,1.8651592835414021,1.6887205839157104,8.222930431365967,0.3662328736454395,0.3887195587158203,5.3987860679626465,-1.4989264098959627,-0.8932695388793945,3.159303903579712,6.028543410019036,5.892911434173584,10.690092086791992,5.662310536373597,5.408990383148193,9.743680953979492,-1.1200281555930298,-0.6602602005004883,2.540409564971924,0.37889825430293295,0.21287518739700317,4.367033958435059
MEMIT,NS,MEMIT_L5_ONLY,active,100000,2170,0.0217,97830,63554,53133,0.6496371256260861,0.543115608708985,44792,18762,8341,25935,63554,0.29521351921200867,1.8807267769038205,1.7105002403259277,8.257903099060059,0.3734658967461255,0.39801502227783203,5.433385848999023,-1.507260880157695,-0.8985991477966309,3.147026300430298,6.026862681326153,5.886781692504883,10.712169647216797,5.6533967845800275,5.391673803329468,9.762900352478027,-1.122282727626513,-0.6595272459089756,2.5231122970581055,0.38497815253118206,0.21318912506103516,4.3764729499816895
MEMIT,NS,MEMIT_L5_ONLY,superseded,100000,97830,0.9783,2170,1304,1152,0.6009216589861751,0.5308755760368664,846,458,306,560,1304,0.3512269938650307,1.2978063266376711,0.966737300157547,6.59445333480835,0.2319294137768619,0.2168741226196289,3.864948272705078,-1.0658769128608092,-0.6157231330871582,3.7461490631103516,6.297958532250422,6.1541571617126465,9.784445762634277,6.06602911847356,6.082340478897095,9.186975479125977,-0.900673508644104,-0.5104105472564697,3.229668766260147,0.16520340421670524,0.2245957851409912,3.9143404960632324
MEMIT,NS,MEMIT_L5_ONLY,superseded_same_target_only,100000,99950,0.9995,50,40,14,0.8,0.28,10,30,4,6,40,0.75,3.527412794828415,3.3015472888946533,8.9752357006073,-1.4162741059064865,-1.6530241966247559,2.486384391784668,-4.943686900734901,-4.174136728048325,1.2472398281097412,3.4463619989156724,2.5576165914535522,6.165484428405762,4.862636104822159,4.164306640625,10.789093971252441,-4.005716287493706,-4.245851993560791,0.15259170532226562,0.9379706132411957,0.6701413691043854,5.359783947467804
MEMIT,NS,MEMIT_L5_ONLY,superseded_different_target,100000,97880,0.9788,2120,1264,1138,0.5962264150943396,0.5367924528301887,836,428,302,554,1264,0.33860759493670883,1.2452212684256254,0.9191148281097412,6.434548377990723,0.2708021382976956,0.26072263717651367,3.8845653533935547,-0.9744191301279297,-0.5401914119720459,3.7959117889404297,6.365213167470581,6.2010178565979,9.838044166564941,6.0944110291728855,6.113696098327637,9.174065589904785,-0.8274413676335002,-0.46397292613983154,3.2380495071411133,0.14697776249442954,0.21895360946655273,3.8889660835266113
MEMIT,NS,MEMIT_L6_ONLY,all,100000,0,0.0,100000,60468,50488,0.60468,0.50488,40464,20004,10024,29508,60468,0.33081960706489383,1.3650360413145406,1.1110009849071503,7.594171524047852,-0.026970300039523207,0.04306626319885254,4.802424430847168,-1.3920063413540635,-0.81437087059021,3.320755958557129,6.57377026198152,6.423433542251587,11.355351448059082,6.600740562021043,6.313236713409424,10.792799949645996,-0.2166888375947631,-0.03038334846496582,3.8224539756774902,1.1753175037593004,0.817875862121582,5.375610828399658
MEMIT,NS,MEMIT_L6_ONLY,common_atwrite_success,100000,61802,0.61802,38198,38198,27130,1.0,0.7102466097701451,27130,11068,0,0,38198,0.28975339022985497,5.458710051916592,4.927192211151123,10.244795799255371,1.860741715156872,1.8614473342895508,6.4900195598602295,-3.59796833675972,-2.978289246559143,1.4810435771942139,7.940177777194123,7.8990514278411865,12.499895095825195,6.079436062037249,5.774618148803711,10.086069107055664,-1.5456765167297108,-1.2308743000030518,2.9033689498901367,2.0522918200300087,1.703742265701294,6.478673219680786
MEMIT,NS,MEMIT_L6_ONLY,common_support,100000,218,0.00218,99782,60269,50285,0.6040067346816059,0.5039486079653644,40280,19989,10005,29508,60269,0.3316630440193134,1.3574996162336364,1.1071568727493286,7.577716827392578,-0.039111352807380616,0.03583383560180664,4.77580189704895,-1.3966109690410167,-0.8190557956695557,3.3133811950683594,6.563093925733377,6.417168855667114,11.336938858032227,6.602205278540758,6.3144965171813965,10.794661521911621,-0.2213385491316737,-0.03357100486755371,3.815598249435425,1.175272419909343,0.8178087472915649,5.37848687171936
MEMIT,NS,MEMIT_L6_ONLY,active,100000,2170,0.0217,97830,59257,49321,0.6057139936624757,0.5041500562199734,39681,19576,9640,28933,59257,0.3303575948833049,1.3773082667786614,1.1224756240844727,7.621588110923767,-0.033935778791118705,0.03692483901977539,4.816673278808594,-1.41124404556978,-0.8286933898925781,3.2853357791900635,6.55997275870537,6.405659914016724,11.359256744384766,6.593908537496489,6.300850868225098,10.799039840698242,-0.22842742471107474,-0.03796429932117462,3.7902331352233887,1.1828166208587052,0.8193907737731934,5.385985374450684
MEMIT,NS,MEMIT_L6_ONLY,superseded,100000,97830,0.9783,2170,1211,1167,0.5580645161290323,0.5377880184331797,783,428,384,575,1211,0.35342691990090835,0.8117679228099527,0.6200628280639648,6.125069856643677,0.2870540254298718,0.2511272430419922,4.321681022644043,-0.5247138973800809,-0.18185782432556152,4.583146095275879,7.195802402767581,7.145127534866333,11.210952758789062,6.908748377337709,6.765810012817383,10.633630752563477,0.3125212903263279,0.47400569915771484,4.8884077072143555,0.8372351877064088,0.7277426719665527,4.813973426818848
MEMIT,NS,MEMIT_L6_ONLY,superseded_same_target_only,100000,99950,0.9995,50,37,20,0.74,0.4,11,26,9,4,37,0.7027027027027027,2.235166488289833,2.3906941413879395,7.233096599578857,-0.6175029337406158,-0.7601175308227539,1.500295639038086,-2.852669422030449,-4.141448616981506,3.303508996963501,4.171485813856125,4.127453088760376,7.445523262023926,4.788988747596741,4.480824708938599,7.5529375076293945,-2.2038958299160005,-2.220576524734497,3.02536940574646,0.6487735921144485,0.6976407766342163,5.44336462020874
MEMIT,NS,MEMIT_L6_ONLY,superseded_different_target,100000,97880,0.9788,2120,1174,1147,0.5537735849056604,0.5410377358490566,772,402,375,571,1174,0.3424190800681431,0.7781972019259932,0.5751419067382812,6.084946155548096,0.3083879159763455,0.2789802551269531,4.343622922897339,-0.46980928594964766,-0.1530745029449463,4.589421033859253,7.267130624204171,7.205021142959595,11.247445106506348,6.958742708227826,6.823246717453003,10.679627418518066,0.3718707507094017,0.49970388412475586,4.9336183071136475,0.8416800366590493,0.7277426719665527,4.785120010375977
MEMIT,NS,MEMIT_L7_ONLY,all,100000,0,0.0,100000,58058,48547,0.58058,0.48547,38522,19536,10025,31917,58058,0.33649109511178477,1.0633361836099924,0.8456268310546875,7.05356502532959,-0.16269932294971004,-0.12291479110717773,4.626089096069336,-1.2260355065597024,-0.7134382724761963,3.3191890716552734,6.462856155113274,6.37367582321167,11.250997543334961,6.625555478062983,6.408346176147461,10.797911643981934,-0.13038649859409954,0.0,3.6770553588867188,1.0956490079656027,0.7895916402339935,5.120419025421143
MEMIT,NS,MEMIT_L7_ONLY,common_atwrite_success,100000,61802,0.61802,38198,38198,26760,1.0,0.7005602387559559,26760,11438,0,0,38198,0.2994397612440442,5.099248459388848,4.547991991043091,9.721014976501465,1.7470455706612544,1.7706022262573242,6.272522449493408,-3.352202888727594,-2.760840058326721,1.4918229579925537,7.835364356639314,7.805601596832275,12.343086242675781,6.08831878597806,5.870774269104004,10.0899019241333,-1.3556948307219414,-1.0463299751281738,2.850872039794922,1.9965080580056527,1.6685502529144287,6.280943155288696
MEMIT,NS,MEMIT_L7_ONLY,common_support,100000,183,0.00183,99817,57889,48393,0.579951310898945,0.484817215504373,38378,19511,10015,31913,57889,0.3370415795747033,1.0573007624269313,0.8398427963256836,7.038839817047119,-0.17117199818512557,-0.12751007080078125,4.606657028198242,-1.2284727606120567,-0.7147875428199768,3.316059112548828,6.45544180793371,6.368313789367676,11.23714542388916,6.626613806118835,6.409066677093506,10.799314498901367,-0.1325134048367079,0.0,3.6741223335266113,1.0959593557753489,0.7905936241149902,5.12174129486084
MEMIT,NS,MEMIT_L7_ONLY,active,100000,2170,0.0217,97830,56912,47418,0.5817438413574568,0.4846979454155167,37770,19142,9648,31270,56912,0.33634382906944055,1.0768662155287434,0.8626093864440918,7.076202154159546,-0.16664391139830895,-0.12863588333129883,4.6327314376831055,-1.2435101269270523,-0.7224941253662109,3.2845773696899414,6.450222213965196,6.354363679885864,11.256075859069824,6.616866125363504,6.392823696136475,10.803866386413574,-0.14466704107106418,0.0,3.6319245100021362,1.098843085855988,0.7868869304656982,5.1188178062438965
MEMIT,NS,MEMIT_L7_ONLY,superseded,100000,97830,0.9783,2170,1146,1129,0.528110599078341,0.5202764976958525,752,394,377,647,1146,0.343804537521815,0.45336244047108676,0.28470706939697266,5.7605884075164795,0.015134358122378313,0.1437849998474121,4.358791351318359,-0.43822808234870847,-0.15491914749145508,4.754463195800781,7.0324314834618695,7.141371011734009,10.99729061126709,7.017297125339491,6.946516275405884,10.563849449157715,0.5134224739964314,0.6209039390087128,5.116623878479004,0.9516505563451397,0.9134320020675659,5.188100695610046
MEMIT,NS,MEMIT_L7_ONLY,superseded_same_target_only,100000,99950,0.9995,50,32,15,0.64,0.3,11,21,4,14,32,0.65625,1.590837180018425,1.7929258346557617,5.825999021530151,-1.8392842817306518,-2.428766369819641,2.1490912437438965,-3.430121461749077,-3.249272406101227,1.6444096565246582,3.5803446877002716,3.3323673009872437,7.059905052185059,5.419628969430923,5.200052261352539,9.427229881286621,-2.4948013550043107,-1.7292712926864624,1.7672886848449707,0.9353201067447663,0.6772187948226929,5.682158291339874
MEMIT,NS,MEMIT_L7_ONLY,superseded_different_target,100000,97880,0.9788,2120,1114,1114,0.5254716981132076,0.5254716981132076,741,373,373,633,1114,0.3348294434470377,0.4265352060478005,0.26892614364624023,5.756306171417236,0.058870646798157324,0.17953968048095703,4.408109426498413,-0.36766455924964314,-0.06555181741714478,4.779049396514893,7.113848624871341,7.211256265640259,11.070075035095215,7.054977978073183,6.980463266372681,10.592938423156738,0.584371149208713,0.6918885707855225,5.177125692367554,0.9520357084583562,0.9176489114761353,5.186183929443359
MEMIT,NS,MEMIT_L8_ONLY,all,100000,0,0.0,100000,56990,48425,0.5699,0.48425,37348,19642,11077,31933,56990,0.34465695736094054,0.9756967621547137,0.719174861907959,6.924657821655273,-0.21281942824126104,-0.14027929306030273,4.637965679168701,-1.1885161903959747,-0.6456756591796875,3.555672764778137,6.783841599046356,6.681529760360718,11.7235746383667,6.996661027287617,6.738310813903809,11.417948722839355,0.2053980151836939,0.18112468719482422,4.24665641784668,1.3939142055796687,0.9952621459960938,5.772372245788574
MEMIT,NS,MEMIT_L8_ONLY,common_atwrite_success,100000,61802,0.61802,38198,38198,26351,1.0,0.6898528718781088,26351,11847,0,0,38198,0.3101471281218912,4.97435773887766,4.380573511123657,9.604334831237793,1.6288853672805286,1.6673989295959473,6.199625015258789,-3.345472371597131,-2.750535488128662,1.7768824100494385,8.164933177641482,8.135756015777588,12.814952850341797,6.5360478103609525,6.308560609817505,10.895647048950195,-0.9423577983791331,-0.7047572135925293,3.402860641479492,2.403114573217998,2.0498212575912476,7.04630184173584
MEMIT,NS,MEMIT_L8_ONLY,common_support,100000,195,0.00195,99805,56813,48251,0.5692400180351685,0.4834527328290166,37188,19625,11063,31929,56813,0.3454315033531058,0.9695168733042295,0.7161073684692383,6.9133079051971436,-0.22196112726048586,-0.1480998992919922,4.621127605438232,-1.1914780005647154,-0.648432731628418,3.553250312805176,6.776139210994513,6.674809455871582,11.712301254272461,6.998100338254998,6.740163326263428,11.418231010437012,0.2027707584030584,0.18045616149902344,4.241561412811279,1.3942487589677737,0.9950428009033203,5.773053169250488
MEMIT,NS,MEMIT_L8_ONLY,active,100000,2170,0.0217,97830,55856,47294,0.570949606460186,0.4834304405601554,36594,19262,10700,31274,55856,0.3448510455456889,0.9896690224762162,0.7305073738098145,6.951821491122246,-0.22068814200319617,-0.1484546661376953,4.637636184692383,-1.2103571644794124,-0.6603276580572128,3.5182037353515625,6.751809148642566,6.647395849227905,11.684517860412598,6.972497290645762,6.709799766540527,11.391551971435547,0.1723305761654748,0.16119933128356934,4.172109127044678,1.3826877406448872,0.9785929918289185,5.759270548820496
MEMIT,NS,MEMIT_L8_ONLY,superseded,100000,97830,0.9783,2170,1134,1131,0.5225806451612903,0.5211981566820276,754,380,377,659,1134,0.3350970017636684,0.3457860583516722,0.21342110633850098,5.607905387878418,0.14192539541316884,0.21570444107055664,4.663046836853027,-0.20386066293850336,0.03941988945007324,5.072685241699219,8.22795893683566,8.25278377532959,13.062454223632812,8.086033541422491,8.085240840911865,12.326443672180176,1.6961756922124374,1.700667142868042,6.749711036682129,1.9000363551509407,1.7240533828735352,6.400919437408447
MEMIT,NS,MEMIT_L8_ONLY,superseded_same_target_only,100000,99950,0.9995,50,31,18,0.62,0.36,15,16,3,16,31,0.5161290322580645,1.3083965075016022,2.146495759487152,5.693106651306152,-1.4669296702742576,-1.5296425819396973,2.6202335357666016,-2.77532617777586,-2.542944073677063,1.0387639999389648,4.282808233350515,3.6616742610931396,7.373979568481445,5.749737903624773,5.730890512466431,9.922630310058594,-1.461801787763834,-0.9955270290374756,2.607836961746216,1.313524390012026,1.1683590412139893,6.147064924240112
MEMIT,NS,MEMIT_L8_ONLY,superseded_different_target,100000,97880,0.9788,2120,1103,1113,0.5202830188679245,0.525,739,364,374,643,1103,0.3300090661831369,0.3230829817207776,0.19231939315795898,5.588403224945068,0.179870090358627,0.2515583038330078,4.709901809692383,-0.1432128913621506,0.10334658622741699,5.120552062988281,8.32100494399333,8.381264686584473,13.102195739746094,8.141134853634702,8.122528076171875,12.381159782409668,1.770656293155274,1.7475786209106445,6.780080795288086,1.9138691845174247,1.73805570602417,6.400919437408447
