entry,layer,family,variant,panel,metric,n,lost,gained,delta_pp,tf_lost,tf_gained,desired_nll_delta_mean,desired_nll_delta_p95,desired_nll_delta_p99,desired_nll_delta_max,lost_ids,gained_ids,cluster_cases,bootstrap_seed,bootstrap_repeats,descriptive_ci_low,descriptive_ci_high
90,5,matrix,perpendicular,Current,PS,200,0,25,12.5,0,27,-1.188370627169934,0.2563849151134489,0.858272371292114,1.5184812545776367,,35847a7098f11838572253c26a4f5598c5f62a6d7f6ced46b9600a4d23fbfc50;d558b80657ad9e2c2726f2455505945bef30cdce175f4fac34e02ca9d84ad2b5;b339b6180394702ad420ceb20b9325073734a209fe782e31df2889c8fc4fee8e;c302a47589d3a070d11c784d055aced34c6fa88542fa75e6b18ac237eed6f3d0;a276d6c68632f0605df858db6317be04e7568f5216269a0c8f7dea62daa2f0f3;c0eb7b8c5e4dc6c47ed83e268180b9a4a9656f4ebf64b782d761fb9430a1fd30;6093a25df7a108262b97a6e4aa48f1e5d079809f39b069bea3f8d3f23537d6e6;14f95a6cc31044fcfcbd8bef896580f2decbc5d58116f79c7fead98048704c76;e252213020e2fbfc78f2151b3fe263cbb0e3dd6c6abf1475efba376ca5a9cc92;2472470d77060bf1fc43f4f9b1d8e5ba8b55850ac29f79fc47cf21d09935294e;21d2526540aac88703c60f77f2c4b896e46164c1dd7f5b4f67d2114293f0aa25;42cb26a51c4fd8a0667f3834ec4db22f881d61e884bab50aa916554901bbad7f;47a62faa01515412ed57aba6c1adada6d37fff9d0575d86fa5a2776b7e045437;cac4b98d851bd414c1938a01aa38dfaaea7d8d1ddf77dacf2ac36c5a253ec187;459d68896203d19bc6514b57b57d7ded3d1b23ab3be793d3add27dc62d58d31b;b016612509643b46d7babe7b6eb8691b6915cf5288b370db0850601aeeb282b4;af62bb63a9b3052103f77828db1ac1833101b664342893d96a7398e2152a03a8;10024425669bedc4ef05c253eee0ae9bef993afd3ddcf03c025c69f653b00169;c83a45f83118cb1cfcd91fb3fad611271422201d154e4f95dd48f16025b44820;1fce6e11b153fca470f9f4752e351c7a12914bfc38fbe40328c3a440eef2ae60;7f98fd88df586499ec38e337bb97308df9b51fb8f4eccc51bc07b904ff2b6f6f;ad8e8fad9a2e9f1bab71c21c65bb53ad206cde42bf5f6c0516724590a5437128;b1f0d057f3debc7894c3245ef0339207fc5ecf4de096e2fe96346ac1d7a3ffd1;d57529631e6d692a0127565b7267d63a5918ecba910f6a45b70a83f1523d554a;4b2547df17c95a854eb8057111dacfe88deb086cf0dc9e7465c62c4825b64cfb,,,,,
90,5,matrix,perpendicular,Current,NS,1000,18,9,-0.9,6,2,0.06464065660396591,0.7351062417030334,1.7983166646957398,5.563390254974365,e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;98498f94ecdd896520cc126ee2c5a5e1666cedd4c95a3c10911856cee0c6b902;23e4f9ba035facc218d1af8b47a799aaee21ba89772167c26f16b24ddd9962f1;0e5131db195eb927959fcfd604ba6aa442e6b3ac5c953c3beaf6d0e43578ecf4;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;852466af12fc66fd8f6e5af4eba6dae203222b3af27bf0a01c9995264430118e;41219814e4aa6f3e6ac505ed19c4c145a441e0cd8b9a310d4f45225785fb6fa2;69ad3e39645a1dffbe18fd184278d3b22aa1e0134eb3a805791098caf4d03e91;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;5755402a6443dfbcd4331c20a22ab09cc591724c3ce8446e924152a21b38eb72;340406c301ded65ee6d68fc05efa735da007c4f51fe9df1ba0cb03f45a11727d;f87d721b5f536acbe19b2b619d4546f001d09471dd7d38a0d44708f7ca58416f;6d63974987edf2c4234dad7c7c84b59788684039b0239341d1400fc9b5aa4516;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e00f7b26a000899224195c591dc1f692c54b0436d55baa08e452652c06049dd7;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;6543fc0aa2952c75228e3b778197cbcf2d83419d38aaef36954cc249ccfb8e1b,580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;f7cf06fa74454e640440a41e8e9783dc8cfbefd50f92670b53f936eac14b5090;9a1d9153d72225cf6ade2e4386ff62626efd3a4626242d7c03aecff667689343;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;f5f5e1b9491084b760a5ff5e91d15cdd7bad3ab924bd827db1e0a31c4e6295f6;4a14074f74e6d6ead54bebfef0c8f39bfedef1a8aae39ab2c0d8c5f92af29cf7;74beb8bb3f4582b36993120caef80003eb05e94c141ea121cd16e51826c9311a;22fa97288b539d9af9e9ff4baa5ff0dc0ee5a6a0626f74f8bc688930ab769c58;377b40c66dfdd7c49df5993c039d74d31c47d69e7704b4bbf7a09c4e507d154b,,,,,
90,5,matrix,norm_control,Current,RS,100,0,17,17.0,0,25,-1.894290259340778,-0.023089855723083034,-0.002661608220078044,-0.0013417578302323818,,efd500a96d7796076022847129236c9cda64c36b59008db7db2d2dc551e26b77;e76efc09e4b7b21fff2fd67d126b3083866132968d78818b5d14a04253a4cf08;fcac0af24b1911daf84b12f78751bab9da26e7741d973c040370e0988527d861;366b4ded9c246a81570ba0a5c69b3b8ef6b47e3aeada3f67a2700a602b3af498;75f6845b8ae30a46d6264d386430dca6221189ac416bf21e1d0c40724f7bac1e;f84c31c8ab611553117723a3b07e6b05df4bf7045097c8361d52a18e516f14ca;403d3ceda6508d8cc3c2f44729839248875ddc17ef36a07d30556fe51198ba8c;895cdbefbba06df259a4336522dd12e6ae4ee6bfc3753f1aed550a29977e2c28;9d2ed6c6afec4d386e301687c57fc1328e0513a808543b00224bb44af38b1f55;ab82e61a5d6ac099d690b255cb6bd76855609018a974a8b623b493fade3591ca;e9d43c8c3fa1a1f28c7a632e9ef8a0cf8e8fb11421ecb390c4fd572fae669a27;3aeea2bad687a28281b39f3c3d213e967524fee5b1a76dc21d969348624ae881;7669009af26e6c561ab28cee9d23ddd8a4b38965e818ecca9f28de1e5a5a6838;c4b0869072c8ad8a321c207e9ae5a7585a7803211cf1d976d877fbd5ade4471e;494a5d6f0891b7499f8c9dc318cd9610db9c50d1651259a83df6701c6258402d;6b72a5f803402f8f2f193a73355cd64d34eec9cb095107d5c3a5f9bef4fd2142;9c2543d9bacd91206b59969ce4567bb5c581ab82d52bf262d4a7d63b7c5896fa,,,,,
90,5,matrix,norm_control,Current,PS,200,0,27,13.5,0,22,-1.2062802999537963,0.26366593837737995,0.7618783950805663,1.7626733779907227,,35847a7098f11838572253c26a4f5598c5f62a6d7f6ced46b9600a4d23fbfc50;d558b80657ad9e2c2726f2455505945bef30cdce175f4fac34e02ca9d84ad2b5;b339b6180394702ad420ceb20b9325073734a209fe782e31df2889c8fc4fee8e;c302a47589d3a070d11c784d055aced34c6fa88542fa75e6b18ac237eed6f3d0;a276d6c68632f0605df858db6317be04e7568f5216269a0c8f7dea62daa2f0f3;c0eb7b8c5e4dc6c47ed83e268180b9a4a9656f4ebf64b782d761fb9430a1fd30;6093a25df7a108262b97a6e4aa48f1e5d079809f39b069bea3f8d3f23537d6e6;97ec951bcec352c453455357e468ee35b98e554385b28c29973abcfe5e0682da;14f95a6cc31044fcfcbd8bef896580f2decbc5d58116f79c7fead98048704c76;c1febdf9e5c8f48e10276d9c9bc22832f443872d7309d42009129fa19b020a25;e252213020e2fbfc78f2151b3fe263cbb0e3dd6c6abf1475efba376ca5a9cc92;2472470d77060bf1fc43f4f9b1d8e5ba8b55850ac29f79fc47cf21d09935294e;21d2526540aac88703c60f77f2c4b896e46164c1dd7f5b4f67d2114293f0aa25;42cb26a51c4fd8a0667f3834ec4db22f881d61e884bab50aa916554901bbad7f;47a62faa01515412ed57aba6c1adada6d37fff9d0575d86fa5a2776b7e045437;cac4b98d851bd414c1938a01aa38dfaaea7d8d1ddf77dacf2ac36c5a253ec187;459d68896203d19bc6514b57b57d7ded3d1b23ab3be793d3add27dc62d58d31b;14f4da91e015ea38e2c6af63212f0e7d294c03785662973c4bee12d54189fe82;b016612509643b46d7babe7b6eb8691b6915cf5288b370db0850601aeeb282b4;af62bb63a9b3052103f77828db1ac1833101b664342893d96a7398e2152a03a8;10024425669bedc4ef05c253eee0ae9bef993afd3ddcf03c025c69f653b00169;c83a45f83118cb1cfcd91fb3fad611271422201d154e4f95dd48f16025b44820;1fce6e11b153fca470f9f4752e351c7a12914bfc38fbe40328c3a440eef2ae60;7f98fd88df586499ec38e337bb97308df9b51fb8f4eccc51bc07b904ff2b6f6f;ad8e8fad9a2e9f1bab71c21c65bb53ad206cde42bf5f6c0516724590a5437128;d57529631e6d692a0127565b7267d63a5918ecba910f6a45b70a83f1523d554a;4b2547df17c95a854eb8057111dacfe88deb086cf0dc9e7465c62c4825b64cfb,,,,,
90,5,matrix,norm_control,Current,NS,1000,16,10,-0.6,5,4,0.03528783693537116,0.9022169232368469,1.8025337219238269,5.453644275665283,e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;23e4f9ba035facc218d1af8b47a799aaee21ba89772167c26f16b24ddd9962f1;6699173b9d33192977bbff3a2d6651eea72d5398ed69890fdf602dd5c300de6b;23173623ab365159e04aefbbf9bf046debde988d185e852d7dac2210cae729cf;852466af12fc66fd8f6e5af4eba6dae203222b3af27bf0a01c9995264430118e;314f315ba3d11ac286f93c02f9c4527e8996bd5a89e03f22173475642322d060;69ad3e39645a1dffbe18fd184278d3b22aa1e0134eb3a805791098caf4d03e91;5755402a6443dfbcd4331c20a22ab09cc591724c3ce8446e924152a21b38eb72;340406c301ded65ee6d68fc05efa735da007c4f51fe9df1ba0cb03f45a11727d;f87d721b5f536acbe19b2b619d4546f001d09471dd7d38a0d44708f7ca58416f;6d63974987edf2c4234dad7c7c84b59788684039b0239341d1400fc9b5aa4516;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c;e00f7b26a000899224195c591dc1f692c54b0436d55baa08e452652c06049dd7;0f5296098c4369b96cbbfec6fb8e15b4b18856ee8a830bc87073d83f5c708bce;6543fc0aa2952c75228e3b778197cbcf2d83419d38aaef36954cc249ccfb8e1b,13356c59edaeadc05b652355ecb3245b0b0c827b1a125dc25801e9f04e175b61;580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;76244720fd11e6980f1cca5ff8cee2727e6e445002ae440542cc45b154f53554;f7cf06fa74454e640440a41e8e9783dc8cfbefd50f92670b53f936eac14b5090;f5f5e1b9491084b760a5ff5e91d15cdd7bad3ab924bd827db1e0a31c4e6295f6;4a14074f74e6d6ead54bebfef0c8f39bfedef1a8aae39ab2c0d8c5f92af29cf7;74beb8bb3f4582b36993120caef80003eb05e94c141ea121cd16e51826c9311a;2284021715e93567b501d4b398187e6b1c38ea8ff1ace587a97d858a35b5f5b1;377b40c66dfdd7c49df5993c039d74d31c47d69e7704b4bbf7a09c4e507d154b;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,,,,,
90,6,KR,ab,Current,RS,100,0,0,0.0,2,0,0.04700913418826531,0.4859339989721774,1.0475575387477887,1.3004040718078613,,,,,,,
90,6,KR,ba,Current,RS,100,0,0,0.0,0,0,-0.012636189002732863,0.007513997331261613,0.11377719759941116,0.14232921600341797,,,,,,,
90,6,KR,bb,Current,RS,100,0,0,0.0,1,0,0.02838972162673599,0.3630867779254912,0.7934900605678582,1.2438445091247559,,,,,,,
90,6,KR,ab,Current,PS,200,2,0,-1.0,4,1,0.1363552454852106,0.8495188176631925,2.083024272918699,3.2740402221679688,09d71d142e6f516225185346e94b499f7253e3044892559671307b40934ad989;b150c17ab2d7b836bcbac2abe7784b4e73b6cbe5204569b0699342cd0ac0e83d,,,,,,
90,6,KR,ba,Current,PS,200,0,0,0.0,0,0,-0.014971868384345726,0.11322414875030518,0.17469534873962284,0.3066765069961548,,,,,,,
90,6,KR,bb,Current,PS,200,3,0,-1.5,4,1,0.10321922766106581,0.8307273641228674,1.956273393630977,2.8039302825927734,09d71d142e6f516225185346e94b499f7253e3044892559671307b40934ad989;b150c17ab2d7b836bcbac2abe7784b4e73b6cbe5204569b0699342cd0ac0e83d;56e4bf5686d77ab86b718f13d961a80fcc54e88d08d34bc24e57e9364c87c349,,,,,,
90,6,KR,ab,Current,NS,1000,10,12,0.2,9,4,0.06346044232835993,0.7130969285964963,1.2215554332733154,2.243340492248535,ed762c3396ee38cd5c37c7ae9bc7da49a6aca6e71dce449a63697735acada31d;06eb224abf82d803a2251a9524e5a9169df3a30afaa638b59078e1d03cb5dc79;edb812c1d7afccdd08593409f359e57e4aa51f9548142cda72d0eb2a5da9caf5;b7fc020b126fccb2d661eac03ba72bbff3e46e13eb5ec61c9e0b69fe6b91ba89;54540df2218a724c2da17c6e5eea6d4af2fd2dafa44628c16f3ec2da33730ae7;410822e2e843df1bd35aa6d279c954a61a6f3cd002e8a8e3b52d55bd5ed19634;392986311592fdbc0e837e273c14817ef1e594d8ea6c82a61fe74edbf9d8e5de;a2dbc78abc91dc3586326f3c8a60a368f0ceadbd8f589b8be8b7178ba2a795b1;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c,0a484167f69e5fbeabe4e773866be13e5c3c20b043d406bfafbb78ee0a7ba439;e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;ec9321b4411a1af765dcdaacf95fc9fc8fc82e1c2dbcaec92e9efab7276614fc;580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;489500be95552f047ead74632c3b6966c74a3f8e3dc0a263f2b3daebb5b449fb;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;a1a5085da19ef619c50f4421d19e8a482fe309d7e18c0b5878931085264e8fb4;b0cac5ad5cd8002e6d9efefff890bbeb31388fbbc9366e8dd2c52c727754848b;814ef01f25be101d8846e1e7131f70a78b19ef9712272f868bbaec6f1077ce1c,,,,,
90,6,KR,ba,Current,NS,1000,3,1,-0.2,1,3,0.021785833375062794,0.19729266166687004,0.38832528591156,0.7453150749206543,ed762c3396ee38cd5c37c7ae9bc7da49a6aca6e71dce449a63697735acada31d;edb812c1d7afccdd08593409f359e57e4aa51f9548142cda72d0eb2a5da9caf5;410822e2e843df1bd35aa6d279c954a61a6f3cd002e8a8e3b52d55bd5ed19634,ec9321b4411a1af765dcdaacf95fc9fc8fc82e1c2dbcaec92e9efab7276614fc,,,,,
90,6,KR,bb,Current,NS,1000,10,13,0.3,9,4,0.06599688562564551,0.7059435606002799,1.2139076471328736,2.1296396255493164,ed762c3396ee38cd5c37c7ae9bc7da49a6aca6e71dce449a63697735acada31d;edb812c1d7afccdd08593409f359e57e4aa51f9548142cda72d0eb2a5da9caf5;b7fc020b126fccb2d661eac03ba72bbff3e46e13eb5ec61c9e0b69fe6b91ba89;54540df2218a724c2da17c6e5eea6d4af2fd2dafa44628c16f3ec2da33730ae7;410822e2e843df1bd35aa6d279c954a61a6f3cd002e8a8e3b52d55bd5ed19634;392986311592fdbc0e837e273c14817ef1e594d8ea6c82a61fe74edbf9d8e5de;a2dbc78abc91dc3586326f3c8a60a368f0ceadbd8f589b8be8b7178ba2a795b1;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;aa402a528ca2c6d166f0dd5cd302965c9a02d465c2bd426d12fa2320394998d8;e394c5a3e67f58283dc2db0e82c422f74647d5b46fc040f7df5a6cd4c21b328c,0a484167f69e5fbeabe4e773866be13e5c3c20b043d406bfafbb78ee0a7ba439;e70ea6ea4188ea57c53ed4564c1b31e466be97e06d72fb1218cf703c07aeb5a5;f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;ec9321b4411a1af765dcdaacf95fc9fc8fc82e1c2dbcaec92e9efab7276614fc;580ae5d5ae761b17646d10a3e9ffca40b5e76b2b439302d9ac70b9e597f70bfd;489500be95552f047ead74632c3b6966c74a3f8e3dc0a263f2b3daebb5b449fb;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;68b36bbd01995ce0b65926466d917322c375bde7224554e90bae1b2533d8ec3b;a1a5085da19ef619c50f4421d19e8a482fe309d7e18c0b5878931085264e8fb4;b0cac5ad5cd8002e6d9efefff890bbeb31388fbbc9366e8dd2c52c727754848b;814ef01f25be101d8846e1e7131f70a78b19ef9712272f868bbaec6f1077ce1c;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,,,,,
90,6,components,mean,Current,RS,100,0,0,0.0,0,0,0.0015801325836218892,0.03321754336357116,0.10174201250076306,0.1253674030303955,,,,,,,
90,6,components,mean,Current,PS,200,1,0,-0.5,0,0,-0.0027480161272978878,0.054698586463928216,0.12609832286834713,0.17286205291748047,56e4bf5686d77ab86b718f13d961a80fcc54e88d08d34bc24e57e9364c87c349,,,,,,
90,6,components,mean,Current,NS,1000,4,0,-0.4,2,0,-0.004675064183305949,0.06335170269012448,0.10483722686767578,0.28525543212890625,01ace0c74aa1c46df761e24d337f891e8617da5733ab6b3684aeb11c5c575abc;5847e08b8fbe87666648c0a036c0d1d9576eccc4a5a581af9c0f743ecaa3a600;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;e7d9ba41733db630057251962b486cdf9204e80c0eb72389bde5ae01d9c4a90e,,,,,,
90,6,components,centered,Current,RS,100,0,9,9.0,0,23,-0.9775127877466729,-0.0010793500172439966,0.00025940383318812717,0.002310989424586296,,6e57fd8d5a47b933f2b54a7d5a5a687f1f85ef7e1642f644fa063decea5c1049;6565a1e40f80656163c273528d9a93bd6fa31c3553d966c49939a05486e76969;ddf1ffc36e5f016f58f1550a5c9b921e3a9589cb890ba8613476b685e0c76515;df027158543b5dcf6d459bf3fbd96442464eb581a5a4b8d07beee6f5f7bd8d62;45c47ff200adb6bc0277868faaa1bfc9468480b8e416fc65d939d5436b0802ee;f60b47560f78aec946c0fae3a229eeb2691a3d610d608e1e1a1437453dc540f6;da79f315e55acb0e2fbbbfcbf30cf83d57329ace71a3819c5d5a5d81a7239053;8a1fdba4c4db39f08350fb6d98f01fed054e950912701f5361034ee9e596293a;3b4aa14d7806076f4fcca7e3b0c8408b5466528e5b17306f83ddf716582a809d,,,,,
90,6,components,centered,Current,PS,200,0,15,7.5,1,28,-0.8705612096207915,0.21572690606117215,0.5893123161792744,1.4451332092285156,,89ef8a428473522f9c84c00a4a8cffef025fe003b3e189ee5af05ebf0f755612;843bcff4ef832db0a7d11db06ef8d534ddbd40965f2a96b88b427c6d91ca4d36;08552021afef3126c6dcc625a31bb37eb077b75ac8e25a741168687c13eb93e5;897914852fc89c94365c4d2ac566b63aa1bde81b187ecadeb9bf617d05422cf3;c922fc637a1eed7926e5dd7ab7a662691ec9f7c963664cc5f6d4e7e9f20de942;7468408b7ee71e433424dbfbb6cbbfb0824881c153f919bf0a8d49abe67f1ab2;da978f29d5a2c6e6dbc68188b99d2372cbc2d382b38ec63fe8f55f161606663f;bdf6d1e2e8dd532c905542cfb69ba83a02aba2081ad59fc2af4f6da4a8cbf826;0aba79eea7c5a7e0966c2e64957f49fe5d82e336674ea4cdd915921fbec079bf;d468611b7e739519a9cf48186d5054d05b2c80d54a528866813c2bedd43881c1;145d556001804bb39ea66b083656a523530354f29670e6ad98668629e7e6eba4;d7a837d70937719db3951e20e07d0aa84cad82771a246fce5f917d7a9898314d;cf604159004cc32aa3faafe36227441bdec00456cba3039f094b15fb6051cf69;d0454c3bf0cd8481cea82d8cb0d6bfaafbd14f65ed3d58365bcec872a320f67a;eab5abeb8170929821acd3cbd04e53d02d89b2f683b6eb07046c67393e9bfafc,,,,,
90,6,components,centered,Current,NS,1000,9,6,-0.3,1,2,0.04390816835267469,0.44681589603424043,0.8331491327285766,3.2513866424560547,7615cdaecd77834f85692d13f2d74b6a73f1c27418dc97986d5932247ae0bc83;d4aec10e29eb967c894da7179a29f87301fbb06b19f3dd060c22c4d1c7b1c326;01ace0c74aa1c46df761e24d337f891e8617da5733ab6b3684aeb11c5c575abc;f2a1888cdf8a5a2b74d852e96d7802b0423c2675eb99a5a1cfefa64d1ed7d784;41219814e4aa6f3e6ac505ed19c4c145a441e0cd8b9a310d4f45225785fb6fa2;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;e7d9ba41733db630057251962b486cdf9204e80c0eb72389bde5ae01d9c4a90e;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,a6f28bf154f46b84b0b9a088d6f1355f13f6561226e2e63a78ba6e3f8ab73dcb;ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;31935abe854ffcf3158f133d5114ba9a2cce28e16814d27ff82ebdc9d499568b;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;22fa97288b539d9af9e9ff4baa5ff0dc0ee5a6a0626f74f8bc688930ab769c58,,,,,
90,6,components,full,Current,RS,100,0,9,9.0,0,23,-0.9749184544036689,-0.0010624982300214472,0.0002910452452488328,0.0019200239330530167,,6e57fd8d5a47b933f2b54a7d5a5a687f1f85ef7e1642f644fa063decea5c1049;6565a1e40f80656163c273528d9a93bd6fa31c3553d966c49939a05486e76969;ddf1ffc36e5f016f58f1550a5c9b921e3a9589cb890ba8613476b685e0c76515;df027158543b5dcf6d459bf3fbd96442464eb581a5a4b8d07beee6f5f7bd8d62;45c47ff200adb6bc0277868faaa1bfc9468480b8e416fc65d939d5436b0802ee;f60b47560f78aec946c0fae3a229eeb2691a3d610d608e1e1a1437453dc540f6;da79f315e55acb0e2fbbbfcbf30cf83d57329ace71a3819c5d5a5d81a7239053;8a1fdba4c4db39f08350fb6d98f01fed054e950912701f5361034ee9e596293a;3b4aa14d7806076f4fcca7e3b0c8408b5466528e5b17306f83ddf716582a809d,,,,,
90,6,components,full,Current,PS,200,0,15,7.5,1,27,-0.8733559111727663,0.20707776546478157,0.5208056068420406,1.5183191299438477,,89ef8a428473522f9c84c00a4a8cffef025fe003b3e189ee5af05ebf0f755612;843bcff4ef832db0a7d11db06ef8d534ddbd40965f2a96b88b427c6d91ca4d36;08552021afef3126c6dcc625a31bb37eb077b75ac8e25a741168687c13eb93e5;897914852fc89c94365c4d2ac566b63aa1bde81b187ecadeb9bf617d05422cf3;c922fc637a1eed7926e5dd7ab7a662691ec9f7c963664cc5f6d4e7e9f20de942;7468408b7ee71e433424dbfbb6cbbfb0824881c153f919bf0a8d49abe67f1ab2;da978f29d5a2c6e6dbc68188b99d2372cbc2d382b38ec63fe8f55f161606663f;bdf6d1e2e8dd532c905542cfb69ba83a02aba2081ad59fc2af4f6da4a8cbf826;0aba79eea7c5a7e0966c2e64957f49fe5d82e336674ea4cdd915921fbec079bf;d468611b7e739519a9cf48186d5054d05b2c80d54a528866813c2bedd43881c1;145d556001804bb39ea66b083656a523530354f29670e6ad98668629e7e6eba4;d7a837d70937719db3951e20e07d0aa84cad82771a246fce5f917d7a9898314d;cf604159004cc32aa3faafe36227441bdec00456cba3039f094b15fb6051cf69;d0454c3bf0cd8481cea82d8cb0d6bfaafbd14f65ed3d58365bcec872a320f67a;eab5abeb8170929821acd3cbd04e53d02d89b2f683b6eb07046c67393e9bfafc,,,,,
90,6,components,full,Current,NS,1000,10,8,-0.2,1,2,0.03939559899736196,0.4495635032653802,0.8291176056861878,3.1650543212890625,7615cdaecd77834f85692d13f2d74b6a73f1c27418dc97986d5932247ae0bc83;d4aec10e29eb967c894da7179a29f87301fbb06b19f3dd060c22c4d1c7b1c326;01ace0c74aa1c46df761e24d337f891e8617da5733ab6b3684aeb11c5c575abc;9d0f51a8b3f76666d02f4f1fbdea58e883eb6812d91a3eb8c1cae06a24ffa086;f2a1888cdf8a5a2b74d852e96d7802b0423c2675eb99a5a1cfefa64d1ed7d784;41219814e4aa6f3e6ac505ed19c4c145a441e0cd8b9a310d4f45225785fb6fa2;c4118ce7edb46a1621a1f0c5b3201b40d09353403015e6f05df8d660f37d14d6;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;e7d9ba41733db630057251962b486cdf9204e80c0eb72389bde5ae01d9c4a90e;530c0d4ebbbbe71cd5dd7610f6d63cd48e03413f8713e42aad290edd3a1bc929,a6f28bf154f46b84b0b9a088d6f1355f13f6561226e2e63a78ba6e3f8ab73dcb;ac485a53a34d0b494e7039cab70fc8e69a1b72272c4250d137a19916c30e9327;392986311592fdbc0e837e273c14817ef1e594d8ea6c82a61fe74edbf9d8e5de;9a1d9153d72225cf6ade2e4386ff62626efd3a4626242d7c03aecff667689343;31935abe854ffcf3158f133d5114ba9a2cce28e16814d27ff82ebdc9d499568b;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd;8dcdef9e845601d02f5192322f3de372f7385ac0a60d5ef394e42ffb800e7e1e;22fa97288b539d9af9e9ff4baa5ff0dc0ee5a6a0626f74f8bc688930ab769c58,,,,,
90,6,matrix,parallel,Current,RS,100,0,0,0.0,0,0,-0.014823273116489873,0.08444265723228453,0.1571081161499025,0.18805694580078125,,,,,,,
90,6,matrix,parallel,Current,PS,200,1,0,-0.5,0,2,-0.01669207272483618,0.09422128200530973,0.1960000991821279,1.0910167694091797,56e4bf5686d77ab86b718f13d961a80fcc54e88d08d34bc24e57e9364c87c349,,,,,,
90,6,matrix,parallel,Current,NS,1000,4,2,-0.2,1,0,0.004604697867296636,0.16103594303131083,0.32177010297775266,0.510894775390625,41219814e4aa6f3e6ac505ed19c4c145a441e0cd8b9a310d4f45225785fb6fa2;3267430b917b853166febc7229896312c0c2dfcc861e524f0d54900bb31a6cd4;f0e721a408b261a18ddc267dc2ae411056079a899f012e78c9deb4459a499e5e;e7d9ba41733db630057251962b486cdf9204e80c0eb72389bde5ae01d9c4a90e,f7fd6062c69ce1046a21cde600262b3a10dda7bf097dbfd54595370e931e407f;76d0a87ebde28ae173e4b595f5bafbadcdce7625e97a9290406a3f99b38792dd,,,,,
