arm,category,from_checkpoint,to_checkpoint,span,from_prompt_denominator,to_prompt_denominator,from_strict_rate,to_strict_rate,delta_strict_rate,from_request_cluster_nll_mean,to_request_cluster_nll_mean,delta_request_cluster_nll_mean,from_request_cluster_nll_median,to_request_cluster_nll_median,delta_request_cluster_nll_median,from_request_cluster_nll_p90,to_request_cluster_nll_p90,delta_request_cluster_nll_p90,from_request_cluster_nll_max,to_request_cluster_nll_max,delta_request_cluster_nll_max,from_request_cluster_min_margin_mean,to_request_cluster_min_margin_mean,delta_request_cluster_min_margin_mean,from_request_cluster_min_margin_median,to_request_cluster_min_margin_median,delta_request_cluster_min_margin_median,from_request_cluster_min_margin_p90,to_request_cluster_min_margin_p90,delta_request_cluster_min_margin_p90,from_request_cluster_min_margin_max,to_request_cluster_min_margin_max,delta_request_cluster_min_margin_max,from_prompt_nll_mean,to_prompt_nll_mean,delta_prompt_nll_mean,from_prompt_nll_median,to_prompt_nll_median,delta_prompt_nll_median,from_prompt_nll_p90,to_prompt_nll_p90,delta_prompt_nll_p90,from_prompt_nll_max,to_prompt_nll_max,delta_prompt_nll_max,from_prompt_margin_mean,to_prompt_margin_mean,delta_prompt_margin_mean,from_prompt_margin_median,to_prompt_margin_median,delta_prompt_margin_median,from_prompt_margin_p90,to_prompt_margin_p90,delta_prompt_margin_p90,from_prompt_margin_max,to_prompt_margin_max,delta_prompt_margin_max
QA,rewrite_target_new,7500,10000,ADJACENT,7500,10000,0.12613333333333332,0.1084,-0.017733333333333323,9.353446455685882,9.83933347962462,0.48588702393873895,10.040231227874756,10.517796039581299,0.47756481170654297,15.054216670989991,15.159890270233156,0.10567359924316477,23.594741821289062,23.2025203704834,-0.39222145080566406,-6.660943247254689,-6.643136338090897,0.01780690916379246,-7.241378307342529,-7.050666332244873,0.19071197509765625,1.3862500190734879,0.3563920021057146,-1.0298580169677733,14.64990520477295,11.169310569763184,-3.4805946350097656,9.353446455685882,9.83933347962462,0.48588702393873895,10.040231227874756,10.517796039581299,0.47756481170654297,15.054216670989991,15.159890270233156,0.10567359924316477,23.594741821289062,23.2025203704834,-0.39222145080566406,-6.660943247254689,-6.643136338090897,0.01780690916379246,-7.241378307342529,-7.050666332244873,0.19071197509765625,1.3862500190734879,0.3563920021057146,-1.0298580169677733,14.64990520477295,11.169310569763184,-3.4805946350097656
QA,rewrite_target_new,1000,10000,TOTAL_1K_TO_10K,1000,10000,0.988,0.1084,-0.8795999999999999,0.09968382961705356,9.83933347962462,9.739649650007568,0.013550621457397938,10.517796039581299,10.504245418123901,0.09312075451016429,15.159890270233156,15.066769515722992,14.877029418945312,23.2025203704834,8.325490951538086,5.402030993461609,-6.643136338090897,-12.045167331552506,5.522712230682373,-7.050666332244873,-12.573378562927246,7.625758647918701,0.3563920021057146,-7.269366645812987,10.423420906066895,11.169310569763184,0.7458896636962891,0.09968382961705356,9.83933347962462,9.739649650007568,0.013550621457397938,10.517796039581299,10.504245418123901,0.09312075451016429,15.159890270233156,15.066769515722992,14.877029418945312,23.2025203704834,8.325490951538086,5.402030993461609,-6.643136338090897,-12.045167331552506,5.522712230682373,-7.050666332244873,-12.573378562927246,7.625758647918701,0.3563920021057146,-7.269366645812987,10.423420906066895,11.169310569763184,0.7458896636962891
QA,rewrite_target_true,1000,1500,ADJACENT,1000,1500,0.0,0.0006666666666666666,0.0006666666666666666,14.32966661787033,13.885146089474361,-0.44452052839596945,14.27438497543335,13.78849458694458,-0.48589038848876953,19.997100257873537,19.36850872039795,-0.6285915374755859,32.524620056152344,30.424076080322266,-2.100543975830078,-14.345666852474213,-13.903028353055317,0.4426384994188961,-14.318650245666504,-13.843469619750977,0.47518062591552734,-8.639036464691161,-8.28719654083252,0.35183992385864116,-0.713923454284668,1.9865684509277344,2.7004919052124023,14.32966661787033,13.885146089474361,-0.44452052839596945,14.27438497543335,13.78849458694458,-0.48589038848876953,19.997100257873537,19.36850872039795,-0.6285915374755859,32.524620056152344,30.424076080322266,-2.100543975830078,-14.345666852474213,-13.903028353055317,0.4426384994188961,-14.318650245666504,-13.843469619750977,0.47518062591552734,-8.639036464691161,-8.28719654083252,0.35183992385864116,-0.713923454284668,1.9865684509277344,2.7004919052124023
QA,rewrite_target_true,1500,2000,ADJACENT,1500,2000,0.0006666666666666666,0.001,0.0003333333333333334,13.885146089474361,13.603804702311754,-0.28134138716260715,13.78849458694458,13.51247787475586,-0.2760167121887207,19.36850872039795,19.277818107604983,-0.09069061279296875,30.424076080322266,31.99920082092285,1.575124740600586,-13.903028353055317,-13.581402771234512,0.3216255818208058,-13.843469619750977,-13.498347282409668,0.3451223373413086,-8.28719654083252,-7.914692497253418,0.3725040435791023,1.9865684509277344,2.79116153717041,0.8045930862426758,13.885146089474361,13.603804702311754,-0.28134138716260715,13.78849458694458,13.51247787475586,-0.2760167121887207,19.36850872039795,19.277818107604983,-0.09069061279296875,30.424076080322266,31.99920082092285,1.575124740600586,-13.903028353055317,-13.581402771234512,0.3216255818208058,-13.843469619750977,-13.498347282409668,0.3451223373413086,-8.28719654083252,-7.914692497253418,0.3725040435791023,1.9865684509277344,2.79116153717041,0.8045930862426758
QA,rewrite_target_true,2000,3000,ADJACENT,2000,3000,0.001,0.004333333333333333,0.003333333333333333,13.603804702311754,12.847410181848332,-0.7563945204634219,13.51247787475586,12.795615196228027,-0.716862678527832,19.277818107604983,18.72599296569824,-0.5518251419067433,31.99920082092285,33.7840690612793,1.7848682403564453,-13.581402771234512,-12.677756188869477,0.9036465823650346,-13.498347282409668,-12.735771656036377,0.762575626373291,-7.914692497253418,-6.803034973144531,1.1116575241088862,2.79116153717041,5.63591194152832,2.84475040435791,13.603804702311754,12.847410181848332,-0.7563945204634219,13.51247787475586,12.795615196228027,-0.716862678527832,19.277818107604983,18.72599296569824,-0.5518251419067433,31.99920082092285,33.7840690612793,1.7848682403564453,-13.581402771234512,-12.677756188869477,0.9036465823650346,-13.498347282409668,-12.735771656036377,0.762575626373291,-7.914692497253418,-6.803034973144531,1.1116575241088862,2.79116153717041,5.63591194152832,2.84475040435791
QA,rewrite_target_true,3000,5000,ADJACENT,3000,5000,0.004333333333333333,0.0072,0.0028666666666666667,12.847410181848332,11.063190477629005,-1.7842197042193266,12.795615196228027,10.916212558746338,-1.8794026374816895,18.72599296569824,16.224267005920414,-2.5017259597778256,33.7840690612793,29.17167854309082,-4.612390518188477,-12.677756188869477,-10.1264641415596,2.551292047309877,-12.735771656036377,-9.892780303955078,2.842991352081299,-6.803034973144531,-4.6437589645385735,2.159276008605958,5.63591194152832,3.641887664794922,-1.9940242767333984,12.847410181848332,11.063190477629005,-1.7842197042193266,12.795615196228027,10.916212558746338,-1.8794026374816895,18.72599296569824,16.224267005920414,-2.5017259597778256,33.7840690612793,29.17167854309082,-4.612390518188477,-12.677756188869477,-10.1264641415596,2.551292047309877,-12.735771656036377,-9.892780303955078,2.842991352081299,-6.803034973144531,-4.6437589645385735,2.159276008605958,5.63591194152832,3.641887664794922,-1.9940242767333984
QA,rewrite_target_true,5000,7500,ADJACENT,5000,7500,0.0072,0.002533333333333333,-0.004666666666666666,11.063190477629005,11.682523625556628,0.6193331479276232,10.916212558746338,11.585810661315918,0.6695981025695801,16.224267005920414,16.056087684631347,-0.16817932128906676,29.17167854309082,31.730716705322266,2.5590381622314453,-10.1264641415596,-9.417476220544179,0.7089879210154209,-9.892780303955078,-9.12221097946167,0.7705693244934082,-4.6437589645385735,-4.85916028022766,-0.21540131568908638,3.641887664794922,2.7448854446411133,-0.8970022201538086,11.063190477629005,11.682523625556628,0.6193331479276232,10.916212558746338,11.585810661315918,0.6695981025695801,16.224267005920414,16.056087684631347,-0.16817932128906676,29.17167854309082,31.730716705322266,2.5590381622314453,-10.1264641415596,-9.417476220544179,0.7089879210154209,-9.892780303955078,-9.12221097946167,0.7705693244934082,-4.6437589645385735,-4.85916028022766,-0.21540131568908638,3.641887664794922,2.7448854446411133,-0.8970022201538086
QA,rewrite_target_true,7500,10000,ADJACENT,7500,10000,0.002533333333333333,0.0023,-0.00023333333333333322,11.682523625556628,11.971984829986095,0.28946120442946643,11.585810661315918,11.813813209533691,0.22800254821777344,16.056087684631347,16.087762260437014,0.031674575805666905,31.730716705322266,25.739843368530273,-5.990873336791992,-9.417476220544179,-9.073873369979859,0.34360285056432005,-9.12221097946167,-8.713307857513428,0.4089031219482422,-4.85916028022766,-4.9811839103698725,-0.12202363014221262,2.7448854446411133,3.988888740539551,1.2440032958984375,11.682523625556628,11.971984829986095,0.28946120442946643,11.585810661315918,11.813813209533691,0.22800254821777344,16.056087684631347,16.087762260437014,0.031674575805666905,31.730716705322266,25.739843368530273,-5.990873336791992,-9.417476220544179,-9.073873369979859,0.34360285056432005,-9.12221097946167,-8.713307857513428,0.4089031219482422,-4.85916028022766,-4.9811839103698725,-0.12202363014221262,2.7448854446411133,3.988888740539551,1.2440032958984375
QA,rewrite_target_true,1000,10000,TOTAL_1K_TO_10K,1000,10000,0.0,0.0023,0.0023,14.32966661787033,11.971984829986095,-2.3576817878842355,14.27438497543335,11.813813209533691,-2.460571765899658,19.997100257873537,16.087762260437014,-3.9093379974365234,32.524620056152344,25.739843368530273,-6.78477668762207,-14.345666852474213,-9.073873369979859,5.271793482494354,-14.318650245666504,-8.713307857513428,5.605342388153076,-8.639036464691161,-4.9811839103698725,3.6578525543212885,-0.713923454284668,3.988888740539551,4.702812194824219,14.32966661787033,11.971984829986095,-2.3576817878842355,14.27438497543335,11.813813209533691,-2.460571765899658,19.997100257873537,16.087762260437014,-3.9093379974365234,32.524620056152344,25.739843368530273,-6.78477668762207,-14.345666852474213,-9.073873369979859,5.271793482494354,-14.318650245666504,-8.713307857513428,5.605342388153076,-8.639036464691161,-4.9811839103698725,3.6578525543212885,-0.713923454284668,3.988888740539551,4.702812194824219
QA,rephrase_target_new,1000,1500,ADJACENT,2000,3000,0.701,0.7143333333333334,0.01333333333333342,1.479787545275367,1.4128213515050139,-0.06696619377035318,0.5592197142541409,0.5590886117424816,-0.00013110251165926456,4.052107436489314,4.065078324079514,0.012970887590199709,12.884917736053467,12.827075958251953,-0.05784177780151367,-0.20571120309829713,-0.038502334912618,0.16720886818567912,0.6943883895874023,0.7629055976867676,0.06851720809936523,4.548422527313233,4.573971176147461,0.025548648834228693,8.587356567382812,9.123542785644531,0.5361862182617188,1.479787545275367,1.4128213515050139,-0.06696619377035318,0.27643993496894836,0.2490043044090271,-0.027435630559921265,4.928877496719361,4.658359956741332,-0.2705175399780284,17.231536865234375,14.342317581176758,-2.889219284057617,1.5192674510478974,1.6535943822860717,0.1343269312381743,2.300253391265869,2.4157466888427734,0.1154932975769043,6.132865333557129,6.136736583709716,0.003871250152586825,10.655329704284668,11.879783630371094,1.2244539260864258
QA,rephrase_target_new,1500,2000,ADJACENT,3000,4000,0.7143333333333334,0.7,-0.01433333333333342,1.4128213515050139,1.4739788411681007,0.06115748966308687,0.5590886117424816,0.5873339921236038,0.02824538038112223,4.065078324079514,4.079520326480272,0.014442002400757659,12.827075958251953,13.94441556930542,1.1173396110534668,-0.038502334912618,-0.1190686595439911,-0.08056632463137309,0.7629055976867676,0.601935863494873,-0.16096973419189453,4.573971176147461,4.508680438995362,-0.06529073715209943,9.123542785644531,9.982283592224121,0.8587408065795898,1.4128213515050139,1.4739788411681007,0.06115748966308687,0.2490043044090271,0.2730564773082733,0.024052172899246216,4.658359956741332,4.8248045444488525,0.16644458770752024,14.342317581176758,17.628864288330078,3.2865467071533203,1.6535943822860717,1.551863610982895,-0.10173077130317676,2.4157466888427734,2.2855653762817383,-0.13018131256103516,6.136736583709716,6.072461509704589,-0.06427507400512678,11.879783630371094,12.153263092041016,0.2734794616699219
QA,rephrase_target_new,2000,3000,ADJACENT,4000,6000,0.7,0.5561666666666667,-0.14383333333333326,1.4739788411681007,2.8710577222001024,1.3970788810320016,0.5873339921236038,1.862790398299694,1.2754564061760902,4.079520326480272,7.542794961575417,3.4632746350951455,13.94441556930542,16.41151189804077,2.4670963287353516,-0.1190686595439911,-2.5300996157328286,-2.4110309561888377,0.601935863494873,-1.9841599464416504,-2.5860958099365234,4.508680438995362,3.7346851348876946,-0.7739953041076673,9.982283592224121,8.832893371582031,-1.1493902206420898,1.4739788411681007,2.8710577222001024,1.3970788810320016,0.2730564773082733,0.86545729637146,0.5924008190631866,4.8248045444488525,8.905091667175293,4.080287122726441,17.628864288330078,22.856290817260742,5.227426528930664,1.551863610982895,-0.29102327656745913,-1.8428868875503541,2.2855653762817383,0.7749872207641602,-1.5105781555175781,6.072461509704589,5.479398250579834,-0.5930632591247553,12.153263092041016,10.392597198486328,-1.7606658935546875
QA,rephrase_target_new,3000,5000,ADJACENT,6000,10000,0.5561666666666667,0.2231,-0.33306666666666673,2.8710577222001024,6.471864797036583,3.60080707483648,1.862790398299694,6.406233787536621,4.543443389236927,7.542794961575417,11.850081205368044,4.3072862437926265,16.41151189804077,19.902286529541016,3.490774631500244,-2.5300996157328286,-6.562531463193894,-4.032431847461066,-1.9841599464416504,-7.009284734725952,-5.025124788284302,3.7346851348876946,0.7224438667297375,-3.012241268157957,8.832893371582031,7.963602066040039,-0.8692913055419922,2.8710577222001024,6.471864797036583,3.60080707483648,0.86545729637146,6.3596510887146,5.49419379234314,8.905091667175293,12.898412036895753,3.9933203697204593,22.856290817260742,22.263975143432617,-0.592315673828125,-0.29102327656745913,-4.512432654857635,-4.2214093782901765,0.7749872207641602,-4.755419015884399,-5.53040623664856,5.479398250579834,2.8409802436828633,-2.6384180068969707,10.392597198486328,10.361860275268555,-0.030736923217773438
QA,rephrase_target_new,5000,7500,ADJACENT,10000,15000,0.2231,0.046,-0.17709999999999998,6.471864797036583,9.7037577420292,3.2318929449926177,6.406233787536621,9.781312108039856,3.375078320503235,11.850081205368044,14.373720550537108,2.523639345169064,19.902286529541016,20.401992797851562,0.4997062683105469,-6.562531463193894,-8.927846675364176,-2.365315212170282,-7.009284734725952,-8.874146461486816,-1.8648617267608643,0.7224438667297375,-3.947571492195129,-4.670015358924866,7.963602066040039,6.01386833190918,-1.9497337341308594,6.471864797036583,9.7037577420292,3.2318929449926177,6.3596510887146,9.842623710632324,3.4829726219177246,12.898412036895753,14.943700408935548,2.0452883720397956,22.263975143432617,23.692310333251953,1.428335189819336,-4.512432654857635,-7.405805744536718,-2.8933730896790824,-4.755419015884399,-7.384382009506226,-2.628962993621826,2.8409802436828633,-2.045706367492676,-4.88668661117554,10.361860275268555,10.924982070922852,0.5631217956542969
QA,rephrase_target_new,7500,10000,ADJACENT,15000,20000,0.046,0.0343,-0.011700000000000002,9.7037577420292,10.513003077192668,0.8092453351634674,9.781312108039856,10.706925392150879,0.925613284111023,14.373720550537108,14.531240463256836,0.15751991271972798,20.401992797851562,21.978251457214355,1.576258659362793,-8.927846675364176,-9.374510296678544,-0.446663621314368,-8.874146461486816,-9.28842830657959,-0.41428184509277344,-3.947571492195129,-4.668860054016113,-0.7212885618209839,6.01386833190918,7.547939300537109,1.5340709686279297,9.7037577420292,10.513003077192668,0.8092453351634674,9.842623710632324,10.700024604797363,0.8574008941650391,14.943700408935548,15.283581638336182,0.3398812294006337,23.692310333251953,23.639507293701172,-0.05280303955078125,-7.405805744536718,-7.707919480669498,-0.3021137361327808,-7.384382009506226,-7.607465028762817,-0.2230830192565918,-2.045706367492676,-2.7415484905242917,-0.6958421230316159,10.924982070922852,11.306407928466797,0.3814258575439453
QA,rephrase_target_new,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.701,0.0343,-0.6667,1.479787545275367,10.513003077192668,9.0332155319173,0.5592197142541409,10.706925392150879,10.147705677896738,4.052107436489314,14.531240463256836,10.47913302676752,12.884917736053467,21.978251457214355,9.093333721160889,-0.20571120309829713,-9.374510296678544,-9.168799093580247,0.6943883895874023,-9.28842830657959,-9.982816696166992,4.548422527313233,-4.668860054016113,-9.217282581329346,8.587356567382812,7.547939300537109,-1.0394172668457031,1.479787545275367,10.513003077192668,9.0332155319173,0.27643993496894836,10.700024604797363,10.423584669828415,4.928877496719361,15.283581638336182,10.354704141616821,17.231536865234375,23.639507293701172,6.407970428466797,1.5192674510478974,-7.707919480669498,-9.227186931717396,2.300253391265869,-7.607465028762817,-9.907718420028687,6.132865333557129,-2.7415484905242917,-8.87441382408142,10.655329704284668,11.306407928466797,0.6510782241821289
QA,rephrase_target_true,1000,1500,ADJACENT,2000,3000,0.001,0.002,0.001,12.062024067774415,11.750714918673038,-0.3113091491013762,11.826519966125488,11.63592267036438,-0.1905972957611084,17.180019474029542,16.598827266693117,-0.5811922073364251,28.161096572875977,26.215389251708984,-1.9457073211669922,-13.219069059848785,-12.9104559618632,0.3086130979855852,-12.795296669006348,-12.655628204345703,0.13966846466064453,-8.07405071258545,-7.533289909362792,0.5407608032226578,-3.035907745361328,-1.2904376983642578,1.7454700469970703,12.062024067774415,11.750714918673038,-0.3113091491013762,11.809762477874756,11.6011643409729,-0.20859813690185547,17.632658195495605,17.37445640563964,-0.2582017898559634,31.496917724609375,30.65662384033203,-0.8402938842773438,-11.669727169513703,-11.37317540216446,0.2965517673492428,-11.38620662689209,-11.204450607299805,0.18175601959228516,-6.057396697998042,-5.687998008728027,0.3693986892700156,1.8538827896118164,2.34877872467041,0.49489593505859375
QA,rephrase_target_true,1500,2000,ADJACENT,3000,4000,0.002,0.00225,0.0002499999999999998,11.750714918673038,11.686635579146445,-0.06407933952659306,11.63592267036438,11.653367519378662,0.017444849014282227,16.598827266693117,16.650484991073608,0.05165772438049032,26.215389251708984,26.776408195495605,0.5610189437866211,-12.9104559618632,-12.803425502538682,0.10703045932451793,-12.655628204345703,-12.593737125396729,0.06189107894897461,-7.533289909362792,-7.614696693420408,-0.08140678405761559,-1.2904376983642578,-0.6777725219726562,0.6126651763916016,11.750714918673038,11.686635579146445,-0.06407933952659306,11.6011643409729,11.584167003631592,-0.016997337341308594,17.37445640563964,17.171220970153808,-0.20323543548583345,30.65662384033203,31.380184173583984,0.7235603332519531,-11.37317540216446,-11.284143574357033,0.08903182780742647,-11.204450607299805,-11.184825897216797,0.019624710083007812,-5.687998008728027,-5.671686840057373,0.01631116867065341,2.34877872467041,4.263070106506348,1.9142913818359375
QA,rephrase_target_true,2000,3000,ADJACENT,4000,6000,0.00225,0.007833333333333333,0.0055833333333333325,11.686635579146445,10.78029530369956,-0.906340275446885,11.653367519378662,10.740830421447754,-0.9125370979309082,16.650484991073608,15.389715099334717,-1.2607698917388905,26.776408195495605,24.47426986694336,-2.302138328552246,-12.803425502538682,-11.794609503587086,1.0088159989515955,-12.593737125396729,-11.78292989730835,0.8108072280883789,-7.614696693420408,-6.599411773681641,1.0152849197387663,-0.6777725219726562,3.705150604248047,4.382923126220703,11.686635579146445,10.78029530369956,-0.906340275446885,11.584167003631592,10.74133014678955,-0.842836856842041,17.171220970153808,15.989151000976566,-1.1820699691772418,31.380184173583984,26.520906448364258,-4.859277725219727,-11.284143574357033,-10.118877129793168,1.1652664445638656,-11.184825897216797,-10.105873584747314,1.0789523124694824,-5.671686840057373,-4.4445152282714835,1.2271716117858897,4.263070106506348,5.099275588989258,0.8362054824829102
QA,rephrase_target_true,3000,5000,ADJACENT,6000,10000,0.007833333333333333,0.0089,0.0010666666666666672,10.78029530369956,10.085131245029718,-0.6951640586698424,10.740830421447754,10.089339971542358,-0.6514904499053955,15.389715099334717,14.000035572052004,-1.3896795272827127,24.47426986694336,24.261043548583984,-0.213226318359375,-11.794609503587086,-10.367638539361954,1.4269709642251325,-11.78292989730835,-10.284465312957764,1.498464584350586,-6.599411773681641,-5.810534000396724,0.7888777732849173,3.705150604248047,2.220250129699707,-1.4849004745483398,10.78029530369956,10.085131245029718,-0.6951640586698424,10.74133014678955,10.064857482910156,-0.6764726638793945,15.989151000976566,14.726001358032228,-1.263149642944338,26.520906448364258,26.091510772705078,-0.4293956756591797,-10.118877129793168,-8.755230467748643,1.3636466620445251,-10.105873584747314,-8.696600437164307,1.4092731475830078,-4.4445152282714835,-3.805812311172485,0.6387029170989984,5.099275588989258,3.961195945739746,-1.1380796432495117
QA,rephrase_target_true,5000,7500,ADJACENT,10000,15000,0.0089,0.0066,-0.0023,10.085131245029718,10.49146351404488,0.40633226901516295,10.089339971542358,10.393293619155884,0.3039536476135254,14.000035572052004,14.6284236907959,0.6283881187438958,24.261043548583984,20.48079490661621,-3.7802486419677734,-10.367638539361954,-9.667872308762869,0.699766230599085,-10.284465312957764,-9.45271635055542,0.8317489624023438,-5.810534000396724,-5.282543468475339,0.5279905319213851,2.220250129699707,0.7851400375366211,-1.435110092163086,10.085131245029718,10.49146351404488,0.40633226901516295,10.064857482910156,10.440328598022461,0.3754711151123047,14.726001358032228,15.110539436340332,0.38453807830810405,26.091510772705078,22.832332611083984,-3.2591781616210938,-8.755230467748643,-8.288672420008977,0.4665580477396656,-8.696600437164307,-8.061443328857422,0.6351571083068848,-3.805812311172485,-3.6942766666412354,0.11153564453124964,3.961195945739746,3.5629138946533203,-0.3982820510864258
QA,rephrase_target_true,7500,10000,ADJACENT,15000,20000,0.0066,0.0037,-0.0029,10.49146351404488,11.252945154999477,0.7614816409545959,10.393293619155884,11.241554975509644,0.8482613563537598,14.6284236907959,14.781035661697388,0.15261197090148748,20.48079490661621,20.336783409118652,-0.1440114974975586,-9.667872308762869,-10.054209551548958,-0.38633724278608916,-9.45271635055542,-9.786624908447266,-0.3339085578918457,-5.282543468475339,-5.88215160369873,-0.5996081352233906,0.7851400375366211,0.3744068145751953,-0.4107332229614258,10.49146351404488,11.252945154999477,0.7614816409545959,10.440328598022461,11.176440238952637,0.7361116409301758,15.110539436340332,15.568675422668457,0.45813598632812536,22.832332611083984,22.52726936340332,-0.30506324768066406,-8.288672420008977,-8.507296702241897,-0.21862428223291985,-8.061443328857422,-8.192454814910889,-0.1310114860534668,-3.6942766666412354,-4.248341417312618,-0.5540647506713827,3.5629138946533203,5.9422149658203125,2.379301071166992
QA,rephrase_target_true,1000,10000,TOTAL_1K_TO_10K,2000,20000,0.001,0.0037,0.0027,12.062024067774415,11.252945154999477,-0.8090789127749378,11.826519966125488,11.241554975509644,-0.5849649906158447,17.180019474029542,14.781035661697388,-2.3989838123321547,28.161096572875977,20.336783409118652,-7.824313163757324,-13.219069059848785,-10.054209551548958,3.164859508299827,-12.795296669006348,-9.786624908447266,3.008671760559082,-8.07405071258545,-5.88215160369873,2.1918991088867203,-3.035907745361328,0.3744068145751953,3.4103145599365234,12.062024067774415,11.252945154999477,-0.8090789127749378,11.809762477874756,11.176440238952637,-0.6333222389221191,17.632658195495605,15.568675422668457,-2.0639827728271474,31.496917724609375,22.52726936340332,-8.969648361206055,-11.669727169513703,-8.507296702241897,3.1624304672718058,-11.38620662689209,-8.192454814910889,3.193751811981201,-6.057396697998042,-4.248341417312618,1.809055280685424,1.8538827896118164,5.9422149658203125,4.088332176208496
QA,locality_target_true,1000,1500,ADJACENT,10000,15000,0.0948,0.0786,-0.016199999999999992,6.535734188300604,6.966430896717,0.43069670841639596,6.272606635093689,6.757726955413818,0.48512032032012886,9.797422196865082,10.34690884590149,0.5494866490364085,16.77508964538574,17.274984931945802,0.49989528656006144,-10.61328404712677,-11.210690904299419,-0.5974068571726487,-10.436617851257324,-11.129011154174805,-0.6923933029174805,-5.921192502975464,-6.766841983795162,-0.8456494808196977,-0.6786317825317383,-1.9131669998168945,-1.2345352172851562,6.535734188300604,6.966430896716999,0.43069670841639507,6.180295944213867,6.701698541641235,0.5214025974273682,11.534016132354736,12.17215347290039,0.6381373405456543,24.851436614990234,23.963485717773438,-0.8879508972167969,-5.271406346511841,-5.76538523457845,-0.49397888806660895,-5.013408184051514,-5.589964389801025,-0.5765562057495117,-0.07942638397216797,-0.46055040359496996,-0.38112401962280196,5.942569732666016,6.0836591720581055,0.14108943939208984
QA,locality_target_true,1500,2000,ADJACENT,15000,20000,0.0786,0.07005,-0.008550000000000002,6.966430896717,7.421265390324872,0.45483449360787187,6.757726955413818,7.169901904463767,0.4121749490499491,10.34690884590149,10.85134394645691,0.5044351005554191,17.274984931945802,15.757032871246338,-1.5179520606994643,-11.210690904299419,-11.893543367862701,-0.6828524635632824,-11.129011154174805,-11.7230224609375,-0.5940113067626953,-6.766841983795162,-7.417398262023926,-0.6505562782287635,-1.9131669998168945,-2.1224794387817383,-0.20931243896484375,6.966430896716999,7.421265390324872,0.45483449360787276,6.701698541641235,7.214127779006958,0.5124292373657227,12.17215347290039,12.67969560623169,0.5075421333312988,23.963485717773438,26.35344886779785,2.389963150024414,-5.76538523457845,-6.255704395532608,-0.49031916095415795,-5.589964389801025,-6.128934383392334,-0.5389699935913086,-0.46055040359496996,-0.71299657821655,-0.2524461746215801,6.0836591720581055,6.922582626342773,0.838923454284668
QA,locality_target_true,2000,3000,ADJACENT,20000,30000,0.07005,0.053066666666666665,-0.016983333333333336,7.421265390324872,8.165554695092808,0.7442893047679364,7.169901904463767,8.073949813842773,0.9040479093790061,10.85134394645691,11.60803071975708,0.7566867733001708,15.757032871246338,17.12320041656494,1.3661675453186035,-11.893543367862701,-12.870069815953572,-0.9765264480908709,-11.7230224609375,-12.837072849273682,-1.1140503883361816,-7.417398262023926,-8.517827796936036,-1.1004295349121103,-2.1224794387817383,-2.724567413330078,-0.6020879745483398,7.421265390324872,8.165554695092808,0.7442893047679364,7.214127779006958,8.061442375183105,0.8473145961761475,12.67969560623169,13.634978771209719,0.9552831649780291,26.35344886779785,29.219104766845703,2.8656558990478516,-6.255704395532608,-7.0473016468365985,-0.7915972513039904,-6.128934383392334,-7.003873825073242,-0.8749394416809082,-0.71299657821655,-1.2457773208618148,-0.5327807426452648,6.922582626342773,7.2394819259643555,0.31689929962158203
QA,locality_target_true,3000,5000,ADJACENT,30000,50000,0.053066666666666665,0.0135,-0.03956666666666667,8.165554695092808,10.080843406709462,1.915288711616654,8.073949813842773,10.057503843307495,1.983554029464722,11.60803071975708,13.069922180175782,1.4618914604187019,17.12320041656494,16.99107370376587,-0.13212671279907084,-12.870069815953572,-14.251775226211548,-1.3817054102579753,-12.837072849273682,-14.205262184143066,-1.3681893348693848,-8.517827796936036,-10.415789604187006,-1.8979618072509705,-2.724567413330078,-2.4447784423828125,0.2797889709472656,8.165554695092808,10.080843406709462,1.915288711616654,8.061442375183105,10.10482120513916,2.0433788299560547,13.634978771209719,15.04425458908081,1.409275817871091,29.219104766845703,28.139841079711914,-1.079263687133789,-7.0473016468365985,-8.609462000632286,-1.5621603537956874,-7.003873825073242,-8.5419282913208,-1.5380544662475586,-1.2457773208618148,-3.38608093261719,-2.140303611755375,7.2394819259643555,8.069229125976562,0.829747200012207
QA,locality_target_true,5000,7500,ADJACENT,50000,75000,0.0135,0.003533333333333333,-0.009966666666666667,10.080843406709462,11.516465635679562,1.4356222289701002,10.057503843307495,11.445466709136962,1.3879628658294667,13.069922180175782,14.501738624572752,1.4318164443969703,16.99107370376587,20.155814743041994,3.164741039276123,-14.251775226211548,-13.818101372591654,0.43367385361989363,-14.205262184143066,-13.756237983703613,0.4490242004394531,-10.415789604187006,-9.809853839874268,0.6059357643127381,-2.4447784423828125,-4.82601261138916,-2.3812341690063477,10.080843406709462,11.516465635679562,1.4356222289701002,10.10482120513916,11.477666854858398,1.3728456497192383,15.04425458908081,15.833528518676758,0.7892739295959483,28.139841079711914,27.415809631347656,-0.7240314483642578,-8.609462000632286,-8.990205401140848,-0.38074340050856215,-8.5419282913208,-8.698627471923828,-0.15669918060302734,-3.38608093261719,-4.461009550094604,-1.0749286174774144,8.069229125976562,3.5116052627563477,-4.557623863220215
