cohort,arm,metric,scope,denominator,before_num,after_num,delta_pp,retained,lost,gained,both_failed,W0_success_den,W0_success_to_failure_num,W0_failure_den,W0_failure_to_success_num,new_NLL_paired_delta_mean,new_NLL_paired_delta_median,new_NLL_decreased,new_NLL_increased,new_NLL_equal,true_NLL_paired_delta_mean,true_NLL_paired_delta_median,true_NLL_decreased,true_NLL_increased,true_NLL_equal
52,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,99,93.0,6,0,93,1,6,0,94,93,-9.767814172887302,-9.880405448377132,100,0,0,5.8191335019283,6.168159317225218,11,89,0
53,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,98,92.0,6,0,92,2,6,0,94,92,-10.465512889788661,-10.781481425219681,98,2,0,5.767973381215707,6.267683506011963,12,88,0
54,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,97,87.0,9,1,88,2,10,1,90,88,-10.13400387160771,-10.071817602962255,99,1,0,7.361836077342741,6.9536391496658325,6,94,0
55,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,97,88.0,8,1,89,2,9,1,91,89,-10.582028084974663,-10.523920767009258,100,0,0,8.002439803527668,8.084998369216919,5,95,0
56,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,96,86.0,10,0,86,4,10,0,90,86,-9.544633767085834,-9.231846954673529,99,1,0,6.121916133027989,6.832693696022034,12,88,0
57,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,98,88.0,10,0,88,2,10,0,90,88,-10.67462408210049,-10.647216536104679,98,2,0,6.789446095302701,6.757565975189209,12,88,0
58,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,98,92.0,6,0,92,2,6,0,94,92,-10.171772224367887,-10.530475453939289,99,1,0,6.733042250843718,6.532013084739447,9,91,0
59,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,98,89.0,9,0,89,2,9,0,91,89,-9.975378039668431,-9.898945021559484,100,0,0,6.88503564581275,6.803398311138153,7,93,0
60,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,98,89.0,9,0,89,2,9,0,91,89,-10.346100451448583,-10.439003355801105,98,2,0,6.462601660815999,6.16392707824707,13,87,0
61,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,11,99,88.0,11,0,88,1,11,0,89,88,-10.00342716832427,-10.016657994361594,99,1,0,7.899108002744615,8.642390988767147,11,89,0
62,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,7,100,93.0,7,0,93,0,7,0,93,93,-10.314272948666185,-9.960389725718414,98,2,0,7.218525203866884,7.412052631378174,9,91,0
63,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,3,98,95.0,3,0,95,2,3,0,97,95,-9.828133642502653,-10.096037306822836,98,2,0,8.439325300315396,8.789122339338064,8,92,0
64,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,7,100,93.0,7,0,93,0,7,0,93,93,-10.142845796386172,-10.371609654364875,100,0,0,7.9649950301181525,7.652824223041534,7,93,0
65,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,7,98,91.0,7,0,91,2,7,0,93,91,-10.612696008374078,-10.992182749789208,98,2,0,8.4177825043723,8.40177470445633,4,96,0
66,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,100,91.0,9,0,91,0,9,0,91,91,-10.551988667954866,-10.71889934130013,100,0,0,7.377063416773454,7.464879751205444,11,89,0
67,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,4,98,94.0,4,0,94,2,4,0,96,94,-11.132061120677973,-11.160481985396473,100,0,0,7.847645904812961,8.406710982322693,10,90,0
68,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,12,99,87.0,12,0,87,1,12,0,88,87,-10.151667923801433,-10.072107517567929,100,0,0,6.700267359483987,7.333600759506226,14,86,0
69,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,2,100,98.0,2,0,98,0,2,0,98,98,-10.380858857186395,-10.661376607371494,99,1,0,8.697151364544407,8.259826004505157,4,96,0
70,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,4,97,93.0,4,0,93,3,4,0,96,93,-9.928160778600432,-9.985380315338261,99,1,0,7.478255584146828,8.105004779994488,5,95,0
71,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,100,91.0,9,0,91,0,9,0,91,91,-10.493264905640899,-10.217439372092485,100,0,0,6.339331645236525,6.170191377401352,12,88,0
72,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,99,90.0,9,0,90,1,9,0,91,90,-10.638515636088414,-10.826625447181868,100,0,0,6.957718071807176,7.214047193527222,10,90,0
73,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,8,99,91.0,8,0,91,1,8,0,92,91,-10.857342478806386,-11.165859497967176,100,0,0,7.8126863726042215,7.582258462905884,11,89,0
74,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,98,89.0,8,1,90,1,9,1,91,90,-10.52365736555541,-10.5490604005754,100,0,0,8.162514922489354,8.862473249435425,4,96,0
75,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,4,99,95.0,4,0,95,1,4,0,96,95,-10.386656515186077,-10.625811598845758,100,0,0,7.769938508663326,8.613218784332275,11,89,0
76,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.629095838992871,-10.683383500669152,100,0,0,8.89264287326485,8.664093270897865,4,96,0
77,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,8,98,90.0,8,0,90,2,8,0,92,90,-11.068428345983158,-11.37474424764514,100,0,0,7.047614820743911,7.485776424407959,13,87,0
78,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,100,91.0,9,0,91,0,9,0,91,91,-10.31359476286656,-10.210733098676428,100,0,0,6.933921963125467,6.624419808387756,10,90,0
79,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,4,99,95.0,4,0,95,1,4,0,96,95,-10.703922768462508,-10.846560488920659,100,0,0,7.337442929670215,8.117663741111755,11,89,0
80,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,9,100,91.0,9,0,91,0,9,0,91,91,-10.664450997523964,-10.689460414461792,100,0,0,8.30679882161785,8.331189274787903,8,92,0
81,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,99,89.0,10,0,89,1,10,0,90,89,-10.312575629939237,-10.046965851448476,100,0,0,7.049481527905446,7.130362272262573,5,95,0
82,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,3,99,96.0,3,0,96,1,3,0,97,96,-11.311251993171682,-11.03604546468705,100,0,0,8.763575549973176,9.375395715236664,5,95,0
83,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,99,93.0,6,0,93,1,6,0,94,93,-11.088253653126994,-11.02132504270412,100,0,0,7.877639991184696,8.177589058876038,8,92,0
84,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,8,99,91.0,8,0,91,1,8,0,92,91,-10.876463505905122,-11.0686250103754,100,0,0,7.2364423270151015,7.480022430419922,10,90,0
85,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.428923864279932,-10.191053860122338,100,0,0,8.577097027292474,8.987662088125944,5,95,0
86,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.751393328527483,-10.974440745208994,100,0,0,7.498987098820508,7.879324711859226,10,90,0
87,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,99,93.0,6,0,93,1,6,0,94,93,-10.735259864544805,-10.692563793621957,100,0,0,7.807761820945888,7.948136355727911,8,92,0
88,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,99,94.0,5,0,94,1,5,0,95,94,-11.550073664784868,-11.458825616165996,99,1,0,7.869519352959469,8.04384782910347,10,90,0
89,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,11,100,89.0,11,0,89,0,11,0,89,89,-10.57919096428815,-10.622214265167713,100,0,0,7.757201899180072,8.053892135620117,8,92,0
90,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.79254049333147,-10.816008812224027,100,0,0,7.655380112743005,7.804311037063599,3,97,0
91,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,99,93.0,6,0,93,1,6,0,94,93,-10.844979412551183,-11.135726170876296,100,0,0,7.9422223596740515,8.328163862228394,8,92,0
92,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,4,100,96.0,4,0,96,0,4,0,96,96,-10.65036092260314,-10.78822846710682,99,1,0,8.531992633631454,8.469685435295105,7,93,0
93,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,7,100,93.0,7,0,93,0,7,0,93,93,-10.54745309406775,-10.70377011137316,100,0,0,8.023382596485316,8.372915148735046,11,89,0
94,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.808776716148495,-10.623269147239625,100,0,0,7.265230792481452,7.483746886253357,10,90,0
95,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,6,99,93.0,6,0,93,1,6,0,94,93,-10.855035515714844,-10.862022610148415,100,0,0,8.266837207376957,8.78275953233242,6,94,0
96,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,5,100,95.0,5,0,95,0,5,0,95,95,-10.052158624099702,-9.927320556365885,100,0,0,8.526638729323167,8.544467207975686,4,96,0
97,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,99,89.0,10,0,89,1,10,0,90,89,-10.736906342650983,-10.229451422332204,100,0,0,7.550374116981402,8.566176414489746,13,87,0
98,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,10,99,89.0,10,0,89,1,10,0,90,89,-10.55420185969313,-10.528144775686087,100,0,0,7.556328264810145,8.069140255451202,5,95,0
99,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,8,100,92.0,8,0,92,0,8,0,92,92,-11.535892509593687,-10.881835562875494,100,0,0,8.342513680532575,8.496397733688354,7,93,0
100,AlphaEdit_L8_ONLY,RS,FINAL_W100_FIXED_B100_COHORT,100,11,100,89.0,11,0,89,0,11,0,89,89,-10.093708652267887,-9.858270502125379,100,0,0,8.51543332944624,8.417008459568024,3,97,0
1,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,20,106,43.0,17,3,89,91,20,3,180,89,-1.9596333862841129,-1.8544402122497559,132,68,0,3.8428714602719993,3.3211184926331043,32,168,0
2,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,26,110,42.0,20,6,90,84,26,6,174,90,-2.579165157601237,-2.6749932765960693,142,58,0,3.505519918657374,3.7007864117622375,44,156,0
3,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,15,128,56.5,11,4,117,68,15,4,185,117,-3.1838949584588407,-3.2495503425598145,148,52,0,3.532193789773155,3.582676410675049,41,159,0
4,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,31,126,47.5,24,7,102,67,31,7,169,102,-3.6133364095399156,-3.064109444618225,158,42,0,3.0347657246468587,2.927549123764038,50,150,0
5,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,20,128,54.0,16,4,112,68,20,4,180,112,-3.011072857840918,-3.2716684341430664,151,49,0,3.836153778946027,3.552185297012329,31,169,0
6,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,29,142,56.5,26,3,116,55,29,3,171,116,-3.7879026772454383,-3.4702951908111572,159,41,0,3.2925734985247255,3.0678904056549072,42,158,0
7,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,136,58.5,16,3,120,61,19,3,181,120,-3.6290946301251825,-4.042652904987335,160,40,0,4.191033897548914,3.9505763053894043,43,157,0
8,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,20,126,53.0,16,4,110,70,20,4,180,110,-3.210448400510941,-3.4349730014801025,151,49,0,3.6256837239675224,3.513355851173401,46,154,0
9,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,137,57.5,20,2,117,61,22,2,178,117,-3.815455492283218,-3.288179874420166,163,37,0,4.263821475761943,3.8917213678359985,31,169,0
10,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,25,137,56.0,21,4,116,59,25,4,175,116,-3.5308287488832137,-3.3969709873199463,159,41,0,3.766093079149723,3.3183807730674744,35,165,0
11,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,132,55.0,16,6,116,62,22,6,178,116,-3.0005624753804296,-3.0766239166259766,152,48,0,4.25808353890432,4.444807440042496,38,162,0
12,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,27,135,54.0,23,4,112,61,27,4,173,112,-4.287187521844171,-4.318456649780273,167,33,0,3.4591827089991423,3.715304136276245,40,160,0
13,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,144,60.5,20,3,124,53,23,3,177,124,-3.9480303194466977,-3.9469499588012695,166,34,0,4.376385724530264,4.229472637176514,35,165,0
14,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,140,59.5,15,6,125,54,21,6,179,125,-3.1085589304403403,-3.715304136276245,152,48,0,4.043723586024717,4.133032321929932,41,159,0
15,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,146,63.5,13,6,133,48,19,6,181,133,-3.654460520988796,-3.9672486782073975,152,48,0,4.251721933223307,3.994570255279541,27,173,0
16,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,134,57.5,15,4,119,62,19,4,181,119,-3.9026024795498233,-4.23319998383522,165,35,0,3.65500014747493,3.3896124362945557,41,159,0
17,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,140,58.5,18,5,122,55,23,5,177,122,-3.3680658092780504,-3.6071118116378784,148,52,0,4.074806782985106,4.020216464996338,34,166,0
18,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,17,141,62.0,13,4,128,55,17,4,183,128,-3.885596793121658,-4.00497031211853,158,42,0,3.654317609779537,3.448162078857422,43,157,0
19,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,143,60.0,18,5,125,52,23,5,177,125,-4.450520206610673,-4.156339727342129,165,35,0,4.16691244432237,4.399251163005829,39,161,0
20,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,17,137,60.0,13,4,124,59,17,4,183,124,-3.7684173155063765,-3.531632423400879,151,49,0,4.84522916527465,4.868383691646159,32,168,0
21,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,27,143,58.0,24,3,119,54,27,3,173,119,-4.255571333436528,-4.085975170135498,162,38,0,3.4647128914669154,3.43644992262125,40,160,0
22,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,153,66.0,19,2,134,45,21,2,179,134,-4.448695503023918,-5.216706573963165,163,37,0,4.051394451986998,4.013376921415329,35,165,0
23,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,139,59.0,17,4,122,57,21,4,179,122,-5.3024892270634885,-5.572473764419556,176,24,0,3.642780387327075,3.24336576461792,38,162,0
24,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,144,60.5,18,5,126,51,23,5,177,126,-3.9681022635265255,-4.148397445678711,154,46,0,3.6524307379219683,3.475163459777832,47,153,0
25,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,147,65.5,14,2,133,51,16,2,184,133,-4.318380690958438,-4.209082365036011,166,34,0,4.576143563566729,4.389291927218437,32,168,0
26,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,25,143,59.0,22,3,121,54,25,3,175,121,-4.056963390700985,-4.243388652801514,155,45,0,4.070506176173222,4.112212777137756,38,162,0
27,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,145,63.0,16,3,129,52,19,3,181,129,-4.09277371768243,-3.887665629386902,162,38,0,4.266134253945202,3.999569892883301,34,166,0
28,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,24,158,67.0,22,2,136,40,24,2,176,136,-4.60533479177393,-4.537493914365768,163,37,0,4.556101240441203,4.303838014602661,30,170,0
29,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,14,151,68.5,13,1,138,48,14,1,186,138,-4.999715810075868,-5.307261347770691,169,31,0,4.083822920629754,4.511725842952728,40,160,0
30,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,156,67.0,17,5,139,39,22,5,178,139,-4.834322891769116,-5.240199089050293,168,32,0,4.202362699490041,4.0042601227760315,38,162,0
31,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,13,149,68.0,11,2,138,49,13,2,187,138,-4.460005882476544,-4.868979811668396,167,33,0,3.957283511874266,3.5062825679779053,39,161,0
32,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,163,73.5,14,2,149,35,16,2,184,149,-5.5046386583722775,-6.209173291921616,166,34,0,4.955623844303191,4.717381000518799,26,174,0
33,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,20,151,65.5,17,3,134,46,20,3,180,134,-4.9439909056579925,-5.432786345481873,172,28,0,4.446687545627356,4.362010478973389,26,174,0
34,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,17,138,60.5,12,5,126,57,17,5,183,126,-4.387770877532894,-4.353057861328125,168,32,0,4.157215037047863,3.95080828666687,34,166,0
35,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,27,154,63.5,24,3,130,43,27,3,173,130,-4.174825367522717,-4.550014495849609,159,41,0,4.207812037840486,3.745514154434204,38,162,0
36,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,157,68.0,18,3,139,40,21,3,179,139,-5.443227604865097,-5.902924984693527,170,30,0,4.539296453176067,4.5345364809036255,37,163,0
37,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,15,163,74.0,13,2,150,35,15,2,185,150,-4.680884532155469,-4.746684014797211,162,38,0,5.250400417209603,5.261663556098938,24,176,0
38,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,129,55.0,13,6,116,65,19,6,181,116,-4.219309838384943,-4.2035253047943115,160,40,0,4.04881707106717,3.94766902923584,37,163,0
39,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,28,160,66.0,24,4,136,36,28,4,172,136,-5.495353245851584,-5.820670269429684,171,29,0,3.5973688044585286,3.9076664447784424,47,153,0
40,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,26,166,70.0,24,2,142,32,26,2,174,142,-5.250376567787607,-6.138203911483288,168,32,0,4.039194526178762,4.1135669350624084,34,166,0
41,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,149,64.0,15,6,134,45,21,6,179,134,-5.034638668015759,-4.693460941314697,171,29,0,4.635479473271407,4.108474969863892,35,165,0
42,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,160,69.0,19,3,141,37,22,3,178,141,-5.261761544101173,-5.1461456418037415,168,32,0,4.232277786300983,3.9594168663024902,31,169,0
43,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,28,165,68.5,24,4,141,31,28,4,172,141,-5.3155526123783785,-5.7541282176971436,171,29,0,4.778381770066917,4.524819910526276,32,168,0
44,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,170,77.0,13,3,157,27,16,3,184,157,-6.330167367910035,-6.905021713580936,183,17,0,4.498587743723765,5.032457113265991,38,162,0
45,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,14,146,66.0,10,4,136,50,14,4,186,136,-4.844671596648696,-4.867076721042395,163,37,0,3.8090227188542487,3.726205348968506,44,156,0
46,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,160,69.0,19,3,141,37,22,3,178,141,-5.833993886271128,-6.620911065489054,177,23,0,4.0018565850052985,3.547180652618408,38,162,0
47,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,15,154,69.5,13,2,141,44,15,2,185,141,-5.736180440532334,-6.065476179122925,182,18,0,4.406850712774322,4.035399010404944,40,160,0
48,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,163,70.0,19,4,144,33,23,4,177,144,-5.752324686650354,-5.9703367948532104,166,34,0,4.813748906231485,4.843409419059753,34,166,0
49,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,22,163,70.5,20,2,143,35,22,2,178,143,-5.165483221667382,-6.1289713978767395,163,37,0,4.648637917558663,4.608120232820511,29,171,0
50,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,17,168,75.5,17,0,151,32,17,0,183,151,-5.951520293835201,-5.614157885313034,180,20,0,4.681034647796769,4.534552663564682,34,166,0
51,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,160,68.5,22,1,138,39,23,1,177,138,-5.549776358186791,-6.026869714260101,172,28,0,4.663953935531899,4.556166440248489,31,169,0
52,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,12,166,77.0,10,2,156,32,12,2,188,156,-5.808995950935642,-5.80588698387146,179,21,0,3.9512440527044235,3.9520858228206635,39,161,0
53,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,170,74.5,19,2,151,28,21,2,179,151,-5.865058213659795,-5.94229045137763,174,26,0,4.192444607475773,4.269581124186516,47,153,0
54,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,25,160,67.5,21,4,139,36,25,4,175,139,-5.548993226033781,-5.9410552848130465,170,30,0,5.122202931977808,5.241755664348602,28,172,0
55,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,156,67.5,17,4,139,40,21,4,179,139,-5.982707054693019,-6.473840147256851,169,31,0,4.447464387970976,4.507511138916016,36,164,0
56,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,27,159,66.0,25,2,134,39,27,2,173,134,-5.749625395676703,-5.65921007655561,175,25,0,4.578975713588298,5.010744690895081,36,164,0
57,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,164,71.5,17,4,147,32,21,4,179,147,-6.340401698026253,-6.469017028808594,180,20,0,4.483712030854076,4.872829079627991,34,166,0
58,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,162,71.5,14,5,148,33,19,5,181,148,-5.071828142791637,-5.092148322612047,171,29,0,4.921559617631138,4.660123586654663,23,177,0
59,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,20,156,68.0,16,4,140,40,20,4,180,140,-5.186924949437562,-5.2891068905591965,168,32,0,4.549044345365838,4.552509784698486,33,167,0
60,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,168,76.0,14,2,154,30,16,2,184,154,-6.478042952214018,-6.6133341789245605,183,17,0,4.841705546891316,4.9279424995183945,41,159,0
61,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,161,69.0,20,3,141,36,23,3,177,141,-5.909220243842574,-6.380409598350525,170,30,0,5.128417084137909,4.792461395263672,31,169,0
62,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,25,166,70.5,22,3,144,31,25,3,175,144,-6.442631585089839,-7.2773005878552794,176,24,0,4.689746193829924,4.266170263290405,27,173,0
63,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,17,165,74.0,15,2,150,33,17,2,183,150,-6.044645161880035,-6.191878437995911,178,22,0,5.1269145347643645,5.186092548072338,29,171,0
64,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,9,157,74.0,6,3,151,40,9,3,191,151,-5.838881704312371,-6.19959220290184,175,25,0,5.292817379166372,5.222821950912476,29,171,0
65,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,19,161,71.0,16,3,145,36,19,3,181,145,-5.639720520353949,-5.844029903411865,173,27,0,4.66760709663853,4.505451261997223,28,172,0
66,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,21,162,70.5,18,3,144,35,21,3,179,144,-5.845004238584225,-6.101341567467898,173,27,0,4.613550814554328,4.801013469696045,34,166,0
67,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,165,74.5,12,4,153,31,16,4,184,153,-6.433186248189304,-6.958776876330376,176,24,0,4.887232231341768,4.980036735534668,36,164,0
68,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,16,161,72.5,16,0,145,39,16,0,184,145,-5.472902953064185,-5.9367584474384785,174,26,0,4.792318835714832,4.8771326541900635,28,172,0
69,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,12,171,79.5,10,2,161,27,12,2,188,161,-6.340567312808417,-6.600606143474579,183,17,0,5.6466059269569815,5.1027341187000275,24,176,0
70,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,9,166,78.5,9,0,157,34,9,0,191,157,-5.298357762893138,-5.701659083366394,175,25,0,4.8201764857582745,4.5661473870277405,27,173,0
71,AlphaEdit_L8_ONLY,PS,FINAL_W100_FIXED_B100_COHORT,200,23,159,68.0,17,6,142,35,23,6,177,142,-5.386736338896444,-6.075622141361237,165,35,0,4.710858430564404,4.546630263328552,26,174,0
