state,family,variant,edits,task,branch,label,support,predicted,tp,fp,fn,f1
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mrpc,alternative,0,50,20,17,3,33,0.4857142857142857
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mrpc,alternative,1,50,80,47,33,3,0.7230769230769231
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,cola,generation,0,50,60,42,18,8,0.7636363636363637
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,cola,generation,1,50,39,32,7,18,0.7191011235955056
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,cola,alternative,0,50,64,44,20,6,0.7719298245614035
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,cola,alternative,1,50,36,30,6,20,0.6976744186046512
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,rte,generation,0,50,78,47,31,3,0.734375
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,rte,generation,1,50,22,19,3,31,0.5277777777777778
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,rte,alternative,0,50,78,47,31,3,0.734375
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,rte,alternative,1,50,22,19,3,31,0.5277777777777778
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,generation,-1,0,20,0,20,0,0.0
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,generation,0,25,17,8,9,17,0.38095238095238093
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,generation,1,25,18,14,4,11,0.6511627906976745
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,generation,2,25,27,10,17,15,0.38461538461538464
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,generation,3,25,18,10,8,15,0.46511627906976744
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,alternative,0,25,20,10,10,15,0.4444444444444444
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,alternative,1,25,21,16,5,9,0.6956521739130435
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,alternative,2,25,34,15,19,10,0.5084745762711864
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,mmlu,alternative,3,25,25,15,10,10,0.6
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,nli,generation,0,50,49,35,14,15,0.7070707070707071
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,nli,generation,1,50,51,36,15,14,0.7128712871287128
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,nli,alternative,0,50,49,35,14,15,0.7070707070707071
MEMIT_L4_ONLY-edits03000,MEMIT,L4_ONLY,3000,nli,alternative,1,50,51,36,15,14,0.7128712871287128
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,sst2,generation,-1,0,29,0,29,0,0.0
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,sst2,generation,0,50,42,39,3,11,0.8478260869565217
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,sst2,generation,1,50,29,29,0,21,0.7341772151898734
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,sst2,alternative,0,50,52,48,4,2,0.9411764705882353
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,sst2,alternative,1,50,48,46,2,4,0.9387755102040817
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mrpc,generation,0,50,13,12,1,38,0.38095238095238093
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mrpc,generation,1,50,87,49,38,1,0.7153284671532847
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mrpc,alternative,0,50,13,12,1,38,0.38095238095238093
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mrpc,alternative,1,50,87,49,38,1,0.7153284671532847
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,cola,generation,0,50,63,41,22,9,0.7256637168141593
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,cola,generation,1,50,36,28,8,22,0.6511627906976745
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,cola,alternative,0,50,64,42,22,8,0.7368421052631579
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,cola,alternative,1,50,36,28,8,22,0.6511627906976745
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,rte,generation,0,50,76,47,29,3,0.746031746031746
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,rte,generation,1,50,24,21,3,29,0.5675675675675675
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,rte,alternative,0,50,76,47,29,3,0.746031746031746
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,rte,alternative,1,50,24,21,3,29,0.5675675675675675
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,generation,-1,0,25,0,25,0,0.0
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,generation,0,25,14,8,6,17,0.41025641025641024
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,generation,1,25,16,12,4,13,0.5853658536585366
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,generation,2,25,28,10,18,15,0.37735849056603776
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,generation,3,25,17,9,8,16,0.42857142857142855
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,alternative,0,25,18,10,8,15,0.46511627906976744
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,alternative,1,25,23,16,7,9,0.6666666666666666
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,alternative,2,25,35,15,20,10,0.5
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,mmlu,alternative,3,25,24,14,10,11,0.5714285714285714
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,nli,generation,0,50,51,35,16,15,0.693069306930693
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,nli,generation,1,50,49,34,15,16,0.6868686868686869
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,nli,alternative,0,50,51,35,16,15,0.693069306930693
MEMIT_L4_ONLY-edits04000,MEMIT,L4_ONLY,4000,nli,alternative,1,50,49,34,15,16,0.6868686868686869
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,sst2,generation,-1,0,29,0,29,0,0.0
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,sst2,generation,0,50,43,40,3,10,0.8602150537634409
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,sst2,generation,1,50,28,28,0,22,0.717948717948718
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,sst2,alternative,0,50,53,48,5,2,0.9320388349514563
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,sst2,alternative,1,50,47,45,2,5,0.9278350515463918
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mrpc,generation,0,50,8,8,0,42,0.27586206896551724
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mrpc,generation,1,50,92,50,42,0,0.704225352112676
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mrpc,alternative,0,50,8,8,0,42,0.27586206896551724
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mrpc,alternative,1,50,92,50,42,0,0.704225352112676
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,cola,generation,0,50,65,43,22,7,0.7478260869565218
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,cola,generation,1,50,34,28,6,22,0.6666666666666666
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,cola,alternative,0,50,68,44,24,6,0.7457627118644068
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,cola,alternative,1,50,32,26,6,24,0.6341463414634146
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,rte,generation,0,50,79,48,31,2,0.7441860465116279
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,rte,generation,1,50,21,19,2,31,0.5352112676056338
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,rte,alternative,0,50,79,48,31,2,0.7441860465116279
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,rte,alternative,1,50,21,19,2,31,0.5352112676056338
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,generation,-1,0,34,0,34,0,0.0
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,generation,0,25,11,6,5,19,0.3333333333333333
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,generation,1,25,15,12,3,13,0.6
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,generation,2,25,26,11,15,14,0.43137254901960786
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,generation,3,25,14,8,6,17,0.41025641025641024
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,alternative,0,25,16,8,8,17,0.3902439024390244
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,alternative,1,25,26,16,10,9,0.6274509803921569
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,alternative,2,25,34,16,18,9,0.5423728813559322
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,alternative,3,25,24,14,10,11,0.5714285714285714
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,generation,0,50,49,33,16,17,0.6666666666666666
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,generation,1,50,51,34,17,16,0.6732673267326733
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,alternative,0,50,49,33,16,17,0.6666666666666666
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,alternative,1,50,51,34,17,16,0.6732673267326733
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,generation,-1,0,36,0,36,0,0.0
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,generation,0,50,37,34,3,16,0.7816091954022989
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,generation,1,50,27,26,1,24,0.6753246753246753
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,alternative,0,50,52,47,5,3,0.9215686274509803
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,alternative,1,50,48,45,3,5,0.9183673469387755
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,generation,0,50,6,6,0,44,0.21428571428571427
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,generation,1,50,94,50,44,0,0.6944444444444444
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,alternative,0,50,6,6,0,44,0.21428571428571427
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,alternative,1,50,94,50,44,0,0.6944444444444444
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,generation,0,50,64,43,21,7,0.7543859649122807
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,generation,1,50,35,29,6,21,0.6823529411764706
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,alternative,0,50,70,44,26,6,0.7333333333333333
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,alternative,1,50,30,24,6,26,0.6
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,generation,0,50,81,47,34,3,0.7175572519083969
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,generation,1,50,19,16,3,34,0.463768115942029
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,alternative,0,50,81,47,34,3,0.7175572519083969
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,alternative,1,50,19,16,3,34,0.463768115942029
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,-1,0,29,0,29,0,0.0
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,0,25,11,5,6,20,0.2777777777777778
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,1,25,16,12,4,13,0.5853658536585366
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,2,25,29,11,18,14,0.4074074074074074
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,3,25,15,6,9,19,0.3
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,alternative,0,25,18,9,9,16,0.4186046511627907
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,alternative,1,25,22,13,9,12,0.5531914893617021
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,alternative,2,25,36,15,21,10,0.4918032786885246
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,alternative,3,25,24,13,11,12,0.5306122448979592
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,generation,0,50,41,28,13,22,0.6153846153846154
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,generation,1,50,59,37,22,13,0.6788990825688074
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,alternative,0,50,40,27,13,23,0.6
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,alternative,1,50,60,37,23,13,0.6727272727272727
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,generation,-1,0,39,0,39,0,0.0
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,generation,0,50,42,37,5,13,0.8043478260869565
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,generation,1,50,19,19,0,31,0.5507246376811594
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,alternative,0,50,55,47,8,3,0.8952380952380953
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,alternative,1,50,45,42,3,8,0.8842105263157894
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,generation,0,50,1,1,0,49,0.0392156862745098
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,generation,1,50,99,50,49,0,0.6711409395973155
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,alternative,0,50,1,1,0,49,0.0392156862745098
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,alternative,1,50,99,50,49,0,0.6711409395973155
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,generation,-1,0,1,0,1,0,0.0
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,generation,0,50,68,43,25,7,0.7288135593220338
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,generation,1,50,31,25,6,25,0.6172839506172839
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,alternative,0,50,74,44,30,6,0.7096774193548387
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,alternative,1,50,26,20,6,30,0.5263157894736842
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,generation,0,50,79,45,34,5,0.6976744186046512
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,generation,1,50,21,16,5,34,0.4507042253521127
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,alternative,0,50,79,45,34,5,0.6976744186046512
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,alternative,1,50,21,16,5,34,0.4507042253521127
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,-1,0,35,0,35,0,0.0
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,0,25,12,5,7,20,0.2702702702702703
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,1,25,14,12,2,13,0.6153846153846154
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,2,25,27,9,18,16,0.34615384615384615
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,3,25,12,5,7,20,0.2702702702702703
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,alternative,0,25,19,9,10,16,0.4090909090909091
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,alternative,1,25,21,13,8,12,0.5652173913043478
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,alternative,2,25,38,17,21,8,0.5396825396825397
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,alternative,3,25,22,12,10,13,0.5106382978723404
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,generation,0,50,40,26,14,24,0.5777777777777777
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,generation,1,50,60,36,24,14,0.6545454545454545
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,alternative,0,50,39,25,14,25,0.5617977528089888
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,alternative,1,50,61,36,25,14,0.6486486486486487
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,generation,-1,0,38,0,38,0,0.0
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,generation,0,50,38,34,4,16,0.7727272727272727
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,generation,1,50,24,23,1,27,0.6216216216216216
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,alternative,0,50,54,46,8,4,0.8846153846153846
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,alternative,1,50,46,42,4,8,0.875
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,generation,-1,0,85,0,85,0,0.0
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,generation,0,50,2,2,0,48,0.07692307692307693
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,generation,1,50,13,9,4,41,0.2857142857142857
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,alternative,0,50,38,23,15,27,0.5227272727272727
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,alternative,1,50,62,35,27,15,0.625
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,generation,-1,0,2,0,2,0,0.0
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,generation,0,50,62,39,23,11,0.6964285714285714
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,generation,1,50,36,27,9,23,0.627906976744186
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,alternative,0,50,71,41,30,9,0.6776859504132231
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,alternative,1,50,29,20,9,30,0.5063291139240507
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,generation,0,50,85,47,38,3,0.6962962962962963
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,generation,1,50,15,12,3,38,0.36923076923076925
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,alternative,0,50,85,47,38,3,0.6962962962962963
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,alternative,1,50,15,12,3,38,0.36923076923076925
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,-1,0,32,0,32,0,0.0
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,0,25,12,5,7,20,0.2702702702702703
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,1,25,13,10,3,15,0.5263157894736842
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,2,25,28,11,17,14,0.41509433962264153
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,3,25,15,4,11,21,0.2
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,alternative,0,25,21,9,12,16,0.391304347826087
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,alternative,1,25,18,11,7,14,0.5116279069767442
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,alternative,2,25,37,17,20,8,0.5483870967741935
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,alternative,3,25,24,11,13,14,0.4489795918367347
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,generation,0,50,32,21,11,29,0.5121951219512195
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,generation,1,50,68,39,29,11,0.6610169491525424
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,alternative,0,50,32,21,11,29,0.5121951219512195
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,alternative,1,50,68,39,29,11,0.6610169491525424
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,generation,-1,0,47,0,47,0,0.0
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,generation,0,50,37,32,5,18,0.735632183908046
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,generation,1,50,16,15,1,35,0.45454545454545453
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,alternative,0,50,56,46,10,4,0.8679245283018868
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,alternative,1,50,44,40,4,10,0.851063829787234
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,generation,-1,0,96,0,96,0,0.0
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,generation,0,50,4,1,3,49,0.037037037037037035
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,generation,1,50,0,0,0,50,0.0
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,alternative,0,50,95,47,48,3,0.6482758620689655
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,alternative,1,50,5,2,3,48,0.07272727272727272
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,generation,-1,0,4,0,4,0,0.0
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,generation,0,50,45,31,14,19,0.6526315789473685
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,generation,1,50,51,35,16,15,0.693069306930693
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,alternative,0,50,57,35,22,15,0.6542056074766355
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,alternative,1,50,43,28,15,22,0.6021505376344086
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,generation,0,50,85,48,37,2,0.7111111111111111
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,generation,1,50,15,13,2,37,0.4
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,alternative,0,50,85,48,37,2,0.7111111111111111
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,alternative,1,50,15,13,2,37,0.4
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,-1,0,41,0,41,0,0.0
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,0,25,14,7,7,18,0.358974358974359
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,1,25,11,9,2,16,0.5
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,2,25,23,11,12,14,0.4583333333333333
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,3,25,11,6,5,19,0.3333333333333333
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,alternative,0,25,24,10,14,15,0.40816326530612246
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,alternative,1,25,20,10,10,15,0.4444444444444444
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,alternative,2,25,35,16,19,9,0.5333333333333333
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,alternative,3,25,21,11,10,14,0.4782608695652174
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,generation,0,50,37,20,17,30,0.45977011494252873
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,generation,1,50,63,33,30,17,0.584070796460177
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,alternative,0,50,38,20,18,30,0.45454545454545453
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,alternative,1,50,62,32,30,18,0.5714285714285714
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,generation,-1,0,60,0,60,0,0.0
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,generation,0,50,27,26,1,24,0.6753246753246753
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,generation,1,50,13,13,0,37,0.4126984126984127
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,alternative,0,50,57,46,11,4,0.8598130841121495
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,alternative,1,50,43,39,4,11,0.8387096774193549
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mrpc,generation,-1,0,99,0,99,0,0.0
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mrpc,generation,0,50,1,1,0,49,0.0392156862745098
