state,family,variant,edits,task,branch,correct,denominator,invalid,accuracy,weighted_f1,mcc,delta_accuracy_pp,delta_f1_pp,probability_ties,prompt_order_sha256,parameter_root,source_head
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,generation,1,100,90,0.01,0.018518518518518517,-0.04003203845127178,-51.0,-54.38773305952521,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,mmlu,alternative,26,100,0,0.26,0.2097325293753865,0.015763187235142605,-35.0,-40.126706171788136,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,generation,3,100,95,0.03,0.05454545454545454,0.022941573387056175,-64.0,-61.14126383789304,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits10000,MEMIT,L8_ONLY,10000,nli,alternative,47,100,0,0.47,0.4608890245142916,-0.062136976600120006,-20.000000000000007,-20.506906841009343,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,5e3d1361e4e0651889f530d3a6b6a9b0971709fb7bc58a2bf275108f903d8b71,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,generation,72,100,26,0.72,0.8250265111346766,0.6122474999736546,-1.0000000000000009,-0.6077606358111165,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,sst2,alternative,98,100,0,0.98,0.9799919967987194,0.9607689228305227,0.0,0.0,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,generation,69,100,0,0.69,0.6783898744683059,0.41081681256119007,1.9999999999999907,2.074904035688363,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mrpc,alternative,69,100,0,0.69,0.6783898744683059,0.41081681256119007,1.9999999999999907,2.074904035688363,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,generation,77,100,1,0.77,0.7703231117513891,0.5652408813133568,1.0000000000000009,0.9649876940223345,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,cola,alternative,74,100,0,0.74,0.7312939231087227,0.5144957554275266,0.0,0.0,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,generation,65,100,0,0.65,0.6178622120318812,0.3682714621051772,-1.0000000000000009,-1.3214176857007653,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,rte,alternative,65,100,0,0.65,0.6178622120318812,0.3682714621051772,-1.0000000000000009,-1.3214176857007653,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,generation,51,100,12,0.51,0.5457146654515076,0.37959610976012176,-1.0000000000000009,-1.668118366226301,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,mmlu,alternative,61,100,0,0.61,0.6104390681003584,0.48646427806911463,0.0,-0.05605229929094291,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,generation,67,100,0,0.67,0.665958092924385,0.3485392564445101,0.0,0.0,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00100,MEMIT,BLUE,100,nli,alternative,67,100,0,0.67,0.665958092924385,0.3485392564445101,0.0,0.0,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,5c99354a27a76257f1ea478382faf139adafb358c12b05fea39b47db652e0d11,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,generation,70,100,28,0.7,0.8097826086956522,0.5940280741424203,-3.0000000000000027,-2.132150879713557,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,sst2,alternative,97,100,0,0.97,0.96999699969997,0.9401880564188067,-1.0000000000000009,-0.9994997098749403,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,generation,67,100,0,0.67,0.651567944250871,0.3829178477597087,0.0,-0.6072889860551323,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mrpc,alternative,67,100,0,0.67,0.651567944250871,0.3829178477597087,0.0,-0.6072889860551323,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,generation,77,100,1,0.77,0.7713963963963963,0.559363815002484,1.0000000000000009,1.0723161585230567,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,cola,alternative,72,100,0,0.72,0.7106242248863167,0.4716211091418993,-2.0000000000000018,-2.066969822240594,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,generation,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,rte,alternative,64,100,0,0.64,0.6043956043956044,0.35,-2.0000000000000018,-2.668078449328448,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,generation,49,100,12,0.49,0.5252905420903738,0.3541459513233346,-3.0000000000000027,-3.710530702339676,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,mmlu,alternative,57,100,0,0.57,0.5753572097086167,0.43241269161699075,-4.0000000000000036,-3.5642381384651145,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,generation,67,100,0,0.67,0.6643271284711626,0.3521095340673467,0.0,-0.16309644532224166,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits00500,MEMIT,BLUE,500,nli,alternative,67,100,0,0.67,0.6643271284711626,0.3521095340673467,0.0,-0.16309644532224166,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,beb7fe7a7cfd583afd1d224c66f94c67a8c75baa6d5e761d221584213d48ae28,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,generation,72,100,26,0.72,0.8250265111346766,0.6122474999736546,-1.0000000000000009,-0.6077606358111165,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,sst2,alternative,97,100,0,0.97,0.96999699969997,0.9401880564188067,-1.0000000000000009,-0.9994997098749403,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,generation,67,100,0,0.67,0.6440513428972063,0.4039611880434939,0.0,-1.3589491214215932,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mrpc,alternative,67,100,0,0.67,0.6440513428972063,0.4039611880434939,0.0,-1.3589491214215932,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,generation,76,100,1,0.76,0.7625152625152626,0.5324549522170796,0.0,0.18420277040968047,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,cola,alternative,72,100,0,0.72,0.7126436781609194,0.46442036401282394,-2.0000000000000018,-1.8650244947803207,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,generation,65,100,0,0.65,0.612789025334661,0.3823595564509363,-1.0000000000000009,-1.8287363554227887,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,rte,alternative,65,100,0,0.65,0.612789025334661,0.3823595564509363,-1.0000000000000009,-1.8287363554227887,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,generation,47,100,13,0.47,0.5083887657058388,0.3322656059546833,-5.000000000000004,-5.400708340793181,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,mmlu,alternative,56,100,0,0.56,0.5637731833384008,0.4219151702118177,-4.999999999999993,-4.722640775486708,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,generation,68,100,0,0.68,0.6736026111791105,0.375,1.0000000000000009,0.7644518254725452,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits01000,MEMIT,BLUE,1000,nli,alternative,67,100,0,0.67,0.6624040920716112,0.35641684448545224,0.0,-0.35540008527737976,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,58555df352e7f3f7d0995d1ed2a5c0bf0a7a8467fe4fcdcfd720cff7b75e467c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,sst2,generation,69,100,27,0.69,0.7926205224885539,0.5703510122538001,-4.0000000000000036,-3.848359500423393,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,sst2,alternative,98,100,0,0.98,0.9799919967987194,0.9607689228305227,0.0,0.0,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,mrpc,generation,65,100,0,0.65,0.6072270227808326,0.3993261510487516,-2.0000000000000018,-5.041381133058964,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,mrpc,alternative,65,100,0,0.65,0.6072270227808326,0.3993261510487516,-2.0000000000000018,-5.041381133058964,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,cola,generation,73,100,2,0.73,0.734090909090909,0.4823207226348845,-3.0000000000000027,-2.658232572025676,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,cola,alternative,70,100,0,0.7,0.6921182266009853,0.42220033092074905,-4.0000000000000036,-3.9175696507737334,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,rte,generation,66,100,0,0.66,0.6310763888888888,0.38624363966821407,0.0,0.0,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,rte,alternative,66,100,0,0.66,0.6310763888888888,0.38624363966821407,0.0,0.0,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,mmlu,generation,44,100,17,0.44,0.4891739131485873,0.3053532723867704,-8.000000000000002,-7.3221935965183285,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,mmlu,alternative,55,100,0,0.55,0.559887990886128,0.4059432138693411,-5.999999999999995,-5.11116002071399,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,nli,generation,70,100,0,0.7,0.6969696969696969,0.4082482904638631,2.9999999999999916,3.101160404531189,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits02000,MEMIT,BLUE,2000,nli,alternative,69,100,0,0.69,0.686203056989574,0.38954387484974656,1.9999999999999907,2.024496406518894,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,c5c6edbaceadba59c88269a9b9f7c324d0e96f1452aaaba73f564531b6a85c05,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,sst2,generation,68,100,26,0.68,0.7756410256410257,0.5469831217614537,-4.999999999999993,-5.546309185176213,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,sst2,alternative,94,100,0,0.94,0.9399038461538461,0.8828295892956407,-4.0000000000000036,-4.008815064487326,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,mrpc,generation,63,100,0,0.63,0.5783475783475783,0.3640728218472825,-4.0000000000000036,-7.929325576384394,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,mrpc,alternative,63,100,0,0.63,0.5783475783475783,0.3640728218472825,-4.0000000000000036,-7.929325576384394,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,cola,generation,72,100,2,0.72,0.7232059645852749,0.46438593955469254,-4.0000000000000036,-3.7467270225890914,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,cola,alternative,71,100,0,0.71,0.7013695808876531,0.4466063805620691,-3.0000000000000027,-2.9924342221069544,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,rte,generation,66,100,0,0.66,0.6353496353496354,0.3746343246326776,0.0,0.42732464607465603,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,rte,alternative,66,100,0,0.66,0.6353496353496354,0.3746343246326776,0.0,0.42732464607465603,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,mmlu,generation,44,100,14,0.44,0.4711253362791248,0.2975113139092572,-8.000000000000002,-9.127051283464581,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,mmlu,alternative,54,100,0,0.54,0.5377303897652734,0.3950242523448722,-6.999999999999995,-7.326920132799442,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,nli,generation,67,100,0,0.67,0.6691729323308272,0.3417128571881321,0.0,0.32148394064421826,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits03000,MEMIT,BLUE,3000,nli,alternative,67,100,0,0.67,0.6691729323308272,0.3417128571881321,0.0,0.32148394064421826,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,ece15221bb87beced38896d10765aa9ff4e0b27891964336d3028f4eb02efb37,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits04000,MEMIT,BLUE,4000,sst2,generation,67,100,27,0.67,0.7647856755290288,0.539759605931592,-5.999999999999995,-6.631844196375902,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,21f537349f2020a36d7ba3af2ee6ac11822d1c35258f53026cc6a67d4d69f1ee,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits04000,MEMIT,BLUE,4000,sst2,alternative,93,100,0,0.93,0.9299369432489241,0.8615521921784256,-4.999999999999993,-5.005505354979533,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,21f537349f2020a36d7ba3af2ee6ac11822d1c35258f53026cc6a67d4d69f1ee,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits04000,MEMIT,BLUE,4000,mrpc,generation,59,100,0,0.59,0.5071523019593701,0.3144854510165755,-8.000000000000007,-15.048853215205217,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,21f537349f2020a36d7ba3af2ee6ac11822d1c35258f53026cc6a67d4d69f1ee,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits04000,MEMIT,BLUE,4000,mrpc,alternative,59,100,0,0.59,0.5071523019593701,0.3144854510165755,-8.000000000000007,-15.048853215205217,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,21f537349f2020a36d7ba3af2ee6ac11822d1c35258f53026cc6a67d4d69f1ee,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_ORIGINAL-edits04000,MEMIT,BLUE,4000,cola,generation,75,100,2,0.75,0.7555555555555555,0.518343944838785,-1.0000000000000009,-0.5117679255610241,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,21f537349f2020a36d7ba3af2ee6ac11822d1c35258f53026cc6a67d4d69f1ee,257fe5483dc3407690fec9c9bb45cc7dcda91215
