cell,arm,batch,stage,cohort,requests,at_write_success,now_success,initial_failure,success_to_loss,initial_failure_to_recovery,loss_conditional_den,order_hash
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,83,0,17,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,85,1,14,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,88,0,12,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,85,0,15,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,91,0,9,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,95,88,5,7,0,95,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,O,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,99,99,1,0,0,99,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,76,0,24,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,82,0,18,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,78,1,21,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,79,0,21,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,82,0,18,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,82,0,18,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,95,83,5,12,0,95,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,99,93,1,6,0,99,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,O,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,99,99,1,0,0,99,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,73,0,27,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,74,0,26,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,76,1,23,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,75,0,25,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,84,0,16,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,79,0,21,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,95,73,5,22,0,95,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,99,89,1,10,0,99,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,99,99,1,0,0,99,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,100,100,0,0,0,100,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QA,QCL,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,99,1,0,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,99,1,0,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,99,1,0,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,99,1,0,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,98,0,2,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,98,1,1,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,100,0,0,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,100,0,0,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,100,0,0,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,QCL,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,99,1,0,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,86,0,14,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,78,0,22,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,78,1,21,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,80,0,20,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,81,0,19,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,83,0,17,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,86,1,13,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,QCL,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,85,85,15,0,0,85,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,76,0,24,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,76,0,24,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,78,1,21,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,81,0,19,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,75,0,25,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,77,0,23,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,87,1,12,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,85,78,15,15,8,85,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,95,95,5,0,0,95,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,67,0,33,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,77,0,23,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,99,72,1,27,0,99,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,100,79,0,21,0,100,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,100,76,0,24,0,100,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,100,78,0,22,0,100,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,99,75,1,24,0,99,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,85,68,15,20,3,85,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,95,87,5,10,2,95,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,96,96,4,0,0,96,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QA,NQFIX,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,99,0,1,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,49,0,51,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,53,0,47,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,54,46,0,0,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,59,0,41,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,56,0,44,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,51,46,19,16,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,61,39,0,0,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,52,0,48,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,51,0,49,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,53,46,22,21,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,57,39,10,6,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,75,25,0,0,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,48,0,52,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,54,0,46,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,50,46,20,16,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,60,39,14,13,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,73,25,11,9,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,75,75,25,0,0,75,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,51,0,49,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,52,0,48,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,56,46,25,27,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,53,39,27,19,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,63,25,24,12,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,75,66,25,23,14,75,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,NQFIX,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,63,63,37,0,0,63,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,52,0,48,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,55,0,45,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,52,46,27,25,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,52,39,30,21,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,59,25,28,12,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,75,57,25,29,11,75,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,63,62,37,11,10,63,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,NQFIX,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,68,68,32,0,0,68,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,52,0,48,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,57,0,43,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,50,46,30,26,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,47,39,32,18,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,57,25,27,9,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,75,56,25,30,11,75,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,63,61,37,15,13,63,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,68,61,32,15,8,68,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,NQFIX,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,58,58,42,0,0,58,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,55,0,45,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,56,0,44,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,54,56,46,27,29,54,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,4,100,61,57,39,25,21,61,39cd10292a3141adf71ed2fa6b0d48e42978dd7df06854dd4c76f36767b5092b
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,5,100,75,61,25,27,13,75,dc3eac20b5141818a4852f0ec65f14666cd12b3d47bb7cfc1c9aec0bfa9c3b9c
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,6,100,75,55,25,34,14,75,29005c8ae69ea3402bcf71d514ce5da328d27faedc84817005d71eb4af9431fd
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,7,100,63,57,37,20,14,63,a28cc6e64ca39af8a47682e1abd766540949c54b9e90041fd650feb06be8526c
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,8,100,68,61,32,15,8,68,cc73d095fa564000f0d13227bfac250a7ca57d576ec703b6088ef9f4f1c63df5
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,9,100,58,56,42,14,12,58,7293ef9417e4e34eb1088856900e4cee2d94e4c35aed9c54cf061bf63c1872c1
QA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,10,100,64,64,36,0,0,64,5d0a044d9bd072653d046a529444df5feb60f7727f463ddd517406cb52378f51
QA,ORBFH,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,ORBFH,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,ORBFH,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1,100,100,100,0,0,0,100,abe62c071168789b4a1e5ff57d2645ea16a328946362ea7bff166d6d5c76cd5c
QA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,2,100,100,100,0,0,0,100,c7d6f557fe4a0a5ef2278085188098a9668ec627913ee69ec39850980186a871
QA,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,3,100,100,100,0,0,0,100,4b822c2819eb937cc51597c85523065df1921d01c95ce241ec497b3bdaa4391c
