cell,arm,reference,batch,category,prompt_n,arm_success,O_success,loss,recovery,both_success,both_failure,delta_rate,order_hash,nll_new_delta_n,nll_new_delta_mean,nll_new_delta_median,nll_new_delta_q25,nll_new_delta_q75,nll_new_delta_p90,nll_new_delta_max,nll_true_delta_n,nll_true_delta_mean,nll_true_delta_median,nll_true_delta_q25,nll_true_delta_q75,nll_true_delta_p90,nll_true_delta_max,margin_true_minus_new_delta_n,margin_true_minus_new_delta_mean,margin_true_minus_new_delta_median,margin_true_minus_new_delta_q25,margin_true_minus_new_delta_q75,margin_true_minus_new_delta_p90,margin_true_minus_new_delta_max
LA,QCL,O,5,locality,5000,4133,4150,125,108,4025,742,-0.0033999999999999586,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,0.053520052604784721,0.041098739951848984,-0.50669240951538086,0.61852574348449707,1.274817943572998,13.369781494140625,5000,0.050702144053112713,0.030299365520477295,-0.33922097086906433,0.44804131984710693,1.0823041558265687,7.0386552810668945,5000,-0.002817908551672008,0.0075281858444213867,-0.64408504962921143,0.63378340750932693,1.4427469193935405,7.26938446611166
LA,NQFIX,O,5,rewrite,500,498,499,2,1,497,0,-0.0020000000000000018,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,0.032175316786418079,0.00017226720228791237,-6.8046174419578165e-05,0.0008950526244007051,0.0030842597770970323,6.6298520863056183,500,-0.72252733325958252,-0.58664464950561523,-1.8656175136566162,0.50749897956848145,1.9341678619384779,11.655497550964355,500,-0.75470265004600057,-0.59251756635785569,-1.8860864388698246,0.50857654670835473,1.924059614838916,11.661704884871142
LA,NQFIX,O,5,rephrase,1000,956,940,11,27,929,33,0.016000000000000014,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,-0.20075798403114459,-0.0027879155240952969,-0.27699032053351402,0.017683324927929789,0.49029152989387542,8.4870891571044922,1000,0.13649599289195613,0.096140384674072266,-0.95263528823852539,1.1672325134277344,2.861952209472657,10.434551626443863,1000,0.33725397692310072,0.19675463438034058,-1.0436401218175888,1.6076527908444405,3.2284676061011859,20.751722631510347
LA,NQFIX,O,5,locality,5000,3940,4150,344,134,3806,716,-0.041999999999999926,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,-0.92087741310606941,-0.74647283554077148,-1.9098649024963379,0.12693262100219727,1.0600331544876103,7.0359916687011719,5000,0.060450124406453691,-0.0063830986618995667,-0.76246213912963867,0.78712314367294312,2.0142155110836031,10.917913913726807,5000,0.98132753751252311,0.73996663093566895,-0.30018103122711182,2.0672259628772736,3.6592187792062778,18.842177371494472
LA,ORBFH,O,5,rewrite,500,498,499,1,0,498,1,-0.0020000000000000018,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,0.0270289595753311,0.00034553687873994932,1.9062524188484531e-05,0.001201554317958653,0.0034540555483545204,13.107954198494554,500,-1.0306422416791319,-0.92253541946411133,-2.0006034374237061,0.083922386169433594,1.6302253723144535,5.8887596130371094,500,-1.0576712012544631,-0.9256467905070167,-2.0122710815630853,0.084015032363822684,1.646533182205167,6.7157657593488693
LA,ORBFH,O,5,rephrase,1000,900,940,52,12,888,48,-0.039999999999999925,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,0.40423051317109637,0.035714388824999332,-0.00020480109378695488,0.5771079808473587,1.776549792289734,9.5329067558050156,1000,-0.98019609452923762,-0.78788566589355469,-1.9539830684661865,0.059080719947814941,1.2510973930358891,12.421919256448746,1000,-1.384426607700334,-1.0830711402086308,-2.493071761331521,-0.073781379498541355,1.2070688446634468,13.91521630063653
LA,ORBFH,O,5,locality,5000,4139,4150,130,119,4020,731,-0.0021999999999999797,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,0.047391838133241979,0.044595479965209961,-0.52843141555786133,0.62663793563842773,1.3181200981140138,14.521686553955078,5000,0.046218258146807786,0.024585063569247723,-0.36994564533233643,0.45412790775299072,1.122614860534668,6.130515992641449,5000,-0.001173579986434197,-0.0063357055187225342,-0.66147917509078979,0.68725036084651947,1.5134778827428828,7.735461950302124
LA,JAC,O,5,rewrite,500,416,499,83,0,416,1,-0.16600000000000004,b936f7714654c1836f77b3311ec85d082997f6b398fe5e8ecd8afbb1a5b797cc,500,1.9303467244125823,0.00070509138458874077,0.00011272658684902126,0.0065372510580345988,9.7791466595139358,17.484162890934385,500,-2.8715230804076417,-1.2435989379882812,-3.5048786401748657,-0.22503447532653809,1.2858078956604004,11.497892379760742,500,-4.8018698048202237,-1.2766872973006684,-4.0139923131500836,-0.23168256211647531,1.2586764528983629,11.498392133769812
LA,JAC,O,5,rephrase,1000,755,940,195,10,745,50,-0.18499999999999994,52af603c5efefa420f4f351a5f4ca2b2e8119a7c24c17bd1260fc771e73fdcc4,1000,1.8482753432191747,0.12796238530427217,7.4812902312260121e-05,2.1388651132583618,7.6531527188839394,17.847317012841813,1000,-1.8924112607813439,-1.0129902362823486,-2.8846269845962524,0.090927362442016602,1.0622416496276859,15.655492216348648,1000,-3.7406866040005187,-1.5113970637321472,-4.4990420341491699,-0.12954297475516796,0.99480811036191885,17.147742738947272
LA,JAC,O,5,locality,5000,4151,4150,141,142,4009,708,0.000200000000000089,53cbb55fec95c094caef28c660e7d5fc04c5098922ab2ee10517681de5a416f1,5000,0.047643845781299751,0.038320064544677734,-0.71194314956665039,0.7835695743560791,1.6391647338867201,14.850131056737155,5000,0.092531535399478157,0.052410606294870377,-0.41646257787942886,0.61935168504714966,1.4334765195846566,7.9978641867637634,5000,0.044887689618178413,0.065628886222839355,-0.78129130601882935,0.91522040218114853,1.9796943455934533,9.3926046937704086
LA,QCL,O,6,rewrite,600,598,599,1,0,598,1,-0.0016666666666665941,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.019548776921783428,0.00046887493226677179,4.3368698243284598e-05,0.0014874648622935638,0.0039039207389578224,10.725902581820264,600,-1.1603089588694275,-1.0221743583679199,-2.1956812143325806,0.0054252147674560547,1.3561964988708504,9.1714329719543457,600,-1.1798577357912108,-1.0236690820020158,-2.2448454802652122,0.0094475812438759021,1.3878079016925779,12.235146928578615
LA,QCL,O,6,rephrase,1200,1085,1125,53,13,1072,62,-0.033333333333333326,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.42352438440420276,0.042784313671290874,0.00010469451081007719,0.58531205356121063,1.723134446144104,10.484198190271854,1200,-1.0991155114384794,-0.82542324066162109,-2.078702449798584,0.087798357009887695,1.1418988704681405,12.861439287662506,1200,-1.5226398958426823,-1.2458140552043915,-2.6832860298454762,-0.091863733425270766,1.0977174639701852,13.739796049892902
LA,QCL,O,6,locality,6000,4840,4816,155,179,4661,1005,0.0040000000000000036,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.065146379221046422,0.038105964660644531,-0.57362908124923706,0.70885717868804932,1.4844340503215798,9.7881573438644409,6000,0.041644911729046726,0.02875983715057373,-0.41041168943047523,0.50975656509399414,1.2361399173736574,8.9049744606018066,6000,-0.023501467491999696,0.015652179718017578,-0.75243997573852539,0.76542538404464722,1.6421666681766511,8.1249729990959167
LA,NQFIX,O,6,rewrite,600,597,599,3,1,596,0,-0.0033333333333332993,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.033004864518005279,0.00037290524733180064,-5.606102422461845e-05,0.0016538188974664081,0.0058660545473685497,6.1536808258388191,600,-0.90588986267646154,-0.71503734588623047,-2.3048397302627563,0.5504150390625,2.2881963729858401,12.889615058898926,600,-0.93889472719446687,-0.71540237974841148,-2.3165879077641875,0.55155108543112874,2.2882806124354831,12.907626675179927
LA,NQFIX,O,6,rephrase,1200,1154,1125,12,41,1113,34,0.02416666666666667,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,-0.23354913960097595,-0.0019044052460230887,-0.29559163562953472,0.028218605642905459,0.46246248260140665,8.0048456788063049,1200,0.051579702856348983,-0.035673141479492188,-1.2155215740203857,1.332796573638916,3.0404951095581096,11.070309162139893,1200,0.28512884245732495,0.10045021772384644,-1.2421796284615993,1.7606469159945846,3.7833713680505752,18.86947208608035
LA,NQFIX,O,6,locality,6000,4432,4816,548,164,4268,1020,-0.063999999999999946,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,-0.98401263014190288,-0.81547069549560547,-2.0815909504890442,0.18932294845581055,1.3169709324836734,9.4311501979827881,6000,0.19523031305606128,0.0065432336996309459,-0.84083324670791626,1.0675185918807983,2.5986897230148323,15.134503722190857,6000,1.1792429431979641,0.85867935419082642,-0.33878228068351746,2.3956715911626816,4.3120086789131165,19.662518262863159
LA,ORBFH,O,6,rewrite,600,597,599,2,0,597,1,-0.0033333333333332993,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,0.020741108216034265,0.00035937860957346857,6.4957748691085726e-06,0.0011909603490494192,0.0033034111547749494,11.103673959383741,600,-0.97937299098819497,-0.87997341156005859,-2.1388576030731201,0.2311704158782959,1.8864668846130377,7.3316221237182617,600,-1.0001140992042292,-0.88018382398877293,-2.1501236970188984,0.25136054096219596,1.9066906728789037,10.058269269764423
LA,ORBFH,O,6,rephrase,1200,1080,1125,60,15,1065,60,-0.037499999999999978,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,0.43040728499698766,0.03981927246786654,-0.00033639105822658166,0.56325455382466316,1.8853383779525759,10.032439554110169,1200,-1.0918533171576563,-0.84611177444458008,-2.1594805121421814,0.11218559741973877,1.2618548393249516,10.019443094730377,1200,-1.5222606021546441,-1.1974252015352249,-2.8174080288445111,-0.011662960052490234,1.1472815903136515,10.895452270284295
LA,ORBFH,O,6,locality,6000,4844,4816,161,189,4655,995,0.0046666666666667078,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.047316105263239781,0.039138623513281345,-0.63308048248291016,0.70111805200576782,1.514206457138062,9.6586493253707886,6000,0.024711995032805134,0.024939537048339844,-0.45278379321098328,0.54670262336730957,1.2760648727416997,7.8346705436706543,6000,-0.022604110230434647,0.012345552444458008,-0.77977329026907682,0.81142438668757677,1.7222763657569893,8.2402629852294922
LA,JAC,O,6,rewrite,600,516,599,83,0,516,1,-0.13833333333333331,bb089c26b8792cbdded89f0d6c2658f3d7e267d4ce35bb685eb480841dc5d73f,600,1.5924314775244601,0.00059492976288311183,6.6088909079553559e-05,0.0029603449802380055,8.7019196274791284,17.654236151633086,600,-2.5488876873122837,-1.2381219863891602,-3.3600500822067261,-0.0051283836364746094,1.7979009628295903,11.214142799377441,600,-4.1413191648367444,-1.2514282312477008,-3.5015966293867677,-0.045842201877348998,1.7797059254196943,11.214577949373052
LA,JAC,O,6,rephrase,1200,942,1125,197,14,928,61,-0.15249999999999997,944025c61bab45190dd8b951f5c61095f9988cb5acc08570842da3ec85001c65,1200,1.6070610984312286,0.09654688835144043,-0.00045087755279382691,1.6412184834480286,7.1031918243505068,17.166338420123793,1200,-1.802909077083362,-1.0695297718048096,-2.9779325723648071,0.14359426498413086,1.3584139108657849,13.980176508426666,1200,-3.4099701755145908,-1.5432847701013088,-4.5660082942340523,-0.080833107233047485,1.3108587503433251,14.862146697938442
LA,JAC,O,6,locality,6000,4788,4816,228,200,4588,984,-0.0046666666666665968,258aa9a8aa229b254d0fc669230c64bc87e01b4b57f57f78f7199671d128d6ba,6000,0.0031226494364964309,-0.0013867185916751623,-0.82732748985290527,0.80039238929748535,1.7955424785614016,14.817841896787286,6000,0.13345088443436542,0.072704911231994629,-0.45809590816497803,0.72655308246612549,1.7068693399429327,10.989359259605408,6000,0.130328234997869,0.12544941902160645,-0.79354530572891235,1.1223476529121399,2.3471407458186153,11.23312671482563
LA,QCL,O,7,rewrite,700,697,699,3,1,696,0,-0.0028571428571428914,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,0.019507287616214463,0.00037127111863810569,5.8705172705231234e-06,0.0013194742350606248,0.0037243375089019539,10.436777666211128,700,-1.0007460584172181,-0.88807296752929688,-2.1258447170257568,0.1716465950012207,1.825962448120118,9.5074291229248047,700,-1.0202533460334324,-0.88196794519899413,-2.1266066073803813,0.17936379300954286,1.8569486553373284,13.273897044360638
LA,QCL,O,7,rephrase,1400,1276,1321,59,14,1262,65,-0.03214285714285714,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,0.39695986196740707,0.034481781767681241,-0.00065091239230241627,0.53193175792694092,1.7697649377398217,11.05096372961998,1400,-1.0474981046153697,-0.77299737930297852,-2.0263200998306274,0.20814609527587891,1.3791288375854496,13.615129172801971,1400,-1.4444579665827768,-1.1429202109575272,-2.7085701164905913,0.058801906940061599,1.3935152187477813,14.545310525223613
LA,QCL,O,7,locality,7000,5567,5542,208,233,5334,1225,0.0035714285714285587,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,0.071632419690797436,0.045344352722167969,-0.6441115140914917,0.76992177963256836,1.6092211723327643,7.6944758892059326,7000,0.048263749690901026,0.033673882484436035,-0.46893257647752762,0.62662789225578308,1.3917433261871339,8.554316520690918,7000,-0.023368669999896417,0.02021324634552002,-0.80833262205123901,0.85539266094565392,1.8122607231140142,9.7392868846654892
LA,NQFIX,O,7,rewrite,700,697,699,2,0,697,1,-0.0028571428571428914,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,0.047457746971075333,0.00078711619426030666,-4.4977932702749968e-06,0.0034234765043947846,0.01094411037338432,6.6007519513368607,700,-1.1965976870911461,-1.0998320579528809,-2.7612731456756592,0.43915951251983643,2.2327581405639667,12.895190238952637,700,-1.2440554340622216,-1.108489380159881,-2.7738818077014002,0.43707115702272858,2.2332631549390518,12.92501941282535
LA,NQFIX,O,7,rephrase,1400,1347,1321,18,44,1303,35,0.018571428571428572,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,-0.21891724286869638,-0.00066953396890312433,-0.30072222463786602,0.047956313937902451,0.5748410344123861,7.9583911895751953,1400,0.065894193699350581,0.0025241374969482422,-1.3828105926513672,1.4979596138000488,3.4455160140991214,13.020057201385498,1400,0.28481143656804697,0.13670727610588074,-1.4671766497194767,1.9312923019751906,3.9742594078183187,18.143500088946894
LA,NQFIX,O,7,locality,7000,5142,5542,644,244,4898,1214,-0.057142857142857162,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,-0.98432822026284905,-0.81922221183776855,-2.1796325445175171,0.25459679961204529,1.4649930000305178,11.667438507080078,7000,0.18633204113493723,0.029339998960494995,-0.92163866758346558,1.1532144993543625,2.6709871292114258,15.135598421096802,7000,1.1706602613977863,0.93366837501525879,-0.44778227806091309,2.5790288150310516,4.4768876433372498,19.017072081565857
LA,ORBFH,O,7,rewrite,700,697,699,3,1,696,0,-0.0028571428571428914,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,0.023427728567793175,0.00030102333403192461,-7.3396578954998404e-05,0.0010905616145464592,0.0035112884885165853,10.923273637890816,700,-0.80678080677986141,-0.78153419494628906,-2.0595076084136963,0.50437259674072266,2.2609180450439457,8.1799869537353516,700,-0.8302085353476546,-0.78151391190476716,-2.0607708635143354,0.52691685765239527,2.2700929116894257,10.399038165807724
LA,ORBFH,O,7,rephrase,1400,1270,1321,68,17,1253,62,-0.036428571428571477,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,0.41163601923732912,0.032609823567327112,-0.001351436076220125,0.56318715959787369,1.8646595478057879,10.44528335519135,1400,-1.0392980619179017,-0.80685651302337646,-2.120850682258606,0.22526997327804565,1.5081628322601326,10.253027617931366,1400,-1.4509340811552309,-1.1337362343911082,-2.7425326823722571,0.084212151967221871,1.5282774209976195,11.169126532971859
LA,ORBFH,O,7,locality,7000,5541,5542,245,244,5297,1214,-0.00014285714285711126,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,0.050134358228741412,0.028965473175048828,-0.68216896057128906,0.7595059871673584,1.6564866065979005,9.6148743629455566,7000,0.048918063521227198,0.037045106291770935,-0.4914621114730835,0.63897363841533661,1.4653106689453155,6.1097698211669922,7000,-0.0012162947075142125,0.017212515696883202,-0.86698591709136963,0.91866809129714966,1.9633018255233767,8.4989482909440994
LA,JAC,O,7,rewrite,700,617,699,83,1,616,0,-0.1171428571428571,215aaa16b7dfb49c2240905eb371ae93f26beafa160e44fc218a8e2dee29d419,700,1.3425537997710568,0.00048435716598760337,-3.1543168006464839e-06,0.0021964835759717971,7.6309864192604469,17.418019707634812,700,-2.158525299445194,-1.1393899917602539,-3.1007440090179443,0.14368867874145508,2.1775178909301758,9.8881425857543945,700,-3.5010790992162506,-1.1564678118884331,-3.266358130145818,0.14431041145144263,2.1769273974685346,11.284526199102402
LA,JAC,O,7,rephrase,1400,1129,1321,208,16,1113,63,-0.13714285714285723,48b6abe11f45ac68165e57c4b78da99c1cf1f6b349a737a6ba010ced85288fd9,1400,1.4002431002536884,0.062544763088226318,-0.0022585117112612352,1.4350070953369141,6.2267249526456014,16.585111241671257,1400,-1.6377879033322513,-0.98633408546447754,-2.8812448382377625,0.24296045303344727,1.7060217857360842,13.843755424022675,1400,-3.0380310035859397,-1.4259483888745308,-4.2621804177761078,0.12824412668123841,1.7477683964301858,14.768841659650207
LA,JAC,O,7,locality,7000,5505,5542,297,260,5245,1198,-0.005285714285714227,7e4ecbe40fae73b04da62317eaa624a04ad09ba1ba12b645c028e3b9957236c1,7000,-0.0041038368531652464,-0.027136969845741987,-0.89527022838592529,0.84022784233093262,1.9567951679229743,14.675324668642133,7000,0.14104288052111846,0.070176426321268082,-0.54171647131443024,0.83807837963104248,1.8512385785579686,11.301711320877075,7000,0.14514671737428372,0.14243578910827637,-0.88905268907546997,1.2434835880994797,2.5279861569404605,11.942109942436218
LA,QCL,O,8,rewrite,800,798,799,2,1,797,0,-0.0012499999999999734,716829bf54ac38fd70aa8f0378d494d84a4e9af966f90a5b3c47dadcc0855839,800,0.010633299864234686,0.00037211380549706519,-4.2277135435142554e-05,0.0012614665320143104,0.0039076569024473432,7.9907741546630859,800,-0.99999437533318991,-0.93807458877563477,-2.19565749168396,0.28720760345458984,1.8734626770019536,9.9159355163574219,800,-1.0106276751974246,-0.93838925409363583,-2.1952708552707918,0.28927203212151653,1.8924168114273925,12.570167765021324
LA,QCL,O,8,rephrase,1600,1467,1520,65,12,1455,68,-0.03312499999999996,7ac09f7b7944f060d3bc5be491e2f5bbd9d74ae487e2c71f37ae3340c56f9a57,1600,0.37882306606662042,0.025761670898646116,-0.0042230988037772477,0.52076498046517372,1.7477218627929694,11.15837674587965,1600,-0.99326233448373391,-0.70947062969207764,-2.0854359865188599,0.34449315071105957,1.4074605941772473,14.156717777252197,1600,-1.3720854005503542,-1.0376885682344437,-2.604272426571697,0.19198694033548236,1.5279061440669481,14.862059263512492
LA,QCL,O,8,locality,8000,6233,6268,309,274,5959,1458,-0.0043750000000000178,91fd0067e57c011c732f3df6e5d1898caf7ea3c5d7097223d4c0f53a713a5e02,8000,0.021900923911487551,0.013094639405608177,-0.74723720550537109,0.790169358253479,1.7022706985473632,8.883455753326416,8000,0.019747296352021295,0.032337367534637451,-0.56228113174438477,0.67896227911114693,1.4989996194839477,6.8633191585540771,8000,-0.0021536275594662584,0.029217302799224854,-0.90864522755146027,0.96348834037780762,1.9920867323875431,12.206052683293819
