alias,case_index,depth,eff_margin,eff_nll_new,gen_margin_mean,gen_nll_new_max,gen_nll_new_mean,request_index,request_sha256,target_nll_ge_0_05,terminal_full_six_target_new_nll
llama3-8b-inst,2,IL3-FULL,14.30230712890625,0.01019287109375,7.57421875,3.15625,2.14453125,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,False,0.008210040628910065
llama3-8b-inst,2,IL3-FULL,14.49835205078125,0.00164794921875,2.83984375,2.328125,1.98828125,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,False,0.0025354495737701654
llama3-8b-inst,3,IL3-FULL,21.98907470703125,0.01092529296875,13.203125,4.90625,3.109375,0,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,False,0.011184620670974255
llama3-8b-inst,3,IL3-FULL,8.183258056640625,0.004241943359375,3.88250732421875,9.9375,4.97686767578125,1,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,False,0.005306761711835861
llama3-8b-inst,3,IL3-FULL,15.18389892578125,0.00360107421875,8.45361328125,1.375,0.73388671875,2,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,False,0.006164956372231245
llama3-8b-inst,3,IL3-FULL,12.185981750488281,0.00151824951171875,2.28125,5.34375,4.359375,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,False,0.008554086089134216
llama3-8b-inst,3,IL3-FULL,15.558792114257812,0.0037078857421875,11.98236083984375,0.0703125,0.04888916015625,4,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,False,0.006949335336685181
llama3-8b-inst,3,IL3-FULL,13.369964599609375,0.005035400390625,9.22509765625,1.8984375,1.00927734375,5,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,False,0.0046065994538366795
llama3-8b-inst,3,IL3-FULL,13.542007446289062,0.0204925537109375,6.096673965454102,4.3917236328125,3.0752010345458984,6,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,False,0.011114712804555893
llama3-8b-inst,3,IL3-FULL,9.306640625,0.005859375,4.78125,10.4375,6.375,7,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,False,0.007608499377965927
llama3-8b-inst,3,IL3-FULL,8.056488037109375,0.006011962890625,4.5966796875,0.2060546875,0.1767578125,8,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,False,0.00860032718628645
llama3-8b-inst,3,IL3-FULL,8.118438720703125,0.006561279296875,6.19903564453125,0.173828125,0.09783935546875,9,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,False,0.0035041039809584618
llama3-8b-inst,4,IL3-FULL,6.9974365234375,0.0025634765625,5.94476318359375,0.0289306640625,0.02398681640625,0,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,False,0.004932295996695757
llama3-8b-inst,4,IL3-FULL,12.121444702148438,0.0035552978515625,8.1622314453125,0.04296875,0.0408935546875,1,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,False,0.0021780997049063444
llama3-8b-inst,4,IL3-FULL,12.246932983398438,0.0030670166015625,10.27362060546875,0.01092529296875,0.00762939453125,2,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,False,0.003721032291650772
llama3-8b-inst,4,IL3-FULL,11.436531066894531,0.00096893310546875,7.522705078125,0.043212890625,0.024169921875,3,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,False,0.0040397970005869865
llama3-8b-inst,4,IL3-FULL,8.619415283203125,0.005584716796875,7.607421875,5.96875,3.423828125,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,False,0.0037244639825075865
llama3-8b-inst,4,IL3-FULL,7.555511474609375,0.006988525390625,5.5263671875,0.419921875,0.2470703125,5,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,False,0.002365296706557274
llama3-8b-inst,4,IL3-FULL,15.05963134765625,0.00286865234375,-13.267578125,16.625,14.4375,6,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,False,0.002569313859567046
llama3-8b-inst,4,IL3-FULL,13.811454772949219,0.00104522705078125,1.59375,4.375,4.328125,7,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,False,0.0018153534037992358
llama3-8b-inst,4,IL3-FULL,11.806396484375,0.006103515625,8.5450439453125,0.134765625,0.0799560546875,8,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,False,0.0038244803436100483
llama3-8b-inst,4,IL3-FULL,10.560653686523438,0.0018463134765625,9.303955078125,0.01324462890625,0.008544921875,9,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,False,0.002890702337026596
llama3-8b-inst,5,IL3-FULL,15.6842041015625,0.0032958984375,12.74432373046875,0.0059814453125,0.00567626953125,0,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,False,0.003790048649534583
llama3-8b-inst,5,IL3-FULL,6.620849609375,0.004150390625,2.9580078125,7.53125,3.8388671875,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,False,0.005995051469653845
llama3-8b-inst,5,IL3-FULL,12.123001098632812,0.0019989013671875,4.8408203125,0.3515625,0.2529296875,2,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,False,0.00301340757869184
llama3-8b-inst,5,IL3-FULL,10.684188842773438,0.0033111572265625,11.647811889648438,0.0130615234375,0.0084381103515625,3,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,False,0.007093489170074463
llama3-8b-inst,5,IL3-FULL,14.24859619140625,0.00140380859375,5.904296875,0.462890625,0.236328125,4,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,False,0.0032409178093075752
llama3-8b-inst,5,IL3-FULL,10.119171142578125,0.005828857421875,8.981689453125,2.25,1.143310546875,5,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148,False,0.003829031018540263
llama3-8b-inst,5,IL3-FULL,8.371185302734375,0.003814697265625,4.1187744140625,1.796875,0.9202880859375,6,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64,False,0.0038553024642169476
llama3-8b-inst,5,IL3-FULL,20.372802734375,0.002197265625,6.0390625,8.1875,6.0390625,7,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,False,0.0028061734046787024
llama3-8b-inst,5,IL3-FULL,12.183258056640625,0.004241943359375,10.8663330078125,0.20703125,0.1336669921875,8,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80,False,0.003475368022918701
llama3-8b-inst,5,IL3-FULL,16.622970581054688,0.0020294189453125,12.8668212890625,0.60546875,0.3206787109375,9,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb,False,0.003692982718348503
llama3-8b-inst,6,IL3-FULL,12.4959716796875,0.0040283203125,8.43505859375,3.375,1.73681640625,0,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67,False,0.003714121412485838
llama3-8b-inst,6,IL3-FULL,12.556060791015625,0.006439208984375,12.088951110839844,0.006011962890625,0.00479888916015625,1,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,False,0.005341711454093456
llama3-8b-inst,6,IL3-FULL,11.872909545898438,0.0020904541015625,3.47314453125,3.234375,1.62841796875,2,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,False,0.004619637969881296
llama3-8b-inst,6,IL3-FULL,20.873779296875,0.001220703125,2.8818359375,5.5,2.8330078125,3,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,False,0.0013787401840090752
llama3-8b-inst,6,IL3-FULL,17.120361328125,0.004638671875,9.701416015625,4.5625,2.329833984375,4,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,False,0.004784945398569107
llama3-8b-inst,6,IL3-FULL,17.997238159179688,0.0027618408203125,14.582763671875,0.640625,0.354736328125,5,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,False,0.0039976309053599834
llama3-8b-inst,6,IL3-FULL,19.623001098632812,0.0019989013671875,14.847854614257812,0.421875,0.2146453857421875,6,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,False,0.0025877663865685463
llama3-8b-inst,6,IL3-FULL,10.310379028320312,0.0021209716796875,8.88507080078125,0.578125,0.30242919921875,7,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,False,0.005402355454862118
llama3-8b-inst,6,IL3-FULL,18.249267578125,0.000732421875,18.123682022094727,0.00174713134765625,0.0013179779052734375,8,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,False,0.0038544186390936375
llama3-8b-inst,6,IL3-FULL,10.74908447265625,0.00091552734375,4.0078125,2.65625,2.1953125,9,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,False,0.004062761086970568
llama3-8b-inst,7,IL3-FULL,16.873252868652344,0.00174713134765625,9.45068359375,2.046875,1.12744140625,0,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,False,0.003636418841779232
llama3-8b-inst,7,IL3-FULL,8.183178901672363,0.00433349609375,2.1148414611816406,4.84375,3.828125,1,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,False,0.006034966558218002
llama3-8b-inst,7,IL3-FULL,20.621490478515625,0.003509521484375,17.455856323242188,0.021484375,0.0128936767578125,2,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,False,0.004516555927693844
llama3-8b-inst,7,IL3-FULL,12.556610107421875,0.005889892578125,9.0390625,0.9375,0.7421875,3,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,False,0.003272556234151125
llama3-8b-inst,7,IL3-FULL,11.246856689453125,0.003143310546875,10.979705810546875,0.03271484375,0.020294189453125,4,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,False,0.007354054134339094
llama3-8b-inst,7,IL3-FULL,12.748260498046875,0.001739501953125,11.241546630859375,0.01287841796875,0.008453369140625,5,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,False,0.0034144870005548
llama3-8b-inst,7,IL3-FULL,11.37060546875,0.00439453125,5.5234375,4.90625,3.8515625,6,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,False,0.004624069668352604
llama3-8b-inst,7,IL3-FULL,15.373619079589844,0.00138092041015625,12.058662414550781,0.0054931640625,0.00383758544921875,7,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,False,0.002917713252827525
llama3-8b-inst,7,IL3-FULL,10.435195922851562,0.0023040771484375,12.611572265625,0.020751953125,0.013427734375,8,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,False,0.003529259003698826
llama3-8b-inst,7,IL3-FULL,13.623703002929688,0.0012969970703125,10.9388427734375,0.10400390625,0.0611572265625,9,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,False,0.002983167301863432
llama3-8b-inst,8,IL3-FULL,16.2415771484375,0.0084228515625,13.11187744140625,0.0654296875,0.04437255859375,0,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,False,0.005195143632590771
llama3-8b-inst,8,IL3-FULL,6.86480712890625,0.01019287109375,2.00390625,2.640625,2.26953125,1,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,False,0.010479332879185677
llama3-8b-inst,8,IL3-FULL,6.67578125,0.07421875,8.6669921875,6.28125,3.3017578125,2,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,False,0.024072876200079918
llama3-8b-inst,8,IL3-FULL,9.67724609375,0.01025390625,5.24853515625,8.875,4.54833984375,3,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,False,0.016256116330623627
llama3-8b-inst,8,IL3-FULL,16.998329162597656,0.00167083740234375,9.3271484375,1.1015625,0.6103515625,4,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,False,0.005429420154541731
llama3-8b-inst,8,IL3-FULL,8.11700439453125,0.00799560546875,4.27783203125,6.0,3.01904296875,5,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,False,0.011640854179859161
llama3-8b-inst,8,IL3-FULL,11.914306640625,0.023193359375,10.7623291015625,0.19140625,0.1126708984375,6,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,False,0.025092145428061485
llama3-8b-inst,8,IL3-FULL,8.42694091796875,0.01055908203125,9.6171875,3.78125,3.2265625,7,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,False,0.02943245880305767
llama3-8b-inst,8,IL3-FULL,8.7943115234375,0.0181884765625,2.1015625,13.5,7.6328125,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,False,0.014671008102595806
llama3-8b-inst,8,IL3-FULL,9.931549072265625,0.005950927734375,8.50390625,2.5625,2.27734375,9,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,False,0.018732449039816856
llama3-8b-inst,9,IL3-FULL,11.185935974121094,0.00156402587890625,8.029983520507812,0.02978515625,0.0168914794921875,0,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,False,0.008454017341136932
llama3-8b-inst,9,IL3-FULL,7.4495849609375,0.0191650390625,7.247802734375,0.06103515625,0.049072265625,1,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,False,0.015256265178322792
llama3-8b-inst,9,IL3-FULL,15.430206298828125,0.007293701171875,12.891510009765625,0.01953125,0.014739990234375,2,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,False,0.009852721355855465
llama3-8b-inst,9,IL3-FULL,14.059127807617188,0.0033721923828125,9.311477661132812,5.125,2.5635223388671875,3,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,False,0.010119613260030746
llama3-8b-inst,9,IL3-FULL,13.122634887695312,0.0023651123046875,8.92333984375,0.2470703125,0.20166015625,4,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,False,0.005937252193689346
llama3-8b-inst,9,IL3-FULL,8.62109375,0.00390625,6.0533599853515625,0.010986328125,0.0091400146484375,5,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,False,0.00715591199696064
llama3-8b-inst,9,IL3-FULL,17.12484359741211,0.000156402587890625,5.31494140625,0.7109375,0.43505859375,6,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,False,0.004286695271730423
llama3-8b-inst,9,IL3-FULL,14.994384765625,0.005615234375,6.63671875,1.2109375,0.97265625,7,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,False,0.007022594567388296
llama3-8b-inst,9,IL3-FULL,8.49029541015625,0.00970458984375,4.533203125,1.1015625,0.560546875,8,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,False,0.003821408376097679
llama3-8b-inst,9,IL3-FULL,11.558074951171875,0.004425048828125,6.771484375,5.34375,2.853515625,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,False,0.005650059320032597
llama3-8b-inst,10,IL3-FULL,14.24737548828125,0.00262451171875,10.6962890625,0.37109375,0.3349609375,0,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,False,0.004120218101888895
llama3-8b-inst,10,IL3-FULL,14.436531066894531,0.00096893310546875,13.66534423828125,0.0233154296875,0.02215576171875,1,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,False,0.001699207117781043
llama3-8b-inst,10,IL3-FULL,13.560287475585938,0.0022125244140625,10.235549926757812,0.0240478515625,0.0144500732421875,2,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,False,0.0033003115095198154
llama3-8b-inst,10,IL3-FULL,21.124408721923828,0.000591278076171875,23.935081481933594,0.00335693359375,0.00241851806640625,3,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,False,0.0016682286513969302
llama3-8b-inst,10,IL3-FULL,13.184417724609375,0.003082275390625,6.41015625,1.6015625,1.10546875,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,False,0.003099319990724325
llama3-8b-inst,10,IL3-FULL,11.9952392578125,0.0047607421875,8.691246032714844,0.083984375,0.04312896728515625,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,False,0.0027424513828009367
llama3-8b-inst,10,IL3-FULL,11.933746337890625,0.003753662109375,1.271484375,9.1875,4.900390625,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,False,0.0054878853261470795
llama3-8b-inst,10,IL3-FULL,22.749408721923828,0.000591278076171875,15.991119384765625,0.1953125,0.102630615234375,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,False,0.002322483342140913
llama3-8b-inst,10,IL3-FULL,12.060440063476562,0.0020599365234375,7.2117919921875,0.3828125,0.1944580078125,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,False,0.0019174818880856037
llama3-8b-inst,10,IL3-FULL,12.747421264648438,0.0025787353515625,8.72265625,2.515625,1.52734375,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,False,0.003765655681490898
qwen2.5-7b-inst,1,IL1,7.4417724609375,0.0269775390625,4.21875,8.4375,6.5,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,False,0.02387150749564171
qwen2.5-7b-inst,1,IL1,13.21826171875,0.03173828125,9.751953125,3.71875,1.966796875,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,False,0.0324796587228775
qwen2.5-7b-inst,1,IL1,15.9462890625,0.1787109375,8.6171875,4.71875,3.2578125,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,True,0.07358484715223312
qwen2.5-7b-inst,1,IL1,10.875732421875,0.061767578125,1.62890625,10.625,5.85546875,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,False,0.030711796134710312
qwen2.5-7b-inst,1,IL1,26.874225616455078,0.000774383544921875,11.33837890625,0.369140625,0.25537109375,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,False,0.02885475382208824
qwen2.5-7b-inst,1,IL1,13.773681640625,0.038818359375,2.5625,8.3125,8.28125,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,True,0.05126331374049187
qwen2.5-7b-inst,1,IL1,14.98388671875,0.07861328125,12.936870574951172,6.375,3.188129425048828,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,False,0.03428705036640167
qwen2.5-7b-inst,1,IL1,8.52734375,0.09765625,9.4337158203125,0.515625,0.2850341796875,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,False,0.03705894201993942
qwen2.5-7b-inst,1,IL1,8.87158203125,0.06591796875,1.69091796875,3.25,1.68408203125,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,False,0.021028637886047363
qwen2.5-7b-inst,1,IL1,6.9921875,0.0703125,3.625,8.3125,4.4375,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,False,0.04365041106939316
qwen2.5-7b-inst,2,IL1,14.2852783203125,0.0272216796875,4.0546875,1.6953125,1.4140625,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,False,0.018682517111301422
qwen2.5-7b-inst,2,IL1,12.660400390625,0.027099609375,0.65625,2.3125,1.890625,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,False,0.015744401142001152
qwen2.5-7b-inst,2,IL1,14.3641357421875,0.0108642578125,6.70703125,7.84375,4.66796875,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,False,0.01225239783525467
qwen2.5-7b-inst,2,IL1,6.5703125,0.0234375,-0.5625,2.671875,2.5546875,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,False,0.01025799848139286
qwen2.5-7b-inst,2,IL1,12.2802734375,0.0322265625,6.1123046875,3.59375,1.9814453125,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,False,0.016640793532133102
qwen2.5-7b-inst,2,IL1,14.843505859375,0.031494140625,8.865234375,0.68359375,0.384765625,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,False,0.010721887461841106
qwen2.5-7b-inst,2,IL1,14.30419921875,0.00830078125,4.8388671875,0.5,0.4111328125,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,False,0.00778370862826705
qwen2.5-7b-inst,2,IL1,25.620086669921875,0.004913330078125,16.22314453125,0.859375,0.52685546875,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,False,0.002567373216152191
qwen2.5-7b-inst,2,IL1,17.61712646484375,0.00787353515625,11.4140625,4.1875,2.8671875,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,False,0.009912945330142975
qwen2.5-7b-inst,2,IL1,22.61639404296875,0.00860595703125,12.902099609375,1.65625,0.847900390625,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,False,0.007227722555398941
qwen2.5-7b-inst,3,IL1,18.343017578125,0.031982421875,7.171875,7.1875,6.296875,0,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,False,0.027695704251527786
qwen2.5-7b-inst,3,IL1,5.30078125,0.32421875,0.3427734375,10.4375,5.3916015625,1,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,True,0.07238620519638062
qwen2.5-7b-inst,3,IL1,5.452392578125,0.047607421875,3.814453125,0.8828125,0.826171875,2,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,False,0.025282584130764008
qwen2.5-7b-inst,3,IL1,5.9892578125,0.0419921875,0.71875,8.1875,7.828125,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,False,0.03517317771911621
qwen2.5-7b-inst,3,IL1,10.39453125,0.79296875,3.8046875,11.1875,7.1640625,4,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,True,0.6405587196350098
qwen2.5-7b-inst,3,IL1,11.517578125,0.107421875,6.8125,1.046875,0.78125,5,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,False,0.03941389173269272
qwen2.5-7b-inst,3,IL1,13.950752258300781,0.04924774169921875,10.50422191619873,4.284423828125,2.2457780838012695,6,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,False,0.03636576235294342
qwen2.5-7b-inst,3,IL1,12.623153686523438,0.0018463134765625,-0.03125,12.8125,10.125,7,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,False,0.02960636466741562
qwen2.5-7b-inst,3,IL1,5.5537109375,0.1025390625,4.186439514160156,2.53125,1.2666854858398438,8,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,False,0.02674141153693199
qwen2.5-7b-inst,3,IL1,9.2930908203125,0.0194091796875,9.89471435546875,2.4375,1.23028564453125,9,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,True,0.06901481747627258
qwen2.5-7b-inst,4,IL1,10.5458984375,0.1416015625,8.454833984375,0.578125,0.326416015625,0,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,True,0.07246734946966171
qwen2.5-7b-inst,4,IL1,6.61572265625,0.10302734375,4.24609375,3.28125,2.45703125,1,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,False,0.04237351566553116
qwen2.5-7b-inst,4,IL1,5.4296875,0.3515625,8.09161376953125,0.259765625,0.14276123046875,2,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,True,0.13158953189849854
qwen2.5-7b-inst,4,IL1,18.31982421875,0.05517578125,16.55419921875,1.5234375,0.82080078125,3,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,True,0.08945886790752411
qwen2.5-7b-inst,4,IL1,3.435546875,0.126953125,5.265625,6.15625,4.765625,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,True,0.11332728713750839
qwen2.5-7b-inst,4,IL1,4.5732421875,0.1767578125,0.185546875,4.84375,2.623046875,5,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,True,0.10168176889419556
qwen2.5-7b-inst,4,IL1,12.921875,1.328125,6.390625,13.25,9.015625,6,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,True,1.5308539867401123
qwen2.5-7b-inst,4,IL1,0.6875,3.6875,-3.59375,8.25,7.671875,7,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,True,3.1168925762176514
qwen2.5-7b-inst,4,IL1,10.1015625,0.2109375,0.8720703125,7.0,3.7216796875,8,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,True,0.06532062590122223
qwen2.5-7b-inst,4,IL1,9.128173828125,0.059326171875,8.9013671875,0.26953125,0.1767578125,9,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,True,0.05376741290092468
qwen2.5-7b-inst,5,IL1,10.5869140625,0.1005859375,7.638671875,2.15625,1.173828125,0,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,True,0.07440374791622162
qwen2.5-7b-inst,5,IL1,6.185791015625,0.032958984375,-0.123046875,5.3125,3.5859375,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,False,0.014059817418456078
qwen2.5-7b-inst,5,IL1,9.1768798828125,0.0106201171875,3.2109375,3.078125,1.96875,2,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,False,0.013901779428124428
