arm,batch,cohort_batch,metric,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
FULL8,60,41,NS,1000,100,704,0.704,0,23,f2a01dafcc7a47a6cb34f089c816041ca93f46a7a30df39b34fcbeafa506f86d,784595f282942a2c62e962292bc49ac475f17a10479e0b245c73e372aa06d146,33,0.033,0,0.0,53,1020,0.05196078431372549,115,0.115,0,0.0,115,1000,0.115
FULL8,60,42,NS,1000,100,682,0.682,0,26,d2913cf94bc95d7722b14647d30885a750d2da8810e5da6e0182d151be35c313,d05eaf1447398d58544a91dfa2a2658819892b0108badfb7db1640be35e50c2e,44,0.044,0,0.0,54,1010,0.053465346534653464,93,0.093,0,0.0,103,1010,0.10198019801980197
FULL8,60,43,NS,1000,100,722,0.722,0,28,2c8f5bc1560a64ed01de7646de20bdd7d5bbacebe84a8b246dc85fa4e2e0b5f5,04c1efd9631ded916d5ce2e33291c6d42271add9ad3d1a647d694540e48dd569,38,0.038,0,0.0,57,1020,0.05588235294117647,98,0.098,0,0.0,98,1000,0.098
FULL8,60,44,NS,1000,100,722,0.722,0,28,7c2679edb3939804f140f8a2fbb6f6dc405dbe05e89b5e8dd1cab83895fae5e6,d0a9aec7beebe9c4ea4adb03720c254f6d831b45da860fca636a6466511345b7,46,0.046,0,0.0,66,1020,0.06470588235294118,120,0.12,0,0.0,136,1020,0.13333333333333333
FULL8,60,45,NS,1000,100,649,0.649,0,21,13388c0dee47f82f4614afbe8f42025fd15dbe7f5486dbc350ca722bfbeb9d13,43761bdda2e7708244b89f475a929f7faea0edab0dcc03d417a21408b7bb5d65,58,0.058,0,0.0,68,1010,0.06732673267326733,101,0.101,0,0.0,111,1010,0.1099009900990099
FULL8,60,46,NS,1000,100,706,0.706,0,22,cfa6fa1b88c0bd44e98220b4dab7e9c72b7387491ac3cb681378f09397e1495a,8f066a20686cb5896f240dfaa3ce05d504c3d057b3710757bbae8bc59fd2e3ef,42,0.042,0,0.0,52,1010,0.05148514851485148,108,0.108,0,0.0,118,1010,0.11683168316831684
FULL8,60,47,NS,1000,100,727,0.727,0,31,3034d424f1f6ed5155503a5ce28ccd725de6789ff273203305d7ce4b5e477316,5c6784e019b1ecb9f9628786e14c23d16972f711a24d1b022db779225b0daa42,34,0.034,0,0.0,44,1010,0.04356435643564356,125,0.125,0,0.0,144,1020,0.1411764705882353
FULL8,60,48,NS,1000,100,714,0.714,0,29,06ca39eb9e02f328b95c68048566b4e4a2c67ed924649c2797e767cb715b6408,ce6b2ce419c5498a51b659f0019312fc526c70419c0a211f4d1eb8d7093e08c1,54,0.054,0,0.0,74,1020,0.07254901960784314,97,0.097,0,0.0,107,1010,0.10594059405940594
FULL8,60,49,NS,1000,100,710,0.71,0,22,6a49fdae968a006850513fdbd5335b370bdad3890f234be6817ff5a452e71d66,007bc5fdc904840655cff1ff85e7b0984bada314418b4b4d33914cd805b919ac,44,0.044,0,0.0,44,1000,0.044,126,0.126,0,0.0,126,1000,0.126
FULL8,60,50,NS,1000,100,708,0.708,0,28,d3be09d13acd3be5036d229329333c4eb65e008fa446aca1a3c12fa4ac6238c6,8855e4a722c29067d935f8e8755b7cdd755b6aaaab52e56df4295dc91a7c57ce,46,0.046,1,0.01,86,1040,0.08269230769230769,104,0.104,0,0.0,112,1010,0.11089108910891089
FULL8,60,51,NS,1000,100,710,0.71,0,31,a75f459260d92004515cf2573e74e6852bb290b05ea8fd488ae685c0a086cc96,daacf9bc96fcf7ced5d6713782139bc74441142319c9f08ee023849cf05dedca,55,0.055,0,0.0,65,1010,0.06435643564356436,103,0.103,0,0.0,133,1030,0.129126213592233
FULL8,60,52,NS,1000,100,713,0.713,0,29,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,d0334eeb63d5b84e5dbc370d8fd3b89d02b0a619bf875501b68515120699918a,40,0.04,0,0.0,60,1020,0.058823529411764705,138,0.138,0,0.0,158,1020,0.15490196078431373
FULL8,60,53,NS,1000,100,681,0.681,0,27,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,7c84405ca73ea1992b8c5276c3898b39f2ab1530b67e937d788eec4a735ca246,59,0.059,0,0.0,79,1020,0.07745098039215687,93,0.093,0,0.0,93,1000,0.093
FULL8,60,54,NS,1000,100,719,0.719,0,25,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,12508f4067eda95445a845aff8cce8ff8b999ca102069bb254347c4e19fac6b7,59,0.059,0,0.0,69,1010,0.06831683168316832,95,0.095,0,0.0,105,1010,0.10396039603960396
FULL8,60,55,NS,1000,100,754,0.754,0,29,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,f3c16629e7f89de05414a284ceff099d97d846f93862e6a6b809bc8c5a6047e5,20,0.02,0,0.0,30,1010,0.0297029702970297,117,0.117,0,0.0,117,1000,0.117
FULL8,60,56,NS,1000,100,683,0.683,0,23,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,6bd0115509cb0fea570ed7ed3ca8b6298ed0debc8171e8cacf02af56ead73d47,42,0.042,0,0.0,91,1050,0.08666666666666667,92,0.092,0,0.0,131,1040,0.12596153846153846
FULL8,60,57,NS,1000,100,726,0.726,0,29,1de380b85496b24dd4bafdbe1c7117315b8fdd6afb86dc65f018dd7b5e696b1f,1ea0dc0b257d3d69f3e6ef608b6603ac62ee7a1ad0c43e73c9d0fe793b16b5e7,46,0.046,0,0.0,46,1000,0.046,91,0.091,0,0.0,101,1010,0.1
FULL8,60,58,NS,1000,100,695,0.695,0,21,c461f5f9f480254be5eb7d9f79c927f78bbf47b9cbf5018a3b226446f5a94b7d,5831820555db4ff1c147c1f7f5acba143872b791cca90f590e09cb2ee037da61,36,0.036,0,0.0,46,1010,0.04554455445544554,125,0.125,0,0.0,165,1040,0.15865384615384615
FULL8,60,59,NS,1000,100,689,0.689,0,24,e4d7f8c0a3016c7c148fd8cda3db2f5330ae9787480f0af8783da1cf893a64c5,184aa53fff48c5dbbd4559a541422d5d70efcd464d417493823b20494be9f23b,52,0.052,0,0.0,82,1030,0.07961165048543689,106,0.106,0,0.0,113,1010,0.11188118811881188
FULL8,60,60,NS,1000,100,737,0.737,0,28,2fa78466e1ecb466a066aec3ad38039f88bc7e09c80b645e29c6c8b8dfd6de99,3874d5db90cb9e1610e1c62bec3073d738b10331d20cf401541d0f29c0bd76c4,52,0.052,0,0.0,52,1000,0.052,106,0.106,0,0.0,112,1010,0.11089108910891089
REFIT4,60,1,RS,100,100,98,0.98,0,98,1b09f1693ec1a62f1ee681ae23edf7f64ee5daf48555a1416fdabe1535bbf0a6,63a47111410be66808f1afd1fa4d1c91ba622a4d658b186d76ba761822f35c3b,94,0.94,94,0.94,95,101,0.9405940594059405,0,0.0,0,0.0,3,103,0.02912621359223301
REFIT4,60,2,RS,100,100,99,0.99,0,99,e4a91f0eecba21ae1cef0717698b61202b597ac08d9d95bec36b3869e18264f8,6b96ddb4fd496689eb72bd99bcb8a412a1f91b5d8f3fba2e2dcb0d89a47b5189,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,3,RS,100,100,100,1.0,0,100,959c298ff32c3bf9b93f1e43f59c0a69ec2493ee0a7f1a9a44b2fe8850b9cbe9,5463b40e81fd0165da3b031aab324c40618128d6f3e38d7eaa309d6f06f6760e,95,0.95,95,0.95,97,102,0.9509803921568627,0,0.0,0,0.0,2,103,0.019417475728155338
REFIT4,60,4,RS,100,100,100,1.0,0,100,b28d90fc2fad7a64815d66147b27471accf9e44aece82c37d3cc5ff50151165b,12e6f8d86008345af1d5dbc15d2d4506986dd7068c2e17cf22392915e1ae6ff6,95,0.95,95,0.95,96,101,0.9504950495049505,0,0.0,0,0.0,0,100,0.0
REFIT4,60,5,RS,100,100,100,1.0,0,100,669d12eb725fb47786de1ee5721a7092bc6a6f452e8315b1ec580edb316fc945,0c797f18afa11c683352e7c003a064e780c17f5dfd00b423d49dfb7f2b68f061,95,0.95,95,0.95,96,101,0.9504950495049505,0,0.0,0,0.0,0,100,0.0
REFIT4,60,6,RS,100,100,100,1.0,0,100,c3e60ab8d668e676c54d21d38c0657d8cdb7ae318325937fd8845a24b5e63521,47e51fb21573129682ac3465fd9c921ddf3ba57365d7fade993424380af66f81,95,0.95,95,0.95,99,104,0.9519230769230769,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,7,RS,100,100,100,1.0,0,100,5c99102bfdd97033413c2bea0664741e5288a79b46b17bc782e704a0c791428a,229af45b592d9496c372dd0be5dc4fb56eb9abb1fdd2218b3c833a6fff53ba01,95,0.95,95,0.95,96,101,0.9504950495049505,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,8,RS,100,100,99,0.99,0,99,3577071bd848314c46c4a79401bdece76780375695f8bda04e5fb833d62ddcab,6f1837bb05ace5ebb5e52cd91c21a28925d5d22473edf577f66f8e9e0bdcd5d1,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,0,100,0.0
REFIT4,60,9,RS,100,100,98,0.98,0,98,7d33df99495caeeac767c543fb1d2ce151bf6d6601f242143f427ec7af26a579,59a7285c28a88ad47240c37cfcced3151121fdcc6ae9adbd16991e4f148415b3,95,0.95,95,0.95,95,100,0.95,1,0.01,1,0.01,2,101,0.019801980198019802
REFIT4,60,10,RS,100,100,99,0.99,0,99,ab6015e086fcee892f60e7818d00eada7383dfa7f28265461ee108edb45c2494,943ca809165299d8bbffc85e8aa6df4ee4e2e5a12b0d3fd2f77fabb81695ebbc,97,0.97,97,0.97,98,101,0.9702970297029703,1,0.01,1,0.01,1,100,0.01
REFIT4,60,11,RS,100,100,100,1.0,0,100,39c53a98a81b53822dae693b468be640cef274896df3a157a8258fb815290eaa,2e88949a3e4a0be44facf2f8c4579877a00b47f37b7328ab72586e4f046c0b63,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,3,103,0.02912621359223301
REFIT4,60,12,RS,100,100,99,0.99,0,99,8e52ddd556c832888a0c2e69b33e43c5aae7aaa253198921fc30462985fa7988,df23bb8356713f44d13a0c48c23caed7cf8e67b347368e1f280980c2792e76df,96,0.96,96,0.96,100,104,0.9615384615384616,0,0.0,0,0.0,4,104,0.038461538461538464
REFIT4,60,13,RS,100,100,100,1.0,0,100,6bfbd4e7aced1ad6dff4c02b91dd1df31ad6b929bf789a849e6b0ad98896cbb4,c2bad89f7f8c2df9a805e3ec1832a3aa7f429c72dab386e1adb9c6ddae11d67c,98,0.98,98,0.98,98,100,0.98,0,0.0,0,0.0,3,103,0.02912621359223301
REFIT4,60,14,RS,100,100,99,0.99,0,99,2bd1a531aa64f28394effef8b32f253d08964eba577d8986a64500c3386888a5,fb5bb2d8846724e85544bc607f47fda6226c8bfb01451e0c8a7fc9864b74aba6,95,0.95,95,0.95,95,100,0.95,1,0.01,1,0.01,2,101,0.019801980198019802
REFIT4,60,15,RS,100,100,100,1.0,0,100,42027f52e27540e74f5fc0131983a9930682545daf2b7d1141eb4af68940108e,cf5ff24764661849d4411fdcba5a152092dbf1bfbef7477c3ccaaba54c73ef80,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,16,RS,100,100,100,1.0,0,100,df936bb1555a9f9421d23352f8900f922a06626832514bb8c3d2a6289af0440f,c42f547dd9402c445bb47574d0ebe4a8436f23f3396c3c9ce8a1af32d25a651e,95,0.95,95,0.95,95,100,0.95,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,17,RS,100,100,99,0.99,0,99,b8a4929ee5e62bbaff1ba246ee257f8987782beda007c921d42ffff2ebf29b71,f41211e4c7832fcb4d3b54a02cb107dfdd006f5cf33b8c203d5647850fb069ff,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
REFIT4,60,18,RS,100,100,99,0.99,0,99,8c4e8298e3162cad9f9ec555f44ec1b34caeaaa314635ba0b11aef5156f0ba20,7bafd30347c9781868c9ad4187b9ed3016a4ffecd69a5a1d8ead82e8e0cebf36,96,0.96,96,0.96,96,100,0.96,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,19,RS,100,100,100,1.0,0,100,c09f89b3677a0e4507b956338463a44c7469d6e37e7e4ef78febbbb5ac568cf7,96e659bd00a54f13072e2593850ebec4098ca5caa482fa6efb30ae12a4c65d16,98,0.98,98,0.98,98,100,0.98,0,0.0,0,0.0,0,100,0.0
REFIT4,60,20,RS,100,100,100,1.0,0,100,e8bdf3b0e6189eea3df7e815e09a5c8e4347a0a90b1e8d562ebf6aab12f9e5c3,90fdfee03bcded07d8959a314838a998f3348fc1076a0d55831f2fcc239a9ebd,97,0.97,97,0.97,97,100,0.97,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,21,RS,100,100,100,1.0,0,100,494c5c00bcc78ff59ebc2ac15abd1629b5e5fa6029980aa78696a312b6602714,b22a6ea18e05dffbf7fc9164216e9ed153785e5044e8cf27227a540adf4c4aad,95,0.95,95,0.95,97,102,0.9509803921568627,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,22,RS,100,100,100,1.0,0,100,340c41ff3e654e63a642aed125f032cd2f0456fd1e1f334530cd824e8315f471,ae7cddb692b17888dac71156c1ebb6454a48b865089c90a83e92b28132127cc6,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,23,RS,100,100,100,1.0,0,100,5e632dd58c2c76900b8ba605ad9a2d775d0cf9b72e7b72c68c1bf7e12cf71045,93d05e6ddea7334ddc4a0c6700373f7c349355bbcea828cddf087764041d178a,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,101,0.0
REFIT4,60,24,RS,100,100,100,1.0,0,100,0941c595e98b3779fdeab6642f34844cff5913b0d1de65aac1e57ec18e637522,563fee8f8e531f815eb205a6e0b85abe4e57b8495a42e8867ed75adf65c1fd83,98,0.98,98,0.98,101,103,0.9805825242718447,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,25,RS,100,100,99,0.99,0,99,8a3bb3c9cf71912cc33d90e55c7967f35b51d80e54c598e632c95dcdf97fbaeb,8e9606e90ed64b71bb438648f0e44bab6b16fe08accfcf8ebbecd5a982cd1f21,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,102,0.00980392156862745
REFIT4,60,26,RS,100,100,100,1.0,0,100,45bb94f4169d41280601e3cc571dd371405371ababc827c6ca0b9b6905235556,b66bd9b79f1c96f5e6c9c7c0b71d9279d02e60a3ab614bcc261db0d66bcfea0b,98,0.98,98,0.98,101,103,0.9805825242718447,0,0.0,0,0.0,0,100,0.0
REFIT4,60,27,RS,100,100,100,1.0,0,100,63d9f75eb9934394cb52c13f7578b0d4ef25daadb27a0e593772d212ed21ec45,2dea14dcecae19b8c3a71c57c262c43f8997772dd06737540a5bea4c29c0892f,97,0.97,97,0.97,98,101,0.9702970297029703,0,0.0,0,0.0,0,100,0.0
REFIT4,60,28,RS,100,100,99,0.99,0,99,20dc56ae4fe5a942ff87629cdca03f81a19cd6d5e74cc6d3179df1a93a900d37,8ee57c77507033cd2a74d8f6b5d32f37736e6972d1bb16ab38a398fa29f97b16,96,0.96,96,0.96,99,103,0.9611650485436893,1,0.01,1,0.01,1,100,0.01
REFIT4,60,29,RS,100,100,99,0.99,0,99,badb224e335199d88149376ad1b9b7898b5603478de6fc29027a2f26effed903,887cc961169d2e8a887d1582a312656bfa86e76639db714426a6157ce1926aa4,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,102,0.00980392156862745
REFIT4,60,30,RS,100,100,100,1.0,0,100,5b744814c7896ce978118ff29f4bb0814ba449a73ca594b6e93daf72233579f0,313395eb627c563fe9d5ae4ed65e2dffbb74954b095bb8552cd9523c0d7e1412,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,1,102,0.00980392156862745
REFIT4,60,31,RS,100,100,100,1.0,0,100,d358fd52414ae5e6d68e1f71e701f14df2e557a5e321397e76df77eca4fb0c4b,5dbf44bb286e3e98e24d01cb44fe25f1776fa6c5726120c541b5f913b9b63139,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,0,100,0.0
REFIT4,60,32,RS,100,100,100,1.0,0,100,2a7668bfb9196317c5f445b4453aa01394736fa19dff5003e2a6685b97d4153c,c4d865bc62d406a4c3a63e0d31d0a7bd6f098c5576146c4142d4580e80279ad0,96,0.96,96,0.96,97,101,0.9603960396039604,0,0.0,0,0.0,0,100,0.0
REFIT4,60,33,RS,100,100,99,0.99,0,99,6422013d8a87a1fb57006adfd32e4e97c940bef322533c1ae00f698b0a7a4f17,c7b2a1aa12a5590b5755c81035ec4161ed34414fb1e953e03aa2d857f0ab940d,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,34,RS,100,100,100,1.0,0,100,6ff2acb20aa40203d23e754c61018effc0207d987bd6c795ba24cebbec84c75e,905ac763f5557b621cb9bc8c9f3aa87bb675e79681e13c87ccf13c0c629616c4,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,35,RS,100,100,100,1.0,0,100,350184c9708394b62ef66698e4625034af71453186e24f3420de56e65a15ddea,51be4fef533ae41f0f9d4fdb900e20776b6daef0ca0a45d2b1846ee756f37fd4,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,36,RS,100,100,100,1.0,0,100,4e7d474b37801b2178d69c91654a5eea960841eb66f93a98f997f3fcde31196f,44d1626d4bda2ad38e8bff3a0e50ec827197f5c1dd5e5af9dc25e28b2bc04ebe,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,37,RS,100,100,100,1.0,0,100,6796bc98e363932dbc4b4e1aee7d98263f6e7d9b217dfa54d611fbae8ae8cba6,fdce2b4030e6f9f0bddb003e3c45907a3ff13e428519d4c31616941053a020bf,96,0.96,96,0.96,98,102,0.9607843137254902,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,38,RS,100,100,100,1.0,0,100,16110a7152577615a9936c5d65bef1bb4496a9aea54c34f0913766384ffcb257,bae16045214b18b4d8007dc8ed93143737e41c5be47936747b65e921835d60e6,96,0.96,96,0.96,96,100,0.96,0,0.0,0,0.0,0,100,0.0
REFIT4,60,39,RS,100,100,100,1.0,0,100,014ad9cf8c752efd04aea63f0841f54ad18f5ecdf47dee5bd303c7a53c82175c,fa09696dce711a699e92c4ca6e33cb2dba727aa8c922bc24f428fd471326ea8f,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,40,RS,100,100,100,1.0,0,100,2af823d3006a1ac25c7aa12f15f8ef89ab8bf30ab846afa0dd1b56531a881b03,02b3a81241d5192c2935b8186effdfa478179dabd4a6be879f87534cb890ddf6,99,0.99,99,0.99,99,100,0.99,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,41,RS,100,100,99,0.99,0,99,17341689c0ba44c9b00d6a90fcc4d315801e1ff8f651a7dd009ba0657e2fc7fc,2f1fcc84e182cc5e3ac139110978a10b5a06a25a5c73f9a2e85619a326285dfa,98,0.98,98,0.98,100,102,0.9803921568627451,0,0.0,0,0.0,0,100,0.0
REFIT4,60,42,RS,100,100,100,1.0,0,100,c9e61b635dcff282615070574200bda36369805ea38dae9845c6df33fae969da,13a4e473e280a5f54ae4a2e0060156e087905249309acb0f601e0310557ee4bf,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,0,101,0.0
REFIT4,60,43,RS,100,100,100,1.0,0,100,d24c9a9ca685cb548692089416e924973b8af1f709b5ac5e16b32035b13cc188,4ce01a253dcb753421f2f64e2b228cb30fb085f46f19050d765958752b3d2276,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,0,100,0.0
REFIT4,60,44,RS,100,100,99,0.99,0,99,4067b02c199c5f95498f7a72fbc24e2e21d68e95934a47ca8fee4d61f0844ce3,1e4a104b17de8134c5c9947c22630cc50aeedac62afb1fa6e4c62928b17dc0ce,97,0.97,97,0.97,99,102,0.9705882352941176,0,0.0,0,0.0,1,102,0.00980392156862745
REFIT4,60,45,RS,100,100,99,0.99,0,99,6b9c83d0c14f7812ae666a85890f4ca8fe8034fc948802faa24cd9b6ab669877,1b73f06a4142dff1ba865ca7821c33e27639af9dcd0653990e88fa14e817842b,98,0.98,98,0.98,99,101,0.9801980198019802,1,0.01,1,0.01,2,101,0.019801980198019802
REFIT4,60,46,RS,100,100,99,0.99,0,99,c606fc8424910c45be689d831d63b9ed6048c4d8bc3399cc4c13727c50ed00e4,1e96f24bbd4ea3f6ac6a7b7789a9c566be460a522b6a2abec3166c31058b09ca,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,47,RS,100,100,99,0.99,0,99,f3552da44cf0c128b67169525209768424e3eadf6b6e99b7f9639990ba7cfd77,62ce763351f0aa32636856f20bc0b1a29abbe7ba5f5c8c4f86ee767f592a3ba3,98,0.98,98,0.98,99,101,0.9801980198019802,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,48,RS,100,100,100,1.0,0,100,39377d8b0561b346a1fee90dc09b13eacb8fe7fb04b37f69fcef14fdc4a81e7c,ea3da4a83c6c327ac2cfabe046a8435698ba8ff80ddf8a2b4cf262535475398b,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,49,RS,100,100,100,1.0,0,100,2b4b71d32a887a5b5a5f3030dec19fb45379bc01d3a0ca6a2f0789c2176f16a4,90a3cceeb8cb2346578d681e45e9bd0e4a665072c80363ca60e9daa4dfad5286,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,0,100,0.0
REFIT4,60,50,RS,100,100,100,1.0,0,100,f26a356538e40c53990b280351ca4d2fd8312ebf4970e81ad401bc206bab89ab,a804ee10389958b2ae4fd425afdbaf7f0a66cda092b2878197f2ea1e29283f1a,100,1.0,100,1.0,104,104,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,51,RS,100,100,100,1.0,0,100,037ac4c321813f6b1a964a42b9567a98c85645bd6a744769d43309f24dcc173a,f25c4b7fc99e44cae74e94023459c9d894a593121838ee26bb6afc7677bded7a,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,3,103,0.02912621359223301
REFIT4,60,52,RS,100,100,100,1.0,0,100,9ce14fa299ca8dcee036469556c46b98b8058b19a957abba146d23cab698a66d,903db6e08ea7635d3148674c9c9d994d8abec61200636dd219b1fd97a1a0b7f2,100,1.0,100,1.0,102,102,1.0,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,60,53,RS,100,100,100,1.0,0,100,7f26d60f9749d58c9df819bebcead3a696752da99a6280a5167af62ca9c29732,33c722daf0ae7f527ad3b83ebdd89187a6b1927c6399a9f75070ebb1be3a693c,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
REFIT4,60,54,RS,100,100,99,0.99,0,99,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,56557e73e021a051ca6b3cc347d33ac18c4f1b974ae33a536374f05c39f3f1a6,99,0.99,99,0.99,100,101,0.9900990099009901,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,55,RS,100,100,100,1.0,0,100,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,e836680b194cf99fd70ecfacb3cbe6269a4e34298506833e713bee992449dadc,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,0,100,0.0
REFIT4,60,56,RS,100,100,100,1.0,0,100,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,ab84a6943b4514cccfac181656a4aac89d48de18efeeced161c191b0a094f4e1,100,1.0,100,1.0,105,105,1.0,0,0.0,0,0.0,4,104,0.038461538461538464
REFIT4,60,57,RS,100,100,100,1.0,0,100,7aee12d22eb2fef2e76faa40edcd5a76fa446e3fe63f32d22936839f6e586725,0c701b5e7b1789e559230d5346087f14474c0172988db4962dec0aa96305239c,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,58,RS,100,100,100,1.0,0,100,6b7d5341651e255659ecb52125cb91ef266370136f40464d32d45a5455c8bbb5,0a0632217c8637d82f19087db7ce5351aa0e004a04fd1f7b3e440beb923b48f0,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,4,104,0.038461538461538464
REFIT4,60,59,RS,100,100,100,1.0,0,100,b1762585e08c2fed4c5164e290388defa08e04afbc7898c700b8fc1ab4c69a48,426b047740fec0f24eb08d88f6563dab02828b448370e5d0b3b4923fc0d8d14e,100,1.0,100,1.0,103,103,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,60,RS,100,100,100,1.0,0,100,4bbefbfca48174e9b05c32077efdc9b2d4cf4fc8d0d3427fddde13f4a9de57e4,42ff857bdcba0f1327e6a16facd8bbb79664d4d3d5cfe725c9c6be1a207e4938,100,1.0,100,1.0,100,100,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,60,1,PS,200,100,195,0.975,0,96,9cc8c31cf6cfe5b4c0348b54aef884f45255fa134c0df591a333b60c179e1e82,f05f1c796632ed2e394a3212b748981a48c251a1247fbd7ea691e7f16274278f,129,0.645,50,0.5,131,202,0.6485148514851485,1,0.005,0,0.0,7,206,0.03398058252427184
REFIT4,60,2,PS,200,100,191,0.955,0,93,bc1ace9656fb523480c80300a83df6521e9274f30f833fd13222fc49aaeb32da,d4e20fea066e601101aa62548b41f062d7ae96ddf141819b2b882ea3fa53ee72,129,0.645,51,0.51,133,204,0.6519607843137255,2,0.01,0,0.0,4,202,0.019801980198019802
REFIT4,60,3,PS,200,100,191,0.955,0,93,877f5e7a73c9724a96e7ec0d26a41da91a9e96ed4c3cbde676a615f44395c82f,200edb3fdb78dcc69fdf10e1e6115a548500972982752d235a4b49348b53d4d5,128,0.64,45,0.45,132,204,0.6470588235294118,2,0.01,0,0.0,8,206,0.038834951456310676
REFIT4,60,4,PS,200,100,191,0.955,0,92,2b4bf02a8687d51ad04c7de5b7ff9f90d5f78be46fd9f2dd452b8e4a418d0656,709f8e128930c974541f2314feb3b85045ab9b4ed9018737c6ece3ba9af0291e,139,0.695,49,0.49,141,202,0.698019801980198,1,0.005,0,0.0,1,200,0.005
REFIT4,60,5,PS,200,100,192,0.96,0,93,ad48772b9c799639c92dc79726ed43f5b42a4c014b8fda7b713d27e604b46ea5,f5173af49d174f44f15ed039f2cb4de76c9925b932f925dd64cdc9dbe6919a18,124,0.62,47,0.47,126,202,0.6237623762376238,1,0.005,0,0.0,1,200,0.005
REFIT4,60,6,PS,200,100,192,0.96,0,92,789943eb3f33813bc5227f06f63b07c4422cbb67a1d7cd294265ddd4dfa791d7,92bd2d03c8b71cb3705835f7946bc8c32b5b388e6bb3d26a4c0a8b25d42be328,110,0.55,35,0.35,117,208,0.5625,1,0.005,0,0.0,5,204,0.024509803921568627
